Gene = VGLL4
Position 6147: 0.0019562977749143537
Position 15111: 0.0017449318156469553
Position 2541: 0.001739917799382443
Position 315: 0.0014848253631849278
Position 11064: 0.0012062747348337774
Position 4559: 0.0009831541553752044
Position 11975: 0.0007932113835522486
Position 15493: 0.0005227265859230625
Position 16331: 0.0005109094844159854
Position 17614: 0.00048184062381848676
Position 656: 0.0004503918641052124
Position 12521: 0.0003775641997912897
Position 622: 0.0003493186643921787
Position 14883: 0.0002734121953264257
Position 14813: 0.00025244737907860964
Position 15563: 0.00024598179306681446
Position 17678: 0.00022514000540199247
Position 12626: 0.00021102702175681727
Position 805: 0.0001830611452558385
Position 1065: 0.00016703757329902458
Position 12653: 0.00013173025397471684
Position 17939: 0.00010363457920194514
Position 2299: 7.483287512355304e-05
Position 14144: 6.560460749824705e-05
Position 3837: 4.956081521793624e-05
Position 14093: 4.3010094359959486e-05
Position 125: 4.018780467970514e-05
Position 2419: 3.664913411117195e-05
Position 1145: 2.901729192640015e-05
Position 544: 2.2343815428505937e-05
Position 1561: 2.0565446158529803e-05
Position 5572: 1.810969942696613e-05
Position 2385: 1.706395608055388e-05
Position 911: 1.6307472113798053e-05
Position 1426: 1.5641168861257505e-05
Position 568: 1.532167332575259e-05
Position 3200: 1.2044315558756787e-05
Position 1429: 8.708391454916908e-06
Position 1685: 6.071230560953486e-06
Position 1582: 6.042169237359889e-06
Position 1544: 5.691937841852283e-06
Position 505: 4.702053107055705e-06
Position 3159: 3.820520152992242e-06
Position 3252: 2.9194195475438056e-06
Position 378: 2.8549492352100446e-06
Position 286: 2.3732233764374926e-06
Position 8681: 2.18061781487258e-06
Position 11549: 1.309872474574284e-06
Position 1249: 1.164614592492258e-06
Position 2834: 1.0351807025678578e-06
Position 321: 4.919928653997701e-07
Position 453: 4.7328455609846046e-07
Position 487: 4.1829580679027233e-07
Position 2614: 4.1401767695149205e-07
Position 820: 3.971018261810804e-07
Position 4051: 3.2832520358943836e-07
Position 176: 2.9811090667552663e-07
Position 135: 2.7699329971070977e-07
Position 3441: 2.4840796326657044e-07
Position 317: 1.0172467534853739e-07
Position 974: 8.18251980536962e-08
Position 332: 6.632548480069515e-08
Position 640: 5.283735599715612e-08
Position 195: 5.1435022312658374e-08
Position 380: 2.4797527914160185e-08
Position 199: 2.0157273445355492e-08
Position 208: 2.2996234021708853e-09
Position 324: 1.0954712575686053e-09
Position 221: 4.387547807829172e-14
