Gene = GOLGB1
Position 971: 0.013564746652297071
Position 32241: 0.010519263433405411
Position 24425: 0.00920052132157674
Position 30128: 0.008148148407594523
Position 4742: 0.008074555203633203
Position 33366: 0.007839684956846884
Position 33474: 0.007795926705722297
Position 19036: 0.005381793999495281
Position 21893: 0.004730997034998799
Position 20573: 0.00453040778528706
Position 4806: 0.004065851818530407
Position 33358: 0.003901174037203657
Position 5745: 0.0038919769931382887
Position 7553: 0.003801883570556603
Position 332: 0.0037236940241424446
Position 24262: 0.0034303461241565105
Position 32362: 0.0032041312605519093
Position 30074: 0.002804437305150819
Position 21109: 0.002635963572103354
Position 50: 0.0023607746029095417
Position 24765: 0.002118458420941592
Position 435: 0.0018523914710469379
Position 23399: 0.0017194912360561036
Position 33535: 0.001716230598483481
Position 20924: 0.001677437362183123
Position 379: 0.001673928597865372
Position 3943: 0.0015363492394061447
Position 32125: 0.001335099361035472
Position 31404: 0.001046142661692273
Position 23682: 0.0009389246359827493
Position 3930: 0.0009181685908199351
Position 32387: 0.0008832277870890042
Position 31166: 0.0008581513957399524
Position 44560: 0.0007237264995000975
Position 43986: 0.0007077859642327886
Position 8275: 0.0006597235422139993
Position 24527: 0.0005799743648209674
Position 31317: 0.0005723501717930916
Position 593: 0.0004683260367760956
Position 38074: 0.0004681470743542202
Position 128: 0.0003881862462175403
Position 31516: 0.00037876094255647434
Position 7218: 0.0003321377844533416
Position 32140: 0.0002918896535893532
Position 22993: 0.00022101259912029765
Position 490: 0.0002044924776666909
Position 821: 0.00019487378284013083
Position 2968: 0.00015892961761088825
Position 43: 0.0001468118463994251
Position 1584: 9.6584425511815e-05
Position 2014: 6.27680622108641e-05
Position 35980: 6.0027004064720274e-05
Position 1121: 3.961681701201754e-05
Position 37567: 2.9996576960505548e-05
Position 172: 2.4533613359195615e-05
Position 22874: 2.0825967593129844e-05
Position 39409: 1.9918749307274324e-05
Position 41041: 1.364329926939537e-05
Position 37531: 8.375975641151073e-06
Position 814: 2.408894168265799e-06
Position 45: 9.743607906402108e-07
Position 306: 3.862330419068203e-07
Position 36: 3.396183644519134e-07
Position 222: 2.1139043298237285e-07
Position 161: 1.7778655584513935e-07
Position 16: 3.928600059669588e-08
Position 71: 3.8132822198628324e-08
Position 8: 2.4177250953903924e-08
Position 254: 1.9851079414913202e-08
Position 345: 4.3874160105878547e-11
Position 444: 2.414354226347001e-11
Position 439: 1.0489091592338352e-11
Position 480: 6.210312375977942e-12
Position 300: 2.3427866180255867e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 18781: 0.9999999999999984
Position 22713: 0.9986442532924623
Position 34778: 0.9970542936749461
Position 57173: 0.9679157150644945
Position 31253: 0.966690322960541
Position 29986: 0.9524904998362315
Position 31618: 0.8699671095995022
Position 19737: 0.7107307310229852
Position 29815: 0.6796810308468209
Position 61875: 0.6081205442474856
Position 32615: 0.6032693903010046
Position 20414: 0.5103789390951351
Position 9592: 0.4696519389434662
Position 41858: 0.4534340795625902
Position 24646: 0.4269537842694547
Position 10878: 0.34907906493449986
Position 20704: 0.31197708622940273
Position 50825: 0.3025570050679527
Position 30840: 0.27525441352808544
Position 25722: 0.19613350557983755
Position 25698: 0.1941351069326178
Position 1775: 0.1830336544461884
Position 23945: 0.17466335230715205
Position 23328: 0.1374757940532752
Position 31870: 0.12642833044855117
Position 32051: 0.12619434360045478
Position 11006: 0.12581147645031904
Position 33473: 0.112636223022408
Position 32942: 0.10094891429168097
Position 4607: 0.0968476665759105
Position 13841: 0.09511915304060443
Position 11003: 0.08346213471611907
Position 254: 0.08274642862878995
Position 8991: 0.06275456942160475
Position 294: 0.05437830251512977
Position 21767: 0.052678082514225906
Position 29794: 0.04964311249199254
Position 9614: 0.04384636779435575
Position 24412: 0.03656083671385003
Position 20538: 0.03391861956986668
Position 30677: 0.02719653173755973
Position 31889: 0.027024039054537957
Position 30309: 0.02488113103163718
Position 21822: 0.024233535454392163
Position 33436: 0.023349854868051405
Position 32630: 0.021233945842447068
Position 32762: 0.020264405687794827
Position 32627: 0.019086399836561546
Position 23848: 0.018200099050426778
Position 30851: 0.017977139391423164
Position 9314: 0.016168158446589934
Position 21635: 0.01588412452896172
Position 30891: 0.015380142292616429
Position 30041: 0.015304448274806428
Position 33086: 0.01527975093789647
Position 1915: 0.015174392904608385
Position 30004: 0.014445698280593952
Position 24047: 0.014335707404476159
Position 24676: 0.01415275538031822
Position 35641: 0.014092136693555258
Position 32090: 0.013862885719630378
Position 35706: 0.01155744522187372
Position 19612: 0.011310529087261934
Position 45654: 0.010675213136074412
Position 31989: 0.010527866179922202
Position 35794: 0.0102263675312441
Position 23324: 0.010139388686339755
Position 32784: 0.009795609037581074
Position 33254: 0.009075354148498587
Position 29576: 0.006734185603128789
Position 1880: 0.006343238607722818
Position 31223: 0.006230960069106683
Position 906: 0.005776580662091205
Position 30784: 0.0057604187328419675
Position 32008: 0.005664609387657895
Position 24299: 0.005448682379820884
Position 24179: 0.0051961236649643765
Position 31653: 0.005111526132870352
Position 1929: 0.004556194350325102
Position 24580: 0.004383675354838398
Position 211: 0.004277103958929279
Position 24430: 0.004185113332245571
Position 32241: 0.004087359047640909
Position 7411: 0.0038018835705566035
Position 30001: 0.0036862136253230193
Position 4567: 0.0036557722920216376
Position 31337: 0.0035943609496079253
Position 30612: 0.0034868157485409487
Position 32789: 0.0034651544621896093
Position 43028: 0.003369736045690361
Position 5533: 0.0032683458039691844
Position 18983: 0.0030527447903971727
Position 44382: 0.0028128464497204444
Position 43822: 0.002729700066571984
Position 31006: 0.0026976348963225812
Position 20992: 0.0026359635721033546
Position 35850: 0.00250393143199121
Position 3808: 0.0023822418460201556
Position 40000: 0.002200370797766369
Position 30864: 0.0021759816578026552
Position 2002: 0.002118512423055367
Position 31316: 0.002064921358113854
Position 32636: 0.001989157299381902
Position 4645: 0.001952962537501193
Position 23748: 0.0019413587549023943
Position 1895: 0.0018813052150904804
Position 25475: 0.0018780252526734147
Position 25620: 0.0016719121391584942
Position 23919: 0.0015681890252016988
Position 31824: 0.0015097207331007951
Position 34736: 0.0014171370292575711
Position 31277: 0.0013871410994950417
Position 31022: 0.0013856718654067695
Position 34783: 0.0012935478346157302
Position 31430: 0.0012406062744604004
Position 31069: 0.0012151292803968055
Position 1790: 0.0010706091645684545
Position 31624: 0.0010650527841102799
Position 30379: 0.0010019044527572072
Position 23398: 0.0009480335617152889
Position 23793: 0.0009096483441075661
Position 565: 0.0008831528117973909
Position 686: 0.0008733108037379016
Position 208: 0.000872527694162727
Position 538: 0.000830809793667817
Position 300: 0.0007804380309656884
Position 358: 0.0007405303673209257
Position 44956: 0.0007048018644764962
Position 497: 0.0006883815361073149
Position 23486: 0.0006828561605563954
Position 31273: 0.000640900344211382
Position 5713: 0.0006236311891691006
Position 185: 0.0006080591798175496
Position 736: 0.0006017335972680847
Position 32132: 0.000596482607435167
Position 8204: 0.00046718239404103256
Position 857: 0.0004626229804561412
Position 41129: 0.00045343729664867904
Position 37930: 0.0003448317805067173
Position 23489: 0.00033990898208503275
Position 7071: 0.0003321377844533412
Position 38907: 0.0003238529991503657
Position 43366: 0.0003017641904072195
Position 31066: 0.00029409824426525035
Position 879: 0.0002740392419972758
Position 23671: 0.0002491249676676205
Position 23723: 0.00022679092585437617
Position 8070: 0.00019254114817296675
Position 853: 0.00018405725492236463
Position 38482: 0.00018100602545487483
Position 23348: 0.0001463679828938861
Position 37521: 0.000145475246803633
Position 37469: 0.00012585930818375795
Position 32682: 0.00012362432545788113
Position 467: 0.00011281596393945882
Position 22927: 0.00010893066621511548
Position 37948: 8.500625407440991e-05
Position 35979: 8.273622627387408e-05
Position 2904: 8.251390607189926e-05
Position 43799: 8.231563380554548e-05
Position 37743: 8.217603071352174e-05
Position 37951: 7.949944014268176e-05
Position 3833: 7.227598420592013e-05
Position 41149: 7.004657721891237e-05
Position 1427: 6.936102818314988e-05
Position 40239: 6.544107052937741e-05
Position 40121: 6.358969232577276e-05
Position 643: 6.120894317055952e-05
Position 1580: 5.766544864553882e-05
Position 40615: 5.6977253973362936e-05
Position 39350: 5.475350950799056e-05
Position 2783: 4.7963180377294327e-05
Position 37762: 4.549053964755364e-05
Position 434: 4.171100858426846e-05
Position 600: 3.755715924792806e-05
Position 31761: 3.600876155476529e-05
Position 41552: 3.5155144397542044e-05
Position 914: 3.314234973492406e-05
Position 187: 3.0066435511601988e-05
Position 222: 2.9823643392518677e-05
Position 36008: 2.9225726662713555e-05
Position 31641: 2.6376150075517507e-05
Position 592: 2.620835178466834e-05
Position 38566: 2.6146441015181693e-05
Position 31729: 2.367120688659687e-05
Position 1034: 2.35340029672663e-05
Position 570: 2.1839495087308246e-05
Position 22486: 2.020975533142752e-05
Position 1583: 1.9977118303239853e-05
Position 35194: 1.7494938012802078e-05
Position 39954: 1.6239020023759077e-05
Position 2788: 1.6111714430375823e-05
Position 1827: 1.5610162025551993e-05
Position 40894: 1.3643299269395321e-05
Position 1816: 1.2991965158655384e-05
Position 2961: 1.2340816731318705e-05
Position 1283: 1.2100221762524022e-05
Position 34980: 1.183656243721264e-05
Position 480: 1.170938434845397e-05
Position 39293: 1.0283264155401108e-05
Position 35406: 1.0017182031668717e-05
Position 1932: 9.451060993102733e-06
Position 36198: 8.585211616079648e-06
Position 614: 8.402752435798333e-06
Position 38147: 8.009943047738056e-06
Position 996: 7.637243791036683e-06
Position 908: 6.976477324073808e-06
Position 35146: 6.937686075701528e-06
Position 514: 6.850185520365952e-06
Position 37677: 6.703848410823554e-06
Position 31464: 6.539827773221442e-06
Position 743: 6.050516863433468e-06
Position 35330: 5.865734322649189e-06
Position 31709: 5.349756496784861e-06
Position 607: 5.327630378075726e-06
Position 625: 4.854698799723608e-06
Position 309: 4.326791498373344e-06
Position 936: 3.91169744911346e-06
Position 1478: 3.667164532333244e-06
Position 698: 3.534831336017205e-06
Position 821: 3.502883122952401e-06
Position 36077: 2.9752568150014474e-06
Position 306: 2.884660160878461e-06
Position 992: 2.814623000952829e-06
Position 872: 2.6794010800308255e-06
Position 24072: 2.3646697943420996e-06
Position 780: 2.334359539748173e-06
Position 427: 1.7642265370576152e-06
Position 769: 1.6135860844510832e-06
Position 1021: 1.5291214233496791e-06
Position 161: 1.5018865513367934e-06
Position 414: 1.279332936049443e-06
Position 31949: 5.640036826132627e-07
Position 35730: 4.532969484325031e-07
Position 35921: 3.250974673724061e-08
Position 37404: 4.161019476324187e-09
