Gene = APOD
Position 890: 0.023496651473753665
Position 10144: 0.023335935136106264
Position 2630: 0.02236625319786632
Position 6429: 0.0209239073232978
Position 7772: 0.019008977527911117
Position 7021: 0.0185733166389098
Position 2254: 0.017354171625389138
Position 919: 0.015624951740494122
Position 1047: 0.01508005430360261
Position 4667: 0.014230205439528864
Position 10644: 0.013154262158801694
Position 11652: 0.013128050413279756
Position 1010: 0.01302382151000871
Position 13085: 0.012664274810285562
Position 1465: 0.011532604490860283
Position 5619: 0.010916849182193895
Position 15207: 0.010402541185448642
Position 981: 0.0096895409152778
Position 854: 0.008708305516047137
Position 4728: 0.008380672523284782
Position 7985: 0.007748109511142701
Position 5145: 0.0067757780380196045
Position 6722: 0.006491776557877848
Position 15490: 0.006237552735567997
Position 6195: 0.006231510699248064
Position 964: 0.005982923080469712
Position 2290: 0.005914639669129965
Position 4670: 0.005799450552993338
Position 6495: 0.005495015681443329
Position 5759: 0.004864544848359388
Position 5700: 0.004017217293869784
Position 3212: 0.003654803483220629
Position 15379: 0.003461886295336354
Position 3435: 0.0025064485736656273
Position 2895: 0.0021084728677290446
Position 1051: 0.002016201686392884
Position 5807: 0.0020019360543528323
Position 11517: 0.001950309949066645
Position 2992: 0.001929855921215402
Position 657: 0.0018849968331199137
Position 2483: 0.0018187579230321885
Position 873: 0.0017897469506443367
Position 14011: 0.0017519820581814297
Position 2038: 0.001709058686668575
Position 5942: 0.0016498257785008753
Position 12949: 0.0014094566821733399
Position 4690: 0.0013496243792569258
Position 10712: 0.0012793288035420909
Position 2013: 0.001247706849128803
Position 15451: 0.0012222246523930138
Position 4736: 0.0010831906112748707
Position 5025: 0.001075753910504414
Position 11057: 0.0010201516492993066
Position 15019: 0.0010201305138221985
Position 4329: 0.001011746430821534
Position 13238: 0.0009843054696489
Position 2229: 0.0009668530327651834
Position 12637: 0.0009487856653592948
Position 3166: 0.0008515792802100837
Position 11158: 0.0008372736973781456
Position 14929: 0.0008294156570389488
Position 1491: 0.0008168430362695328
Position 4845: 0.0007964932266880417
Position 1275: 0.0007654228690155615
Position 12490: 0.0007538106741945456
Position 12516: 0.0007358813433258771
Position 521: 0.000706672395628003
Position 10996: 0.0006675647801033838
Position 10597: 0.0006402693918532833
Position 9973: 0.0006100079319707401
Position 2555: 0.0005700728322223469
Position 1049: 0.0005618295823023135
Position 11358: 0.0005232436213048339
Position 951: 0.0004999353500017887
Position 6312: 0.00048429976284645744
Position 4975: 0.00046748963768895256
Position 4798: 0.0004665193965465105
Position 10682: 0.00043031762526338696
Position 578: 0.0004173550680422643
Position 4149: 0.00040574809175861806
Position 1125: 0.0003941987724896297
Position 10479: 0.00037232362278610446
Position 14090: 0.0003698561381503932
Position 11794: 0.00032713724174650044
Position 2868: 0.0003061421544344315
Position 10476: 0.00029526078885578336
Position 10828: 0.00028083194733771565
Position 2203: 0.0002705091915502433
Position 1014: 0.00025985952766236024
Position 11290: 0.00023309801759548228
Position 3385: 0.00020860326816449096
Position 3501: 0.00018102385124417938
Position 1495: 0.00016574553543735834
Position 594: 0.00015897861327126032
Position 11439: 0.00014869255905803431
Position 11030: 0.00013925304573924918
Position 1060: 0.000134939269488101
Position 2334: 0.000132258457520066
Position 562: 0.00013055334975645784
Position 13673: 0.00012485383886269585
Position 493: 0.00010022044471093791
Position 529: 8.580458726601092e-05
Position 12868: 7.629158703654392e-05
Position 452: 6.210682144075807e-05
Position 10762: 5.89960703215858e-05
Position 10657: 5.6979584541491814e-05
Position 458: 5.6308358693482824e-05
Position 549: 3.4137278022786314e-05
Position 6206: 3.3881554442720925e-05
Position 439: 3.188884859746477e-05
Position 5720: 3.120893620076453e-05
Position 5220: 3.111998500972628e-05
Position 694: 3.0606351297252564e-05
Position 6612: 3.044405273220386e-05
Position 10948: 2.8862136722451383e-05
Position 629: 2.7283243087925348e-05
Position 4570: 2.5134291838264448e-05
Position 775: 2.477265995299394e-05
Position 669: 1.9109791165349407e-05
Position 5172: 1.7038639295406416e-05
Position 540: 1.2683692687915296e-05
Position 2200: 1.2469234966518656e-05
Position 5432: 1.226492138116224e-05
Position 809: 1.1708429475506442e-05
Position 5072: 1.1197196860143094e-05
Position 497: 6.984311743973223e-06
Position 817: 6.148130334069939e-06
Position 507: 5.13117925436024e-06
Position 732: 4.452766612773781e-06
Position 437: 3.972073284943747e-06
Position 5595: 3.7772451579054403e-06
Position 1073: 3.5853276039805877e-06
Position 1057: 3.4920946977178017e-06
Position 1547: 3.0817740259544536e-06
Position 1974: 2.5142906150237937e-06
Position 1078: 9.092538714964554e-07
Position 1299: 5.542255998439496e-07
Position 1471: 5.148482675397846e-07
Position 390: 4.0679593803955575e-07
Position 904: 1.7032652778509538e-07
Position 927: 1.6661451507730835e-07
Position 2580: 1.5891418863797498e-07
Position 899: 1.3983261717684475e-07
Position 673: 8.634605548961675e-08
Position 379: 4.068643474001859e-08
Position 534: 1.734102191583922e-08
Position 509: 1.1569177733182158e-08
Position 1349: 8.533071590603206e-09
Position 1143: 4.286821758413104e-09
Position 385: 4.164742521423184e-09
Position 322: 1.6946447163700432e-09
Position 244: 9.729062263059608e-10
Position 219: 3.079125266335482e-10
Position 327: 1.3651667286568125e-10
Position 271: 8.489394436108504e-11
Position 209: 4.547226687506025e-11
Position 232: 4.44754666268963e-11
Position 221: 2.0701079146741986e-11
Position 347: 1.579375909799568e-11
Position 340: 1.3969199673891073e-11
Position 229: 7.629302034833845e-12
Position 259: 7.077621160878963e-12
Position 252: 1.781944711024855e-12
Position 254: 1.6837747652011408e-12
Position 159: 2.7415728250972106e-13
Position 152: 7.89038334000162e-14
Position 267: 2.7585271934799307e-14
