Gene = COX20
Position 8028: 0.05409157983494433
Position 8337: 0.04886087330294735
Position 9608: 0.03984151072016121
Position 1162: 0.038251748407056994
Position 6621: 0.03618512765066919
Position 1753: 0.03561930456318284
Position 986: 0.03508904240332321
Position 5536: 0.02892941159314577
Position 3515: 0.023020821601517312
Position 2295: 0.020562518323147715
Position 4378: 0.019467895386503363
Position 2363: 0.013250022287113826
Position 5762: 0.012370526864600022
Position 2479: 0.009763346115707958
Position 909: 0.00951762536141039
Position 3488: 0.008879244714244894
Position 4250: 0.008723739098386205
Position 8645: 0.008034569001372163
Position 1132: 0.006892806290349512
Position 8960: 0.006837708722242958
Position 3678: 0.006711830214274876
Position 4458: 0.006555159426326862
Position 1111: 0.006521858853187865
Position 4229: 0.006445557581152403
Position 9086: 0.006230645285158749
Position 6813: 0.005564521911799287
Position 9486: 0.005543090019468348
Position 9690: 0.0053904136590694745
Position 1271: 0.005180107235626792
Position 7012: 0.005052361327994262
Position 912: 0.004660434183625395
Position 8611: 0.00437019647532321
Position 1561: 0.004241172657093485
Position 6601: 0.004078615330120477
Position 1028: 0.003928898952894498
Position 3649: 0.0037832512066850055
Position 5888: 0.0035489853513963956
Position 1081: 0.003396704627296044
Position 3928: 0.0033251344187898743
Position 1731: 0.002905178109669797
Position 3994: 0.0017584303130771693
Position 3652: 0.0013984570568853416
Position 6424: 0.0010065108916272303
Position 94: 0.0009940594911084216
Position 5706: 0.000953465212052227
Position 837: 0.0009136079155696312
Position 7017: 0.0005353615551986973
Position 7066: 0.0005240349019395979
Position 365: 0.00040023546043509384
Position 2731: 0.0002936599026681272
Position 7677: 0.00026966986446142784
Position 2211: 0.00020904483242294402
Position 3930: 0.00018945313577015834
Position 4149: 0.00014753476071204243
Position 1086: 0.0001302522802188717
Position 1673: 0.0001245187146890469
Position 2333: 0.00012265443471978798
Position 1244: 0.00011389766685518839
Position 572: 0.00011238957166888505
Position 202: 0.00010659367891754484
Position 2259: 8.83231347011732e-05
Position 282: 6.029845524601041e-05
Position 1276: 4.655873290800469e-05
Position 5629: 4.438361139841338e-05
Position 2243: 4.1006475829140975e-05
Position 673: 3.685447163968854e-05
Position 178: 1.2717309759689607e-05
Position 102: 1.1612406363268884e-05
Position 1037: 1.0157451145545753e-05
Position 634: 9.607412982349285e-06
Position 606: 7.746598745562909e-06
Position 1330: 6.782521537296402e-06
Position 212: 6.165658096608637e-06
Position 331: 5.880442895800024e-06
Position 174: 5.0389651105685525e-06
Position 794: 3.938851806557683e-06
Position 1002: 3.871006450521038e-06
Position 1425: 3.6783022227619504e-06
Position 1413: 3.5593874788994197e-06
Position 506: 2.732582642578198e-06
Position 410: 2.656756221652637e-06
Position 1198: 1.3229338361568057e-06
Position 244: 1.3206974318593187e-06
Position 689: 1.2362142061602986e-06
Position 731: 1.2294312683346923e-06
Position 1683: 5.064836670431511e-07
Position 754: 4.885054462039478e-07
Position 585: 4.379379926550127e-07
Position 238: 4.0213809868073005e-07
Position 1034: 2.089391463015018e-07
Position 883: 1.355595140829163e-07
Position 921: 5.8688336118097294e-08
Position 166: 4.0354331346560475e-08
Position 499: 3.650572632772492e-08
Position 319: 2.843470964022337e-08
Position 759: 2.2166096890971268e-08
Position 376: 2.50986661774649e-10
Position 387: 6.591095245149333e-12
Position 105: 4.778967824159228e-12
Position 290: 2.1967230640504936e-12
Position 425: 4.0693162603175534e-13
