Gene = ZMPSTE24
Position 9797: 0.0024802313636534865
Position 2848: 0.002453380431091873
Position 4060: 0.002169636603595517
Position 11971: 0.0019933672343247152
Position 159: 0.0019884488304058065
Position 130: 0.001935262484541129
Position 13431: 0.0015259645454908867
Position 838: 0.0015237825945345123
Position 11639: 0.0014225016864906981
Position 13327: 0.001325213554685357
Position 2296: 0.0012129396660940318
Position 13218: 0.0011144226712319076
Position 11230: 0.0009545159662496431
Position 993: 0.000872138195664462
Position 13242: 0.0008429903901317755
Position 419: 0.0007192900473870532
Position 1863: 0.0007078744026019744
Position 11515: 0.0006808302325816609
Position 21045: 0.00065076903644399
Position 483: 0.0005956974484031962
Position 1137: 0.0005826828327588255
Position 12130: 0.0005168295547809393
Position 23506: 0.0005127243702236697
Position 9385: 0.00044823322696354705
Position 10641: 0.0004231059848878488
Position 649: 0.0004187365772682352
Position 11662: 0.0003770126863376719
Position 3477: 0.00035157124893971765
Position 1337: 0.00033555989437151687
Position 2346: 0.00032673147084249745
Position 9979: 0.0003164847516935861
Position 9785: 0.0002535910780408379
Position 3185: 0.00021159470889983205
Position 414: 0.00018969487194263118
Position 15752: 0.00016743036443067838
Position 14443: 0.00016185115635436657
Position 2373: 0.00015567200126605896
Position 16143: 0.00015434474747565385
Position 10836: 0.0001495382480293468
Position 715: 0.00014235391900577755
Position 10911: 0.00014050230096505011
Position 16534: 0.00013204553787007542
Position 9770: 0.00012929171718702325
Position 4212: 0.00011052589644228548
Position 2365: 9.97186038983091e-05
Position 23415: 9.350243232189939e-05
Position 10152: 8.472518504824028e-05
Position 4106: 7.319385480066653e-05
Position 3496: 5.366823133176333e-05
Position 4171: 5.3663681749212284e-05
Position 4288: 5.00082436573231e-05
Position 10072: 4.8361276283052067e-05
Position 28152: 4.1778534129116444e-05
Position 4360: 3.1515362165331943e-05
Position 5504: 2.7146607313263353e-05
Position 2953: 2.606548210368721e-05
Position 3865: 1.8072206018608764e-05
Position 51: 1.416623667965284e-05
Position 194: 1.3574062250442335e-05
Position 113: 1.0444850124942054e-05
Position 303: 2.4003092293539057e-06
Position 10463: 2.2362146689449188e-06
Position 10367: 2.0021473077268606e-06
Position 252: 1.3967106641988245e-06
Position 231: 9.801699301923058e-07
Position 457: 5.879593351232564e-07
Position 377: 5.522428060276097e-07
Position 467: 4.550687612231066e-07
Position 13915: 4.149948157924719e-07
Position 14628: 4.1017389046077354e-07
Position 14283: 3.596515786209457e-07
Position 476: 3.3042336850759345e-07
Position 13967: 3.201817071135352e-07
Position 977: 3.097835622715533e-07
Position 13913: 2.2902399773537782e-07
Position 121: 2.0360232568939134e-07
Position 14181: 1.5669906459479875e-07
Position 82: 1.484274013899561e-07
Position 403: 1.1148635906534502e-07
Position 845: 8.882751555848164e-08
Position 389: 7.552520729539376e-08
Position 987: 7.23793754076489e-08
Position 338: 6.229300161923191e-08
Position 1037: 6.096750013507712e-08
Position 915: 5.320273323752172e-08
Position 793: 5.25449635340618e-08
Position 880: 4.731309695970687e-08
Position 539: 2.7893867823414402e-08
Position 442: 2.1674657915489565e-08
Position 1155: 8.24696573431889e-09
Position 13964: 5.3996255233264016e-09
Position 13877: 4.606385356612868e-09
Position 400: 1.667242551046166e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 13786: 0.9974277281018479
Position 9678: 0.9598195974977264
Position 27817: 0.9456105987913425
Position 2731: 0.9368687588717626
Position 9283: 0.9065589122986177
Position 10311: 0.8746378075210942
Position 11867: 0.6917316559577608
Position 9035: 0.6521668260897258
Position 23235: 0.6240645030830917
Position 34337: 0.575081480277183
Position 32746: 0.325033962523172
Position 13607: 0.30509776976141323
Position 13580: 0.2696979574024583
Position 23257: 0.26573109395595745
Position 22777: 0.24400575035602184
Position 22078: 0.15365771321639346
Position 4663: 0.14859027054960033
Position 24447: 0.13287236567134542
Position 17974: 0.12964312356484747
Position 9882: 0.11956226885545829
Position 23319: 0.10478409178208303
Position 21971: 0.10158081610771647
Position 22012: 0.10087906727361415
Position 24690: 0.09341463618952148
Position 7678: 0.08978052700664116
Position 34524: 0.07216959171868353
Position 22755: 0.0700899544900809
Position 34194: 0.06293462520882408
Position 21994: 0.06223313182229909
Position 34359: 0.05810042720009526
Position 8395: 0.057355340683184604
Position 3003: 0.05272958548882308
Position 2275: 0.05107427277779177
Position 4726: 0.04870050007148454
Position 10083: 0.041275855447257016
Position 9279: 0.038329822725558384
Position 389: 0.03639519255201558
Position 35614: 0.034198784958941755
Position 9697: 0.03381114409521241
Position 10167: 0.032539321362441045
Position 10355: 0.02776911007988286
Position 10525: 0.026540251837072218
Position 2413: 0.02614651714880402
Position 34773: 0.025737092342812674
Position 21375: 0.022332933400476363
Position 22163: 0.022173055265975197
Position 25492: 0.020822486425875843
Position 28338: 0.019741926106564292
Position 10203: 0.019638274276496424
Position 28050: 0.018823765224075528
Position 17769: 0.016259212037791303
Position 9860: 0.016150605047531106
Position 10152: 0.016094379223074145
Position 13400: 0.01391973023663374
Position 11824: 0.013842807194925552
Position 11808: 0.013676430352484741
Position 29004: 0.013109162068113599
Position 330: 0.013017560614904602
Position 30794: 0.012539784946632876
Position 24655: 0.010731108754035512
Position 4440: 0.010729896969063032
Position 7635: 0.01065479493858556
Position 19356: 0.010421370608696206
Position 12990: 0.009993165645725274
Position 6862: 0.009368756822071748
Position 8364: 0.009341187777092183
Position 21231: 0.00921796839598965
Position 6937: 0.009113534846061408
Position 30160: 0.009074580372162355
Position 32374: 0.00893434214042426
Position 18031: 0.008685709867557219
Position 31706: 0.008104459368068834
Position 29661: 0.008090144885502987
Position 6473: 0.007852777038607263
Position 2774: 0.007091791486963936
Position 33095: 0.0070848151642502145
Position 24206: 0.00683268314579344
Position 30391: 0.006755662117086674
Position 2138: 0.00661692680861472
Position 35925: 0.006533400398919416
Position 360: 0.006491918732142276
Position 31846: 0.006335218465745133
Position 13430: 0.006215519185545413
Position 9040: 0.005767260626371597
Position 2736: 0.005668573195156686
Position 11377: 0.005614090166359652
Position 24423: 0.005581760706081298
Position 13326: 0.005420141903323827
Position 5596: 0.005000438558644793
Position 10270: 0.004793923510299553
Position 2231: 0.004320445324535136
Position 715: 0.004241797628716463
Position 28408: 0.0040773933025598005
Position 32829: 0.0038356169497033212
Position 31662: 0.003798353443077177
Position 10171: 0.003793911630260662
Position 5783: 0.003738717397767509
Position 1242: 0.0036817924940528166
Position 12682: 0.0035607083434790743
Position 5649: 0.0035276182072595877
Position 8506: 0.003428122808796721
Position 10061: 0.0033719319533767993
Position 2779: 0.0032444474177159423
Position 28640: 0.0031487644617336046
Position 21287: 0.0031453282071967513
Position 1975: 0.0028970393584258304
Position 10098: 0.002857203348513361
Position 32946: 0.002783621554850393
Position 11889: 0.002696681395045115
Position 10117: 0.002667654041553908
Position 1542: 0.00259572668145574
Position 13749: 0.002570244099867084
Position 9985: 0.002533262776594206
Position 252: 0.002455159138098841
Position 12964: 0.002364533110325734
Position 9580: 0.002176892311098111
Position 24616: 0.0021514432069750025
Position 2365: 0.0020839013189512395
Position 3947: 0.0019542969927009014
Position 2321: 0.0019050719996723698
Position 24331: 0.001861653631040488
Position 26839: 0.0018602690652741187
Position 2949: 0.0018401316116861334
Position 9632: 0.0018292736117210978
Position 25689: 0.0016883808478255003
Position 21196: 0.001682941228292963
Position 4580: 0.0015855206850742725
Position 6972: 0.0015083266672367708
Position 25785: 0.0014956939863308624
Position 10185: 0.0013993188866870993
Position 553: 0.001254725274763138
Position 802: 0.0012271865063492521
Position 2770: 0.0012256599638303103
Position 11397: 0.001188767706051819
Position 6437: 0.0010645435524120977
Position 414: 0.0010289910445199044
Position 29912: 0.0010198309083418
Position 2733: 0.0010002851962058398
Position 27546: 0.0009389958660548551
Position 11569: 0.0009349198528729468
Position 2613: 0.0008938248810354462
Position 28134: 0.000816856242591517
Position 2469: 0.0007584083471777616
Position 9918: 0.0007303640957164037
Position 27044: 0.0007159686495479498
Position 11019: 0.0006889397121492845
Position 9937: 0.0006781067562261368
Position 2709: 0.000663236693022749
Position 5736: 0.0006591277903931431
Position 30708: 0.000655211675161958
Position 20754: 0.00065076903644399
Position 10273: 0.0006445600501613912
Position 9473: 0.0006424533718353193
Position 5566: 0.0006296707949292476
Position 28334: 0.0006162182404997015
Position 10012: 0.0005838351083674996
Position 1689: 0.0005792381558970544
Position 4938: 0.0005595835546591513
Position 13340: 0.0005593148060833713
Position 2575: 0.0005220780570624687
Position 2974: 0.00048677749308427223
Position 31797: 0.00047983915838163373
Position 2951: 0.00046675118760235916
Position 26302: 0.00046503870368471984
Position 29832: 0.0004499128251668387
Position 28243: 0.0004471168014048593
Position 13285: 0.00043387015897464523
Position 31436: 0.00043156658407118934
Position 2518: 0.0004225779965672675
Position 26285: 0.0004197599997970544
Position 1998: 0.0004133494278994053
Position 28358: 0.00038112779679288074
Position 10035: 0.0003779193572105555
Position 2968: 0.0003746028039253868
Position 142: 0.00037145543526590863
Position 2164: 0.0003632795836779603
Position 11821: 0.00035381432916668706
Position 3337: 0.0003453207770135525
Position 25852: 0.00033251567768146533
Position 341: 0.0003217645096481612
Position 2190: 0.0003178815328659207
Position 2048: 0.00031216482465476643
Position 1516: 0.00031004464354933854
Position 23982: 0.00029712458038531686
Position 1518: 0.0002930462164742897
Position 1522: 0.00029242885854842085
Position 2307: 0.0002908434675779409
Position 29054: 0.00028995593228015325
Position 28806: 0.00027900392754689975
Position 2140: 0.0002779608910540167
Position 106: 0.0002736294817764895
Position 11349: 0.0002473720908073145
Position 4170: 0.00023847992000652508
Position 3956: 0.0002340026687082407
Position 26863: 0.00023352785759880605
Position 9661: 0.0002219073713271783
Position 23008: 0.00021117751836076268
Position 27636: 0.00019845730240811854
Position 15606: 0.00017025785922407518
Position 13016: 0.0001692282137941752
Position 9947: 0.0001652196014382158
Position 26215: 0.0001650898833484603
Position 29146: 0.0001617762780623776
Position 23502: 0.00016069747930063738
Position 10402: 0.00015871025524973327
Position 3116: 0.00014914018867071262
Position 11918: 0.0001382987498383931
Position 1755: 0.0001283938995596196
Position 9516: 0.00012375358731344323
Position 7728: 8.602652780311808e-05
Position 1401: 8.254110483286676e-05
Position 15987: 8.177179559153502e-05
Position 4346: 8.065110760721225e-05
Position 3647: 7.597581449286679e-05
Position 10005: 7.336785402296354e-05
Position 1357: 7.246533105588131e-05
Position 14378: 7.073996410294037e-05
Position 2340: 7.033973133484065e-05
Position 1261: 5.444201333892015e-05
Position 1568: 5.141497130681118e-05
Position 26346: 4.944987614023021e-05
Position 1493: 4.9235546938769684e-05
Position 16368: 4.724630036556514e-05
Position 14085: 4.6994555905383904e-05
Position 2803: 4.138185014891578e-05
Position 1622: 4.1370810795330064e-05
Position 9831: 4.1231705645171695e-05
Position 3086: 3.902338855839422e-05
Position 2633: 3.702473518293646e-05
Position 287: 3.5124673455347815e-05
Position 980: 3.50136086219091e-05
Position 3269: 3.4691779214813025e-05
Position 4491: 3.348398592714545e-05
Position 3045: 3.241328949135052e-05
Position 15998: 3.1641706432267424e-05
Position 3865: 3.1261933747699845e-05
Position 16419: 3.08682281111938e-05
Position 23558: 2.9603258829335237e-05
Position 9716: 2.5761589694196417e-05
Position 3287: 2.5223604731827824e-05
Position 16356: 2.5108694655296295e-05
Position 14322: 2.3785869738993648e-05
Position 3062: 2.332041304350799e-05
Position 24943: 2.313393429314568e-05
Position 16027: 2.1641120777843078e-05
Position 276: 2.155776909311371e-05
Position 5239: 2.1182744988082683e-05
Position 452: 2.0101937312015583e-05
Position 15850: 1.929012467400834e-05
Position 3627: 1.9028936514295334e-05
Position 16299: 1.7705158775837422e-05
Position 23805: 1.5957678894691467e-05
Position 14181: 1.4412121843213279e-05
Position 14056: 1.2641840438427866e-05
Position 2841: 1.2567808217176268e-05
Position 16251: 1.111715596218275e-05
Position 4639: 1.0390568483974835e-05
Position 4835: 9.981726414592356e-06
Position 14273: 9.74743473382124e-06
Position 28080: 9.559054519825967e-06
Position 14159: 7.973366779158992e-06
Position 4732: 7.189393659204653e-06
Position 5426: 5.963862325180682e-06
Position 14353: 5.650713141506096e-06
Position 10379: 3.1720357491253133e-06
Position 1922: 2.6805270128686197e-06
Position 2597: 2.2180323292679543e-06
Position 13858: 1.735740045598892e-06
Position 668: 1.4994746305958945e-06
Position 1360: 1.3328144054133426e-06
Position 145: 1.3067472226529103e-06
Position 455: 1.1925543500732768e-06
Position 14282: 1.0958128166882404e-06
Position 10229: 1.0081097139438887e-06
Position 301: 8.984511061985944e-07
Position 281: 8.788722577586079e-07
Position 14093: 6.513610858353347e-07
Position 10428: 6.512007101720859e-07
Position 678: 5.183471081620397e-07
Position 10405: 4.488972499541905e-07
Position 513: 3.1817474796572165e-07
Position 10545: 2.938154429010532e-07
Position 1800: 1.7742033973005288e-07
Position 1120: 1.6671244039405442e-07
Position 10608: 1.5757631146489943e-07
Position 200: 1.519726901364772e-07
Position 1022: 1.4248632439573118e-07
Position 13912: 1.3808780751106921e-07
Position 14543: 1.1503894425570508e-07
Position 14561: 1.1052093827771145e-07
Position 819: 7.643937290850357e-08
Position 1691: 6.49268055711726e-08
Position 215: 5.3526364265677445e-08
Position 113: 4.326792801344077e-08
Position 338: 3.3056393529337284e-08
Position 14489: 2.9051042317023342e-08
Position 1467: 2.574219505309832e-08
Position 1305: 2.2148348721463584e-08
Position 896: 2.051040346645864e-08
Position 1298: 1.9197766306106215e-08
Position 14307: 1.600221568838511e-08
Position 212: 1.4285338723687212e-08
Position 15676: 1.4095141448909813e-08
Position 3090: 7.862839048664305e-09
Position 577: 6.772962997633273e-09
Position 605: 5.08053650218886e-09
Position 266: 4.876991245441107e-09
Position 15640: 4.492817400948746e-09
Position 14328: 3.982810390084311e-09
Position 297: 3.3722926143832966e-09
Position 688: 3.370018304589107e-09
Position 3025: 2.9202574447677543e-09
Position 3049: 2.2541313165240738e-09
Position 3029: 2.2223026065609924e-09
Position 472: 1.4758040921079207e-09
Position 14349: 2.862518216956978e-11
Position 14242: 1.8977173683871056e-11
Position 476: 1.3998774433372329e-11
Position 292: 1.0291883817660974e-15
