Gene = SDCCAG8
Position 19192: 0.01608548889329691
Position 18968: 0.011438202490999631
Position 17364: 0.009315150392012885
Position 21871: 0.007362939125269823
Position 220: 0.007317148603347868
Position 38042: 0.007181371608673569
Position 15768: 0.007052103303162016
Position 17714: 0.006243925273322342
Position 14866: 0.005528659118845038
Position 20333: 0.0038388055542411866
Position 4881: 0.003211626815885141
Position 1035: 0.0030767472601038095
Position 4335: 0.0025396288583971974
Position 1454: 0.002212568603403329
Position 4152: 0.001967148458178632
Position 110: 0.0019393711826838332
Position 20084: 0.0017302306733819944
Position 16338: 0.001557301020576393
Position 1015: 0.0015550219958384078
Position 359: 0.001030124820598684
Position 4267: 0.0009967358006690201
Position 4188: 0.0008918201973118943
Position 3130: 0.0006444925452329436
Position 4842: 0.0005336669771547394
Position 4262: 0.0004905769070115272
Position 19389: 0.00044435107499925713
Position 86: 0.00042856645339482295
Position 37768: 0.0004074963733057729
Position 19064: 0.0003987526408019888
Position 14685: 0.0003726101469255132
Position 565: 0.0002459883855768983
Position 165: 0.00024427840985656596
Position 18814: 0.00022327951028066855
Position 5316: 0.00019191949591055457
Position 19015: 9.756739013799199e-05
Position 15810: 9.544463426493997e-05
Position 18758: 9.015600365057287e-05
Position 176: 8.798213557503153e-05
Position 18586: 7.702885097522865e-05
Position 721: 3.977115697431013e-05
Position 15012: 3.338626942564912e-05
Position 15028: 2.9342846669425038e-05
Position 515: 2.8227282287298435e-05
Position 478: 2.594628876416596e-05
Position 882: 1.597633005527674e-05
Position 234: 1.2816633559729492e-05
Position 37598: 8.169064468562281e-06
Position 320: 7.995218223495847e-06
Position 114: 7.2204600600778196e-06
Position 15055: 5.89658811927418e-06
Position 15129: 5.7034048158065716e-06
Position 273: 4.321138701070097e-06
Position 372: 3.5958503396273436e-06
Position 798: 3.039065571001787e-06
Position 340: 2.754040067802398e-06
Position 14892: 2.2727632069053662e-06
Position 189: 2.164319939524288e-06
Position 483: 2.05645538041378e-06
Position 126: 2.0253918047447843e-06
Position 653: 1.783074722728391e-06
Position 554: 1.2600214443760406e-06
Position 527: 9.093363663407747e-07
Position 388: 8.735733161415464e-07
Position 19123: 8.620155782068378e-07
Position 18591: 7.547056261615427e-07
Position 16029: 6.931128067722511e-07
Position 682: 6.252751267104657e-07
Position 802: 5.98752360326388e-07
Position 311: 5.185801626654995e-07
Position 888: 2.823023600315809e-07
Position 15263: 2.719692123123851e-07
Position 205: 2.703651114987145e-07
Position 581: 2.2030922023103707e-07
Position 317: 2.0055596075187062e-07
Position 48: 1.6946332592126615e-07
Position 350: 1.5318013110783576e-07
Position 1460: 6.88767958479141e-08
Position 37594: 4.496479828899172e-08
Position 391: 2.5648928466124676e-08
Position 51: 4.115667513724555e-12
Position 257: 1.853505515668528e-12
Position 283: 2.2157206479552444e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 30215: 0.9999993513925077
Position 48656: 0.9875602784723636
Position 18486: 0.987119484262285
Position 51932: 0.9551657764354241
Position 14921: 0.9323908442789804
Position 638: 0.897465756792181
Position 56751: 0.7606205486670713
Position 11741: 0.7453333202859675
Position 14048: 0.6457056547124803
Position 51569: 0.6388844927194953
Position 4579: 0.6162632354101828
Position 23227: 0.6149592870695413
Position 26607: 0.6108160130697027
Position 61980: 0.5615418097123749
Position 37065: 0.5549735938691224
Position 60445: 0.5540678156809647
Position 28090: 0.4649696067684966
Position 37034: 0.44486982391744767
Position 37342: 0.373780387999
Position 4775: 0.37002572803836026
Position 27170: 0.33842429877157487
Position 11250: 0.3154240015466371
Position 14035: 0.305713789477236
Position 60698: 0.2820688379338686
Position 5169: 0.2052114384916283
Position 6401: 0.20061720311912168
Position 4890: 0.19257054480467
Position 18184: 0.15743976025488848
Position 5172: 0.09978446081144166
Position 61289: 0.092148179087951
Position 26470: 0.08574320349886792
Position 12349: 0.08155279591681464
Position 20248: 0.06781606402842301
Position 15908: 0.06663494125014026
Position 53829: 0.0658302896530183
Position 21021: 0.0623469362771628
Position 38242: 0.0555986394699584
Position 14799: 0.04768308174038323
Position 38214: 0.046996982120328885
Position 5257: 0.04480734735247929
Position 951: 0.04347067631641451
Position 14139: 0.03720951076930511
Position 5213: 0.030722606740781973
Position 4977: 0.028335322021468483
Position 15511: 0.024575896943911803
Position 18863: 0.024412010832849274
Position 20945: 0.02299513257452255
Position 4314: 0.02216218214665341
Position 20948: 0.020887227166966917
Position 20804: 0.020141614504260275
Position 57484: 0.01995352435525831
Position 38267: 0.019711109526412036
Position 4294: 0.018558110053491887
Position 59138: 0.01721365901082663
Position 52530: 0.016490050873824078
Position 20923: 0.015193671842927834
Position 667: 0.01283477221075196
Position 18488: 0.011831250838615994
Position 37279: 0.011167985689851606
Position 18370: 0.01075006874935899
Position 38335: 0.01063739460500994
Position 57448: 0.010211527918759192
Position 21101: 0.009519870521487004
Position 18893: 0.009484346292039673
Position 14737: 0.009049920873779427
Position 18698: 0.007830793026618349
Position 18015: 0.007784955984418992
Position 17163: 0.007698083430902156
Position 921: 0.007465671528697999
Position 14957: 0.0070147067899321925
Position 4554: 0.0068430285312917425
Position 4128: 0.006354571207613665
Position 17583: 0.006243925273322359
Position 37802: 0.005722565725075993
Position 48955: 0.005717813282238564
Position 3985: 0.005284481160900625
Position 6075: 0.005115440612512999
Position 15886: 0.004771917368485376
Position 52272: 0.004542128407532227
Position 21704: 0.003865079809161468
Position 48862: 0.003613814190023898
Position 21733: 0.0034978729892505504
Position 50528: 0.0034293313426753966
Position 18064: 0.0034164060301715565
Position 19019: 0.0026081738250368315
Position 14954: 0.002580932434577095
Position 5273: 0.002422820142309568
Position 15930: 0.0024141183597156017
Position 653: 0.0023346752657936137
Position 15531: 0.0023295351361132186
Position 54233: 0.0021373400592019404
Position 14614: 0.0018683935726035523
Position 37901: 0.0018001653993539855
Position 19992: 0.0016551320601977677
Position 381: 0.001598841983992401
Position 16191: 0.001557301020576421
Position 4649: 0.001463591781076896
Position 4012: 0.0013822955986894057
Position 51350: 0.0012809163454996011
Position 50876: 0.0011443716215549485
Position 618: 0.0010431328995875197
Position 852: 0.0010417185542131284
Position 14891: 0.00093253181663696
Position 51910: 0.0008839551071707568
Position 616: 0.0008779705935617638
Position 4050: 0.0008697402666472114
Position 17245: 0.0008408087745878509
Position 50336: 0.0008347590475459718
Position 4262: 0.0007588307456041227
Position 4945: 0.0007057500560560008
Position 295: 0.0006745156090248386
Position 19106: 0.0006525189599154854
Position 1226: 0.0005712279810206848
Position 1033: 0.0005489787545517364
Position 2925: 0.000514600845756067
Position 4782: 0.0005131745145263415
Position 1312: 0.0005069228296460463
Position 4704: 0.0004944303060976428
Position 45802: 0.0004922727398552124
Position 483: 0.00048364054670592215
Position 37972: 0.00042996609137923783
Position 17357: 0.00039974723306637067
Position 19267: 0.00039417388469761627
Position 17066: 0.0003765109534565208
Position 39206: 0.00034649776542034915
Position 1341: 0.00034567928044594
Position 14929: 0.00030302690728945035
Position 15723: 0.00029490969744208514
Position 42800: 0.00027609900362930245
Position 1333: 0.0002751155052452147
Position 973: 0.00027382932542027044
Position 4422: 0.00025233485771271986
Position 37525: 0.00020753344961525367
Position 1233: 0.00016821552642577224
Position 14666: 0.00015256870706268318
Position 39740: 0.0001397404317976752
Position 2979: 0.00012989169947688267
Position 37556: 0.00012495408333559215
Position 41298: 0.00011899330724012835
Position 40507: 0.00010768980435547698
Position 38749: 0.00010522445835652088
Position 15507: 9.126163735175634e-05
Position 38618: 8.883210492295538e-05
Position 19994: 7.509861318423234e-05
Position 15669: 7.167846489837484e-05
Position 554: 6.968501973835129e-05
Position 37540: 6.909047235615489e-05
Position 38909: 6.39819586758777e-05
Position 19062: 6.355393729011674e-05
Position 39960: 6.328464151401385e-05
Position 43829: 5.921928891924055e-05
Position 38657: 5.848829139570148e-05
Position 19301: 5.018335417099667e-05
Position 43402: 4.839519930449779e-05
Position 989: 4.622766039349927e-05
Position 15672: 3.7730841121186935e-05
Position 39770: 3.7102360248920686e-05
Position 38415: 3.0898156427697755e-05
Position 38962: 2.8689289359216522e-05
Position 14547: 2.5288750924506444e-05
Position 39583: 2.032982545714035e-05
Position 15698: 1.8994555085460376e-05
Position 38807: 1.8249950455166913e-05
Position 41013: 1.7504950523523674e-05
Position 39823: 1.5636477099520614e-05
Position 38379: 1.3574506769298045e-05
Position 37463: 8.833038170517286e-06
Position 41185: 8.44437261836378e-06
Position 391: 7.880059637712656e-06
Position 445: 6.7928258886053485e-06
Position 15848: 6.751922856263549e-06
Position 18898: 6.436337893178833e-06
Position 38778: 6.382853570980951e-06
Position 18866: 6.305425186478246e-06
Position 359: 5.9113315208992e-06
Position 20817: 5.5925266355948174e-06
Position 448: 4.234837250457373e-06
Position 15073: 3.766799254720584e-06
Position 212: 3.6246719301147287e-06
Position 581: 3.4092554320892724e-06
Position 14502: 2.4502013577270677e-06
Position 32160: 2.167617161476012e-06
Position 30424: 1.4776220580159088e-06
Position 247: 1.0854191446661224e-06
Position 297: 8.27127721201146e-07
Position 327: 7.568375475624306e-07
Position 527: 7.355967569581702e-07
Position 706: 6.207363297127624e-07
Position 732: 5.231670444923935e-07
Position 18814: 5.003293579068083e-07
Position 350: 4.540636738480431e-07
Position 762: 4.201098517108669e-07
Position 300: 3.2171216499003763e-07
Position 515: 2.9550933707757933e-07
Position 462: 2.043941104471124e-07
Position 28723: 2.041582024535302e-07
Position 364: 1.291097697532895e-07
Position 18965: 1.1517832486678428e-07
Position 19026: 1.0918667957869254e-07
Position 19145: 1.066271519929269e-07
Position 15168: 9.354885123282462e-08
Position 30545: 7.915684985545855e-08
Position 330: 4.9349276186225146e-08
Position 252: 4.6036832622856324e-08
Position 711: 4.3365799987405595e-08
Position 219: 3.9472578562195795e-08
Position 227: 3.7020712761806754e-08
Position 23490: 3.3345018105676874e-08
Position 748: 3.0200551577465935e-08
Position 20433: 2.5558189475434624e-08
Position 150: 1.947820915532303e-08
Position 340: 1.6741462642961117e-08
Position 24758: 1.3461109804963711e-08
Position 304: 1.3108679181716066e-08
Position 153: 1.0616511945670086e-08
Position 176: 9.290820275440266e-09
Position 1015: 8.716037891842996e-09
Position 189: 7.73723108461592e-09
Position 165: 7.446650702863825e-09
Position 792: 6.310989333945053e-09
Position 817: 5.236728874350067e-09
Position 19377: 2.172340269220082e-09
Position 737: 1.230296589138166e-09
Position 716: 7.508452080381528e-10
Position 234: 6.518761041472078e-10
Position 756: 3.6245225490867866e-11
Position 19119: 2.2505151333192795e-14
