Gene = DAP
Position 1102: 0.0066323128132018735
Position 9741: 0.006620088592968757
Position 11497: 0.006490915958183759
Position 5250: 0.005979841474526416
Position 21576: 0.005510884481925346
Position 8659: 0.004307336656685911
Position 7457: 0.00404230635770149
Position 4134: 0.0037265061712134636
Position 642: 0.003382332828703881
Position 7470: 0.003341559675747446
Position 6361: 0.0033209845937037
Position 3543: 0.002448972240439006
Position 6650: 0.0020916206601150006
Position 14118: 0.002042097482412918
Position 7400: 0.0018482361950215133
Position 663: 0.0016494728687539678
Position 413: 0.0015291937014322323
Position 6993: 0.0014999746852146806
Position 5005: 0.0013811934739700426
Position 292: 0.0009905510650190688
Position 7121: 0.0008981640144367672
Position 6890: 0.0008890691545284084
Position 13551: 0.0008857129080523465
Position 8201: 0.0008110188668354881
Position 5806: 0.00044762776062561406
Position 8177: 0.0004312644371449596
Position 5905: 0.0004094238390289051
Position 8189: 0.0003486431797265912
Position 2029: 0.0003135042853431475
Position 6323: 0.0002552090939907309
Position 2034: 0.00017248516671179782
Position 574: 0.0001576121996944883
Position 2304: 0.00014026567099132488
Position 971: 0.00011109189807762837
Position 6457: 6.86287485572955e-05
Position 508: 5.9851705248959844e-05
Position 5082: 5.915243745481775e-05
Position 848: 4.431287640563517e-05
Position 368: 4.23790626375479e-05
Position 1140: 3.74182167695809e-05
Position 5596: 3.1039071415595685e-05
Position 5584: 2.797660849384476e-05
Position 1242: 2.042680960128806e-05
Position 623: 1.6941657840500185e-05
Position 13400: 1.5401716773595705e-05
Position 868: 7.835386938214732e-06
Position 764: 6.841924871933145e-06
Position 11: 5.796906244415342e-06
Position 1066: 5.0034891736269865e-06
Position 1052: 4.144909001472157e-06
Position 1319: 3.8041750956347427e-06
Position 651: 3.7438588623008592e-06
Position 800: 3.0138034696731405e-06
Position 610: 2.6316153381502745e-06
Position 1629: 2.3421341154201073e-06
Position 649: 2.127170866984911e-06
Position 206: 1.380715851446073e-06
Position 5449: 1.2995431193834432e-06
Position 646: 1.129586378306791e-06
Position 554: 1.1245175840120044e-06
Position 1649: 1.0290146780668986e-06
Position 479: 3.0218172807409925e-08
Position 937: 2.0320543102171086e-08
Position 201: 1.0531454915945022e-13
Position 91: 2.491258209783598e-14
Position 45: 2.0541359088392065e-14
Position 94: 4.0926217596144427e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 13000: 0.988343959583959
Position 27003: 0.8956169181856739
Position 4870: 0.8854143518671157
Position 15441: 0.6350445664331682
Position 10879: 0.6042641754548379
Position 1000: 0.4060810165535033
Position 10024: 0.2888383056418443
Position 7606: 0.2372459707571363
Position 13373: 0.21105604418160928
Position 16551: 0.1684900308258577
Position 15889: 0.16583568517452785
Position 9500: 0.15295600939915305
Position 7105: 0.1479751999644657
Position 13437: 0.14604422619735333
Position 16280: 0.14075677160063635
Position 15392: 0.13846147369153025
Position 13399: 0.1324715751861657
Position 8507: 0.11992736919582844
Position 9115: 0.11485315545754281
Position 8854: 0.1141396351062075
Position 4940: 0.07997214313584416
Position 16187: 0.07959244274716996
Position 27607: 0.07428274276774209
Position 937: 0.06807435963342343
Position 9118: 0.06391464785927196
Position 14202: 0.05648261482511715
Position 11678: 0.05197632847145552
Position 6790: 0.047890934137497836
Position 4432: 0.04474870990729146
Position 13441: 0.04250336581320203
Position 13240: 0.039497563015398425
Position 13346: 0.038885464057256666
Position 6830: 0.03277713993580932
Position 8042: 0.0320544627168607
Position 21294: 0.0315212892401352
Position 19926: 0.029679846826066413
Position 15265: 0.0276137915169194
Position 7399: 0.02759387020611116
Position 9472: 0.026053700949595613
Position 2096: 0.02560106628696275
Position 15802: 0.02294231791245407
Position 13308: 0.02286436503732694
Position 21037: 0.02281637443213777
Position 6262: 0.022609304792526277
Position 11308: 0.019816322978729803
Position 2162: 0.01974923968404358
Position 20775: 0.018474117843342065
Position 23013: 0.018413648963373733
Position 2429: 0.0181237173949512
Position 16258: 0.014940702930613833
Position 4269: 0.013863023361181726
Position 21204: 0.013554591499745722
Position 966: 0.013224523817619654
Position 6849: 0.012360690684584752
Position 2249: 0.011816112417913742
Position 2643: 0.011775251881750475
Position 8697: 0.009914849605071937
Position 6010: 0.009135272559795406
Position 13527: 0.009023365215657721
Position 4087: 0.008926156032707074
Position 1877: 0.0087432311445521
Position 13263: 0.008201110825540488
Position 4583: 0.007677548702450901
Position 13504: 0.007517693724341235
Position 3363: 0.007160553445962177
Position 14205: 0.007114342574358338
Position 12886: 0.006601535513994385
Position 2303: 0.006519996595549368
Position 13938: 0.005505393805482284
Position 6811: 0.0053627640259112375
Position 4090: 0.005187666607748813
Position 16334: 0.00506011284204893
Position 2252: 0.004519887726070036
Position 20935: 0.0043523945386836045
Position 15783: 0.003671958323520544
Position 4385: 0.0036291815990137357
Position 14234: 0.0034928654101609095
Position 12953: 0.003169527636548865
Position 5139: 0.0031437861354159696
Position 3467: 0.0031217267113918543
Position 17305: 0.003104624139792234
Position 800: 0.002966979779172975
Position 1980: 0.002918826176923507
Position 5135: 0.00282959620735818
Position 11070: 0.0026380860236213622
Position 18747: 0.0024643719509951285
Position 878: 0.002047780222693182
Position 13413: 0.002007873218272184
Position 1928: 0.0019362428260397168
Position 12866: 0.0018849462500094465
Position 764: 0.0016439876492261533
Position 4680: 0.001561087280336224
Position 4118: 0.0015207717111631897
Position 4435: 0.0015172091544676117
Position 17096: 0.001439881400344721
Position 780: 0.001432414725642915
Position 4203: 0.001421376410047562
Position 1851: 0.0013435342315137933
Position 4039: 0.0013108250682294473
Position 2278: 0.0012475439291355405
Position 7609: 0.0011746191575574105
Position 14173: 0.000925503685152469
Position 4677: 0.0007476363216746303
Position 2665: 0.0007406761597661791
Position 6510: 0.0007193538224794914
Position 5727: 0.0006667006691873845
Position 2572: 0.0006382420851839868
Position 7434: 0.0006270531740720754
Position 2596: 0.0005914961630564402
Position 2516: 0.0004866045567523264
Position 19632: 0.00040976388330004704
Position 1006: 0.0003976148311956537
Position 16936: 0.0003450775730428171
Position 2511: 0.0003408713970027137
Position 13736: 0.0003186131497819802
Position 820: 0.0003056539032018943
Position 15673: 0.0002699282314438879
Position 1211: 0.0002653458079131992
Position 13900: 0.00021153923533260706
Position 5522: 0.0001946431302834337
Position 17001: 0.0001258639571313512
Position 6568: 0.00011062502495613028
Position 17870: 9.084791356036267e-05
Position 13761: 5.778191704619065e-05
Position 5896: 5.462927303174615e-05
Position 1801: 1.726044021153651e-05
Position 4701: 1.5102122731012995e-05
Position 1143: 1.3325389780403893e-05
Position 885: 1.130682239261986e-05
Position 2098: 9.206313158639394e-06
Position 5111: 7.670385195634337e-06
Position 2210: 6.326506654206703e-06
Position 393: 5.669340480766119e-06
Position 1101: 5.650495497058368e-06
Position 1904: 4.991925162962622e-06
Position 1564: 3.0144618107014588e-06
Position 677: 2.8244267399608684e-06
Position 706: 2.788389769272345e-06
Position 1251: 1.8150394800056057e-06
Position 1149: 1.4308993045063848e-06
Position 529: 1.001997983119752e-06
Position 13267: 8.855847598316086e-07
Position 425: 8.419700823181437e-07
Position 1254: 7.14441758506111e-07
Position 412: 4.61160126646133e-07
Position 1622: 3.56686982785554e-07
Position 1223: 2.4239240390816376e-07
Position 363: 1.811199036442173e-07
Position 897: 1.5413880938596467e-07
Position 844: 1.1009483013710114e-07
Position 5474: 9.420706139398765e-08
Position 5291: 8.82896760215192e-08
Position 344: 8.803469566900102e-08
Position 1135: 8.497067149511022e-08
Position 437: 7.952049459049293e-08
Position 1111: 9.644528910626095e-09
