Gene = BCL2L15
Position 3690: 0.00016893488368284682
Position 5430: 0.0001636349630379846
Position 5362: 0.00016191422672735505
Position 3156: 0.00016121637656166788
Position 1640: 0.00015222422948441927
Position 5440: 0.00014512605975284157
Position 179: 0.00014112984387556815
Position 3379: 0.000137673544094228
Position 6078: 0.00013179422085535784
Position 1338: 0.00013048550447281764
Position 893: 0.00012495980593557797
Position 4634: 0.00012178609627194643
Position 1666: 0.00010456162906184087
Position 2680: 0.00010379942569540127
Position 3937: 0.0001001851872170467
Position 1091: 9.655021139265756e-05
Position 6064: 9.50337768795701e-05
Position 3349: 9.075208589915281e-05
Position 6655: 8.883551528314172e-05
Position 3128: 8.805314476949064e-05
Position 283: 8.627613500937114e-05
Position 3518: 7.533614513916911e-05
Position 667: 7.442446173156836e-05
Position 6236: 7.410988960289106e-05
Position 6744: 6.683073830168282e-05
Position 4421: 6.607061736100281e-05
Position 1740: 6.301547066382828e-05
Position 4092: 6.216588737717116e-05
Position 5461: 6.146910942032862e-05
Position 803: 5.875791103740029e-05
Position 477: 5.1825292532835947e-05
Position 6684: 4.203419992312825e-05
Position 993: 4.148927261844711e-05
Position 3710: 3.519657967780956e-05
Position 4444: 3.430382860004247e-05
Position 1723: 3.343608090444179e-05
Position 6357: 3.140216955405065e-05
Position 512: 3.106420816176742e-05
Position 6246: 3.0535738675361626e-05
Position 242: 2.964230554481704e-05
Position 6290: 2.6479015704500873e-05
Position 6199: 2.4841799273982826e-05
Position 6014: 2.303232147118071e-05
Position 4510: 2.298296180190023e-05
Position 6829: 2.2545120965535713e-05
Position 3790: 2.2176171137691592e-05
Position 5939: 2.20738141296921e-05
Position 3029: 1.374947650721697e-05
Position 6762: 1.3536661671877891e-05
Position 6741: 1.3170535730448037e-05
Position 1205: 1.3093527980726652e-05
Position 4775: 1.2399071032554807e-05
Position 1503: 1.1551019881449477e-05
Position 474: 1.0333804062309055e-05
Position 4616: 1.0171229048367043e-05
Position 4929: 9.76613063057838e-06
Position 316: 8.12727335739994e-06
Position 3584: 7.77186441088993e-06
Position 4230: 7.63747876233112e-06
Position 361: 7.347637413613456e-06
Position 4979: 6.93136398557252e-06
Position 263: 6.101585818055499e-06
Position 3632: 5.75428587886225e-06
Position 419: 4.9588332125323e-06
Position 1358: 4.695724677746656e-06
Position 5312: 4.063863555135881e-06
Position 1248: 3.870485364218919e-06
Position 329: 3.579495410105223e-06
Position 394: 3.32667500524388e-06
Position 2161: 2.7277169046651166e-06
Position 2325: 2.233230747920203e-06
Position 1141: 2.1580914417508662e-06
Position 432: 2.103166198305347e-06
Position 98: 1.9899010154571523e-06
Position 2190: 1.9540452566462096e-06
Position 2043: 1.7917872586958923e-06
Position 423: 1.7743055865136268e-06
Position 567: 1.6245304530525407e-06
Position 603: 1.1367284232066916e-06
Position 351: 1.100375563231904e-06
Position 289: 5.488890272775809e-07
Position 518: 4.590179507482665e-07
Position 676: 2.567628190075683e-07
Position 292: 2.0937488238450026e-07
Position 486: 1.6303738418000675e-07
Position 728: 1.1300738922389656e-07
Position 969: 5.50815148117187e-08
Position 561: 1.866481816068915e-09
Position 808: 1.5842268839925425e-09
Position 643: 1.2268632671955251e-09
Position 767: 8.635093812152418e-10
Position 707: 2.3264453300509658e-10
Position 960: 1.9819226280276557e-10
Position 695: 4.0313279338564237e-11
Position 490: 1.6367536141391973e-15
Position 535: 1.3917707064116479e-15
Position 298: 4.3631063815646467e-16
