Gene = MAD2L2
Position 16505: 7.553047510653661e-05
Position 16940: 7.075670639993406e-05
Position 326: 6.248455821546095e-05
Position 16356: 6.022760628568657e-05
Position 17053: 5.660718697636931e-05
Position 14957: 5.561925273076811e-05
Position 15471: 5.554174883219346e-05
Position 14802: 5.4679635383778384e-05
Position 1593: 5.340013207206263e-05
Position 14994: 5.1365957429326745e-05
Position 16279: 4.639784515127703e-05
Position 15247: 4.469315852106997e-05
Position 12281: 4.312795192331341e-05
Position 15389: 3.467253567774227e-05
Position 1642: 3.307402742187778e-05
Position 12313: 2.9906358849444525e-05
Position 1042: 2.6812051920717888e-05
Position 15954: 2.4937878223279972e-05
Position 11857: 2.4935948324629674e-05
Position 16684: 2.3640998321483905e-05
Position 15719: 2.0794206272093167e-05
Position 585: 2.022018586968989e-05
Position 11388: 1.9280262943505882e-05
Position 15021: 1.5444462143386534e-05
Position 16648: 8.898372808562138e-06
Position 17159: 7.283596136183905e-06
Position 14831: 7.034313137327491e-06
Position 16636: 6.387576534549633e-06
Position 15949: 4.678600769549734e-06
Position 15977: 4.537340536868808e-06
Position 16380: 2.055362694154783e-06
Position 16364: 2.05416090970494e-06
Position 16568: 1.792814712284719e-06
Position 14273: 9.473948944244514e-07
Position 758: 6.499751292406862e-07
Position 1514: 1.794668332963998e-07
Position 15951: 1.0636418041495095e-07
Position 15721: 9.395966650716767e-08
Position 661: 8.411124736973777e-08
Position 1073: 6.306744981215485e-08
Position 1184: 5.6752580681258664e-08
Position 1410: 4.2425960486260836e-08
Position 1460: 3.748863075866482e-08
Position 3308: 3.519713047304583e-08
Position 1092: 3.350416465787791e-08
Position 979: 3.197648670851378e-08
Position 1140: 2.8830942335732642e-08
Position 2518: 2.5688833704655105e-08
Position 455: 2.488524393939376e-08
Position 1416: 2.3499372788750516e-08
Position 4008: 2.1104456197506025e-08
Position 1234: 1.956404354001816e-08
Position 3714: 1.511354854927907e-08
Position 937: 1.502941963535066e-08
Position 2663: 1.4190010372349549e-08
Position 1192: 1.3749677324657335e-08
Position 1600: 1.3458270379713255e-08
Position 2866: 1.3325347374102358e-08
Position 2922: 1.3262694567098818e-08
Position 2432: 1.2807596392631571e-08
Position 2782: 1.1469403961211673e-08
Position 1645: 1.0976646929583624e-08
Position 2364: 1.0754944748738299e-08
Position 2954: 1.0519326626551814e-08
Position 2521: 9.708416821150238e-09
Position 3254: 9.475255817500613e-09
Position 416: 8.49741724342693e-09
Position 15974: 8.15447767387104e-09
Position 3764: 6.449702394043739e-09
Position 798: 6.367061395068178e-09
Position 1555: 5.891064421585902e-09
Position 1689: 5.355042058762919e-09
Position 3257: 4.6459289582212335e-09
Position 1144: 4.54587848692294e-09
Position 2547: 4.288370556879285e-09
Position 4094: 4.196042711728364e-09
Position 2600: 3.873471469338544e-09
Position 3092: 3.5020486437395984e-09
Position 566: 3.3486565577982916e-09
Position 2934: 2.8269614972953233e-09
Position 2810: 2.626032225355615e-09
Position 421: 2.531969840114035e-09
Position 440: 2.1158586211655167e-09
Position 769: 1.9515882543260853e-09
Position 466: 1.8213892745117037e-09
Position 14946: 1.6904426507049845e-10
