Gene = SLAMF8
Position 882: 1.2356869580174769e-05
Position 406: 1.1582780018411842e-05
Position 1057: 9.396757766710368e-06
Position 846: 7.334905905315424e-06
Position 678: 6.213129389210936e-06
Position 193: 1.986599222773246e-06
Position 125: 9.283766041029824e-07
Position 1626: 4.6977994231173615e-07
Position 1976: 3.8380713891273935e-07
Position 1549: 3.4459429387596505e-07
Position 2422: 3.248203046526032e-07
Position 1948: 2.3629067238144314e-07
Position 2039: 2.1721993869671636e-07
Position 374: 1.6724100204510227e-07
Position 171: 1.6038800395183062e-07
Position 78: 1.4033212072865305e-07
Position 258: 1.2065423200179556e-07
Position 23: 2.354176778385593e-08
Position 166: 1.8876756425486595e-08
Position 116: 1.1175284248077041e-08
Position 391: 7.829201006739594e-09
Position 16: 7.493240584616664e-09
Position 418: 5.4747778510745876e-09
Position 469: 1.0611481795525107e-11
Position 481: 1.0096805579396597e-11
Position 213: 3.835361469542608e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 9919: 0.9169324412378486
Position 6511: 0.7343637131405084
Position 7359: 0.43178951537193144
Position 6125: 0.3967974398683814
Position 3133: 0.28501308661855707
Position 1460: 0.261737992617014
Position 10334: 0.25531880225056847
Position 3244: 0.21664340299513718
Position 2672: 0.17961912383034753
Position 3115: 0.13145776219774374
Position 6231: 0.10232854574413497
Position 3247: 0.0613170470619321
Position 6302: 0.057293159859684376
Position 445: 0.04834946836291801
Position 9755: 0.04816131053188023
Position 3271: 0.04293027462782277
Position 7580: 0.03424730864866732
Position 6759: 0.03143141792366424
Position 3187: 0.03081050865248444
Position 2725: 0.02919407077253583
Position 6847: 0.017757591850497065
Position 7577: 0.017053465227349716
Position 10113: 0.016364722167434106
Position 8433: 0.013743243899150997
Position 6381: 0.011502842272380076
Position 3318: 0.011325176287265499
Position 3208: 0.010435267129713476
Position 6517: 0.0101365430285918
Position 6167: 0.009944860430685636
Position 7037: 0.008735433218946929
Position 6131: 0.008071068187591521
Position 1656: 0.007497323218451222
Position 9258: 0.007047259569790811
Position 9879: 0.006734008795038646
Position 3368: 0.006708617672419446
Position 7421: 0.005979663620367107
Position 2539: 0.005845263408697871
Position 6246: 0.005736500547823037
Position 2879: 0.005535334985280733
Position 10180: 0.00529481012125776
Position 3043: 0.0052692648846348064
Position 5808: 0.0052268037695426175
Position 9299: 0.0051866543898845836
Position 2628: 0.00501146542717574
Position 2768: 0.004372279160701963
Position 2845: 0.004329672316604441
Position 10151: 0.0035922564032517296
Position 1614: 0.003296102929092434
Position 450: 0.0032751604109649193
Position 2281: 0.003119818368936563
Position 1444: 0.0029983679228502
Position 1624: 0.002900366762593267
Position 10126: 0.002334969844921324
Position 10347: 0.002309055887548379
Position 2980: 0.0018624150325339778
Position 8289: 0.0018448012886622934
Position 6702: 0.0015881900409133653
Position 1105: 0.0015515534937746295
Position 2604: 0.001337311641611884
Position 1519: 0.0013176621602451343
Position 6905: 0.001267802878159641
Position 2438: 0.001251226783564595
Position 6991: 0.001216646512549709
Position 447: 0.0011936337333015587
Position 1294: 0.0011363241164853003
Position 1706: 0.0011045193119662417
Position 429: 0.0010241382579267713
Position 1651: 0.0010183559806909294
Position 2924: 0.0009237950852882165
Position 1525: 0.000914919295849799
Position 348: 0.0008739031632577361
Position 1337: 0.0007399319254849459
Position 2381: 0.0007345992722628845
Position 1420: 0.0007059511157798692
Position 1361: 0.0006312061691923415
Position 7929: 0.0005737712730500458
Position 1265: 0.0005309593177850168
Position 422: 0.0004800463352259275
Position 1695: 0.0004691250470290213
Position 3046: 0.0004689128188050468
Position 2683: 0.0004669464194721017
Position 4211: 0.0004399275175779446
Position 7149: 0.0004242926485874784
Position 1268: 0.00038288768313325016
Position 1566: 0.0002479339435398031
Position 6782: 0.00019871245851455678
Position 2569: 0.00019174375874133923
Position 267: 0.00017251402133879257
Position 6619: 0.00017184313250878473
Position 10462: 0.00015174044786575358
Position 255: 0.00014590952812502134
Position 465: 0.00011924226547306018
Position 4171: 0.00011748817104083187
Position 1320: 0.00011192287303213917
Position 1635: 9.034152406696418e-05
Position 4780: 7.213674146535083e-05
Position 1129: 6.346538248606682e-05
Position 1381: 6.262285281839832e-05
Position 188: 6.258529639528685e-05
Position 828: 5.8680947987874175e-05
Position 917: 5.833522620792375e-05
Position 4034: 4.960560428484159e-05
Position 1024: 4.3285063610875996e-05
Position 3572: 4.298982717867819e-05
Position 4082: 3.180518339124513e-05
Position 1505: 2.688263643089527e-05
Position 718: 2.6862062976024136e-05
Position 494: 2.591172219073135e-05
Position 964: 2.317157685554919e-05
Position 352: 2.281805516997929e-05
Position 831: 1.5019635941342017e-05
Position 1347: 1.428878042340737e-05
Position 390: 8.454885841898608e-06
Position 650: 7.180727861565332e-06
Position 919: 6.923189377840421e-06
Position 295: 4.94101650322112e-06
Position 887: 3.703811489049503e-06
Position 807: 3.6535114938814736e-06
Position 387: 3.2798972219784193e-06
Position 242: 2.450864638247737e-06
Position 397: 2.172347962703015e-06
Position 372: 2.1514679180030217e-06
Position 995: 2.0151521584600487e-06
Position 1664: 1.921366351084481e-06
Position 193: 1.8063310859000593e-06
Position 978: 1.454730900911233e-06
Position 312: 1.0756295825881478e-06
Position 1111: 1.0152325967256153e-06
Position 356: 8.749956544706413e-07
Position 1471: 8.160027071823039e-07
Position 1050: 6.793259796437781e-07
Position 1481: 6.215555234809441e-07
Position 488: 5.827807634981984e-07
Position 927: 5.045061504631111e-07
Position 1852: 4.6554407602804117e-07
Position 298: 4.2649236642916614e-07
Position 1202: 3.191233075773312e-07
Position 383: 3.158682669723194e-07
Position 230: 2.608052778208655e-07
Position 1824: 2.394774245941094e-07
Position 1185: 2.2396710374734488e-07
Position 1496: 1.895845382372219e-07
Position 1154: 1.7853912639199815e-07
Position 1270: 1.7066328372041512e-07
Position 1274: 1.4637946691085843e-07
Position 1837: 8.82127012980218e-08
Position 1924: 4.4083548070724427e-08
Position 222: 2.451278400613895e-09
Position 524: 1.51380337195376e-09
Position 490: 6.847514955565936e-10
Position 403: 5.458162408639974e-10
Position 619: 5.270930481481498e-10
