Gene = LSM5
Position 631: 0.0035187059528641587
Position 4664: 0.003370115353416647
Position 3254: 0.002341736142322574
Position 614: 0.002000311314604629
Position 1151: 0.0018153666054632669
Position 1303: 0.0015062810509935687
Position 287: 0.0015024275221157295
Position 2993: 0.0014736891405274148
Position 2841: 0.0013685125937493302
Position 4937: 0.0010938043351141824
Position 313: 0.0010918552308986117
Position 175: 0.0008569323611846768
Position 2698: 0.0008266891110881513
Position 1075: 0.0008214849183427022
Position 863: 0.000718136956966188
Position 577: 0.000683377373244873
Position 1280: 0.00060143171425469
Position 250: 0.0005975732753566199
Position 898: 0.0005330411283677246
Position 2674: 0.0005100731500703767
Position 691: 0.0004916684439831399
Position 2585: 0.00046998489260662377
Position 434: 0.00040531850895626624
Position 2410: 0.0003522076491566418
Position 2554: 0.00033127481089025756
Position 2117: 0.00032595839403796306
Position 247: 0.00025562414984579845
Position 1562: 0.0002531303229576247
Position 205: 0.00024198250026963143
Position 1838: 0.0002263685686949307
Position 947: 0.00020017397393271545
Position 914: 0.00016869695551542652
Position 840: 0.00013572518648054144
Position 1648: 0.00011456557334307135
Position 171: 6.634127946816261e-05
Position 235: 4.779162612835555e-05
Position 2919: 4.521527640177466e-05
Position 1305: 4.101794001802274e-05
Position 1184: 3.0169810520466253e-05
Position 1395: 3.0061496316540054e-05
Position 552: 2.594377935188344e-05
Position 329: 2.550492533598131e-05
Position 1319: 1.677250532214049e-05
Position 469: 1.5833179062091908e-05
Position 1328: 1.2935580024699674e-05
Position 523: 1.1914424117209471e-05
Position 555: 1.1351437712299422e-05
Position 393: 1.109524582046118e-05
Position 187: 1.076815303188069e-05
Position 228: 1.0299507778332791e-05
Position 292: 9.724474937482492e-06
Position 2957: 9.114122117396129e-06
Position 826: 7.7635296407359e-06
Position 639: 7.2569042696704385e-06
Position 439: 6.451644610648804e-06
Position 341: 5.657347811120498e-06
Position 385: 4.821098787173967e-06
Position 723: 4.39116982253706e-06
Position 955: 4.312338027044145e-06
Position 933: 4.292141087257257e-06
Position 828: 3.354050641267141e-06
Position 669: 2.812297245480076e-06
Position 643: 1.8056274807855202e-06
Position 696: 1.218087050828023e-06
Position 1170: 1.8364111573338973e-07
Position 1005: 1.3192597967741612e-07
Position 1001: 1.247730234415247e-07
Position 1120: 1.0591769942439012e-07
Position 372: 2.4643299988528177e-08
Position 730: 1.950869941989781e-08
Position 1101: 1.8985788961486177e-08
Position 653: 1.5447026075105033e-08
Position 413: 7.704075149458983e-09
Position 1199: 8.071548426774247e-10
Position 713: 1.3664409264232779e-10
Position 443: 1.4754910994712447e-11
Position 397: 4.0220214283454616e-12
