Gene = TMF1
Position 22295: 0.5490802616677597
Position 28982: 0.5345161870845881
Position 8426: 0.47404927852040807
Position 29381: 0.467786545888364
Position 13582: 0.4230677432335082
Position 13605: 0.39831176226574005
Position 32328: 0.3907091788742244
Position 8476: 0.3767733874301814
Position 658: 0.3397020587124792
Position 642: 0.31894611551471125
Position 26590: 0.31447911311770815
Position 161: 0.3025790565104671
Position 7309: 0.281713747780559
Position 8867: 0.25455597478534153
Position 3740: 0.22961208242251985
Position 4819: 0.22214479880965382
Position 9390: 0.21478109132343107
Position 9374: 0.19558038459584862
Position 17483: 0.19451070677925936
Position 30053: 0.1626969710594686
Position 26205: 0.1571577232648587
Position 26231: 0.14246088551655386
Position 29015: 0.14069090543671106
Position 30325: 0.12169023030327786
Position 22014: 0.11760590024417156
Position 26135: 0.10301384985530192
Position 4856: 0.1028572648302659
Position 13395: 0.09705077215444577
Position 612: 0.094585845231217
Position 30023: 0.08722757454524382
Position 26185: 0.08642415500826968
Position 4721: 0.0826426809437676
Position 18598: 0.07784950958047224
Position 7670: 0.07562502091460283
Position 20325: 0.07173698984584255
Position 17621: 0.0706075418178494
Position 4696: 0.06959492951843746
Position 27845: 0.06351464694916957
Position 5677: 0.059883794262376874
Position 9278: 0.05928439587707807
Position 29357: 0.058449829121775376
Position 18583: 0.053837803725759976
Position 8690: 0.05043521539391117
Position 28141: 0.04876401043104861
Position 20435: 0.048735751903084615
Position 16707: 0.04768876047508442
Position 14253: 0.045481341134274586
Position 28126: 0.03733972316446137
Position 8322: 0.037247872263429106
Position 17582: 0.03625764418071968
Position 7542: 0.03372057644789805
Position 4772: 0.03181252581801421
Position 14507: 0.03141888949011602
Position 1130: 0.03100670037276977
Position 30639: 0.03059393043438414
Position 4765: 0.029822248065880397
Position 27614: 0.028675027577363267
Position 27094: 0.02810918272016931
Position 13363: 0.026493705885461877
Position 24482: 0.0254255151671643
Position 5482: 0.024750275942592725
Position 29342: 0.020639024268339287
Position 5942: 0.019665334600752503
Position 32131: 0.019081696220692012
Position 23365: 0.01844267165634253
Position 2046: 0.01772987436807612
Position 13619: 0.015913281928310607
Position 27907: 0.015371298528997445
Position 4751: 0.015333601730373873
Position 8226: 0.014829556470392065
Position 12566: 0.014307910746844408
Position 8289: 0.013900933543983338
Position 4769: 0.012427710515022082
Position 9200: 0.0120083932317099
Position 3484: 0.011985217724345455
Position 30754: 0.01190880030870929
Position 29810: 0.011595564730280348
Position 17679: 0.010932485346708171
Position 4259: 0.010358567531492958
Position 12632: 0.00980423400421627
Position 4246: 0.009286202709425175
Position 9425: 0.009026386617262128
Position 12629: 0.008826970045720644
Position 32275: 0.008727954950775418
Position 9234: 0.007799765285055151
Position 27677: 0.007783689030150429
Position 13584: 0.00778332866246002
Position 240: 0.007711023507994729
Position 31761: 0.007415323739166528
Position 13683: 0.007213839086039606
Position 26487: 0.006763299579469881
Position 28325: 0.006523084271212005
Position 2106: 0.00631945474581695
Position 508: 0.006257001058329348
Position 4676: 0.006105372502567531
Position 27555: 0.006057033460347629
Position 14267: 0.005989839498914069
Position 29759: 0.005732416062773125
Position 4706: 0.005572182928056684
Position 1355: 0.0050494613323667946
Position 32304: 0.004964263742249357
Position 539: 0.004961872503621059
Position 15964: 0.004951234342966137
Position 2070: 0.004786033061740296
Position 29840: 0.004698481967092385
Position 1387: 0.004661774137310068
Position 17214: 0.004653866849261107
Position 293: 0.004625757692168108
Position 12540: 0.004465576282128713
Position 30353: 0.0043047989209892236
Position 8045: 0.004219174021874112
Position 29671: 0.0041935636882605805
Position 9622: 0.004150870583439858
Position 13220: 0.0041439253661657545
Position 15600: 0.004087315489580856
Position 29773: 0.004081794535412439
Position 16794: 0.00408150232102095
Position 4256: 0.003996077181054695
Position 17520: 0.003967635210760531
Position 4572: 0.0037670246740447288
Position 27689: 0.0037318270353388543
Position 31234: 0.0036617489475647895
Position 5713: 0.003585195959317995
Position 27729: 0.0035200093470069338
Position 20290: 0.003507089111350005
Position 24324: 0.003284881739671154
Position 5436: 0.003217220767476154
Position 18680: 0.0030882219845087384
Position 30848: 0.0030704619404219135
Position 9307: 0.0027951102061921865
Position 4664: 0.0027162741461530236
Position 13399: 0.0026661070663697235
Position 19969: 0.002619798008482957
Position 24202: 0.002603462914049921
Position 5510: 0.0025946696937059577
Position 27540: 0.0025652816168025214
Position 309: 0.0025161088153615114
Position 29386: 0.002435756560873013
Position 15983: 0.0023666305036170554
Position 27935: 0.002215030501527068
Position 30220: 0.002213452527029914
Position 8296: 0.0021276078468625372
Position 273: 0.0019192156040191723
Position 5080: 0.0017361865762244317
Position 9999: 0.0017305644956312949
Position 27705: 0.0016195535229221218
Position 3332: 0.0016114249972082459
Position 26484: 0.001598815481040414
Position 4861: 0.0014979835956448427
Position 5646: 0.0014779715719460964
Position 4733: 0.0014735591006406696
Position 14324: 0.001396192211950271
Position 9222: 0.0013933634526710121
Position 1332: 0.0013823731415358936
Position 1466: 0.0013609201873121717
Position 4468: 0.001281202291207899
Position 4352: 0.0012380630981350374
Position 4577: 0.0011366880443403186
Position 17696: 0.001116490940605714
Position 7228: 0.0010585979735500497
Position 1425: 0.000962617875175674
Position 29675: 0.0008803591770543488
Position 30910: 0.0008753032914223345
Position 248: 0.0008163454857935106
Position 28996: 0.0008025915603786725
Position 24205: 0.000774911200582194
Position 3559: 0.0006654945138896423
Position 4338: 0.0006511530693876954
Position 5304: 0.0006275603662403738
Position 3811: 0.0005908189053819672
Position 8197: 0.0005887189123787236
Position 5044: 0.0005420438504251179
Position 3919: 0.0005332919729366583
Position 5525: 0.0005064684583046551
Position 5809: 0.0004804801144921414
Position 17561: 0.00047831460781265657
Position 4520: 0.0004482217051205056
Position 4736: 0.00044078290557036514
Position 3288: 0.0004173523798383838
Position 9961: 0.0004013384970265883
Position 27137: 0.00038901315837978575
Position 4288: 0.00037121825030699907
Position 261: 0.00036609211363968847
Position 279: 0.0003540599346250596
Position 666: 0.00035114800478775376
Position 4480: 0.0003327832618363423
Position 17638: 0.0003254040008617506
Position 208: 0.00029167600621954006
Position 4368: 0.0002908928237398683
Position 4385: 0.0002630189425922446
Position 1072: 0.00024868508036826045
Position 550: 0.00023480301408476215
Position 1369: 0.0002188315324574122
Position 1216: 0.00020885931732559932
Position 467: 0.00020560659317974021
Position 17501: 0.000189830825805115
Position 18660: 0.00018656268196155267
Position 3956: 0.0001857045675107445
Position 458: 0.00016931531297718842
Position 460: 0.000158630233705589
Position 2052: 0.000148268113599138
Position 1086: 0.00013353844887174652
Position 556: 0.00012421617397020079
Position 1176: 0.00011862189393842144
Position 3891: 0.00011578727357768776
Position 2261: 0.00010046662660671315
Position 591: 9.469982125966091e-05
Position 168: 8.767390570733991e-05
Position 282: 8.01907003526133e-05
Position 258: 7.558350616037937e-05
Position 8644: 7.36257153961311e-05
Position 8730: 5.127661241865299e-05
Position 4646: 5.120281298811017e-05
Position 17433: 5.036415386102683e-05
Position 17395: 4.452572366293107e-05
Position 16979: 4.30003640493661e-05
Position 313: 4.0653286348284174e-05
Position 17201: 4.002688865411648e-05
Position 2936: 3.3747197608802064e-05
Position 18514: 2.5923923108462685e-05
Position 3231: 2.3864998464339806e-05
Position 14147: 2.3840820972061138e-05
Position 17666: 2.043108180079627e-05
Position 416: 1.3090697084807647e-05
Position 456: 1.2235761385324264e-05
Position 14302: 1.2130764684269841e-05
Position 211: 7.198825436477198e-06
Position 1178: 5.932829363163485e-06
Position 9240: 5.255275109337661e-06
Position 5456: 4.889898698006132e-06
Position 4379: 4.618217180725099e-06
Position 992: 4.614098145339181e-06
Position 995: 3.962582999369471e-06
Position 5134: 3.5436556897531857e-06
Position 108: 3.407742725083205e-06
Position 17459: 3.0885917951152057e-06
Position 728: 2.898291054773583e-06
Position 1393: 2.7398809700023992e-06
Position 1314: 2.2941399249542387e-06
Position 1021: 1.85273641151777e-06
Position 336: 1.720472421160689e-06
Position 516: 1.5249945465139556e-06
Position 315: 1.3982699975993365e-06
Position 471: 1.3021897161795585e-06
Position 905: 9.481390501881322e-07
Position 420: 8.718356968779239e-07
Position 3747: 8.389893628704236e-07
Position 318: 7.324543735602164e-07
Position 1399: 7.24580645586604e-07
Position 114: 6.627914359054269e-07
Position 127: 5.470659082236028e-07
Position 4631: 5.040148692598187e-07
Position 354: 4.517048372039289e-07
Position 3928: 4.3188630693335744e-07
Position 3824: 4.0848753109179806e-07
Position 137: 3.9302223292501356e-07
Position 434: 3.755330918359092e-07
Position 3836: 3.274392578248083e-07
Position 221: 2.7557868407617407e-07
Position 426: 1.265598396673042e-07
Position 1142: 1.1857833134111553e-07
Position 4267: 1.1564325671768072e-07
Position 352: 7.078013667333267e-08
Position 1044: 6.89796838573808e-08
Position 132: 8.980054812614805e-09
Position 119: 1.421131266413265e-09
Position 395: 6.710243604331763e-11
Position 323: 3.099566375943286e-11
Position 363: 4.306872871848921e-12
