Gene = RBBP5
Position 353: 0.00010377627100719026
Position 447: 9.95064936364647e-05
Position 23802: 8.597513981509443e-05
Position 27447: 7.062563505900126e-05
Position 25235: 6.834872119896229e-05
Position 24995: 6.833442222639583e-05
Position 24686: 6.804074435713511e-05
Position 27322: 6.309671997466006e-05
Position 23828: 6.042072287227889e-05
Position 23417: 5.955644518571914e-05
Position 24883: 5.4744109799372065e-05
Position 23389: 5.238671394706006e-05
Position 20618: 5.1135909675726996e-05
Position 26729: 4.534394346529961e-05
Position 25264: 4.473096498645476e-05
Position 23431: 4.191863136085698e-05
Position 24493: 3.657671822102902e-05
Position 24383: 3.1977397219959896e-05
Position 300: 2.6505219614329006e-05
Position 707: 1.5330831188332464e-05
Position 22804: 1.3491485646123822e-05
Position 1400: 1.2560219611658443e-05
Position 6945: 1.122376359056151e-05
Position 26715: 9.846453499481518e-06
Position 1397: 7.85320381110815e-06
Position 25053: 7.150931058102742e-06
Position 20935: 6.588155463749769e-06
Position 26704: 6.1891911855118e-06
Position 24286: 4.6667746330985605e-06
Position 933: 4.150197878209329e-06
Position 855: 3.497274223677402e-06
Position 1426: 3.332673585061486e-06
Position 1017: 2.9776253034389575e-06
Position 1452: 2.8194727661400353e-06
Position 1061: 1.7089042845238034e-06
Position 27427: 1.5856345556705784e-06
Position 20807: 1.49422414371242e-06
Position 22738: 1.3479850702963454e-06
Position 24853: 1.2458694969967233e-06
Position 830: 9.96257933397833e-07
Position 1067: 9.929105349326417e-07
Position 812: 9.482542967088271e-07
Position 435: 8.407856146352139e-07
Position 389: 7.886231082379944e-07
Position 22307: 7.746929815599038e-07
Position 24796: 7.233348222295175e-07
Position 22329: 7.134337910490492e-07
Position 1034: 6.739877969126011e-07
Position 27197: 5.654902931590448e-07
Position 1109: 5.482885326644716e-07
Position 22996: 5.333235420935446e-07
Position 418: 4.2295278647668167e-07
Position 977: 4.1514444064175203e-07
Position 951: 3.772625377465024e-07
Position 719: 3.518903278878095e-07
Position 879: 2.409901275276534e-07
Position 1077: 2.0870652630371398e-07
Position 1031: 1.749920812852007e-07
Position 559: 1.6523993501551086e-07
Position 501: 1.1698039651113655e-07
Position 596: 1.006988946346665e-07
Position 294: 9.455077851380866e-08
Position 518: 6.894979693045605e-08
Position 221: 5.9059341888145795e-08
Position 23490: 2.9208153706905665e-08
