Gene = OGG1
Position 5303: 0.021080626112822173
Position 7027: 0.021038093912813877
Position 6915: 0.016774160611760784
Position 6920: 0.016608804656252293
Position 1104: 0.012223937499600405
Position 391: 0.009551260397025297
Position 1539: 0.009041581044564623
Position 7057: 0.007953404006863765
Position 1166: 0.005515052674309303
Position 1041: 0.004971478453969358
Position 7284: 0.004909631315462735
Position 5541: 0.004597689434568138
Position 5330: 0.00457116978073163
Position 1790: 0.0038477961996985915
Position 308: 0.0035531422108673843
Position 647: 0.00318269042174265
Position 5144: 0.003008538032886498
Position 5480: 0.0028861780577720338
Position 7078: 0.0028399116177058067
Position 6640: 0.0026803700628599625
Position 7324: 0.0024151806687136997
Position 7158: 0.002349013158749426
Position 6071: 0.001967611246407615
Position 5383: 0.0019506197302871578
Position 1580: 0.0017414717166411612
Position 4464: 0.0016907123760419038
Position 5356: 0.0015979502636595342
Position 5564: 0.0014929598871646567
Position 1351: 0.0014849115181442575
Position 1787: 0.0014204800585889878
Position 4826: 0.0014063375230160312
Position 5931: 0.0012862641770228739
Position 438: 0.0012689344841894073
Position 6017: 0.0012685157040099062
Position 1568: 0.0012419572800127226
Position 3944: 0.0012126483449740914
Position 1079: 0.0012005168737134818
Position 1311: 0.0011898576232426872
Position 3036: 0.0010823337337645133
Position 6414: 0.0010791052560836223
Position 1456: 0.0010504032204323372
Position 2674: 0.001020935555949233
Position 5194: 0.0009835675051205186
Position 4765: 0.0009063803391964716
Position 1593: 0.0008558052445031427
Position 1749: 0.0008335369124845224
Position 851: 0.0006636602389409003
Position 787: 0.0006341391266260695
Position 1134: 0.0006013504244521918
Position 5046: 0.0006006476456166689
Position 5309: 0.0005422662013545372
Position 744: 0.0005331257262769604
Position 4846: 0.0004920049501147192
Position 5897: 0.0004673290888648554
Position 5842: 0.00045338742927835985
Position 6041: 0.0004474025677833855
Position 4271: 0.0004374838416852738
Position 1846: 0.0004245763289096796
Position 4851: 0.00039935521068812244
Position 5868: 0.00038128576184340654
Position 5949: 0.00036825836681373954
Position 2150: 0.00035333746156076217
Position 4229: 0.0002997808900743502
Position 1030: 0.0002878815475813626
Position 2677: 0.0002810516999138725
Position 6091: 0.0002785231775367838
Position 1073: 0.00027335769965499394
Position 5359: 0.0002438287479706074
Position 6786: 0.0002019242825453374
Position 6886: 0.0001991602699613798
Position 4390: 0.00018392340364487705
Position 930: 0.00017293980553401942
Position 1170: 0.0001660981791264883
Position 292: 0.00016152431389358196
Position 6467: 0.00015807061489847655
Position 1771: 0.00014451193005990387
Position 1006: 0.0001436228739900769
Position 976: 0.00014299193727311543
Position 5991: 9.79581384791574e-05
Position 7428: 9.780444002647222e-05
Position 6124: 9.095320892115914e-05
Position 4683: 9.041818597744464e-05
Position 1227: 7.523694086425964e-05
Position 2701: 6.804786472981334e-05
Position 3254: 6.390697669789865e-05
Position 5704: 6.277407793299372e-05
Position 5701: 6.146124166353682e-05
Position 2723: 5.8205554631777784e-05
Position 5397: 5.786172123808322e-05
Position 2032: 4.274261170116981e-05
Position 907: 3.82451137623835e-05
Position 558: 1.517568797136192e-05
Position 170: 1.248853821068972e-05
Position 6388: 1.1152592140495148e-05
Position 1292: 1.0540483509503977e-05
Position 1956: 9.811196900460065e-06
Position 684: 8.325426752199316e-06
Position 599: 8.256177518416233e-06
Position 667: 7.332134583052908e-06
Position 1370: 6.803221330649572e-06
Position 3087: 4.38848210548729e-06
Position 579: 4.010847505147355e-06
Position 877: 3.5614445613474644e-06
Position 660: 3.0854139123815636e-06
Position 949: 2.3331053142941573e-06
Position 121: 1.8823084072254002e-06
Position 4633: 1.576844497163542e-06
Position 853: 1.5335434295226887e-06
Position 767: 1.1221029636099364e-06
Position 687: 8.768432637758844e-07
Position 1988: 6.501206851612914e-07
Position 226: 6.432158551007519e-07
Position 484: 4.339604866112334e-07
Position 249: 3.6908841223682664e-07
Position 597: 3.3381346346211186e-07
Position 616: 2.2186098061819668e-07
Position 501: 1.1573551721273473e-07
Position 147: 9.24003694854042e-08
Position 752: 8.814872063841811e-08
Position 811: 8.573743172631215e-08
Position 241: 7.24723935844233e-08
Position 607: 5.348659707650472e-08
Position 184: 5.1248017469666904e-08
Position 214: 3.683609280121316e-08
Position 492: 3.571632158113461e-08
Position 85: 3.443613706557053e-08
Position 209: 3.324583834040543e-08
Position 935: 2.8737603444034392e-08
Position 126: 2.5932245001701218e-08
Position 176: 2.5649874405267808e-08
Position 498: 2.002366860716405e-08
Position 193: 6.24069217642271e-09
Position 132: 3.60256057039873e-09
Position 799: 3.019827829135506e-10
Position 187: 6.703830248339157e-12
Position 201: 4.606771332429992e-12
Position 82: 2.2518605063168115e-12
Position 90: 4.2774641771411357e-16
Position 97: 2.026663701949332e-17
Position 100: 6.17602935264281e-18
