Gene = HMP19
Position 788: 0.0005358716217422223
Position 1146: 0.00031299388487087245
Position 1043: 0.00030639819301233495
Position 428: 0.00030610005982430096
Position 2597: 0.0002950876574370019
Position 931: 0.0002482425410136299
Position 1771: 0.00017205550915402694
Position 758: 0.0001451911451217095
Position 7: 0.00011589805350601134
Position 1876: 0.00010222340883214834
Position 659: 4.915309432736486e-05
Position 2238: 4.1025359634546875e-05
Position 1168: 3.8996892199368954e-05
Position 1102: 3.180882884040691e-05
Position 363: 3.163775489995461e-05
Position 1607: 1.5980581892884537e-05
Position 1850: 1.1257451666062418e-05
Position 1548: 9.666781418976657e-06
Position 2142: 7.64920925617268e-06
Position 230: 6.6396099714951405e-06
Position 612: 4.392497082133904e-06
Position 580: 2.263411167706152e-06
Position 9: 5.117043137845501e-07
Position 361: 1.2626794415856842e-07
Position 134: 6.241455512290299e-08
Position 444: 1.5987258776123487e-08
Position 318: 1.3358010270386728e-08
Position 313: 6.227507621847913e-09
Position 19: 4.76257046785783e-10
Position 630: 8.40931765051386e-11
Position 584: 5.0940358601928967e-11
Position 435: 5.032766528136436e-11
Position 254: 2.9036144415118158e-11
Position 326: 6.600497126061776e-12
Position 182: 1.0857678825304765e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 18627: 0.9999999943180615
Position 24125: 0.9305348145812755
Position 16586: 0.7205555805293808
Position 20599: 0.6634366272371397
Position 1129: 0.5966722861460932
Position 35990: 0.32316540256091014
Position 37823: 0.2566266983638062
Position 37514: 0.2544721926247786
Position 676: 0.13056235571011232
Position 1456: 0.12461582376219363
Position 22052: 0.1116925485248906
Position 24724: 0.102542958407093
Position 596: 0.08762021691375291
Position 23087: 0.08096672481551483
Position 31665: 0.06635330976289837
Position 22012: 0.05445404525004668
Position 20567: 0.05182071776275855
Position 26698: 0.049045204804621725
Position 23140: 0.04141465140527659
Position 32359: 0.03508472244420338
Position 1415: 0.03372060246080282
Position 20613: 0.027220453941586186
Position 26339: 0.02469736621854334
Position 1308: 0.02414651299705189
Position 32126: 0.023366138681427832
Position 34983: 0.02261176197449544
Position 24066: 0.0212895329315987
Position 19020: 0.020698896138286786
Position 23193: 0.020670787178220955
Position 22495: 0.018673234716426738
Position 22077: 0.01617114473679471
Position 1533: 0.013275906112225018
Position 32053: 0.012951687271901277
Position 2683: 0.012575854695791233
Position 1109: 0.011892266929667678
Position 20618: 0.01169172591663808
Position 20490: 0.011572963045830525
Position 20542: 0.011497514559996338
Position 23246: 0.010982554263006079
Position 7120: 0.010629908425260548
Position 1074: 0.010063110613372235
Position 31968: 0.00979775656926603
Position 444: 0.009256425391269382
Position 1544: 0.007890015355324718
Position 26640: 0.007700894581595233
Position 3899: 0.007625144134571898
Position 21143: 0.007550906986969015
Position 2333: 0.006730042464005596
Position 22090: 0.0065921925569643785
Position 21578: 0.00654416697131743
Position 21575: 0.006342122741468227
Position 143: 0.006206034164006288
Position 25636: 0.005533880977977977
Position 874: 0.005240730302729253
Position 4490: 0.005204739410808262
Position 6395: 0.005120976205370768
Position 1748: 0.005017091337553744
Position 993: 0.004892975119443683
Position 21140: 0.004736364945586683
Position 21506: 0.0046378887323861315
Position 1428: 0.004491306890653553
Position 29009: 0.004423843823840965
Position 1625: 0.004242085311939662
Position 3950: 0.003920718015104105
Position 31853: 0.0036344522839896675
Position 103: 0.0031591296135741356
Position 930: 0.003133962178199188
Position 21711: 0.003101141409698578
Position 28112: 0.0030700328792065525
Position 29165: 0.003033559959019208
Position 1706: 0.002719653335374653
Position 26932: 0.0026178533490356422
Position 25268: 0.0025447234101016736
Position 23034: 0.0025209278222600717
Position 1315: 0.002383547267231723
Position 1331: 0.0023118613277350215
Position 26411: 0.0022997693693922157
Position 21102: 0.0021395259602820754
Position 26787: 0.0020668836400950775
Position 28487: 0.0020167033627672254
Position 1143: 0.0015383089417247522
Position 636: 0.0015315327799489274
Position 25018: 0.0015069188234603217
Position 28330: 0.0014658665609800692
Position 19195: 0.0013891688100748445
Position 21938: 0.0013829167210694822
Position 106: 0.0012865237766009098
Position 20202: 0.001207752853569063
Position 24674: 0.0011890587560334615
Position 18846: 0.001169428591687357
Position 22222: 0.0011661894505319494
Position 2845: 0.0009313154895946208
Position 407: 0.0009013122114715371
Position 19059: 0.0007716227036906873
Position 22782: 0.0007466831357928574
Position 19161: 0.000698807898349377
Position 25151: 0.000676745144820844
Position 28897: 0.000623131041715005
Position 338: 0.0005558080863347311
Position 25120: 0.0004767216535278364
Position 24767: 0.000475582835715634
Position 22388: 0.00047095491455293126
Position 19215: 0.0004554019554353687
Position 521: 0.0004461638279734963
Position 25614: 0.00041574293628052255
Position 18821: 0.0003937225023910897
Position 953: 0.00037164958303255295
Position 25206: 0.00034218880126641926
Position 18899: 0.0003359868509886934
Position 335: 0.0003184275980688664
Position 1606: 0.000305670592485373
Position 27965: 0.00030354787609300477
Position 25061: 0.00030076448022983845
Position 24494: 0.00028141225145644717
Position 23753: 0.0002470394665529036
Position 956: 0.00023363067006464184
Position 20946: 0.00020508627020962916
Position 1262: 0.00012228943655603495
Position 1018: 0.00010694835064638298
Position 1247: 9.666400429684877e-05
Position 21912: 9.196739179216445e-05
Position 18793: 9.034313659230653e-05
Position 20473: 8.741702758091964e-05
Position 24468: 7.606165392478937e-05
Position 19040: 7.147722358790529e-05
Position 117: 6.855056040917271e-05
Position 552: 6.743135173661854e-05
Position 20735: 5.825640006521307e-05
Position 1275: 5.768004767528234e-05
Position 1139: 4.163912754422954e-05
Position 2189: 3.530884152699487e-05
Position 1177: 3.3603823761533734e-05
Position 880: 3.1195683535843787e-05
Position 2799: 2.2321473303199556e-05
Position 2378: 1.4052959505800246e-05
Position 21862: 1.224390512492801e-05
Position 1220: 1.213290548669753e-05
Position 1756: 1.193357660565221e-05
Position 1053: 1.0857755049499797e-05
Position 1280: 1.0698163381556773e-05
Position 1920: 1.059064678936876e-05
Position 235: 1.0214390047319517e-05
Position 748: 6.187462604558483e-06
Position 152: 5.215267806513592e-06
Position 706: 4.693570722908087e-06
Position 2646: 3.3312938326482896e-06
Position 1944: 2.775080574355936e-06
Position 1569: 1.3526977451767012e-06
Position 20770: 2.041018608594504e-07
Position 417: 9.353138899794383e-08
Position 558: 7.12965261217951e-08
Position 530: 4.2070567701684923e-08
Position 230: 2.9953886705872427e-08
Position 128: 2.7906363505980923e-08
Position 649: 7.195858524399499e-09
Position 389: 4.195150636025316e-09
Position 166: 3.1474171913717657e-09
Position 350: 2.8575087263579617e-09
Position 170: 1.7613341355372772e-09
Position 711: 1.6675927358326447e-09
Position 163: 9.293445030079886e-10
Position 358: 5.270417369161367e-10
Position 384: 3.912678995871183e-10
Position 368: 2.0462214854507484e-10
Position 345: 1.901662221997506e-10
Position 240: 4.6557633355769246e-11
Position 347: 3.567543079377175e-11
Position 69: 1.1943504323622058e-11
Position 72: 1.2870020377951585e-12
Position 247: 8.315203058150095e-13
Position 244: 3.4577199615677856e-13
