Gene = IQCB1
Position 56391: 0.0003696367563241041
Position 901: 0.0003362221094307818
Position 45407: 0.0003310116934883688
Position 53724: 0.00032951116373018425
Position 8924: 0.0003279002750212233
Position 3080: 0.00032243564291090007
Position 45873: 0.0003142744978832
Position 53657: 0.0002997394802299289
Position 2387: 0.00029210225922473833
Position 4148: 0.00028042989511280187
Position 3359: 0.00027734139915486624
Position 54600: 0.00025907937744192467
Position 7361: 0.00023772652761208828
Position 57290: 0.00023687364476262054
Position 6700: 0.00023556817069518384
Position 6897: 0.00023522714521277113
Position 7098: 0.00023395008787096427
Position 3302: 0.0002281421108387384
Position 7074: 0.00022321513680195767
Position 11635: 0.00022050151079696439
Position 11254: 0.00020278273317937587
Position 402: 0.00018286132483583825
Position 54710: 0.00017997753010635917
Position 7678: 0.00017995233105709294
Position 2621: 0.00017481813219115153
Position 1681: 0.0001416134115795257
Position 54081: 0.0001350630696607611
Position 53489: 0.00013280097177649936
Position 5938: 0.00012569345885400144
Position 779: 0.00012478464418428574
Position 6946: 0.00011814528746274949
Position 47963: 0.00011656879391188368
Position 47306: 0.00011555907159488834
Position 45370: 0.00011097247269272617
Position 55128: 0.0001037554262975158
Position 457: 8.928989996659696e-05
Position 47495: 8.113646002821243e-05
Position 48911: 6.284906911883977e-05
Position 6411: 4.68111987165345e-05
Position 6394: 4.451724704529732e-05
Position 6332: 4.229711579529075e-05
Position 45626: 2.9872502342850037e-05
Position 45506: 2.0812678791348017e-05
Position 6551: 1.569180692190147e-05
Position 47814: 1.3437010673870425e-05
Position 9233: 1.2160031523897544e-05
Position 259: 1.0826627949975493e-05
Position 49977: 1.0521631530779895e-05
Position 10267: 9.565969885486142e-06
Position 1161: 8.194308377402191e-06
Position 10339: 7.300118125664757e-06
Position 1245: 6.735650171636663e-06
Position 45552: 6.315280590051005e-06
Position 6592: 6.0213740649972665e-06
Position 976: 5.861416336137912e-06
Position 801: 5.4436818506493135e-06
Position 545: 5.29560639700366e-06
Position 1050: 4.8237948584302886e-06
Position 1761: 4.780196719529278e-06
Position 9654: 4.430709575823461e-06
Position 6312: 4.207447129666807e-06
Position 1683: 4.198644076933654e-06
Position 1168: 3.8668162676017794e-06
Position 687: 3.7165271625980188e-06
Position 3087: 3.608143948721158e-06
Position 1578: 3.361580393911318e-06
Position 10048: 2.215910268250041e-06
Position 1418: 2.190248144726878e-06
Position 11351: 2.1426033024479753e-06
Position 1067: 1.2795048248288064e-06
Position 4185: 1.2631254320169044e-06
Position 10399: 1.2527946105030637e-06
Position 9023: 1.18107235072079e-06
Position 10630: 1.1573789044235307e-06
Position 1289: 1.0410253694366543e-06
Position 46628: 1.00469693077929e-06
Position 4250: 9.74742722375575e-07
Position 9155: 9.252000609211608e-07
Position 9611: 8.003102729872352e-07
Position 560: 7.578605971862266e-07
Position 10107: 7.254397089130294e-07
Position 1182: 6.919298485492609e-07
Position 3401: 6.905671859286902e-07
Position 794: 6.637032203337893e-07
Position 1147: 6.202369462204624e-07
Position 621: 6.126219939530458e-07
Position 513: 6.091469270588435e-07
Position 528: 5.744920402755085e-07
Position 1126: 5.573649638706055e-07
Position 615: 5.551064914876251e-07
Position 10371: 5.141158046963008e-07
Position 1220: 4.951395453124241e-07
Position 1641: 4.2923438687827196e-07
Position 1490: 4.1021293974331883e-07
Position 7535: 4.088347034399124e-07
Position 10383: 3.8993705343395543e-07
Position 537: 3.728627199216885e-07
Position 168: 2.920155643966439e-07
Position 990: 2.8325601600030325e-07
Position 6900: 2.721459436259133e-07
Position 198: 2.5919649184883196e-07
Position 1390: 2.479624412609894e-07
Position 7479: 1.9343698349394367e-07
Position 499: 1.1905802140082918e-07
Position 427: 9.606735740992809e-08
Position 611: 9.472285422088681e-08
Position 329: 9.011501539936844e-08
Position 176: 7.262623025828374e-08
Position 338: 3.6613945437505407e-08
Position 202: 3.632867744381165e-08
Position 488: 3.585667827033395e-08
Position 461: 3.15988309531879e-08
Position 387: 2.6140624076766657e-08
Position 410: 2.5741201494086388e-08
Position 309: 2.5663173977908562e-08
Position 261: 2.3239940735249115e-08
Position 515: 2.2484214949565485e-08
Position 509: 2.2305028170164667e-08
Position 485: 2.1176370937860078e-08
Position 184: 1.40479825354601e-08
Position 763: 1.2746367825230187e-08
Position 551: 1.2231231241451024e-08
Position 296: 1.1573715206923954e-08
Position 356: 1.1215970146677178e-08
Position 994: 1.0060204031374768e-08
Position 657: 9.286714142741743e-09
Position 370: 7.3965801705491055e-09
Position 214: 7.300790259914435e-09
Position 960: 5.059340480641974e-09
Position 171: 3.538116641630397e-09
Position 638: 2.4439183448456125e-09
Position 650: 1.7596978258107242e-09
Position 156: 8.587326516017388e-10
Position 148: 5.345114395309698e-10
Position 524: 1.8524182793434569e-10
Position 506: 1.500753462826422e-10
Position 378: 5.179677633475174e-11
Position 346: 4.058225312823933e-11
