Gene = ABHD6
Position 3684: 6.352586346629686e-07
Position 1801: 5.539435617170363e-07
Position 450: 4.5247049634455413e-07
Position 3764: 4.2873706265766655e-07
Position 1695: 4.129055882059524e-07
Position 641: 3.189232364541629e-07
Position 804: 2.815271092726845e-07
Position 2753: 2.3675031969767342e-07
Position 3269: 2.250380339157112e-07
Position 3077: 2.1136588683950738e-07
Position 780: 2.1113136253811207e-07
Position 753: 2.0158553099220154e-07
Position 3795: 1.1628179570365694e-07
Position 1500: 1.1219142567814883e-07
Position 1643: 1.0897112024047209e-07
Position 645: 8.674000136109043e-08
Position 1061: 8.486241638328848e-08
Position 1090: 6.726556288461499e-08
Position 183: 5.772618058490729e-08
Position 996: 5.562188689431706e-08
Position 4056: 5.072558646199833e-08
Position 832: 4.355495652660117e-08
Position 275: 4.341606842916189e-08
Position 1043: 3.463325488229207e-08
Position 914: 3.0644614123263785e-08
Position 204: 2.5606226825596327e-08
Position 246: 2.2392448783619306e-08
Position 1351: 1.21723874129782e-08
Position 4053: 1.2166143016187157e-08
Position 1129: 7.121639580673053e-09
Position 139: 5.688043843244686e-09
Position 392: 3.800452123916416e-09
Position 1530: 2.8934521905752394e-09
Position 740: 2.6516577036758753e-09
Position 3434: 1.7060922807204361e-09
Position 3487: 1.5621189538381013e-09
Position 2170: 1.5393245914025277e-09
Position 278: 9.810528071751484e-10
Position 135: 9.006916743331328e-10
Position 283: 4.924352503505419e-10
Position 334: 4.378101726345173e-10
Position 1408: 3.6241343984179123e-10
Position 1095: 2.4000900958659133e-10
Position 320: 1.827933079367101e-10
Position 815: 1.0383743467689347e-10
Position 516: 9.621952355085539e-11
Position 523: 9.615052364181644e-11
Position 185: 7.447522718808359e-11
Position 352: 5.129046600862351e-11
Position 301: 5.110985509977996e-11
Position 341: 3.2895760694060503e-11
Position 401: 2.5425606436775035e-11
Position 308: 1.7286553361521367e-11
Position 605: 1.3867876362552928e-11
Position 162: 1.2894145866078725e-11
Position 354: 1.1338657026629842e-11
Position 148: 6.190938721630662e-12
Position 172: 5.8654784781156466e-12
Position 666: 3.8810905843479e-12
Position 360: 3.733207267887057e-12
Position 655: 3.666634848222598e-12
Position 100: 3.2955075876700092e-12
Position 323: 1.118986162827927e-12
Position 410: 4.3867920645647416e-13
