Gene = H1FOO
Position 7719: 0.008051307741129568
Position 503: 0.006826654687243357
Position 2349: 0.006420510475435781
Position 4350: 0.005727215659364896
Position 229: 0.004163469282220054
Position 2370: 0.0038188551157750843
Position 3673: 0.0036838147957527637
Position 2297: 0.0034922274380457465
Position 6963: 0.0034140985319378253
Position 8035: 0.003249159288220904
Position 4314: 0.0028888957189216213
Position 2996: 0.002605157923429968
Position 2534: 0.0024547896303191478
Position 7849: 0.0024210488117244093
Position 3434: 0.0024190583484263346
Position 631: 0.002353709181954541
Position 7825: 0.0023497975423381395
Position 7669: 0.002238024256237663
Position 3658: 0.0019851369765410683
Position 1871: 0.0017952217019747575
Position 2367: 0.0013553129928356117
Position 2271: 0.0013497335828160004
Position 7925: 0.001340613005140851
Position 3400: 0.0010916643566401987
Position 240: 0.0010751582470749181
Position 5380: 0.000921736546431979
Position 3695: 0.0008329618676083005
Position 4280: 0.0006813507442870165
Position 251: 0.0006497874773317669
Position 850: 0.0006068814784415757
Position 6251: 0.0005921960590465638
Position 3699: 0.0005898598448534691
Position 2666: 0.0005803713700317216
Position 3954: 0.00040185121329180376
Position 2022: 0.00039870044185779334
Position 2082: 0.0003724819159817942
Position 400: 0.00034484704231161413
Position 8039: 0.00034258315053120375
Position 2780: 0.0002950672739638054
Position 584: 0.0002755695369362478
Position 3548: 0.00025055844821979305
Position 7642: 0.00023998352292310308
Position 6385: 0.00023032403010694362
Position 5924: 0.00022937671854653414
Position 1108: 0.0001931304761061427
Position 521: 0.00019093796265328087
Position 3317: 0.00015189802658333246
Position 465: 0.00013550406794486978
Position 1132: 0.00010602444427389538
Position 1063: 9.722941101273824e-05
Position 1059: 8.372774436376355e-05
Position 978: 8.351308014930574e-05
Position 870: 7.471759332762096e-05
Position 1891: 6.710432155333619e-05
Position 1867: 6.224761416430657e-05
Position 3636: 4.692717364624408e-05
Position 1105: 4.654981564275502e-05
Position 541: 3.8959131216925994e-05
Position 471: 3.8841711053527374e-05
Position 999: 3.549316334871934e-05
Position 692: 3.404774718423822e-05
Position 561: 1.9539272435879354e-05
Position 288: 1.6148893349317663e-05
Position 687: 1.3057386130237258e-05
Position 1303: 1.1717377737996584e-05
Position 885: 1.1441862652240325e-05
Position 1482: 1.002078581460556e-05
Position 645: 9.66586579965091e-06
Position 258: 8.254650906163263e-06
Position 547: 7.996945335973719e-06
Position 901: 7.897962441785484e-06
Position 965: 6.810311377065186e-06
Position 1002: 6.6557041011804985e-06
Position 1160: 6.185534301404695e-06
Position 908: 5.525303458910361e-06
Position 2357: 4.679226526891885e-06
Position 941: 2.0980936035901817e-06
Position 904: 1.9648821924287747e-06
Position 912: 1.8082978450671405e-06
Position 2032: 9.474417298775433e-07
Position 2538: 5.888737036403858e-07
Position 301: 5.260392227402721e-07
Position 348: 5.142714976142661e-07
Position 773: 4.6012042689582583e-07
Position 371: 4.2412104310737745e-07
Position 290: 1.0147037704715319e-07
Position 532: 7.951235238546972e-08
Position 305: 4.752329060803283e-08
Position 1258: 4.701600012518549e-08
Position 1088: 3.3081075391049434e-08
Position 1164: 1.26201224496962e-08
Position 906: 1.1084944844892674e-08
Position 1024: 1.0060232910491952e-08
Position 1202: 9.743326156656386e-09
Position 1281: 9.039459101404548e-09
Position 834: 7.1073342745711844e-09
Position 450: 4.771086437035722e-10
Position 309: 1.4511909564987836e-10
Position 266: 6.080887146838379e-11
Position 353: 6.297994415804278e-12
Position 361: 6.031445482939014e-12
Position 377: 5.071084903073976e-12
Position 355: 2.4726437967821354e-12
Position 407: 9.535303678525877e-13
Position 314: 7.157391881003406e-13
Position 428: 6.749523071586856e-13
Position 411: 4.977060339583305e-13
Position 418: 1.4359096761983402e-13
Position 318: 6.877709915060951e-14
Position 131: 1.2097384472324656e-14
Position 92: 5.0987411603131576e-15
Position 88: 1.266872913671899e-15
Position 110: 9.33984712079305e-17
Position 101: 3.735203006125143e-17
Position 106: 1.3956327518650707e-17
Position 103: 2.3216132909315304e-18
Position 97: 9.101262219457916e-19
