Gene = LARS2
Position 7589: 0.004727419906821398
Position 29488: 0.004527489805915841
Position 7717: 0.004390919366775969
Position 13138: 0.004337994315403472
Position 10110: 0.004307990123468712
Position 13656: 0.004109879551183576
Position 888: 0.003956300950874574
Position 30838: 0.0038407756397321738
Position 4136: 0.003758908009372674
Position 375: 0.0037180165652032217
Position 29559: 0.003654309844003974
Position 13971: 0.003637990992609278
Position 29463: 0.0035157548212689732
Position 4426: 0.0034639702891401864
Position 32635: 0.0032869749084004254
Position 1827: 0.0029308392702775943
Position 5801: 0.0027402043506481273
Position 34086: 0.002657761617028474
Position 4024: 0.002487366890431479
Position 33964: 0.0024348723791452376
Position 936: 0.0023208673307195944
Position 3337: 0.0022007523234642526
Position 662: 0.002200297393468026
Position 7670: 0.0021105763775495366
Position 29922: 0.002093481978610587
Position 3435: 0.0020025088896164145
Position 29744: 0.0019368702523181206
Position 30021: 0.0019005969786651906
Position 5946: 0.001870775204775531
Position 31892: 0.0018152638644930344
Position 8392: 0.0017232667576144725
Position 919: 0.0016713959655921282
Position 30783: 0.001557720025692484
Position 13998: 0.0015438863726794684
Position 31012: 0.0015149751928986792
Position 31303: 0.0014890018697483521
Position 3457: 0.0013761648782546528
Position 338: 0.0013130293367895503
Position 32445: 0.001280400756900591
Position 12747: 0.001253295767879284
Position 3262: 0.0012181342676930336
Position 31248: 0.0011800386853539732
Position 29146: 0.001178396375095795
Position 6830: 0.0011459055593756936
Position 4822: 0.0010905649196022373
Position 3290: 0.0010896271360537825
Position 1030: 0.0010555967684123659
Position 309: 0.0010175422339508803
Position 4397: 0.000937905065738658
Position 2675: 0.0008949007879857695
Position 895: 0.000861679950585033
Position 2703: 0.0008174308544459819
Position 4570: 0.0008160867247144118
Position 1174: 0.0007955217898823983
Position 29337: 0.0007230099312049657
Position 12097: 0.0006712430502934414
Position 12179: 0.0006289787025250588
Position 2585: 0.0006102077247878966
Position 12102: 0.0005396752410888238
Position 1325: 0.0005308502419502944
Position 415: 0.0004937192766355707
Position 3363: 0.0004808729866048873
Position 13134: 0.00047895722590072945
Position 497: 0.0004428598052644559
Position 264: 0.00043077160359277265
Position 29891: 0.00038961257774962723
Position 835: 0.00035805092308284904
Position 30373: 0.0003458047530453669
Position 12328: 0.00031349444580205276
Position 12490: 0.0002876976441079857
Position 7728: 0.0002790828757532351
Position 491: 0.00026520641327381717
Position 898: 0.00025290659568105397
Position 428: 0.00023766353371784788
Position 8360: 0.00023684750835631705
Position 12352: 0.0002280153807937918
Position 1851: 0.00019915399836577247
Position 7419: 0.0001858232933081564
Position 4189: 0.00017090330272128662
Position 7941: 0.00015095212521879281
Position 3816: 0.00014378207237126793
Position 30946: 0.0001224020443382796
Position 2515: 0.00011932667753987081
Position 12764: 0.00011383035275141988
Position 4066: 0.00010827864115315887
Position 3999: 0.0001061030477369042
Position 6723: 0.00010412104914669179
Position 12493: 0.00010329926497581234
Position 12051: 9.592404136568593e-05
Position 1549: 9.342857305882058e-05
Position 12161: 8.645506328464904e-05
Position 2329: 8.57601875728882e-05
Position 817: 8.393192878318184e-05
Position 11965: 6.904432700320881e-05
Position 7623: 6.280034163172357e-05
Position 3272: 6.110313335432239e-05
Position 7108: 5.555664780544237e-05
Position 7066: 5.5185243491176834e-05
Position 1064: 5.184115488385737e-05
Position 12067: 4.8561971698267115e-05
Position 197: 2.5949935826978554e-05
Position 12426: 2.1407573561651177e-05
Position 3082: 1.8393761899124657e-05
Position 174: 1.728759036929008e-05
Position 559: 1.3086255566550756e-05
Position 29241: 7.926973574728124e-06
Position 1100: 7.89778991075748e-06
Position 114: 7.4950004213504344e-06
Position 346: 7.182519175893049e-06
Position 551: 6.20688246318873e-06
Position 289: 5.1753728805485634e-06
Position 773: 4.785285655923748e-06
Position 243: 3.566978019653421e-06
Position 563: 3.513792275379017e-06
Position 941: 2.387057681859624e-06
Position 1081: 2.200776917935151e-06
Position 600: 1.9997537051583808e-06
Position 778: 1.2829015223299154e-06
Position 259: 1.1873636710342613e-06
Position 1144: 9.893003265915658e-07
Position 996: 8.613983468894596e-07
Position 14251: 8.091520647566211e-07
Position 1147: 8.069294198212534e-07
Position 969: 6.605486409987164e-07
Position 332: 6.411567961223768e-07
Position 127: 4.126963939070331e-07
Position 13185: 3.9899107058973453e-07
Position 1989: 3.6283093070540476e-07
Position 1190: 3.3731510821077896e-07
Position 1992: 3.255831648708933e-07
Position 15791: 2.8352244672421785e-07
Position 1250: 2.703329224966672e-07
Position 575: 2.702863647708133e-07
Position 268: 1.7101995681223766e-07
Position 906: 1.6202134583007193e-07
Position 356: 1.5888702815874592e-07
Position 593: 1.3603714244404405e-07
Position 201: 1.3008550582288496e-07
Position 12044: 1.1448413272935223e-07
Position 1527: 1.0708808482697563e-07
Position 966: 9.900615578723246e-08
Position 1490: 9.088342474925822e-08
Position 1509: 7.793791262224831e-08
Position 1327: 6.902720009427504e-08
Position 273: 2.5127582876320833e-08
Position 163: 1.8865504041477346e-08
Position 161: 1.1840388660375926e-08
Position 208: 8.472782268865078e-09
Position 219: 4.539784347332156e-09
Position 156: 3.727180871939103e-09
Position 133: 2.9536446725225858e-09
Position 13693: 1.433950337979604e-09
Position 171: 1.23441850806839e-09
Position 213: 9.422067944339428e-10
Position 206: 9.04074874633149e-10
Position 568: 4.267125562302272e-10
Position 139: 1.98123656289617e-11
Position 145: 6.110080599640222e-12
Position 150: 3.726017839047521e-12
Position 142: 3.2911263499587616e-12
Position 147: 3.1779833105480994e-12
