Gene = PEA15
Position 8498: 1.3745977302698385e-05
Position 810: 1.3071822300152436e-05
Position 1431: 1.0559887526254211e-05
Position 4423: 1.0344183686636029e-05
Position 1008: 9.925832352200257e-06
Position 1095: 9.55300660990549e-06
Position 456: 8.257743176630913e-06
Position 740: 8.2227927494073e-06
Position 8352: 7.13360299518967e-06
Position 2042: 6.050240678101955e-06
Position 2056: 5.9770201129891446e-06
Position 365: 5.592366363094481e-06
Position 490: 5.29165532513534e-06
Position 286: 5.174884644129723e-06
Position 1243: 1.5022373461339266e-06
Position 1311: 1.420212459124964e-06
Position 779: 1.4093070937904999e-06
Position 3699: 8.231898629179715e-07
Position 241: 7.11074786450842e-07
Position 3313: 2.874766244092603e-07
Position 6066: 2.531436313864442e-07
Position 1892: 2.509869791136368e-07
Position 8111: 6.729405601618847e-08
Position 227: 3.399217018876476e-08
Position 1091: 7.569955147541377e-09
Position 1180: 5.998023144252255e-09
Position 761: 5.635681623651978e-09
Position 2139: 3.766084026560458e-09
Position 249: 3.7252093621324268e-09
Position 84: 2.2937908005504114e-09
Position 134: 1.618072982918214e-09
Position 180: 1.2467778041054078e-09
Position 221: 5.838615096120467e-10
Position 770: 4.353409125372086e-10
Position 621: 1.7914402231704225e-10
Position 205: 1.6369621222258244e-10
Position 174: 7.742277004180401e-11
Position 105: 7.129743605012245e-11
Position 81: 4.7695646419437557e-11
Position 149: 3.7150966054922994e-11
Position 116: 3.102020965548839e-11
Position 182: 1.2822612571381203e-11
Position 110: 9.006060854580707e-12
Position 113: 3.711542765898973e-12
Position 200: 1.733244325202776e-12
Position 202: 1.7019813260380201e-12
Position 190: 1.0362895344270173e-12
Position 167: 7.35991995891028e-13
Position 152: 6.375352514851952e-13
Position 192: 2.627270071195147e-13
