Gene = TSTD2
Position 89: 0.00011802097768293198
Position 24642: 0.00011711044067312006
Position 489: 8.024185598520641e-05
Position 68: 7.298209567635894e-05
Position 382: 5.3811008955744516e-05
Position 725: 3.0177546707021294e-05
Position 2635: 2.4912087041392263e-05
Position 27332: 2.4142556472384872e-05
Position 530: 1.6935934284082255e-05
Position 901: 1.6359626041001202e-05
Position 111: 1.583497923955973e-05
Position 2222: 1.4791348852958783e-05
Position 2997: 1.4287713071236192e-05
Position 608: 1.3404492442580002e-05
Position 418: 1.0997708037000612e-05
Position 22243: 1.0531076834373922e-05
Position 2991: 9.271055669260695e-06
Position 2474: 9.240561524461797e-06
Position 2651: 8.929213203811057e-06
Position 2383: 8.384219906410286e-06
Position 1662: 8.13234888477943e-06
Position 1841: 7.649092766871383e-06
Position 590: 6.342645141540766e-06
Position 1612: 6.072657306238993e-06
Position 1384: 5.610836217105605e-06
Position 2254: 4.03039936606446e-06
Position 2953: 3.5812702746371004e-06
Position 23886: 2.669518892414836e-06
Position 1491: 2.4199953346217323e-06
Position 2775: 2.1415349662899315e-06
Position 2462: 2.0566745438893548e-06
Position 2447: 1.595132503742593e-06
Position 2417: 1.2855056654899877e-06
Position 1410: 1.2742796559087963e-06
Position 1341: 1.2437511863623592e-06
Position 2098: 1.0856492802001804e-06
Position 2962: 9.780099054603946e-07
Position 1633: 8.914163197288427e-07
Position 1615: 6.554189798179537e-07
Position 2058: 6.067511287150836e-07
Position 565: 4.2111694426918647e-07
Position 2937: 2.526015069528902e-07
Position 46: 1.812103833989736e-07
Position 1128: 6.338857482174268e-08
Position 1194: 5.8277321583237955e-08
Position 8: 3.539657293273847e-08
Position 439: 3.0008998564048226e-08
Position 71: 2.1177730480044587e-08
Position 207: 1.4649799794040286e-08
Position 1135: 1.3115542202789646e-08
Position 140: 1.172865249305974e-08
Position 1090: 1.1056329107696034e-08
Position 132: 1.0293462522209044e-08
Position 1240: 5.533604225292162e-09
Position 604: 5.252344279915943e-09
Position 1235: 4.040484062894553e-09
Position 49: 1.1651924747560634e-09
Position 878: 4.143847649822084e-11
Position 269: 3.470690447460769e-11
Position 582: 2.1924000977949542e-11
Position 292: 1.3307464400733406e-11
Position 1116: 6.604944164395226e-12
Position 154: 6.079166118125132e-12
Position 533: 3.23604771186312e-12
Position 741: 3.190401887026952e-12
Position 710: 2.299636206585533e-12
Position 337: 2.255623140178498e-12
Position 811: 8.318989507917097e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 21875: 0.9951426726021046
Position 27098: 0.9737896663412278
Position 15697: 0.9426694908784291
Position 27933: 0.8835327817670441
Position 5962: 0.8239019762402227
Position 6424: 0.7540406141684722
Position 27313: 0.6781926582890938
Position 7797: 0.5804152602549855
Position 18709: 0.5257218091921361
Position 28709: 0.5090368654933908
Position 28180: 0.4676613238252479
Position 30863: 0.442795895176236
Position 11438: 0.2828043470511995
Position 28196: 0.2035344606690357
Position 23123: 0.1903452964741114
Position 29585: 0.1892720992629234
Position 30031: 0.1695656637794068
Position 11485: 0.1646204085021997
Position 3121: 0.15560083423469356
Position 30807: 0.14885919698093178
Position 31606: 0.14862659167838668
Position 32295: 0.14660021100720116
Position 27331: 0.1318690890605811
Position 30713: 0.12538971755980685
Position 27690: 0.10159844088083067
Position 23154: 0.10128900133011191
Position 27488: 0.10039695055273515
Position 2795: 0.09706580705819441
Position 27552: 0.0786708774661129
Position 23769: 0.0759647191719609
Position 31967: 0.07579285567469796
Position 7733: 0.07051215716353319
Position 6853: 0.06343653251668932
Position 7577: 0.0617402234838195
Position 7751: 0.05959610475122479
Position 28506: 0.05442437532196594
Position 28683: 0.053263308010139336
Position 27506: 0.052621422411500286
Position 11507: 0.05127482413735745
Position 17153: 0.04894211765864884
Position 6034: 0.04437977885076613
Position 27410: 0.04263319134608197
Position 31414: 0.04029705065586079
Position 15094: 0.03568997956613399
Position 30390: 0.0341008239946465
Position 23568: 0.03372876225840403
Position 4638: 0.02864094620359326
Position 6012: 0.027590985537078647
Position 17685: 0.0268406924924742
Position 27888: 0.026351832583911584
Position 23485: 0.024985809011317178
Position 16945: 0.023793521989389305
Position 22452: 0.02352414962646099
Position 28411: 0.021375373310100473
Position 20095: 0.021178777149049966
Position 23040: 0.02109701338933895
Position 32531: 0.01948215475398335
Position 17211: 0.017779642901535993
Position 4262: 0.016798402805004064
Position 6226: 0.013938689010197082
Position 31130: 0.012105431231510578
Position 28569: 0.012061811533521583
Position 17081: 0.011651785340982601
Position 3167: 0.011567397673029957
Position 17112: 0.01097927465203589
Position 7664: 0.01090697041887925
Position 30555: 0.010542421490177995
Position 7674: 0.010095924917404674
Position 11255: 0.009985232653139392
Position 22728: 0.009652684855529236
Position 32354: 0.009187228185766474
Position 3737: 0.008806880902010402
Position 17746: 0.007721500779645809
Position 6116: 0.007515493460192271
Position 27716: 0.007291426683041648
Position 7608: 0.006742317840629118
Position 29000: 0.006623121817341559
Position 27989: 0.005920257543379192
Position 23079: 0.005836401860042898
Position 23529: 0.005573880898989223
Position 5557: 0.005394103236905781
Position 3860: 0.005310411767733934
Position 3760: 0.005222000982092725
Position 28009: 0.005152216260060151
Position 28548: 0.005035591231065468
Position 23178: 0.004875440684443328
Position 21974: 0.004472560487899313
Position 7605: 0.004412073304943769
Position 30083: 0.004190155386086861
Position 28788: 0.004143915348651198
Position 28733: 0.004041476112951543
Position 30132: 0.004034081740144715
Position 23692: 0.004023468850598806
Position 2554: 0.0039627591429718554
Position 5091: 0.0038591828635824027
Position 6113: 0.003848229725963231
Position 31166: 0.003843025414871989
Position 15554: 0.0037059938624017102
Position 28200: 0.0035745448377237053
Position 27725: 0.003250441610801257
Position 7638: 0.003133937312345358
Position 3628: 0.0030902893011442445
Position 27470: 0.0030855784503860516
Position 27561: 0.0029782790855312586
Position 28234: 0.0028043294908501348
Position 29493: 0.002692597614221628
Position 16971: 0.0024848436011200314
Position 28664: 0.0023659909840929904
Position 5371: 0.002163359010273503
Position 6317: 0.002129854247578487
Position 2798: 0.0020912311494375576
Position 27369: 0.002005429124168417
Position 28622: 0.0019520654799342837
Position 4204: 0.001836207798781957
Position 1312: 0.0016250947235356475
Position 5584: 0.001613934498430077
Position 7005: 0.0015896453880740655
Position 5054: 0.0015231092558459463
Position 5614: 0.0015184799510177221
Position 2528: 0.0015060941317675718
Position 22920: 0.0014933047110240836
Position 5784: 0.001085939545407721
Position 28834: 0.0010037888067462818
Position 1383: 0.0009629131315071759
Position 7029: 0.000941541965713756
Position 28599: 0.0008984172371988956
Position 1584: 0.0008946588716780245
Position 22943: 0.0007176455910863867
Position 29365: 0.0006983288589505372
Position 5965: 0.000644101134293691
Position 1340: 0.0006067028628958492
Position 4424: 0.0005730343953447135
Position 1473: 0.0005729609889757574
Position 22165: 0.00047058244630930634
Position 3647: 0.00046028962401246747
Position 2910: 0.00043558900288002066
Position 4485: 0.00043430714564021624
Position 24143: 0.0004031329107110268
Position 2845: 0.000394671183387371
Position 28429: 0.0003832572538070881
Position 22615: 0.00038055233005089215
Position 3964: 0.00036914077482523225
Position 23373: 0.00032024627722552167
Position 6263: 0.0002878996468691413
Position 1490: 0.00027075374562955564
Position 26830: 0.0002574875798532756
Position 3179: 0.0002381632540900233
Position 1808: 0.00021766318379831242
Position 2188: 0.000187688914790428
Position 2012: 0.00017494364877378008
Position 23267: 0.00015165768675895805
Position 7049: 0.00014379713634161053
Position 7046: 0.000125577771572254
Position 23001: 0.0001238500438336263
Position 24493: 0.00011711044067312009
Position 17054: 0.00010562922361678698
Position 29072: 0.00010556227458067771
Position 184: 8.21059924336915e-05
Position 27346: 5.313766740596562e-05
Position 2595: 1.9774217585613407e-05
Position 28559: 1.039068664527457e-05
Position 28458: 7.758427676676697e-06
Position 2315: 7.072154763802801e-06
Position 2036: 7.029184868679664e-06
Position 2737: 6.005355925775138e-06
Position 2033: 5.734750054327038e-06
Position 1738: 5.040148217131788e-06
Position 28509: 4.912830580877743e-06
Position 382: 3.206897210687547e-06
Position 1501: 2.9794345247310344e-06
Position 1480: 2.882062986902389e-06
Position 2801: 2.8189517814646792e-06
Position 878: 2.6151139515125414e-06
Position 3923: 2.4459068476928693e-06
Position 2671: 2.256709148433189e-06
Position 2147: 2.1480363493854386e-06
Position 3234: 2.0202551774612165e-06
Position 1291: 1.7557107708552952e-06
Position 5980: 1.6884726167366842e-06
Position 1611: 1.4900315187007543e-06
Position 1055: 1.4008879049749467e-06
Position 2633: 1.3847468115140456e-06
Position 3555: 1.2963931146021208e-06
Position 725: 1.2621451211536715e-06
Position 2725: 1.2119402265238926e-06
Position 1526: 1.202622597568784e-06
Position 3205: 1.0747508458738955e-06
Position 1524: 1.046699095232021e-06
Position 4282: 1.000999321761334e-06
Position 4117: 9.88758964598745e-07
Position 2651: 7.163743935364929e-07
Position 2327: 6.841337624169452e-07
Position 2067: 5.898669467732474e-07
Position 847: 5.699602105659944e-07
Position 3329: 5.379758019197526e-07
Position 1600: 5.328743767416572e-07
Position 965: 3.6926758838456345e-07
Position 2532: 3.600635243964992e-07
Position 1758: 3.16696874626135e-07
Position 1497: 3.150937074208421e-07
Position 2559: 3.0962928012472595e-07
Position 1011: 3.091942584070518e-07
Position 1517: 2.9414334374421613e-07
Position 4593: 2.93000922984361e-07
Position 1402: 2.908376624566693e-07
Position 5917: 2.8890532792965085e-07
Position 1112: 2.630633402150482e-07
Position 3129: 1.774209658318452e-07
Position 2376: 1.5771182476291156e-07
Position 1734: 8.253042391564864e-08
Position 187: 5.9573751721460853e-08
Position 992: 5.74940103782427e-08
