Gene = BRI3
Position 1169: 0.00040674620136734997
Position 3883: 0.000393646034803705
Position 519: 0.00038772511378330386
Position 4865: 0.0003776674083478249
Position 2147: 0.0003070988324234107
Position 3437: 0.0003004560329500203
Position 1561: 0.0002846557059090055
Position 1939: 0.00021568482943584426
Position 1301: 0.00018459801431526329
Position 3453: 0.00017773201050168104
Position 1991: 0.00015680702838160186
Position 1536: 0.00013746356042862305
Position 1339: 0.00013216272716346037
Position 1499: 0.00012671544310421704
Position 1957: 0.0001205411967767931
Position 2729: 0.00011888280933265683
Position 3397: 0.00010946377160354352
Position 6061: 0.00010107178833954835
Position 715: 9.944181976802977e-05
Position 2085: 8.665912412014512e-05
Position 1276: 8.330987086803927e-05
Position 2053: 6.36693784951737e-05
Position 1833: 5.911072845100573e-05
Position 1610: 5.142026810302188e-05
Position 370: 4.8398882292040845e-05
Position 376: 4.282064141948997e-05
Position 1805: 4.1476097792318996e-05
Position 1558: 3.443940819293158e-05
Position 1976: 3.084009854262059e-05
Position 1508: 3.031906725610045e-05
Position 144: 2.4460013141084713e-05
Position 1335: 2.2466823721176495e-05
Position 3339: 1.4999484772414441e-05
Position 759: 1.4913732889856788e-05
Position 262: 1.3905934057508209e-05
Position 1565: 1.3650417838408943e-05
Position 524: 1.0587407764842078e-05
Position 418: 1.0467218608045713e-05
Position 583: 1.0248274590608498e-05
Position 412: 1.0237303912504226e-05
Position 1674: 8.938748407178974e-06
Position 336: 7.68641428479683e-06
Position 1214: 7.351683626256848e-06
Position 913: 5.456385806192141e-06
Position 923: 5.170901961986666e-06
Position 502: 4.951810029658597e-06
Position 2810: 3.3945155696573203e-06
Position 132: 1.5526949335282493e-06
Position 900: 1.44693437259716e-06
Position 556: 7.518893669976721e-07
Position 1830: 7.517909612400546e-07
Position 1179: 5.768309343712773e-07
Position 778: 5.014004200099611e-07
Position 1225: 4.850072718635501e-07
Position 2423: 4.2397912903193577e-07
Position 1705: 4.0681850432597704e-07
Position 868: 2.85158489016261e-07
Position 171: 2.5047875596678513e-07
Position 1625: 1.9077797628802422e-07
Position 535: 1.4008182801872497e-07
Position 1512: 1.3468071943811154e-07
Position 302: 1.2667428245157434e-07
Position 1310: 1.1451801803220055e-07
Position 147: 8.744124662126914e-08
Position 606: 8.00100804203183e-08
Position 1246: 6.981820327904428e-08
Position 566: 6.093708267508386e-08
Position 2128: 5.3055830164184275e-08
Position 2178: 4.9727719036464113e-08
Position 1210: 2.9520329844046846e-08
Position 180: 2.210273321329263e-08
Position 1521: 2.1357091329756554e-08
Position 1222: 1.2004514125781631e-08
Position 948: 1.1012632997018065e-08
Position 615: 1.0574774075360246e-08
Position 593: 9.902824922017213e-09
Position 98: 8.366380297047674e-09
Position 762: 4.508963593361054e-09
Position 1230: 4.0275210586704105e-09
Position 599: 1.635979556180478e-09
Position 310: 1.0097354805666334e-09
Position 815: 9.718558268013455e-10
Position 794: 2.174568606097978e-10
