Gene = GM2A
Position 1992: 6.880220548724802e-11
Position 233: 1.510444407039069e-11
Position 114: 1.5892731260180557e-12
Position 185: 1.3108061858007898e-12
Position 206: 7.980953956053028e-13
Position 136: 1.4267978846006976e-13
Position 220: 1.0794902441561148e-13
Position 142: 6.099185611413079e-14
Position 122: 5.477475376525139e-14
Position 151: 2.258373525696816e-14
Position 158: 1.0498510532261749e-14
Position 118: 8.80743453844881e-15
Position 116: 8.24310875896916e-15
Position 138: 6.947348921710558e-15
