Gene = TRAIP
Position 26643: 0.022100000369707603
Position 8841: 0.021892923389768403
Position 27304: 0.021565166316999815
Position 8106: 0.020073671607295902
Position 2019: 0.0198325184186092
Position 16608: 0.018583365433596483
Position 16364: 0.01796427055817427
Position 12989: 0.016997361163675916
Position 6075: 0.015614050444437803
Position 12263: 0.015192368144108324
Position 14381: 0.014307063122396619
Position 13161: 0.013304257613756787
Position 10063: 0.013089470319279548
Position 550: 0.01261882939580007
Position 14445: 0.012164355954730328
Position 13547: 0.011956762006106042
Position 14477: 0.009960850828919393
Position 27281: 0.009916200484106083
Position 14646: 0.009483848496991543
Position 11295: 0.00897752432953789
Position 9774: 0.008676952541852077
Position 21754: 0.008131356163752441
Position 13680: 0.007896683750599978
Position 8683: 0.00768456072686605
Position 12601: 0.007683198832023221
Position 11456: 0.00757519328558744
Position 8389: 0.007253162063368714
Position 16500: 0.007236594430799368
Position 27802: 0.007118954331179777
Position 14442: 0.006536842484847663
Position 16417: 0.006177805369265703
Position 8296: 0.005987579053282845
Position 14305: 0.005931282541300866
Position 10394: 0.005538261190467625
Position 13996: 0.005302170586023688
Position 15768: 0.004820824202446834
Position 2407: 0.004429468944502469
Position 26897: 0.004416448402322488
Position 15070: 0.004316430306900914
Position 16708: 0.004237041977489303
Position 14156: 0.004011090130728695
Position 13307: 0.0039255361338853614
Position 628: 0.0038246688029328485
Position 6487: 0.0037634627709285406
Position 10683: 0.003717091248783375
Position 1510: 0.0036716749894506674
Position 10620: 0.0033453362209325647
Position 15575: 0.0032955766824815697
Position 8412: 0.0032136700686714727
Position 10529: 0.003037497962457554
Position 11800: 0.0029512477744504917
Position 6557: 0.002821833130863057
Position 27767: 0.0027697679204969797
Position 739: 0.002676109926708005
Position 9721: 0.002463128822965248
Position 10141: 0.0024379023396346256
Position 27511: 0.0021770691674337967
Position 8732: 0.0021686818488765966
Position 27377: 0.0019601005921224286
Position 14270: 0.0017330367085955489
Position 13178: 0.0017040338613571915
Position 10237: 0.0016585928382718785
Position 6232: 0.001605695219750177
Position 719: 0.0015407389173191796
Position 5265: 0.001465836642669448
Position 10509: 0.0013577664492601764
Position 9009: 0.0013381209712856688
Position 10706: 0.0012069618047523027
Position 16467: 0.0011970864272183763
Position 6458: 0.0011920266865823453
Position 13520: 0.0011368938178809402
Position 13027: 0.0010735148239109198
Position 16091: 0.0010643452194638292
Position 9186: 0.0010599168611086854
Position 761: 0.0010218620649853438
Position 2270: 0.0010202764782038952
Position 13124: 0.0009697408223438686
Position 2245: 0.0009410987348176014
Position 12549: 0.0009201954352981923
Position 646: 0.0009064069045377792
Position 6419: 0.000900557370837788
Position 14233: 0.0008945856393525925
Position 14828: 0.0008913488802055783
Position 672: 0.0008627820593398317
Position 12862: 0.0007272692399185556
Position 11246: 0.0006707304767947142
Position 2135: 0.0006596998913218588
Position 1921: 0.0006576099402529916
Position 13132: 0.0006098590206472284
Position 6169: 0.0005855178994581286
Position 6589: 0.0005703992783229377
Position 5235: 0.0005388546498364458
Position 14355: 0.0005385524576690331
Position 6145: 0.0005262893529489963
Position 2305: 0.0005179133337691361
Position 6235: 0.0005003122595601384
Position 12643: 0.0004649557360179897
Position 8794: 0.0003687645376555972
Position 9839: 0.00033750714623243894
Position 9464: 0.00029965911405022225
Position 12492: 0.00027694814375063044
Position 1756: 0.00027617338096821243
Position 12456: 0.00025126283040943846
Position 2057: 0.00021399693795398365
Position 554: 0.00016538672887012577
Position 285: 0.0001604216320642989
Position 816: 0.00015503013127917
Position 13419: 0.00014948678842239215
Position 1506: 0.000136101804235276
Position 695: 0.00013570843556549349
Position 14395: 0.00013443538699429484
Position 13226: 0.00012434883630586935
Position 10106: 0.00010656222333514491
Position 20103: 9.895665423401961e-05
Position 27566: 7.220394391027407e-05
Position 9192: 3.9814210469082404e-05
Position 9188: 3.200916925222566e-05
Position 307: 3.055991281989883e-05
Position 18270: 2.764385217663799e-05
Position 14425: 2.5395527198492086e-05
Position 27546: 2.525315339579829e-05
Position 1146: 2.2495143101162258e-05
Position 1286: 2.063807224362527e-05
Position 16020: 1.9307734488498644e-05
Position 16911: 1.7869519814292404e-05
Position 333: 1.780413601838787e-05
Position 20083: 1.4209373603445553e-05
Position 1121: 1.320408902366978e-05
Position 17992: 1.1359372663696794e-05
Position 476: 1.036944455289579e-05
Position 1674: 8.082194456652955e-06
Position 1530: 7.500953894590596e-06
Position 2023: 5.684227596344534e-06
Position 13077: 4.793890047936749e-06
Position 1703: 4.567925757396765e-06
Position 27180: 3.8100138578835415e-06
Position 15578: 3.0344930241764044e-06
Position 1864: 2.693651906806332e-06
Position 1677: 2.6593974056969918e-06
Position 1290: 2.2235753673591944e-06
Position 1901: 2.0689174727249785e-06
Position 497: 2.059028904678472e-06
Position 17141: 1.7315572174310584e-06
Position 2069: 1.3392193169275826e-06
Position 787: 1.1658915344342415e-06
Position 1220: 1.0764879477069729e-06
Position 367: 9.580243980123599e-07
Position 630: 9.557124588488328e-07
Position 1432: 9.233881677035237e-07
Position 13788: 8.147992047286687e-07
Position 765: 7.468502699169287e-07
Position 370: 6.2140012488228e-07
Position 1566: 5.958453087479813e-07
Position 582: 5.744691392476183e-07
Position 784: 5.353765939568944e-07
Position 1335: 4.5948217608229697e-07
Position 1310: 4.2131725304205995e-07
Position 395: 3.8481362053424646e-07
Position 586: 3.451816080469398e-07
Position 9031: 1.392223752984886e-07
Position 16671: 1.1560364484142225e-07
Position 532: 1.8080935821295506e-09
