Gene = DRAXIN
Position 1879: 1.343686673512142e-07
Position 922: 1.1667399055280597e-07
Position 6557: 8.788063390833935e-08
Position 6770: 7.454013777769852e-08
Position 2727: 7.312110757291916e-08
Position 2472: 7.018001839891753e-08
Position 2209: 6.697198894449274e-08
Position 7343: 5.300146641889207e-08
Position 1921: 3.8211863570747057e-08
Position 3027: 3.6161518321726236e-08
Position 4578: 3.3995911012637305e-08
Position 5579: 3.151316797385995e-08
Position 539: 3.1121332417073674e-08
Position 271: 2.3324432486698544e-08
Position 1704: 2.151307448085156e-08
Position 4425: 1.6356662653936322e-08
Position 3285: 1.5930378300770506e-08
Position 2187: 1.1015767494786846e-08
Position 295: 9.754675027458387e-09
Position 1002: 8.75599693681334e-09
Position 3014: 8.090919030734134e-09
Position 2008: 7.96843907390479e-09
Position 728: 7.376572719124235e-09
Position 3117: 7.3588035456333294e-09
Position 2957: 6.645887935674624e-09
Position 2327: 6.4197269236066415e-09
Position 624: 5.249450408363158e-09
Position 2305: 4.838862033145483e-09
Position 520: 2.4936167824106136e-09
Position 494: 2.1431094683903433e-09
Position 5849: 1.2717927107018056e-09
Position 570: 6.159764789773534e-10
Position 573: 3.8688493148933337e-10
Position 5677: 3.087851622702706e-10
Position 543: 1.426922929174373e-10
Position 690: 1.1127080724745554e-10
Position 1881: 1.0065340615875431e-10
Position 553: 8.446938255171808e-11
Position 1007: 7.857400510956395e-11
Position 842: 7.699838278039303e-11
Position 644: 7.628916837860592e-11
Position 602: 7.336731878291313e-11
Position 1841: 5.420661443054381e-11
Position 1948: 2.5542966343336095e-11
Position 647: 2.2541490687704925e-11
Position 635: 1.7756672644401466e-11
Position 473: 1.463730134905234e-11
Position 1847: 1.025769248606574e-11
Position 903: 8.088108281203167e-12
Position 1734: 7.981998416338544e-12
Position 582: 7.006070050250136e-12
Position 675: 6.6364861151417535e-12
Position 1036: 5.9288699867020235e-12
Position 604: 3.876503837748717e-12
Position 732: 2.101971116070312e-12
Position 216: 2.4428565929044197e-13
Position 592: 1.8172843272899502e-13
Position 240: 4.539244725881618e-14
Position 194: 9.730618712364468e-15
