Gene = TIPRL
Position 451: 1.2555414763265505e-06
Position 210: 1.047636150267729e-06
Position 628: 3.3840080870339054e-07
Position 458: 7.173952903427776e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 12435: 0.9985199401017938
Position 17613: 0.8508344709124018
Position 19985: 0.38861007097441547
Position 627: 0.2321856306057181
Position 19332: 0.1602656668699173
Position 20969: 0.1205359249050459
Position 5627: 0.11413048326967795
Position 21814: 0.09853479550509237
Position 5792: 0.08232689171560298
Position 4968: 0.0787872224694895
Position 22223: 0.06891568766888442
Position 8099: 0.05977785282213263
Position 15880: 0.057728122737405456
Position 5075: 0.054566883545280394
Position 4765: 0.05436515626318192
Position 5537: 0.05143323133114672
Position 17552: 0.042642969129763744
Position 687: 0.03650326197958333
Position 20291: 0.03630030217427117
Position 8126: 0.03577740435801852
Position 14534: 0.03557476266105319
Position 18026: 0.03507522237249917
Position 22669: 0.028335731535464474
Position 21497: 0.027850357375145712
Position 23002: 0.023710087590176506
Position 8330: 0.02271246453703874
Position 13243: 0.019253243415288075
Position 21404: 0.015503631747961343
Position 4878: 0.014770474178727167
Position 16375: 0.014613672461588888
Position 5038: 0.01415828902844405
Position 14551: 0.012191969222110306
Position 652: 0.012076464784563163
Position 21314: 0.011302033583092804
Position 19414: 0.01129522245794513
Position 22089: 0.010452317078241163
Position 15832: 0.010017776396313613
Position 22907: 0.009570610158159442
Position 10760: 0.009507231590589827
Position 16341: 0.009495907890964154
Position 107: 0.009094043337014052
Position 719: 0.008822265767432126
Position 580: 0.008784277839930629
Position 18603: 0.008239942572443924
Position 21216: 0.0076704468830389
Position 1143: 0.007630833149835689
Position 17864: 0.007483405096081498
Position 19152: 0.006721538134409152
Position 920: 0.006719416428623357
Position 7986: 0.006510255271074106
Position 18563: 0.006223868859724734
Position 5454: 0.005335582283262975
Position 20927: 0.005111377763524945
Position 20758: 0.0050397850013257995
Position 165: 0.0047238179213577106
Position 18631: 0.004571720186586916
Position 5747: 0.004427304903141273
Position 17832: 0.004346547968413716
Position 20577: 0.0038279509939971425
Position 771: 0.003790919226830868
Position 18520: 0.0037553626705225315
Position 142: 0.0037503574657154403
Position 985: 0.0036464682103299366
Position 22311: 0.0033510242563569953
Position 5311: 0.00320110648367949
Position 18069: 0.003093014495241795
Position 5403: 0.0028829589495277925
Position 5295: 0.0025814874659523587
Position 14654: 0.00234297494571
Position 18940: 0.002278442409168609
Position 13684: 0.0022772298249963273
Position 17899: 0.001954817021804845
Position 13274: 0.0019497373728892258
Position 18093: 0.0019437557914815877
Position 17815: 0.0018463310059860277
Position 15348: 0.001812202592581575
Position 345: 0.0016658242444573456
Position 16323: 0.0015956049718472002
Position 20600: 0.0014293852077996779
Position 16394: 0.0012761307390411051
Position 20736: 0.001273441712953463
Position 17005: 0.001255449894386076
Position 15328: 0.0011175686952080736
Position 12385: 0.001055586982636914
Position 739: 0.0010153603391133523
Position 16686: 0.000941063947948895
Position 648: 0.0009331433078693897
Position 13183: 0.000874196594959214
Position 956: 0.0007518483684270581
Position 15445: 0.0007007141602698706
Position 1095: 0.0005447133441271313
Position 1158: 0.0005339544094392144
Position 944: 0.000520158903797968
Position 351: 0.0003922151421940872
Position 13574: 0.00038295094822664213
Position 18465: 0.0003710462754404088
Position 170: 0.0003624796531311187
Position 13529: 0.00030726046087754366
Position 12690: 0.0002712892730581873
Position 9313: 0.00025801528530693915
Position 4477: 0.00023905712533602868
Position 13056: 0.00021172696035702809
Position 13106: 0.00017379705851947602
Position 1547: 0.00016024748090756483
Position 2879: 0.00012369321384539514
Position 13717: 0.00011682135422976789
Position 13068: 0.00011192967392798525
Position 201: 6.889355533797578e-05
Position 13137: 4.783312702014811e-05
Position 2746: 4.7539466016170294e-05
Position 3003: 2.4040193897009726e-05
Position 3066: 2.2745307522230757e-05
Position 17384: 1.9643009847144484e-05
Position 2967: 1.6244696654383153e-05
Position 1146: 1.4081439506973399e-05
Position 929: 9.037474703635077e-06
Position 9340: 7.5331320112828905e-06
Position 325: 6.324957829011802e-06
Position 607: 5.143035815415096e-06
Position 845: 4.179703728725427e-06
Position 1912: 4.157542255554121e-06
Position 2301: 3.4895019405350348e-06
Position 859: 2.448518053685271e-06
Position 535: 1.998922812098831e-06
Position 439: 1.970986966149894e-06
Position 3444: 1.5066627273355264e-06
Position 1941: 1.0262721316394458e-06
Position 704: 1.0199716751666233e-06
Position 1915: 8.699918526606468e-07
Position 2324: 7.438288787760515e-07
Position 3309: 6.886089504505619e-07
Position 753: 5.702954056454616e-07
Position 3356: 5.375507145291822e-07
Position 2074: 5.150448597967042e-07
Position 167: 4.910483906095424e-07
Position 297: 3.903222976578044e-07
Position 762: 3.11179474127672e-07
Position 404: 3.0907397552014247e-07
Position 481: 2.891869533858014e-07
Position 868: 1.2639536664184358e-07
Position 664: 7.255774610015916e-08
Position 231: 5.6177621662491676e-08
Position 216: 4.132729901349164e-08
Position 246: 2.0505592534407346e-14
