Gene = AASS
Position 5727: 0.0008832848043769691
Position 43333: 0.0007964218169634301
Position 19547: 0.0007740716520948222
Position 19622: 0.0007521308425517343
Position 18099: 0.0007204836560310551
Position 17889: 0.0007125662515677652
Position 54872: 0.0007024160204414184
Position 18494: 0.0006411406304176557
Position 4090: 0.0006240774391551697
Position 6670: 0.0005591687345831244
Position 4822: 0.0005103901574479833
Position 57189: 0.0005068862278986409
Position 6629: 0.00045891842373858903
Position 5694: 0.0004237776201235442
Position 3989: 0.0003830124660831753
Position 5487: 0.00037076428594028045
Position 1082: 0.0003686065054626398
Position 5854: 0.0003307187025918165
Position 18718: 0.0002776773659217645
Position 57423: 0.00023729383488404712
Position 1324: 0.0001896261873994649
Position 1256: 0.00018886748044437824
Position 329: 0.00016791874769319048
Position 19759: 0.00015843548865857924
Position 19535: 0.00015536625709101245
Position 17194: 0.00011178160471472359
Position 15936: 0.00010071011492768926
Position 7414: 8.392562694855887e-05
Position 17298: 8.31612839119046e-05
Position 7439: 8.14316332493762e-05
Position 264: 6.174754584897496e-05
Position 17173: 4.874852348630121e-05
Position 17349: 4.7283380504834165e-05
Position 17214: 4.346809363243965e-05
Position 88: 4.175948701000959e-05
Position 7621: 4.0656115663521246e-05
Position 17129: 3.184097091234206e-05
Position 7907: 2.0943748358078495e-05
Position 310: 2.051732509490402e-05
Position 105: 1.0966645896936053e-05
Position 135: 9.236869208546728e-06
Position 16338: 8.702664447995657e-06
Position 7408: 8.66205923513433e-06
Position 16091: 8.547642319997332e-06
Position 15464: 4.9896911041317e-06
Position 2102: 3.4650659836936976e-06
Position 17311: 2.8371553149008314e-06
Position 1329: 2.42437228335271e-06
Position 427: 1.6816148060988757e-06
Position 2554: 1.527304925670725e-06
Position 516: 1.1720784652933382e-06
Position 2154: 1.1054961558781713e-06
Position 1228: 9.237057622699219e-07
Position 587: 7.759684594277304e-07
Position 192: 6.827768394931716e-07
Position 1504: 6.165830222356456e-07
Position 1769: 5.282055730354786e-07
Position 1597: 4.987781683606616e-07
Position 1726: 4.402907063836086e-07
Position 1439: 3.623930420193618e-07
Position 387: 3.414196369046236e-07
Position 177: 1.4352638172793264e-07
Position 374: 1.1193521878394178e-07
Position 18775: 1.042817892623404e-07
Position 151: 7.542003675145439e-08
Position 7701: 6.672959146369887e-08
Position 488: 1.4179365121742416e-08
Position 170: 7.078757102093565e-09
Position 90: 4.5243410616808565e-09
Position 80: 4.034435254938955e-09
Position 395: 3.1773077603366683e-09
Position 168: 9.694361737253777e-10
Position 51: 8.916509335644466e-10
Position 397: 7.686532680554822e-10
Position 734: 7.629754868996722e-10
Position 778: 7.24193963632664e-10
Position 71: 5.53149591833167e-10
Position 15597: 2.2947193659963813e-10
Position 527: 2.8195475197630255e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 40870: 0.999999999975089
Position 32141: 0.9995926123096553
Position 7362: 0.9968505916948937
Position 15368: 0.9812195639045368
Position 17061: 0.9802193352437141
Position 57214: 0.954149461735072
Position 54871: 0.9019621307515014
Position 55807: 0.8791522426407123
Position 18599: 0.8087189032775578
Position 15103: 0.7407554799312598
Position 34955: 0.7171013058169555
Position 16864: 0.6623685920449286
Position 20592: 0.6386965320200684
Position 52226: 0.6373145748780304
Position 47642: 0.6277464971217988
Position 4345: 0.6156513237325489
Position 54494: 0.5867843401731134
Position 32315: 0.550483133917204
Position 47706: 0.34706321444211247
Position 41978: 0.34402360582937763
Position 20644: 0.3389137357750636
Position 8226: 0.31995900696745844
Position 20101: 0.3119082179344143
Position 16740: 0.30089536459495997
Position 12145: 0.2895121545305297
Position 56554: 0.2877066740346362
Position 50930: 0.2064547959115142
Position 32383: 0.2042482250965053
Position 32335: 0.18108639313454372
Position 46015: 0.13248934429772474
Position 35245: 0.13171477574365206
Position 18047: 0.12677035467368772
Position 20044: 0.11583824487508208
Position 6848: 0.11550877425934708
Position 49148: 0.09697040726649714
Position 46127: 0.09401436463149596
Position 49195: 0.08982849056621561
Position 54109: 0.083357528902854
Position 4558: 0.07310790331707401
Position 4176: 0.07152258229922505
Position 54131: 0.07068300112584966
Position 20127: 0.07026336681135831
Position 43617: 0.06590998066922105
Position 16420: 0.061505415685353726
Position 17430: 0.05934288207619924
Position 16397: 0.05394488927124023
Position 56557: 0.05349413080791306
Position 52263: 0.04912048796720946
Position 19404: 0.04856414471195697
Position 4284: 0.048528675395587556
Position 13464: 0.04659715208328951
Position 55876: 0.043733921358869124
Position 7700: 0.04277306672199267
Position 33490: 0.038056027511123074
Position 48103: 0.03779601066078228
Position 521: 0.03409111278079197
Position 18973: 0.03191809320788477
Position 15857: 0.030513333996740093
Position 5691: 0.030209387131706122
Position 54659: 0.02977951791209305
Position 6715: 0.02931609019418947
Position 18559: 0.02842467179106535
Position 18163: 0.02709946572267398
Position 32589: 0.02583359584065089
Position 19902: 0.025633901713929316
Position 47582: 0.025190171245881743
Position 57651: 0.02459974661683116
Position 18114: 0.024407091275100743
Position 19831: 0.024352657674799775
Position 4251: 0.023907109828144122
Position 4314: 0.022778615870779728
Position 18403: 0.02236976878277043
Position 17949: 0.021883751626550752
Position 56198: 0.021752632348824134
Position 16219: 0.021610284597046527
Position 8148: 0.020772029922665473
Position 32547: 0.020222517460160492
Position 567: 0.01992127599779409
Position 50052: 0.019714516880519662
Position 18129: 0.01963078901588105
Position 35185: 0.018841113504641654
Position 7528: 0.018835178676141345
Position 8279: 0.018616045706935938
Position 2847: 0.018523933626284017
Position 56951: 0.01848634547191617
Position 48090: 0.017625937091496974
Position 17917: 0.014326270395202104
Position 12178: 0.013994390341000014
Position 19939: 0.012907793487964742
Position 56293: 0.012794571904372448
Position 48004: 0.012639245317939515
Position 3621: 0.012582511806836219
Position 20454: 0.012521086741410507
Position 8166: 0.012367708268416992
Position 16681: 0.011965421692984465
Position 16525: 0.01186687597459935
Position 42015: 0.011741379574115866
Position 54737: 0.011615196913529241
Position 2985: 0.01145475240303089
Position 1982: 0.01133979882083452
Position 7570: 0.010646125020720472
Position 54785: 0.010637244715027219
Position 17068: 0.010312085202807197
Position 7129: 0.010118923849306448
Position 3744: 0.009951303679867499
Position 20600: 0.009868645463460692
Position 19944: 0.009861092390108165
Position 17882: 0.009689777757636504
Position 2663: 0.009391184000723939
Position 56175: 0.009324849552754961
Position 8233: 0.0092854850512076
Position 35143: 0.009093311886868726
Position 455: 0.008680173305531724
Position 57255: 0.008386464400410448
Position 11940: 0.008041553522789232
Position 3402: 0.007826531762415531
Position 56155: 0.00781329286098359
Position 2895: 0.007227795610379646
Position 3566: 0.007059819878273655
Position 8019: 0.007031510945673404
Position 18947: 0.006981129095421204
Position 55587: 0.006964733207884274
Position 17113: 0.006951926939709816
Position 57365: 0.006369256679496812
Position 1747: 0.00629495866067411
Position 10360: 0.006220932101308536
Position 48235: 0.0061126771062973645
Position 43161: 0.005975542092556918
Position 8089: 0.005715168219150783
Position 16238: 0.005622134829029435
Position 2338: 0.005552151401045033
Position 57506: 0.0051813935870574845
Position 5181: 0.005177152674158865
Position 5220: 0.005074261484292142
Position 16752: 0.005002047380174288
Position 7651: 0.0048538520531919505
Position 32644: 0.004524730116204098
Position 55050: 0.004460480611883583
Position 12028: 0.00440073603671908
Position 3661: 0.004297924372021462
Position 18517: 0.00407947052385635
Position 19251: 0.003965887014774227
Position 14974: 0.003905277042579556
Position 17500: 0.0038972320755154754
Position 482: 0.0036591537022672973
Position 48065: 0.003243097821472831
Position 7322: 0.0030107758613517584
Position 6823: 0.002948194396061933
Position 16311: 0.0027603333320344314
Position 12025: 0.00266680880745215
Position 18091: 0.0025004244227554194
Position 1652: 0.002272399864252193
Position 10114: 0.002169060061312713
Position 539: 0.002136272628478071
Position 4729: 0.00209121824072795
Position 18455: 0.0020476349956549053
Position 3956: 0.0018613265810469642
Position 5726: 0.0017370381319232679
Position 2492: 0.001694614386382596
Position 3221: 0.0016349164236098771
Position 56515: 0.0016041856944906867
Position 4228: 0.0015437481063102472
Position 3813: 0.0015385328469731544
Position 4194: 0.0015052832959374367
Position 5232: 0.0014934765400128687
Position 18882: 0.001482041929641321
Position 4382: 0.0014510170419707031
Position 56602: 0.0013550454658528117
Position 15900: 0.001348178138486026
Position 10317: 0.001317723585328394
Position 963: 0.00128724471537609
Position 2032: 0.001226448136643111
Position 3191: 0.0011752953818166142
Position 5147: 0.001175290376358373
Position 18050: 0.0011701543928885432
Position 2660: 0.001160169806010462
Position 5590: 0.0011413807077423725
Position 2970: 0.001105939880277746
Position 2681: 0.0010792625875660747
Position 15495: 0.0010550899138569206
Position 6532: 0.0010180871583217125
Position 17774: 0.0010175648080687357
Position 17092: 0.0009249953109023046
Position 17449: 0.0009185420864283367
Position 12485: 0.0009138321420462825
Position 19177: 0.0008976341902824296
Position 10437: 0.0008825016500997998
Position 1823: 0.0008725599155062126
Position 57675: 0.0008707588886952238
Position 2850: 0.0008410422795446495
Position 7876: 0.0008325191382726003
Position 10190: 0.0007803550864846038
Position 1100: 0.0007772963323171557
Position 2613: 0.0007772178096588313
Position 56994: 0.0006841120708251609
Position 5638: 0.0006076529853940483
Position 18291: 0.0005820336889964477
Position 13357: 0.0005756309638697698
Position 1769: 0.0005672142375272896
Position 10017: 0.000564098080348376
Position 4417: 0.0005520108495847881
Position 17287: 0.000465847008354021
Position 427: 0.0004640397832273677
Position 5364: 0.00037076428594028045
Position 977: 0.00033479666018378725
Position 7535: 0.0003337991183611529
Position 569: 0.0003271614060680098
Position 7581: 0.000291469106034524
Position 47961: 0.00027555757714795687
Position 4564: 0.00027398439080302775
Position 57102: 0.0002580922941418714
Position 17142: 0.00025765628165979134
Position 18138: 0.00025255572429474295
Position 3413: 0.00024967146158306087
Position 4540: 0.00024101819260349445
Position 2738: 0.00023737358477608558
Position 19025: 0.0002353787222448848
Position 1202: 0.0002325087598632498
Position 3114: 0.00021003785109150917
Position 10410: 0.0002015866051765637
Position 2928: 0.00018878441289174323
Position 7704: 0.00017405958032265057
Position 3679: 0.00015529267629828516
Position 16226: 0.00015103072735354414
Position 42092: 0.00015053277967247606
Position 56110: 0.00014086876324583323
Position 395: 0.00011807346035422899
Position 3240: 0.00011372397874204491
Position 7865: 0.00010588309444861549
Position 1695: 9.967477105789479e-05
Position 1605: 9.441319829481243e-05
Position 1564: 9.115178508093731e-05
Position 7658: 8.255306836835328e-05
Position 17121: 8.165609474547583e-05
Position 3050: 8.118331308725763e-05
Position 1721: 7.726120801447301e-05
Position 3254: 7.552546449447235e-05
Position 7336: 7.034936834253941e-05
Position 3043: 6.857097661558926e-05
Position 1035: 6.191623860043095e-05
Position 1496: 5.406435957546884e-05
Position 1706: 5.212066208420413e-05
Position 7844: 4.750350090376526e-05
Position 19115: 4.1655549678766676e-05
Position 18675: 4.084293703108215e-05
Position 7596: 3.5494439569032435e-05
Position 485: 3.3890786286039515e-05
Position 982: 3.1837536274279494e-05
Position 7661: 2.6938538893859738e-05
Position 18704: 2.5125999460837023e-05
Position 17610: 1.7165103469110286e-05
Position 18949: 1.5424115913598107e-05
Position 7687: 1.440446896840463e-05
Position 17361: 1.3571699477993126e-05
Position 17073: 1.0656306909783142e-05
Position 17516: 9.22968206388523e-06
Position 4120: 8.441831069127998e-06
Position 1543: 6.7950666460207784e-06
Position 17745: 3.59309688139439e-06
Position 17985: 3.1531610142469766e-06
Position 2079: 2.897323831256846e-06
Position 1168: 2.011602486401231e-06
Position 3110: 1.80468577581697e-06
Position 4534: 1.7776012130870756e-06
Position 15787: 1.6745872575180732e-06
Position 2403: 1.4165486418820737e-06
Position 17302: 1.076641537043962e-06
Position 1338: 7.817552842315693e-07
Position 1907: 7.793255877844633e-07
Position 2266: 7.747992508988453e-07
Position 3275: 7.197119505017048e-07
Position 1836: 5.765090534991832e-07
Position 791: 4.5603209616679007e-07
Position 2935: 4.3499854903602335e-07
Position 548: 3.9460417182130156e-07
Position 2740: 3.769274064823808e-07
Position 165: 3.661212441793736e-07
Position 188: 3.5162780150214924e-07
Position 2000: 3.357975635624543e-07
Position 7717: 3.1389846388511624e-07
Position 17233: 3.129566753618435e-07
Position 1287: 2.1905337862649568e-07
Position 1255: 2.062493725188675e-07
Position 1265: 2.0572535094676035e-07
Position 1471: 1.8444158328576425e-07
Position 1051: 1.8063636882297e-07
Position 211: 1.5528463443237546e-07
Position 1664: 1.4429872978290277e-07
Position 1667: 1.2929431200257105e-07
Position 184: 1.2061316677070415e-07
Position 42412: 1.1716529572790178e-07
Position 613: 1.0943332132892858e-07
Position 1416: 1.0723890585892666e-07
Position 17504: 1.0293436690353647e-07
Position 920: 9.559118760722565e-08
Position 17896: 8.998932789845908e-08
Position 17901: 8.377193289576447e-08
Position 1387: 6.460475555021215e-08
Position 263: 3.383321106285667e-08
Position 240: 2.6756067355179983e-08
Position 469: 2.0341438341891e-08
Position 460: 1.905232815585695e-08
Position 222: 1.4736178669766225e-08
Position 583: 3.129554254719166e-09
Position 608: 3.122806783973562e-09
Position 41857: 3.9237922781556285e-10
Position 21276: 1.3411543203583246e-11
Position 20945: 1.1502701805299985e-11
Position 230: 8.929284650669219e-12
Position 686: 8.497255407275618e-12
Position 871: 8.056018313297078e-12
Position 275: 5.602598327989248e-12
Position 20315: 4.115278658269389e-15
