Gene = MAPKAP1
Position 962: 3.6989392574497065e-07
Position 2557: 3.4996405765934383e-07
Position 1896: 2.9568913456726046e-07
Position 6298: 2.2281961620517286e-07
Position 6326: 1.9874395939351497e-07
Position 609: 1.602609577065977e-07
Position 4223: 1.4353072421625463e-07
Position 185: 1.3810762269327673e-07
Position 233: 1.3386677110403423e-07
Position 4373: 9.437334902074376e-08
Position 4471: 6.290161473781977e-09
Position 4339: 6.171218652749797e-09
Position 4509: 5.848341037019709e-09
Position 2466: 2.7025040066257313e-09
Position 2144: 1.6216241683731783e-09
Position 457: 1.112295305628219e-09
Position 838: 8.320929590400562e-10
Position 2341: 5.506268741862797e-10
Position 2203: 4.955864292072434e-10
Position 3326: 4.5058370403420405e-10
Position 1180: 4.377094740842495e-10
Position 2268: 4.0211262518543195e-10
Position 2938: 3.249621072905941e-10
Position 1301: 3.1702657419599976e-10
Position 254: 3.0179826078086464e-10
Position 370: 2.5388298459650566e-10
Position 188: 2.3345659974333417e-10
Position 1071: 2.0243616785549334e-10
Position 1330: 1.9025582501413149e-10
Position 327: 1.7646201359091565e-10
Position 292: 1.7313609743760196e-10
Position 679: 1.3774947863042217e-10
Position 276: 1.1606380958489171e-10
Position 1111: 1.0979823385764285e-10
Position 152: 6.260142498212755e-11
Position 1672: 3.941392088510489e-11
Position 1677: 3.888672421153122e-11
Position 2299: 1.747104879784776e-11
Position 686: 8.103935701688158e-12
Position 463: 7.568273176354447e-12
Position 651: 7.143527947342223e-12
Position 660: 6.826252264808506e-12
Position 377: 5.893522543134739e-12
Position 566: 5.369365966664768e-12
Position 3273: 4.709422622937468e-12
Position 67: 4.147943576440401e-12
Position 715: 3.479921268845071e-12
Position 1039: 3.3634440475214712e-12
Position 529: 2.6968205068038115e-12
Position 518: 2.4430414891036032e-12
Position 238: 1.6620648162347013e-12
