Gene = NCSTN
Position 6213: 0.1457502164473593
Position 922: 0.12037909307887892
Position 3822: 0.1128965400745591
Position 10907: 0.11253958469320786
Position 12756: 0.10847386816315051
Position 10950: 0.10441091050268618
Position 13887: 0.09652928406755841
Position 7788: 0.08467477133950935
Position 1506: 0.08316911279207967
Position 8690: 0.07635942693910565
Position 8372: 0.07080900327910536
Position 9795: 0.06361686189308183
Position 431: 0.05980012694822344
Position 13364: 0.05936561135449925
Position 13856: 0.05596184894452159
Position 13392: 0.05319267349431721
Position 9244: 0.05242740110769401
Position 6949: 0.04913684650097926
Position 7214: 0.04376735767897656
Position 9533: 0.039593151627195185
Position 13792: 0.03407009606274316
Position 9637: 0.033738674917175374
Position 8388: 0.033236133547877106
Position 10064: 0.026276713775413463
Position 356: 0.022684481580703002
Position 15311: 0.022554538998561264
Position 6679: 0.022178843086956283
Position 8932: 0.020469656171667284
Position 10811: 0.02025188815013787
Position 14511: 0.02014340336118712
Position 14452: 0.018655178697867585
Position 476: 0.01689068025930801
Position 383: 0.016350103636835873
Position 14086: 0.01599981380341758
Position 10003: 0.013943476104590864
Position 681: 0.013792585403838379
Position 562: 0.013716907338772767
Position 6875: 0.01299901314507478
Position 6741: 0.012477485666180442
Position 13813: 0.012361836065923597
Position 9410: 0.01160764749915263
Position 12877: 0.011384642485038763
Position 14547: 0.010751957352938858
Position 7342: 0.010447953813454949
Position 3011: 0.009841879738174079
Position 9124: 0.009609549496975846
Position 7630: 0.009091319589791374
Position 9085: 0.009031101178133032
Position 8254: 0.00846493420032229
Position 9182: 0.008080166703130772
Position 5641: 0.007908266882111485
Position 8044: 0.007514914445063573
Position 12600: 0.0072339414473126425
Position 14498: 0.007045273888103883
Position 14052: 0.006036301101161778
Position 6642: 0.006021344624028208
Position 3767: 0.005921251145453013
Position 9275: 0.005869794421904434
Position 10376: 0.005830654628839677
Position 12354: 0.005582235512672718
Position 7806: 0.0055357281866416416
Position 15501: 0.00526553513422
Position 11699: 0.005085038000719255
Position 1339: 0.005080050801802573
Position 502: 0.004887248216059829
Position 847: 0.00486906714083049
Position 7898: 0.004728008454102549
Position 14369: 0.004717821551319551
Position 5564: 0.004314688642718433
Position 7650: 0.00420609465007478
Position 2920: 0.0038534092887660726
Position 6188: 0.0036745981273125926
Position 8608: 0.003618272757854584
Position 1203: 0.0030952561423101144
Position 9941: 0.0030796378977519896
Position 13860: 0.0030347229431773324
Position 710: 0.002958354171522603
Position 11744: 0.0029366356919112834
Position 9100: 0.0028486552412803922
Position 3830: 0.0027476350135493765
Position 11813: 0.0025383905710679214
Position 6919: 0.002465029757013592
Position 6329: 0.0024248954974991194
Position 12951: 0.0023390871917435656
Position 1109: 0.0023378650541776903
Position 11277: 0.0022680010889916794
Position 359: 0.0022509601187267626
Position 6217: 0.0021778806816012005
Position 15666: 0.0019687803934867612
Position 10822: 0.0019570864732558636
Position 7670: 0.00191761505389891
Position 11883: 0.0018848082978953542
Position 8555: 0.0017456421658794007
Position 13021: 0.0017343671302030347
Position 14758: 0.0017321022506208575
Position 1379: 0.001627092834160952
Position 8258: 0.0016204443524471626
Position 15024: 0.0016108603982284114
Position 517: 0.0014429978105591757
Position 14397: 0.0014110967218393898
Position 1368: 0.0013809182530312792
Position 14892: 0.0013030539979277968
Position 1541: 0.0012319854265207832
Position 1459: 0.0012159295230303516
Position 15378: 0.001126845962991302
Position 12171: 0.001095059246945319
Position 15286: 0.0010910837435640394
Position 12857: 0.0010791856343743244
Position 3663: 0.001029006103144767
Position 10100: 0.0009737223846570957
Position 6115: 0.000960296093725139
Position 13443: 0.0009458368282825958
Position 7863: 0.0008833171112033657
Position 7263: 0.0008583719814769415
Position 13968: 0.0008391542506468216
Position 9927: 0.000781261176344227
Position 12817: 0.0007563332402252401
Position 10428: 0.0007399896228699665
Position 15238: 0.0007141674589056102
Position 2897: 0.0007100550380737156
Position 7280: 0.0006042331162999933
Position 10202: 0.0005844803284548595
Position 6528: 0.0005690315192672665
Position 12957: 0.0004743995802371043
Position 13041: 0.00047102206030529145
Position 13420: 0.00046956436767667866
Position 12642: 0.0003813065328164228
Position 6859: 0.00037718027375080606
Position 10224: 0.00033836967867396787
Position 6504: 0.00032254735404431027
Position 8271: 0.0003079568681846745
Position 12569: 0.00029807222284310305
Position 6120: 0.00027572007895586406
Position 1607: 0.00026863344417353075
Position 13052: 0.0002672439263670711
Position 10114: 0.00026387813711473357
Position 6716: 0.00026092957977610746
Position 14135: 0.00024778863868166466
Position 14316: 0.0002464625556316855
Position 10404: 0.00022860082270168147
Position 11598: 0.0002280120380774699
Position 15108: 0.00021814758542222548
Position 11463: 0.00019835421603272695
Position 11123: 0.00018023304021089854
Position 9413: 0.00017503530130232498
Position 8233: 0.00017240614335344788
Position 11368: 0.00016974367021932953
Position 7553: 0.00015518652271670944
Position 11211: 0.0001516180219964998
Position 12727: 0.00014855649923722273
Position 8500: 0.00014119962239736946
Position 933: 0.00013407499278465917
Position 804: 0.00012981092919223436
Position 9965: 0.00012882708441552395
Position 7842: 0.00012302136970185608
Position 1013: 0.00011722022792643138
Position 616: 0.00011604671114077656
Position 13649: 9.956945644422517e-05
Position 14178: 9.462218782370913e-05
Position 1146: 9.328634248981795e-05
Position 12890: 9.161368380239565e-05
Position 9842: 9.055347969534456e-05
Position 1095: 8.67062044355971e-05
Position 1055: 6.983175968621052e-05
Position 7532: 5.2794404567807914e-05
Position 754: 5.010047095986069e-05
Position 7505: 4.6081866326952106e-05
Position 9909: 4.4203893496799094e-05
Position 1636: 4.0125479605823697e-05
Position 12853: 3.844125883177171e-05
Position 656: 3.330083540617143e-05
Position 715: 2.8050615171330824e-05
Position 8695: 2.687756292969062e-05
Position 572: 2.645359719598716e-05
Position 1272: 2.29181311092489e-05
Position 7230: 1.8299544295265437e-05
Position 9739: 1.147581233164174e-05
Position 13623: 7.837605460548027e-06
Position 530: 5.5015212137893665e-06
Position 206: 4.555405357348913e-06
Position 451: 3.215019538834688e-06
Position 6102: 2.30623365880197e-06
Position 579: 2.268704914276591e-06
Position 6372: 2.2488253221593186e-06
Position 13551: 1.8417135673892625e-06
Position 115: 1.188620623266582e-06
Position 524: 1.1428007112230403e-06
Position 1294: 7.153145833547296e-07
Position 945: 4.569533283783803e-07
Position 209: 3.7333467378075556e-07
Position 10205: 3.5586445613242775e-07
Position 245: 2.47080440862751e-07
Position 775: 1.575545118930122e-07
Position 856: 4.872297125156089e-08
Position 112: 1.6027661369267783e-08
Position 165: 8.38175656301409e-09
Position 543: 3.490658598493336e-09
Position 137: 2.067468692891299e-09
Position 936: 1.8994286643584214e-09
Position 231: 6.909907001278441e-10
Position 119: 5.984892931582283e-10
Position 117: 1.033889118158963e-10
Position 87: 3.853274133222868e-11
Position 124: 9.937139294461197e-12
Position 90: 5.601634713431834e-12
Position 214: 7.229063775558475e-14
