Gene = CASR
Position 2587: 0.002638095117309248
Position 8402: 0.0024569911684994704
Position 2275: 0.0017642829589058365
Position 694: 0.0017188469150021873
Position 2827: 0.001617005029910956
Position 6030: 0.0015748069477309317
Position 220: 0.0014613144137469677
Position 1289: 0.0013274350697813503
Position 6894: 0.0013253350932685795
Position 391: 0.0012575271420404324
Position 3263: 0.0011347810887738653
Position 2505: 0.001102979777774956
Position 269: 0.001100830879290927
Position 8309: 0.0009999528105919205
Position 4307: 0.000979502755368911
Position 3139: 0.0009143551831634357
Position 3786: 0.0008849376356165047
Position 1936: 0.0007759264833957362
Position 1456: 0.0006960844410890046
Position 3933: 0.0006658392060821732
Position 419: 0.0006166968146908869
Position 2235: 0.0005502474053056485
Position 2145: 0.0005047334691372292
Position 1041: 0.00048268020957079966
Position 3284: 0.00039492217338153626
Position 3991: 0.0003889828951256064
Position 2759: 0.0003250007084443757
Position 1782: 0.0003236630286151411
Position 3605: 0.00027543068639135
Position 766: 0.00024717915678273283
Position 4526: 0.00018406542909760228
Position 1716: 0.00017070651358510239
Position 1268: 0.00014381825674112392
Position 590: 9.94582658587826e-05
Position 2044: 8.7904606966903e-05
Position 788: 5.3228509213765995e-05
Position 242: 5.013759848303282e-05
Position 1334: 4.6580145115281666e-05
Position 431: 4.3028677404643753e-05
Position 3749: 3.886597957649047e-05
Position 342: 3.770362225499527e-05
Position 2460: 3.401993972843177e-05
Position 272: 3.347436271661409e-05
Position 1669: 3.27662474537074e-05
Position 347: 2.9318595440458932e-05
Position 3428: 2.7264974316300567e-05
Position 2111: 2.702633966341846e-05
Position 761: 2.1352654576345348e-05
Position 576: 1.7838249902716255e-05
Position 2331: 1.643272833314942e-05
Position 340: 1.5747196262377447e-05
Position 1065: 1.5294689400318827e-05
Position 189: 1.34666473443519e-05
Position 303: 1.1934048911048798e-05
Position 568: 1.067287215858362e-05
Position 2344: 9.372721978811928e-06
Position 251: 9.160264358990999e-06
Position 926: 8.249987516686083e-06
Position 1056: 8.19463391485555e-06
Position 810: 7.732878023611753e-06
Position 962: 7.110047728681678e-06
Position 275: 6.496575300864752e-06
Position 222: 5.332865189459276e-06
Position 1129: 5.085212342374772e-06
Position 554: 3.0879435986855013e-06
Position 1167: 2.549288341037582e-06
Position 944: 2.435073112426519e-06
Position 442: 2.3765332272769734e-06
Position 1068: 2.3305560777127757e-06
Position 829: 1.920880512427909e-06
Position 801: 1.8768669770309183e-06
Position 360: 1.703280013314857e-06
Position 2463: 1.6613488781222037e-06
Position 1207: 1.6488760901838429e-06
Position 472: 1.3012650526476793e-06
Position 1278: 1.266307830848025e-06
Position 469: 1.2064882355001871e-06
Position 282: 6.678147409931221e-07
Position 739: 6.146226076455175e-07
Position 593: 5.834827922221573e-07
Position 825: 5.526910862226281e-07
Position 689: 4.1307279900973153e-07
Position 698: 4.1180225733444344e-07
Position 959: 3.729992112434265e-07
Position 1250: 3.616236098829496e-07
Position 1727: 2.80164476438253e-07
Position 1004: 2.797904487154698e-07
Position 444: 1.9728343787758106e-07
Position 1018: 1.6876647458308717e-07
Position 1242: 1.6059733170208732e-07
Position 294: 1.447708479814164e-07
Position 968: 1.327462353499722e-07
Position 352: 1.305724471354187e-07
Position 311: 8.817304573156115e-08
Position 289: 7.135496227826766e-08
Position 313: 4.502317519868798e-08
Position 350: 4.131527980042234e-08
Position 448: 4.085804232732544e-08
Position 846: 1.7227661287223395e-08
Position 503: 5.68864903261546e-09
Position 453: 5.3578219892103465e-09
Position 1200: 4.553600715845187e-09
Position 287: 3.0040680856743805e-09
Position 1074: 2.8730618338584114e-09
Position 1101: 2.534726623878845e-09
Position 1540: 2.066686217545849e-09
Position 481: 1.0846380561174987e-09
Position 536: 6.642106251032066e-10
Position 513: 2.379794661675521e-10
Position 541: 1.7563253006010847e-10
Position 510: 1.642151429857548e-10
