Gene = HACD4
Position 475: 8.080864674892336e-06
Position 523: 7.597593971324778e-06
Position 303: 5.722645378806589e-06
Position 677: 4.80414941473546e-06
Position 123: 3.581625987904562e-06
Position 3929: 2.8330696721691357e-06
Position 3627: 7.773593082210607e-07
Position 958: 6.472264291242246e-07
Position 207: 6.303880985649087e-07
Position 2729: 3.590508295219403e-07
Position 3335: 3.29613076078221e-07
Position 283: 1.862719194648028e-07
Position 2970: 1.7748379091333295e-07
Position 2253: 1.7286037063494905e-07
Position 844: 1.2911446664513264e-07
Position 2815: 9.064932668734112e-08
Position 4018: 8.475144272541051e-08
Position 2590: 6.426261473611409e-08
Position 2808: 3.486568390992439e-08
Position 599: 4.329100156373692e-10
Position 497: 3.4056291673050705e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 15625: 0.9708562410485774
Position 13633: 0.9558013025963287
Position 1726: 0.9389059980381549
Position 19940: 0.9119650142925698
Position 23489: 0.9030867438373669
Position 4912: 0.719421861449063
Position 13756: 0.6572152029106981
Position 2150: 0.6400567730000543
Position 24516: 0.43387506752189126
Position 2237: 0.3302684806726328
Position 303: 0.31083071700414683
Position 20853: 0.2453149889636717
Position 22226: 0.239052052709051
Position 673: 0.19367485085432343
Position 23694: 0.1599394880684448
Position 399: 0.12729993547040813
Position 24157: 0.122563326698201
Position 189: 0.11048227564990817
Position 376: 0.11042727120880513
Position 2728: 0.10988116494826268
Position 5147: 0.10621605593905165
Position 20153: 0.10310715573991357
Position 21233: 0.093684477016073
Position 1974: 0.09001882228871531
Position 29447: 0.08888927630174347
Position 20197: 0.08488518545014395
Position 24786: 0.08404849013704864
Position 19895: 0.06545498581196965
Position 29423: 0.061064771643282514
Position 24535: 0.06047942702101004
Position 24000: 0.05768161908558487
Position 21316: 0.055092604169829903
Position 19346: 0.05212132005320846
Position 9529: 0.05198115722385661
Position 28225: 0.04682516984337735
Position 28464: 0.04553119837293023
Position 19467: 0.04519569161459806
Position 16723: 0.0446513445372749
Position 30056: 0.04454657020433125
Position 16240: 0.04353379853049411
Position 1990: 0.04037782290598576
Position 20674: 0.03993027391092751
Position 16597: 0.037147431079773884
Position 2893: 0.03350276418041026
Position 21659: 0.02663695615452771
Position 28951: 0.025221999352211172
Position 21153: 0.024966342723949743
Position 1932: 0.024934320689202354
Position 751: 0.02223357721291481
Position 2280: 0.020528692367205125
Position 4842: 0.018244229484237942
Position 16635: 0.01764838558624173
Position 1495: 0.016972689413983232
Position 29013: 0.015789000206377274
Position 5258: 0.015626487328603646
Position 13725: 0.015181889261549848
Position 21330: 0.014246076483363724
Position 27140: 0.013987399517055793
Position 28150: 0.013741313409561026
Position 19431: 0.013640728495032674
Position 26066: 0.011915565698012128
Position 23787: 0.01187711275196919
Position 815: 0.011805506576203712
Position 27068: 0.011679575791163173
Position 21683: 0.011063633819451957
Position 2052: 0.010976713368551912
Position 20324: 0.010954573044164946
Position 2466: 0.010927302298289466
Position 5123: 0.01090805730737518
Position 20563: 0.010299149349860202
Position 13779: 0.00950373046680916
Position 20457: 0.008433544862894785
Position 28168: 0.008120384217727105
Position 19817: 0.00801164951027564
Position 425: 0.007927354560938571
Position 20392: 0.007744650588146384
Position 26386: 0.006965364283337974
Position 23253: 0.006720813491629013
Position 24112: 0.006282674497631097
Position 2635: 0.005837312123193807
Position 2834: 0.005745556202967265
Position 193: 0.005212251073370572
Position 20721: 0.004784081224453343
Position 4706: 0.004774097873722754
Position 16299: 0.004652862693485759
Position 24986: 0.004300570693088067
Position 2632: 0.004226456372428671
Position 16094: 0.004068345336809253
Position 854: 0.004044870051630593
Position 25215: 0.004033248327498909
Position 2805: 0.00396135174862377
Position 2679: 0.003822387000766329
Position 1687: 0.0035606743965403962
Position 1058: 0.003466977528008101
Position 1371: 0.0032338796276297913
Position 1441: 0.003029880676938117
Position 5205: 0.0028328190082769164
Position 2854: 0.0027780649415853525
Position 22150: 0.002737956790624207
Position 16186: 0.0027309915115075476
Position 20566: 0.0026528049679252247
Position 827: 0.0026012493082936327
Position 28393: 0.002506421333215147
Position 23079: 0.002500745608297738
Position 26582: 0.0024675827058435146
Position 270: 0.0022683754587910785
Position 1779: 0.0022417498391031666
Position 22521: 0.002154489823117074
Position 1937: 0.002105617400946022
Position 24468: 0.0020409005422464795
Position 359: 0.0015963537528694272
Position 16139: 0.0015774317272189975
Position 21089: 0.001491867243904347
Position 1731: 0.0014639343897164367
Position 26973: 0.001429498026012781
Position 1257: 0.0013671624912396428
Position 2554: 0.0012464010427768624
Position 944: 0.0012254171244821365
Position 379: 0.0012075866815528735
Position 20544: 0.00109441202368318
Position 20199: 0.0009754331139282945
Position 20581: 0.0009678080252268272
Position 405: 0.0008935240038904408
Position 23668: 0.0008528617567210546
Position 1221: 0.0008292290805874228
Position 676: 0.0008159815103213519
Position 720: 0.000815341367208833
Position 1741: 0.0008073266414860237
Position 2243: 0.0007984060251190672
Position 614: 0.0007196999800985016
Position 214: 0.0006619974179509565
Position 19725: 0.000631519424134353
Position 1271: 0.0005190422533151309
Position 596: 0.0005052680824127461
Position 2007: 0.00042762103203722383
Position 2547: 0.00040972749147917737
Position 461: 0.0003922007472088981
Position 653: 0.0003831677772213771
Position 21806: 0.0003293259309518577
Position 2784: 0.0003170190086958537
Position 1624: 0.00029129128979625936
Position 16218: 0.0002519695650127559
Position 4292: 0.0002491645917696193
Position 1545: 0.0002482520962259805
Position 3178: 0.0002068837900430074
Position 1608: 0.00019608982624910628
Position 3095: 0.00017906273930995515
Position 767: 0.00013308550092129987
Position 692: 0.0001275900592098731
Position 17087: 9.374427632987392e-05
Position 15484: 8.744201011104977e-05
Position 1201: 8.697106613224065e-05
Position 599: 6.888028436083022e-05
Position 2109: 5.336783105781425e-05
Position 913: 4.760196942214115e-05
Position 2709: 3.5856643632198e-05
Position 5209: 3.102676582397684e-05
Position 3130: 2.97898627440204e-05
Position 199: 2.7823778090702947e-05
Position 2131: 2.3891857124157293e-05
Position 542: 2.0864847406305038e-05
Position 3200: 2.0711324037499465e-05
Position 315: 1.6955548051116516e-05
Position 348: 1.5561758141313067e-05
Position 468: 1.3985074996171517e-05
Position 491: 8.663552036515292e-06
Position 320: 8.328433081931274e-06
Position 434: 6.949946709276494e-06
Position 2507: 4.783542022201603e-06
Position 407: 3.729822703372249e-06
Position 3802: 2.9178211148945455e-06
Position 236: 8.064231180394794e-07
Position 274: 5.381799166143815e-07
Position 277: 4.723164885015056e-07
Position 3503: 4.6983611892581874e-07
Position 505: 3.944402632479649e-07
Position 3528: 3.0752318929524336e-07
Position 227: 1.9523863011683057e-07
Position 475: 1.566802181032812e-07
Position 511: 1.270044628865148e-07
Position 497: 1.0050862701050803e-07
Position 695: 4.8068025386658644e-08
Position 994: 3.0534305205717815e-08
Position 546: 1.2335523239877463e-08
Position 698: 5.075932822333706e-09
