Gene = SPATA31D3
Position 6370: 0.1035359774029838
Position 2231: 0.0938813323863644
Position 8250: 0.08112384742643787
Position 8511: 0.07991697329173324
Position 2070: 0.07617083878017128
Position 1605: 0.05201561857362574
Position 6828: 0.03863474248928462
Position 3567: 0.033883225062150246
Position 917: 0.031001315212426602
Position 6714: 0.030934760148288946
Position 6115: 0.02879900695965658
Position 2967: 0.026549687196632782
Position 1154: 0.02576375408004189
Position 3704: 0.024878531865049014
Position 9366: 0.02056535298304773
Position 5054: 0.01998079246603936
Position 2470: 0.017072224688284947
Position 5646: 0.016215085448438395
Position 9615: 0.014779767893745212
Position 5494: 0.014391467151994394
Position 12099: 0.013779617814187803
Position 1577: 0.011727129773642594
Position 4847: 0.009254323655089257
Position 470: 0.008721922190895291
Position 2005: 0.008157112297677729
Position 7573: 0.006929307226626788
Position 2123: 0.006718814826687699
Position 2735: 0.006304679721764098
Position 6890: 0.00593321199703844
Position 2276: 0.005684594587267066
Position 1593: 0.0055593337273637305
Position 1357: 0.005316257865268732
Position 5532: 0.0053132401564960074
Position 6120: 0.004885191369727199
Position 848: 0.004775138971226377
Position 8082: 0.004752125891516699
Position 3685: 0.004731337957600775
Position 2807: 0.0047205352059321365
Position 1131: 0.004608135837970676
Position 840: 0.004230188697498283
Position 748: 0.004216501046194494
Position 823: 0.004204431021293174
Position 9171: 0.0039007996921880854
Position 2148: 0.0038466349816421302
Position 1242: 0.0035229405089997677
Position 5279: 0.003378178728468492
Position 1033: 0.0032794152769620058
Position 6790: 0.0027765912677238306
Position 3543: 0.002511148894721072
Position 976: 0.001764564761693439
Position 3858: 0.0017102984959344288
Position 2915: 0.001554309246126423
Position 3279: 0.00143493583928043
Position 114: 0.0011059496678800973
Position 349: 0.0009840526946456975
Position 3414: 0.0009578396571130888
Position 1850: 0.0008842938096578358
Position 1162: 0.0008493391101043065
Position 769: 0.0007458601229364294
Position 358: 0.0006185097668933088
Position 826: 0.000608557108427062
Position 376: 0.00057125329248418
Position 1275: 0.000488651983548942
Position 4612: 0.00045213816181703843
Position 2777: 0.000445346733803579
Position 1222: 0.0004400348675643516
Position 2585: 0.00042355898098225516
Position 1329: 0.00042251365900100894
Position 543: 0.00041324808948031987
Position 2416: 0.00039927875682901003
Position 897: 0.0003895366564924981
Position 1202: 0.0003877701768698869
Position 739: 0.00032887108203202706
Position 1384: 0.00030985496684884066
Position 919: 0.0002950355832049944
Position 809: 0.00029332409366689626
Position 1169: 0.0002671320842669261
Position 2944: 0.0002510246335544066
Position 1732: 0.00024214748178249222
Position 2596: 0.00021259449055476129
Position 1138: 0.00020929330805475525
Position 2666: 0.00018928314421798
Position 1195: 0.0001747689174318104
Position 642: 0.0001677731326182615
Position 438: 0.00013654648438097343
Position 1688: 0.0001364032766507034
Position 1104: 0.00012832512870770876
Position 1860: 0.00012731238299601964
Position 1915: 0.00012362528592340223
Position 1353: 0.0001200830423656476
Position 432: 0.00010445096358475302
Position 1910: 9.957311456904104e-05
Position 2083: 9.400355095142112e-05
Position 667: 8.868063472047111e-05
Position 968: 7.912929635988792e-05
Position 1607: 7.419281538686492e-05
Position 577: 7.238951695976951e-05
Position 2013: 7.216243399813187e-05
Position 786: 6.593256441051467e-05
Position 695: 6.523654602126849e-05
Position 1073: 6.186349703864071e-05
Position 363: 6.02795052636899e-05
Position 743: 5.993866593263069e-05
Position 477: 5.702862524060878e-05
Position 1173: 5.0429488313574005e-05
Position 1681: 4.798891509333375e-05
Position 989: 4.333441854252646e-05
Position 921: 3.979702396667919e-05
Position 1186: 3.007368717479259e-05
Position 1038: 1.9929487302284064e-05
Position 1421: 1.8177339079630292e-05
Position 3783: 1.5279926382859387e-05
Position 613: 5.287769176006144e-06
Position 509: 3.206701715612795e-06
Position 384: 2.244064402559452e-06
Position 128: 2.210857531584301e-06
Position 271: 2.046663530616343e-06
Position 800: 1.8139239481326487e-06
Position 580: 1.296229665318588e-06
Position 526: 1.267931396003341e-06
Position 183: 1.0805198299955745e-06
Position 365: 8.113485411746985e-07
Position 395: 7.386314959085119e-07
Position 456: 7.006768500793236e-07
Position 609: 6.689305292587449e-07
Position 446: 6.452757947589457e-07
Position 853: 5.721247808823809e-07
Position 557: 4.787516646750509e-07
Position 449: 4.559384060772504e-07
Position 585: 4.2592211970552514e-07
Position 503: 4.1226734862693624e-07
Position 850: 4.0807171955776507e-07
Position 391: 3.014645892132379e-07
Position 501: 2.0643612480444687e-07
Position 298: 3.171335503785563e-08
Position 276: 1.2280799924047518e-08
Position 124: 6.091857385471837e-09
Position 400: 2.0811967839439586e-09
Position 302: 3.678053762806667e-10
Position 91: 3.0683947162055096e-10
Position 135: 2.573256408156185e-10
Position 300: 2.1782713112644574e-10
Position 69: 1.7482983173745785e-10
Position 82: 4.082981315373867e-11
Position 74: 6.563357919403837e-18
