Gene = PCSK9
Position 7846: 1.9154592419800912e-05
Position 21: 1.826718897766289e-05
Position 23658: 1.7915104314127598e-05
Position 40: 1.5642941378120987e-05
Position 549: 1.2044965454464498e-05
Position 19123: 9.175469879413074e-06
Position 19125: 8.47528782171626e-06
Position 19127: 7.28979103404564e-06
Position 8237: 6.667516542541601e-06
Position 19129: 5.209422430283208e-06
Position 375: 4.829783361602439e-06
Position 860: 4.114924524299406e-06
Position 8099: 3.907051714649151e-06
Position 8010: 3.498611590887985e-06
Position 7398: 3.4809528757387945e-06
Position 195: 3.037776869757663e-06
Position 945: 1.452930489914114e-06
Position 8101: 1.325756888379742e-06
Position 230: 1.2614815902942023e-06
Position 6: 1.1764736860561133e-06
Position 1403: 1.162774413500961e-06
Position 1281: 9.98475434196404e-07
Position 1013: 7.489876628304713e-07
Position 19131: 6.791575079927189e-07
Position 360: 4.6383757472929943e-07
Position 2167: 2.9670443793842553e-07
Position 687: 8.754157885998776e-08
Position 19395: 8.674318292469375e-08
Position 554: 4.767697332543039e-08
Position 572: 3.6469611008816296e-08
Position 109: 1.3748518761733957e-08
Position 765: 5.051810673382969e-11
Position 112: 1.7760519479040153e-11
Position 426: 1.6241937543728541e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 16444: 0.9492372493009169
Position 6974: 0.8703641151756064
Position 4384: 0.7325775501379743
Position 18950: 0.6297610725176094
Position 18487: 0.5876695168253159
Position 17782: 0.5855133330474659
Position 20008: 0.5228227047579413
Position 10199: 0.49437186360138646
Position 13054: 0.48506498004822396
Position 21826: 0.48419623502073217
Position 13101: 0.474290670037769
Position 8922: 0.3992999663106734
Position 17879: 0.3253468572658192
Position 24242: 0.32236933242312377
Position 2871: 0.2786030406923202
Position 23820: 0.24496040312234701
Position 3472: 0.22714255081440196
Position 8003: 0.22368791745190283
Position 18571: 0.20775541567818048
Position 18969: 0.19257430496410405
Position 20027: 0.16358166379160055
Position 3497: 0.1593477758028513
Position 4294: 0.13873703927500058
Position 7031: 0.12788383517429963
Position 13366: 0.12613080606228252
Position 6678: 0.12251309703768434
Position 24298: 0.10933548571007036
Position 11953: 0.10468188157164617
Position 19895: 0.10460757433914417
Position 19937: 0.0824043874017689
Position 18937: 0.07993934861655484
Position 22063: 0.07499783076914653
Position 10196: 0.07203777439400437
Position 24783: 0.07199474293587019
Position 24519: 0.07040504381040563
Position 22211: 0.0681552721071491
Position 19034: 0.05581771279597124
Position 7603: 0.055327557647790064
Position 5474: 0.05467574176171659
Position 18423: 0.053124183043789824
Position 11794: 0.05100760749097623
Position 10177: 0.049157712272086714
Position 382: 0.04296738872891759
Position 18496: 0.03952766883016262
Position 10966: 0.0380600462111883
Position 2833: 0.03755522108799916
Position 11232: 0.035537310974810436
Position 3775: 0.034920937771403135
Position 5517: 0.032389559185948165
Position 12356: 0.03224862939755186
Position 3724: 0.03210963788376118
Position 24670: 0.02997265646093008
Position 572: 0.029951453492218845
Position 9217: 0.026804617209347775
Position 14211: 0.026318474615289834
Position 13341: 0.02547046958343716
Position 8735: 0.025205047555224187
Position 9159: 0.025088550726176703
Position 748: 0.024631867893983434
Position 12438: 0.023278127432533654
Position 16302: 0.023265128084372234
Position 10552: 0.02274832945821168
Position 9580: 0.021674615016708778
Position 24120: 0.01982232118007746
Position 15660: 0.018804883738426603
Position 11828: 0.01741939677827876
Position 8639: 0.017300130795841456
Position 9514: 0.017252314223360807
Position 17932: 0.016997594185489694
Position 1647: 0.015527512465011068
Position 6764: 0.014756052303339096
Position 649: 0.012411528651570221
Position 10145: 0.011801212321894926
Position 6039: 0.011583806889051194
Position 8714: 0.01151363573568655
Position 17904: 0.011137658227892373
Position 3772: 0.011036680437329615
Position 14128: 0.00918071234796031
Position 9465: 0.00889986418766992
Position 18958: 0.008826502464680698
Position 1854: 0.008526435323169816
Position 5837: 0.008427764362594486
Position 2977: 0.007912528879680466
Position 18546: 0.007824033291989479
Position 1064: 0.007774702654167305
Position 18647: 0.007483919011345706
Position 3676: 0.007444391601077339
Position 17474: 0.007430736941764521
Position 6631: 0.007289096647321385
Position 19173: 0.00698319714880143
Position 3388: 0.006951517681162339
Position 18442: 0.006931877998600231
Position 21920: 0.006838418660513831
Position 25188: 0.006821911589246148
Position 8317: 0.006603203615089953
Position 1723: 0.0064322801283131035
Position 24811: 0.006098152101421877
Position 3271: 0.006049617515522059
Position 21069: 0.005358200595467068
Position 21958: 0.0049694382706116855
Position 3811: 0.004915180665004089
Position 18445: 0.004899058111418662
Position 1831: 0.004828516374338788
Position 5391: 0.004808190270546719
Position 5864: 0.004788828511977556
Position 12146: 0.004629969671312698
Position 21211: 0.004598125600418805
Position 4357: 0.00430869315536151
Position 1687: 0.003966045949320004
Position 19013: 0.003913266969707585
Position 1095: 0.0039048687447628613
Position 385: 0.0038442807510832367
Position 22350: 0.003694373877054663
Position 4361: 0.003641184772165241
Position 8139: 0.0035639846726222297
Position 19988: 0.0034200674069188464
Position 20646: 0.00337722425273483
Position 16787: 0.0032101795042431295
Position 19217: 0.0031646987730303278
Position 16855: 0.003136185857661493
Position 5431: 0.0031147851916528977
Position 5455: 0.0031137928373121504
Position 588: 0.0030936255495774964
Position 2418: 0.002970845701889673
Position 19187: 0.00295351073522386
Position 3699: 0.00282025467470957
Position 21159: 0.0027017850782036852
Position 6736: 0.0026812565292407883
Position 21256: 0.0026628112255354707
Position 755: 0.0025784041177398668
Position 18754: 0.0025763019133689035
Position 2580: 0.0024263637977493327
Position 2946: 0.0023906413145912105
Position 2905: 0.002338196429477948
Position 18918: 0.002257885943756885
Position 2321: 0.0021796205076591367
Position 20303: 0.0021745359933248317
Position 4653: 0.0019346107848250786
Position 16988: 0.0019031061619642178
Position 2443: 0.0018791822534482989
Position 20356: 0.001837502261772579
Position 19910: 0.0018046091724545318
Position 22077: 0.0017810581563389156
Position 17536: 0.0017472687176401103
Position 2583: 0.0016957712219077118
Position 8603: 0.0016128700037110711
Position 1763: 0.0015372106083660587
Position 20509: 0.0014254272309187255
Position 18777: 0.0013408248649907108
Position 18983: 0.00122022530381533
Position 20991: 0.0010029639318368383
Position 8676: 0.000917197863795401
Position 1910: 0.0008836490699343813
Position 1078: 0.0008086122540236513
Position 17681: 0.0007919096409523014
Position 1170: 0.0007607585147127143
Position 1783: 0.0007500396524737114
Position 7033: 0.0006970194041081379
Position 21870: 0.0006811225231526146
Position 2126: 0.0006592627949233575
Position 10296: 0.0006453744409172349
Position 16277: 0.0006156666233876383
Position 4583: 0.0005842139786068004
Position 1005: 0.0005725384822245197
Position 824: 0.0004944965773622311
Position 3170: 0.000492627576000906
Position 1814: 0.0004506638135651577
Position 21833: 0.0004294823561545725
Position 930: 0.0004238233721091599
Position 17130: 0.0003900691738041255
Position 6946: 0.0003801329279366911
Position 2243: 0.00032086229233744455
Position 1462: 0.000304961168160326
Position 19874: 0.00028494895618578196
Position 7694: 0.0002653331938418502
Position 2637: 0.0002371209534043977
Position 2878: 0.0002359115090731128
Position 20602: 0.00021144278973393114
Position 1748: 0.0002100423019180269
Position 2609: 0.00019799459689405868
Position 1518: 0.00019610172654159738
Position 7259: 0.00015333621580059252
Position 592: 0.00012533287249833974
Position 18046: 0.00012276143777619804
Position 2500: 0.00012076663329642802
Position 22002: 0.00011139224305791961
Position 7697: 0.00010512017231614953
Position 1418: 0.00010312429785527358
Position 833: 9.694981957886964e-05
Position 18838: 9.387882042993922e-05
Position 2721: 9.256763095917186e-05
Position 10337: 9.145495433528915e-05
Position 7548: 8.760709581251695e-05
Position 855: 8.090913252453005e-05
Position 3506: 7.870625864354873e-05
Position 6397: 7.39385045113508e-05
Position 20099: 7.24660484940899e-05
Position 3526: 7.083119232066056e-05
Position 963: 6.75093347907157e-05
Position 184: 6.223121241582044e-05
Position 7423: 5.8288016046488873e-05
Position 251: 5.818003139115794e-05
Position 2189: 4.4323341982248884e-05
Position 1205: 4.287496807789375e-05
Position 2210: 3.1020675029832986e-05
Position 7459: 2.4171811272382988e-05
Position 18726: 2.4043736238349034e-05
Position 675: 1.9461214038045787e-05
Position 23566: 1.7915104314127598e-05
Position 303: 1.631641624926964e-05
Position 211: 1.4347029823365044e-05
Position 309: 1.3472298388277143e-05
Position 772: 1.2967572123682088e-05
Position 18890: 5.098188586033142e-06
Position 8170: 4.728413695518421e-06
Position 7432: 4.517674233105308e-06
Position 18862: 3.4450997967896574e-06
Position 19837: 2.118583347360317e-06
Position 19809: 1.2577823389447746e-06
Position 606: 7.11887688202804e-07
Position 264: 6.124149062543874e-07
Position 19788: 4.933395961365056e-07
Position 18256: 4.211144191428589e-07
Position 1329: 3.110595662421785e-07
Position 1211: 2.834835484048966e-07
Position 654: 2.2243171598252605e-07
Position 391: 1.5496137290044018e-07
Position 1028: 1.5273679324625566e-07
Position 790: 1.4793893148638104e-07
Position 780: 1.3487560489460892e-07
Position 596: 1.0393955112509102e-07
Position 1177: 9.026862948938652e-08
Position 786: 8.604403917386542e-08
Position 269: 7.569755072878011e-08
Position 799: 4.450416512199045e-08
Position 419: 3.906617882610358e-08
Position 901: 3.522619362950001e-08
Position 1020: 3.408540640927584e-08
Position 2093: 3.1113214789951e-08
Position 195: 2.0646443687259667e-08
Position 436: 2.0157012280561688e-08
Position 433: 1.883541007744354e-08
Position 810: 1.6891929881908388e-08
Position 615: 1.6214271440927182e-08
Position 409: 1.5545591675327975e-08
Position 590: 8.378791685764202e-09
Position 218: 8.230698678428232e-09
Position 118: 6.186268368588375e-09
Position 406: 5.1470291933401455e-09
Position 121: 5.1199995030027876e-09
Position 496: 4.9613485623958185e-09
Position 473: 4.892811742248654e-09
Position 142: 2.3705967511101743e-09
Position 138: 1.2651638677447689e-09
Position 535: 1.1920880365558099e-09
Position 131: 9.411108451304549e-10
Position 452: 8.485334244252018e-10
Position 694: 8.238952972528537e-10
Position 508: 1.6316639824847755e-10
Position 692: 8.456787411938929e-11
Position 460: 2.590048787855355e-11
Position 666: 2.580212046874247e-11
Position 801: 2.033985016986047e-11
