Gene = DMAP1
Position 6717: 8.470318725934008e-05
Position 6430: 8.426937565548507e-05
Position 6453: 8.421896691525923e-05
Position 5601: 7.22118942985453e-05
Position 5824: 6.284956429933978e-05
Position 7031: 5.5307433390290483e-05
Position 6591: 4.996357370270666e-05
Position 6080: 4.633754060182908e-05
Position 696: 4.0610882696640504e-05
Position 6428: 3.309040793707598e-05
Position 6479: 3.205672547267319e-05
Position 342: 3.138376341776652e-05
Position 733: 3.0019905069934287e-05
Position 242: 2.764777390494411e-05
Position 6054: 2.607045678986839e-05
Position 753: 2.071893567343466e-05
Position 520: 2.029018017687815e-05
Position 485: 1.9674463197335558e-05
Position 6451: 1.1960714873022907e-05
Position 274: 1.1740536143939642e-05
Position 5885: 1.1042365097311418e-05
Position 660: 8.192212390557179e-06
Position 448: 6.976169625360349e-06
Position 682: 6.1269574377513195e-06
Position 778: 5.338672279602018e-06
Position 774: 4.937854763657457e-06
Position 10: 3.955642326900112e-06
Position 47: 1.453438143929785e-06
Position 41: 5.48354609897532e-07
Position 6652: 2.1496734390523493e-08
Position 464: 1.0544460979073439e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5950: 0.9934109528611199
Position 5132: 0.9856508411833591
Position 6561: 0.9847446105715845
Position 5600: 0.9425389737365152
Position 7103: 0.7881052535285659
Position 6350: 0.7306070834207653
Position 293: 0.5694529312332912
Position 4739: 0.5102970058647034
Position 1744: 0.46015333201503245
Position 1247: 0.35769063852917177
Position 894: 0.2964028883009625
Position 1271: 0.22902321218589736
Position 6324: 0.21251214762170864
Position 1850: 0.1462172508903219
Position 6939: 0.09309032344705638
Position 1083: 0.08998396635688077
Position 3799: 0.08781756815254564
Position 1160: 0.08183495844155728
Position 1764: 0.06797075348331708
Position 6741: 0.060452893608818566
Position 3687: 0.05666748782794672
Position 1929: 0.05664746459153505
Position 1284: 0.0563505187867749
Position 253: 0.05531877594687906
Position 1698: 0.04699840027581481
Position 207: 0.04328909775980413
Position 6305: 0.04120656256124543
Position 3626: 0.027692520154134388
Position 1905: 0.025680654280975313
Position 1953: 0.02399236278885904
Position 6809: 0.020465733830100714
Position 3765: 0.01931819726059875
Position 531: 0.016370581912206323
Position 4508: 0.014141451993005691
Position 1055: 0.012915441328454152
Position 1323: 0.012831043908718783
Position 5562: 0.012471934123060413
Position 5135: 0.012268056865213395
Position 1107: 0.011413640017398245
Position 6236: 0.011385367305958311
Position 499: 0.011247884214066394
Position 2603: 0.009913893329174629
Position 6777: 0.007874802213491142
Position 1966: 0.007682815445366399
Position 1297: 0.0076765490526216895
Position 3916: 0.007300257336615279
Position 1623: 0.0069445355676637
Position 6747: 0.006570988800712471
Position 5472: 0.006396514644085252
Position 1368: 0.005289126688630477
Position 774: 0.004403743059347146
Position 3102: 0.004149218122227073
Position 7105: 0.004105578659091984
Position 805: 0.004013084550747142
Position 2006: 0.003980889279146495
Position 332: 0.0035246747441193354
Position 7129: 0.0030014812804217243
Position 5506: 0.002670078640798415
Position 6948: 0.002515693147144607
Position 736: 0.0025107692214877838
Position 6097: 0.0024802629488154364
Position 1711: 0.002452801795453868
Position 5627: 0.0019802835773680577
Position 1433: 0.0018570210136864707
Position 1139: 0.0014785914361517014
Position 1780: 0.00130224635963288
Position 5687: 0.0011398694098581827
Position 1104: 0.0011149797627312346
Position 3388: 0.00107835780605251
Position 5388: 0.0010714844543086139
Position 6330: 0.0010406878363287569
Position 6951: 0.0009975844687157929
Position 1338: 0.0009746494102243542
Position 1087: 0.0008814680251908265
Position 7109: 0.0008164380904446803
Position 5969: 0.0007361722871016744
Position 6356: 0.0006579835918428475
Position 5565: 0.0005904196112847935
Position 7145: 0.0005475358052157474
Position 7203: 0.0005371199760881647
Position 6770: 0.0005261720418831873
Position 347: 0.0005101417667689908
Position 6584: 0.00047776104014188574
Position 5518: 0.00047733975474444247
Position 6338: 0.0004471470302659021
Position 6753: 0.00044063673200586933
Position 5607: 0.00036853172441120584
Position 5891: 0.0003409331347538473
Position 6723: 0.00033007404438245965
Position 6563: 0.0002951504345385743
Position 6638: 0.00024064007702835003
Position 1815: 0.00023417850008356807
Position 1402: 0.0001938163401880149
Position 5657: 0.00018499087939374308
Position 933: 0.00015764731110906276
Position 5639: 0.00013234020644779665
Position 6380: 0.00011368563931889583
Position 6377: 0.00011026060203609004
Position 6205: 0.00010214325874813311
Position 5718: 9.866318098096088e-05
Position 5962: 9.691883443952402e-05
Position 1720: 9.458484524819159e-05
Position 6921: 9.151283373870872e-05
Position 987: 9.125360873788784e-05
Position 375: 7.907539336381389e-05
Position 517: 7.710474360078339e-05
Position 7059: 7.510501302400892e-05
Position 821: 7.230411253463395e-05
Position 562: 6.943659460828647e-05
Position 5645: 6.726898492684331e-05
Position 5295: 5.0948748398128084e-05
Position 849: 5.0013681942339156e-05
Position 5630: 3.995302423521878e-05
Position 6587: 3.8077469378052866e-05
Position 6644: 3.727269096204198e-05
Position 7027: 3.6561120263652957e-05
Position 138: 3.652842749064264e-05
Position 5723: 3.540732064571918e-05
Position 6383: 3.3036277222502834e-05
Position 5612: 2.90180265123643e-05
Position 7149: 2.8135974555021475e-05
Position 6677: 2.797404498615834e-05
Position 5429: 2.5341733563693655e-05
Position 350: 2.2557799838868668e-05
Position 569: 1.9278226572604527e-05
Position 909: 1.8798819645226923e-05
Position 403: 1.7895220901801744e-05
Position 6153: 1.5371201862610824e-05
Position 5522: 1.5152412161138759e-05
Position 6101: 1.3771790231372694e-05
Position 6616: 1.3695123180428362e-05
Position 5609: 1.3084950063033841e-05
Position 237: 1.2213242171960994e-05
Position 536: 1.027979226039541e-05
Position 566: 9.954639851407559e-06
Position 1864: 8.230889279754878e-06
Position 5674: 6.513562453621404e-06
Position 2015: 4.4251543872398656e-06
Position 654: 4.406708298280457e-06
Position 142: 2.917224795139483e-06
Position 619: 1.5375577308287956e-06
Position 2651: 1.4910172280118326e-06
Position 478: 1.3833934768571e-06
Position 6608: 1.3586737228090615e-06
Position 5999: 9.505417430933879e-07
Position 433: 9.233201534903557e-07
Position 942: 7.909404683238876e-07
Position 5984: 6.918690175338213e-07
Position 935: 6.033394792680989e-07
Position 503: 4.3726864679372224e-07
Position 359: 6.043019528153837e-08
Position 443: 2.4324731568104824e-08
Position 382: 2.1000194472252567e-08
Position 379: 2.0250117656239835e-08
Position 423: 1.335480738863816e-08
Position 410: 2.2255797531043414e-09
Position 114: 1.5325241571607302e-09
Position 407: 1.0028855140867736e-09
Position 125: 9.350949133611155e-10
Position 600: 5.099476466247e-10
Position 438: 1.0651717751214996e-10
Position 72: 5.91997332051825e-11
Position 104: 1.1606547678973947e-12
Position 453: 1.1420669088620359e-12
Position 94: 8.739091124678778e-13
Position 464: 2.4629953406610237e-13
Position 81: 2.284767649475644e-13
Position 87: 6.7363806795557e-14
