Gene = FRRS1
Position 53839: 0.004974425980128922
Position 608: 0.00456514660724071
Position 19106: 0.004558559988147838
Position 19174: 0.004459417876396211
Position 19897: 0.0042100630054007875
Position 25688: 0.003858794913845389
Position 19913: 0.003316485103119584
Position 23529: 0.0029776819686804044
Position 48933: 0.0029653358245321547
Position 56634: 0.0028102719260079166
Position 54550: 0.0027776755334845285
Position 55387: 0.0026671759021325934
Position 54373: 0.00258383135967175
Position 49830: 0.002547054814706625
Position 53890: 0.0021433193781294725
Position 454: 0.0021418185302748425
Position 18888: 0.002141490711622466
Position 23740: 0.002057590149005216
Position 20446: 0.0018015767614187254
Position 55480: 0.0016551701584921873
Position 19116: 0.0016202647480509948
Position 20933: 0.0015496095134514393
Position 638: 0.0015396261398868565
Position 54282: 0.001373529044353863
Position 23691: 0.001264167028276655
Position 27448: 0.0012561187809520607
Position 49237: 0.0010312826155310754
Position 55401: 0.0010012640194062737
Position 1058: 0.0008878498308847715
Position 54055: 0.0007824783970686857
Position 270: 0.00042820008427446094
Position 1077: 0.0004155967666578093
Position 50370: 0.00019437809686235656
Position 24743: 0.00019260103508860843
Position 1153: 0.00012292391604868785
Position 1480: 0.00011878220741050083
Position 1242: 0.0001135781854418992
Position 50364: 8.995198362096284e-05
Position 55628: 8.168328703314732e-05
Position 51184: 7.681760319503138e-05
Position 1518: 7.222418943122233e-05
Position 50793: 6.82040760588486e-05
Position 1082: 6.39793620565443e-05
Position 380: 6.143346419284466e-05
Position 410: 5.23808043460627e-05
Position 753: 3.605960483335385e-05
Position 50383: 3.320757302803061e-05
Position 733: 3.159249778860173e-05
Position 815: 3.122182173891636e-05
Position 1236: 2.58079925285566e-05
Position 972: 1.1675793461517077e-05
Position 599: 1.0190865160754446e-05
Position 1676: 1.003388391417655e-05
Position 137: 9.634017918032119e-06
Position 788: 9.144297835821651e-06
Position 1276: 9.131814996971407e-06
Position 655: 8.031290881493703e-06
Position 1270: 7.559964426302849e-06
Position 1352: 7.296515124219773e-06
Position 739: 6.766593310644019e-06
Position 508: 6.720545917649883e-06
Position 437: 5.383364128179128e-06
Position 494: 4.401624998023588e-06
Position 91: 3.91947019463416e-06
Position 1554: 3.821683390897393e-06
Position 1489: 3.507746604296186e-06
Position 110: 3.415761541482964e-06
Position 532: 3.077972129715621e-06
Position 1186: 2.9960408015155e-06
Position 618: 2.9162919480078973e-06
Position 975: 2.911748878799112e-06
Position 480: 2.7838030207873687e-06
Position 57: 2.5125072458753853e-06
Position 1199: 2.41252814294461e-06
Position 1338: 2.4117416259335754e-06
Position 1792: 2.3524567970409657e-06
Position 1613: 2.3337759279114964e-06
Position 54155: 1.1252873292246972e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 46145: 0.9999999999999986
Position 36044: 0.9999999999999982
Position 16791: 0.9999999999999968
Position 50120: 0.9887113708891054
Position 17024: 0.9800836171796217
Position 23519: 0.9793185520323474
Position 54843: 0.9564971988025011
Position 37152: 0.9238435731304352
Position 40494: 0.872832603294024
Position 48267: 0.7848385442615722
Position 56533: 0.7608557131236817
Position 18362: 0.6824573618562725
Position 56672: 0.6039784446374841
Position 53772: 0.5651089571603122
Position 53570: 0.48606740440845736
Position 52305: 0.48331619484061006
Position 53277: 0.4774190449802213
Position 55259: 0.46962071199438227
Position 13356: 0.4204793130676917
Position 30285: 0.4040785734351368
Position 48487: 0.3878816796068613
Position 53284: 0.26242971315176256
Position 53523: 0.25245811608229746
Position 24140: 0.20688680841645565
Position 53629: 0.19120505218610448
Position 55832: 0.18386844131338337
Position 18401: 0.16963142243548013
Position 27524: 0.16255890847535848
Position 56791: 0.13918201721485454
Position 52179: 0.09006856728821322
Position 51945: 0.08562756320591956
Position 54260: 0.07854789374446579
Position 18778: 0.078006116158576
Position 50476: 0.0739898035310758
Position 21582: 0.071692853848218
Position 54301: 0.07130799813698196
Position 51757: 0.05811402010595801
Position 26840: 0.05588852364461436
Position 53953: 0.05359635571081042
Position 50420: 0.05324808903370151
Position 52223: 0.04985952451466059
Position 24307: 0.043390284934765634
Position 53602: 0.03515855153029865
Position 56694: 0.030992036960466977
Position 4250: 0.027972324260407147
Position 5222: 0.02742603028770039
Position 18601: 0.026258681853669284
Position 17365: 0.026069112366831654
Position 25028: 0.023652827770557692
Position 48493: 0.023350305336471613
Position 20493: 0.022136420071060474
Position 18374: 0.02191431078563885
Position 18254: 0.021171327775024975
Position 53923: 0.020050899144235874
Position 55292: 0.019716270268740763
Position 18389: 0.019505088119298738
Position 24852: 0.018594914270997583
Position 1931: 0.018155084009396635
Position 20443: 0.018142924137337653
Position 17583: 0.01802310188087011
Position 52339: 0.01778472932006605
Position 22883: 0.016756715057818672
Position 49166: 0.01573386191644945
Position 55852: 0.015164356456849134
Position 22345: 0.015079196055064269
Position 56356: 0.014700883397697168
Position 54352: 0.0146961034839534
Position 56690: 0.014185831905820373
Position 21034: 0.011002549670299242
Position 19025: 0.010638242612595043
Position 18404: 0.010462929906397085
Position 17406: 0.010083907818297985
Position 49769: 0.00982899350345937
Position 56018: 0.009798949859351891
Position 22309: 0.00963703578757521
Position 2142: 0.00857675895956738
Position 26867: 0.00852517364972834
Position 53950: 0.007918278117058926
Position 27247: 0.007828807960854809
Position 54849: 0.007725749087423995
Position 19762: 0.00752654810852037
Position 53632: 0.006851984739431575
Position 48214: 0.006690610674187655
Position 52023: 0.006475905229903795
Position 24069: 0.005743874902126404
Position 56993: 0.004786088599326581
Position 20552: 0.004752429904328965
Position 53479: 0.004475431610325807
Position 1952: 0.0043926251592789935
Position 53173: 0.004275208501122719
Position 4339: 0.004229454688175099
Position 17334: 0.004082800635313812
Position 25591: 0.003618581149971619
Position 55472: 0.0029555161460478136
Position 51887: 0.0027324198659726597
Position 18796: 0.0027303490359100882
Position 52187: 0.001963620063430458
Position 56770: 0.0019014883855623139
Position 48686: 0.0018897937947220604
Position 55828: 0.0018037643395867134
Position 20355: 0.0018015767614187254
Position 50450: 0.0017945856339410047
Position 53934: 0.0017791070766566995
Position 57041: 0.0017300565307796236
Position 51824: 0.0015673673775677423
Position 20826: 0.0015496095134514387
Position 3987: 0.0015288806388887427
Position 51777: 0.0015113216553815925
Position 54310: 0.0014695726121689557
Position 55663: 0.0014642300265822524
Position 54205: 0.0013727069301256957
Position 51673: 0.001301916133214336
Position 26811: 0.0012303792244993247
Position 18168: 0.001168999231050613
Position 4231: 0.0010936849316564247
Position 4196: 0.0010831039514732227
Position 48835: 0.0010755420298100952
Position 57065: 0.0010438320355341461
Position 18462: 0.001031511415939212
Position 55232: 0.0009453440347646283
Position 1927: 0.0009319431171089186
Position 24811: 0.000819396082808171
Position 2001: 0.0008027225902200757
Position 4210: 0.0008001872255305539
Position 51719: 0.0007663863288063491
Position 4078: 0.0007253175069553659
Position 55750: 0.0006943599286158433
Position 25054: 0.0006402463809819611
Position 51796: 0.00044929363072580147
Position 53808: 0.00044467776911887003
Position 56895: 0.0003478975914276032
Position 24155: 0.0003161102570739245
Position 25447: 0.00024021376387376974
Position 24556: 0.0001926010350886085
Position 50507: 0.000180052858465417
Position 2117: 0.00017529290760653644
Position 2170: 0.00017288770243650923
Position 50304: 0.0001650181481629616
Position 50261: 0.00015878252345097985
Position 55261: 8.99192272240957e-05
Position 53835: 8.226433344613452e-05
Position 55170: 6.741531081129534e-05
Position 50990: 6.578820018132311e-05
Position 53781: 5.692942724022178e-05
Position 50670: 4.163101617407593e-05
Position 50637: 2.6537456872242018e-05
Position 18781: 2.087812835743968e-05
Position 51043: 1.1029403013708244e-05
Position 50363: 6.848323589438382e-06
