Gene = PSRC1
Position 3360: 0.00032087190465933906
Position 3291: 0.00031255435015699193
Position 1314: 0.00029928364384669104
Position 3348: 0.0002747714687536609
Position 3188: 0.00025605346686032
Position 2241: 0.0002542388903823771
Position 3114: 0.00024382298962928893
Position 1136: 0.00024192897851490488
Position 2828: 0.00023512382109802633
Position 3384: 0.00021991041027120514
Position 2417: 0.0002053767648925895
Position 881: 0.00018774405432337907
Position 817: 0.0001733512168335799
Position 3063: 0.00016581125094257082
Position 167: 0.00013863573031931987
Position 1201: 0.00013125197382538216
Position 3544: 0.00012296519187259187
Position 1196: 0.00011900658665922843
Position 2258: 0.00010211134211375266
Position 213: 9.889833915055169e-05
Position 371: 8.924343178118897e-05
Position 199: 5.692072323801252e-05
Position 3218: 5.16112935303006e-05
Position 3215: 4.7146254995519504e-05
Position 2497: 3.8296501441850296e-05
Position 445: 2.9701315042803876e-05
Position 432: 2.9545549183999474e-05
Position 3017: 2.511623836725952e-05
Position 3185: 2.4300682475601146e-05
Position 3297: 2.292110735973692e-05
Position 2476: 2.189718064413048e-05
Position 706: 2.086977458565249e-05
Position 781: 1.943827953531075e-05
Position 156: 1.7684864785511554e-05
Position 441: 1.7074322643616762e-05
Position 2162: 1.6792657822698905e-05
Position 342: 1.6141283429519035e-05
Position 1815: 1.4403819503276856e-05
Position 820: 1.3274908902476308e-05
Position 798: 1.3064524330542852e-05
Position 1669: 1.1212880519042834e-05
Position 115: 1.0887570737516468e-05
Position 2159: 1.0801670658394483e-05
Position 176: 6.257996823042322e-06
Position 171: 6.069421123210996e-06
Position 129: 4.162781604925385e-06
Position 143: 4.054113966909243e-06
Position 998: 3.2880265073346058e-06
Position 511: 2.971716018635755e-06
Position 181: 2.5531706036940712e-06
Position 814: 1.7948677530550302e-06
Position 188: 1.6461290075222493e-06
Position 890: 1.529656166049096e-06
Position 492: 1.4756821040379348e-06
Position 366: 1.4741771454725538e-06
Position 256: 1.4736182943738645e-06
Position 899: 1.2450330012605218e-06
Position 467: 9.375469374959983e-07
Position 2304: 9.02755123511227e-07
Position 486: 6.978669144185614e-07
Position 826: 6.878178722170181e-07
Position 174: 6.012234676306263e-07
Position 267: 3.332202211362553e-07
Position 222: 2.941569856793067e-07
Position 253: 2.729431008168334e-07
Position 572: 1.0251266851138853e-07
Position 139: 9.536000323869496e-08
Position 124: 6.685511755130282e-08
Position 614: 6.546169908442364e-08
Position 502: 3.449072870877063e-08
Position 482: 2.2585918589867512e-08
Position 475: 1.768407254135937e-08
Position 462: 1.4015255934553955e-08
Position 85: 1.1171000912340565e-08
Position 450: 7.556855179855745e-09
Position 2707: 4.2392710545317846e-09
Position 458: 4.162059276362534e-09
Position 479: 3.6852497283468813e-09
Position 2318: 1.715473429831698e-09
Position 500: 1.0053001723032591e-10
Position 97: 7.0138713429904285e-12
Position 90: 1.0122710758034953e-13
Position 110: 6.088603063640271e-14
