Gene = AIDA
Position 27717: 1.248406655231533e-06
Position 27674: 1.0792037767190415e-06
Position 27581: 6.71679203290519e-07
Position 45: 3.835300904011848e-07
Position 20123: 9.309553273877889e-08
Position 20255: 9.288426884146436e-08
Position 356: 6.012800522866875e-08
Position 879: 3.35235924649436e-08
Position 226: 4.650988448261922e-09
Position 21733: 1.4322037119364285e-11
Position 20069: 1.2082197414192118e-11
Position 250: 1.7476041654185896e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 36305: 0.9999092968439969
Position 25487: 0.9921945978425994
Position 9306: 0.9826665365688894
Position 42534: 0.9298361081009058
Position 18260: 0.9219126199364833
Position 42273: 0.9186868884670942
Position 39088: 0.7536905222551921
Position 33569: 0.6143114049434815
Position 26743: 0.6026214730305486
Position 18680: 0.6004127277883574
Position 24865: 0.4556111792565696
Position 2708: 0.4342659245741245
Position 790: 0.33382062978647403
Position 2011: 0.29382008917225466
Position 9816: 0.2766284303424075
Position 674: 0.20743280978799228
Position 41677: 0.19173558431773957
Position 31832: 0.1896238223242671
Position 38227: 0.18178086587860065
Position 4723: 0.1177438118224774
Position 27496: 0.10032072592189756
Position 40465: 0.0932612389545177
Position 1032: 0.07685164709005553
Position 38179: 0.06267161204975047
Position 10132: 0.06191448171714982
Position 33984: 0.06162963136916211
Position 1023: 0.04514516426537256
Position 18240: 0.04311050145571151
Position 978: 0.039544936498151585
Position 41973: 0.0385432794622961
Position 14377: 0.03789054320780784
Position 30481: 0.03769929998803382
Position 9628: 0.037474444383609314
Position 30531: 0.03554401321782222
Position 14398: 0.0340423215241639
Position 29238: 0.03364317116592595
Position 35166: 0.030956107471867677
Position 18455: 0.02827262576861467
Position 7303: 0.028105230526025513
Position 1356: 0.024440539514117714
Position 26370: 0.023187813665663783
Position 18119: 0.020931901050491204
Position 30414: 0.020128269736126
Position 2045: 0.01928867001045665
Position 42720: 0.016635777692475887
Position 18576: 0.015820401278409845
Position 16258: 0.01506473408501926
Position 542: 0.014641378779625744
Position 29796: 0.014212411338463645
Position 9286: 0.012191332189895529
Position 44157: 0.012109636695536639
Position 10174: 0.011484365168288442
Position 2662: 0.010812346440114655
Position 42023: 0.010685421021802501
Position 1726: 0.010643425755710862
Position 37430: 0.009911732407399565
Position 744: 0.009652084456250239
Position 5481: 0.009501132124656825
Position 38270: 0.006949832435978508
Position 236: 0.0068370297864420795
Position 44248: 0.006650709096521274
Position 408: 0.005726572251117839
Position 2632: 0.0051222523199116405
Position 1979: 0.005042727955570335
Position 17933: 0.004919635312185477
Position 41303: 0.00490459889937246
Position 10227: 0.00477318661548763
Position 437: 0.004677326881554802
Position 30410: 0.00460825059739785
Position 874: 0.0044383120661153665
Position 38114: 0.004266613241559274
Position 1924: 0.0037888491032231322
Position 4915: 0.00375011234088747
Position 43548: 0.003737585035840754
Position 9768: 0.003653864708692691
Position 26116: 0.0036144472381715587
Position 43146: 0.0035067950303924226
Position 1579: 0.0033809917675831653
Position 37258: 0.003175114273881975
Position 40367: 0.0031633899621623406
Position 43595: 0.003154637680221146
Position 42468: 0.00310043860309001
Position 2895: 0.003000011908819852
Position 1555: 0.0029568945298605784
Position 1079: 0.0027580235382692487
Position 256: 0.0024213981246319727
Position 287: 0.002216935451031982
Position 36837: 0.002177778662549396
Position 1692: 0.0021266878950364633
Position 9655: 0.0021125435392116026
Position 1989: 0.0020377772557352196
Position 44008: 0.0019258558431254499
Position 9260: 0.0019053183234658258
Position 42561: 0.00171456956668143
Position 5447: 0.001628605810928853
Position 1827: 0.0016013565745037095
Position 5559: 0.0015870127249997057
Position 2136: 0.0014384962983744975
Position 17900: 0.0014087833041341465
Position 466: 0.0013088019186554634
Position 4553: 0.0012240518657714418
Position 43370: 0.0012205506408623768
Position 250: 0.0012081500268125251
Position 7267: 0.0011995616977062962
Position 1046: 0.0011978879218898953
Position 26177: 0.0010940006622336559
Position 43272: 0.001088891146578128
Position 43627: 0.0010354487303726719
Position 40217: 0.0009120588092457002
Position 472: 0.0008103632162931467
Position 877: 0.0007090525660999901
Position 9572: 0.0007069223625418182
Position 1751: 0.0006894829486006025
Position 27307: 0.0006867656812599625
Position 36858: 0.0006558879166911099
Position 41209: 0.0006281713748720734
Position 586: 0.0005057882115928499
Position 1538: 0.00046141238514584216
Position 1760: 0.00045678790802151253
Position 1742: 0.0004526142876936118
Position 2528: 0.0004519849161482454
Position 42565: 0.00044992301790423085
Position 4541: 0.00041105595066115143
Position 1404: 0.0003672978020672891
Position 486: 0.00036574235617415745
Position 36548: 0.0003382676175097034
Position 1270: 0.000315293593504154
Position 1206: 0.000299832276621994
Position 1132: 0.0002841997840934693
Position 43249: 0.00027674212961832157
Position 36780: 0.00027385594372373234
Position 931: 0.00024102072955182742
Position 44188: 0.00022291045506137546
Position 42953: 0.00021620725653992022
Position 40642: 0.00020815372941859463
Position 817: 0.0002053179267772971
Position 711: 0.0001797070669208401
Position 42586: 0.00017353975617885579
Position 422: 0.00016831364488768217
Position 795: 0.0001559157920011866
Position 176: 0.00015532998991581783
Position 226: 0.00015454026359685414
Position 646: 0.00015403357895872635
Position 39403: 0.0001390025775510772
Position 1360: 0.0001110567133741621
Position 413: 0.0001078780211540073
Position 38753: 9.913738175195887e-05
Position 41323: 9.620790255111689e-05
Position 36094: 8.72066158021056e-05
Position 38443: 8.701082825965319e-05
Position 28997: 7.765572534515522e-05
Position 9601: 7.707569686685035e-05
Position 9593: 7.413393676297347e-05
Position 41299: 7.294369964044349e-05
Position 2452: 5.8866032567336796e-05
Position 836: 5.7543120838308856e-05
Position 39933: 5.209238022418496e-05
Position 36495: 5.196733973506447e-05
Position 39711: 5.179079985793374e-05
Position 561: 4.346388064608153e-05
Position 215: 4.2660562206565714e-05
Position 39484: 3.7815123361419146e-05
Position 37077: 2.69568197096206e-05
Position 1082: 2.5194273594979303e-05
Position 27826: 2.429856337265496e-05
Position 39928: 1.981882100046709e-05
Position 548: 1.2586471624024252e-05
Position 1297: 1.1968339665667295e-05
Position 798: 6.276898057226873e-06
Position 40397: 5.881453095251822e-06
Position 36731: 5.207809484962686e-06
Position 340: 5.163193374021945e-06
Position 24983: 4.813734153449302e-06
Position 25676: 4.196523535771535e-06
Position 259: 3.3237711791229278e-06
Position 476: 3.2963643456443935e-06
Position 451: 2.7927710831353787e-06
Position 853: 2.587180872351789e-06
Position 840: 2.1567179990243643e-06
Position 650: 2.0081856571011765e-06
Position 155: 1.7410224560714966e-06
Position 132: 1.6135300244504438e-06
Position 609: 1.2963643723670032e-06
Position 1138: 1.2166277324162806e-06
Position 919: 1.154872103907873e-06
Position 1048: 1.0081296917154027e-06
Position 750: 1.0024133239156325e-06
Position 261: 5.194702975845617e-07
Position 2394: 4.812152432509974e-07
Position 1516: 4.455200957507318e-07
Position 20025: 1.1407413735878849e-07
Position 1372: 7.278325937000493e-08
Position 19916: 7.191460596280012e-08
Position 596: 5.96611047974344e-08
Position 303: 5.7877251750031614e-08
Position 296: 1.6152986030241976e-08
Position 185: 2.1918524000380295e-10
Position 314: 6.718976233633666e-11
Position 98: 3.5075891274217846e-11
Position 21610: 1.4322037119364261e-11
Position 20119: 3.1404560690726934e-12
