Gene = PODXL
Position 770: 3.9063885073195687e-07
Position 1245: 3.60846598785206e-07
Position 533: 2.933754981139159e-07
Position 774: 2.88661826985015e-07
Position 578: 2.3275852975625694e-07
Position 873: 1.8798917928270706e-07
Position 821: 8.750157573988379e-08
Position 581: 5.168572246084867e-08
Position 781: 4.225462478883608e-08
Position 790: 3.640151176304299e-08
Position 900: 2.8011685579741184e-08
Position 423: 2.0742442461296783e-08
Position 733: 1.9670186736653285e-08
Position 552: 1.855978978166414e-08
Position 484: 4.5189325189419924e-09
Position 2720: 3.3621260918295147e-09
Position 814: 9.47481374740526e-10
Position 668: 9.150295617502182e-10
Position 965: 3.236458387281061e-10
Position 952: 2.802707299968131e-10
Position 655: 9.082445033388721e-12
