Gene = ZNHIT6
Position 2858: 0.0002803894735125151
Position 639: 0.0002539817195392679
Position 1616: 0.0002365210055804211
Position 76: 0.00022199059844237726
Position 4514: 0.00020632941694625605
Position 418: 0.0002022647023187825
Position 163: 0.0001886379927413597
Position 7225: 0.00017774075669065506
Position 2776: 0.0001703088687661215
Position 631: 0.00016191852903888086
Position 531: 0.00014931889076967377
Position 1367: 0.0001395310445613274
Position 2565: 0.00012105161302536076
Position 1941: 0.00010832259075871848
Position 2374: 0.00010246611446838566
Position 34: 8.659166427019839e-05
Position 1756: 8.330077788768233e-05
Position 1475: 7.803596589479964e-05
Position 673: 7.697847642395974e-05
Position 1628: 7.407653181312574e-05
Position 875: 7.31801466332642e-05
Position 6192: 6.358621150746884e-05
Position 587: 5.7714085338505966e-05
Position 7367: 5.507744657598685e-05
Position 422: 5.448114218708573e-05
Position 939: 4.82185356496599e-05
Position 1363: 4.5213782717050275e-05
Position 7916: 4.1128883359175436e-05
Position 7413: 3.868560428968761e-05
Position 2101: 3.445092862951432e-05
Position 2536: 3.398375909457121e-05
Position 2167: 3.310260286564215e-05
Position 7347: 3.237307492082836e-05
Position 2214: 2.813346511385562e-05
Position 2144: 2.806117451284568e-05
Position 2007: 2.45764997243892e-05
Position 2442: 2.046412809419935e-05
Position 4257: 1.4255549024174054e-05
Position 2509: 1.3722930696215726e-05
Position 8070: 1.2114035704397558e-05
Position 7603: 1.2058041678475445e-05
Position 7352: 1.1181714911351005e-05
Position 7536: 1.0392906232526888e-05
Position 2814: 8.705068319314773e-06
Position 3676: 8.324223441168119e-06
Position 1925: 6.420904969732428e-06
Position 2648: 4.708189514167261e-06
Position 2475: 4.280238928240242e-06
Position 6408: 3.166016480258142e-06
Position 2109: 2.213862236620039e-06
Position 6976: 1.4194075919098875e-06
Position 6565: 1.392665714535929e-06
Position 6746: 1.2053080614963402e-06
Position 6449: 1.0743269065060787e-06
Position 434: 1.0137115879568289e-06
Position 2040: 8.381325195395118e-07
Position 6717: 7.97413799648019e-07
Position 6763: 7.329990997741046e-07
Position 2013: 6.973445738566187e-07
Position 2073: 5.775944734366753e-07
Position 6281: 4.6668397982606007e-07
Position 207: 4.483616931137805e-08
Position 130: 2.4742097434236227e-08
Position 78: 5.3453162336354806e-09
Position 139: 5.139832143376539e-09
Position 14: 3.7182979792353674e-09
Position 2275: 6.340514868414795e-10
Position 256: 5.327466670606474e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2062: 0.9961534457939909
Position 6157: 0.9869539843989735
Position 1910: 0.965701101710366
Position 2254: 0.9407192609615807
Position 5179: 0.29304168441556333
Position 2665: 0.26074203353316155
Position 21165: 0.15462958249691838
Position 7122: 0.1232618480483295
Position 8697: 0.11598767863561692
Position 4007: 0.08418132195652844
Position 19229: 0.08059950761326087
Position 4139: 0.08022252010494754
Position 5068: 0.05968531119901103
Position 20379: 0.05528583169349738
Position 4200: 0.05131633998668498
Position 14100: 0.050400983219314556
Position 15419: 0.04693586317887052
Position 10464: 0.04550654238605822
Position 23292: 0.04493114102524942
Position 703: 0.03614480573270828
Position 653: 0.029214554671817532
Position 12389: 0.027245769879946966
Position 3072: 0.024960031813891562
Position 8468: 0.022212131842025317
Position 13157: 0.020469626091857044
Position 622: 0.019193124430302095
Position 7856: 0.0184046658505517
Position 15218: 0.014540562371141407
Position 14492: 0.013801188139950455
Position 8925: 0.013644566266055121
Position 691: 0.013275035744193059
Position 6116: 0.012811563600854566
Position 20023: 0.01170566078570797
Position 727: 0.01122124881233783
Position 4896: 0.010318368846354623
Position 673: 0.009393610384761211
Position 9389: 0.009355807760274157
Position 2753: 0.008698128583624521
Position 15913: 0.008674112298115471
Position 15052: 0.008093786163959647
Position 19309: 0.007744339389666264
Position 19289: 0.007738741134192057
Position 4366: 0.007648389905922907
Position 2563: 0.007596228164716097
Position 707: 0.007366938394984914
Position 14799: 0.007166741778452286
Position 14466: 0.006814490935971608
Position 18592: 0.006677674580524601
Position 8544: 0.006381226919299408
Position 9572: 0.006321154789319311
Position 14999: 0.006285519204541071
Position 9155: 0.006235446632280994
Position 9042: 0.0061577304640003695
Position 13071: 0.006014208585144236
Position 16248: 0.005768099946996667
Position 12775: 0.005723533454347765
Position 655: 0.005435917811249682
Position 3308: 0.00542395841703743
Position 6565: 0.005283266550442021
Position 15105: 0.004977016795460356
Position 3912: 0.004922591277215547
Position 4114: 0.004884541818763418
Position 6445: 0.004518568064538398
Position 14342: 0.00448213174433515
Position 1448: 0.004006289930069661
Position 4835: 0.0036679155698421608
Position 2559: 0.0034489240658773833
Position 4255: 0.0034373185741852067
Position 12880: 0.003408076298422669
Position 15376: 0.003400902952172986
Position 686: 0.003382287894822573
Position 11000: 0.0033199480890704633
Position 6880: 0.0032404292568127937
Position 631: 0.003199943931062356
Position 10174: 0.003055459059418113
Position 418: 0.002884074913236498
Position 6568: 0.0028601629234469186
Position 13153: 0.0026123528094589214
Position 5096: 0.0025627773418173375
Position 1930: 0.0025543675811118606
Position 7067: 0.0023899640034011223
Position 814: 0.0022564014275987705
Position 10495: 0.0022405329334374445
Position 2465: 0.0020098723943615983
Position 15888: 0.002000342062806164
Position 845: 0.0018263518651170083
Position 8879: 0.0018250742046193767
Position 490: 0.0015856516333575493
Position 10146: 0.001426387137820929
Position 9948: 0.0013624716260157513
Position 2078: 0.0013189698296406519
Position 10701: 0.0012025239296539914
Position 11688: 0.0011796186215617043
Position 10014: 0.0011616289458591053
Position 1262: 0.001149650141805203
Position 1742: 0.0010851259413963198
Position 7347: 0.001037844372482359
Position 4224: 0.001010739273854293
Position 12118: 0.0009698614950627022
Position 8948: 0.0009642585939977372
Position 1792: 0.0009536579824422295
Position 12336: 0.0009110984063666447
Position 470: 0.0008833660824778761
Position 2272: 0.000835156604671309
Position 3529: 0.0007994924524574112
Position 2428: 0.0007501191739720096
Position 7294: 0.0007120538965945787
Position 6336: 0.0006799634552252048
Position 3566: 0.0006694722668320273
Position 2638: 0.0006679135853525869
Position 430: 0.0006593419837288305
Position 9530: 0.0006450224956684733
Position 683: 0.0005944543300540014
Position 2646: 0.0005354776465592236
Position 10941: 0.0005229172797798788
Position 8472: 0.0005119107258817482
Position 9100: 0.000500750987083868
Position 8652: 0.0004408206861960807
Position 587: 0.0004228909469829235
Position 5650: 0.00042169344473123475
Position 2725: 0.0004077078599897989
Position 12385: 0.0003990321625035204
Position 7770: 0.00037898243974483206
Position 365: 0.00036413917531956136
Position 2445: 0.0003613805074136961
Position 8041: 0.00035681065916222355
Position 9776: 0.00033779885247588686
Position 1933: 0.00032992302472184385
Position 11875: 0.00031258391612249943
Position 1606: 0.0003083650866255471
Position 425: 0.00030548698545672745
Position 11737: 0.0002928910328171215
Position 1755: 0.0002828935601430937
Position 11056: 0.00027162141371304114
Position 1027: 0.000271342941060655
Position 1426: 0.0002695101033778567
Position 7170: 0.0002625351021527361
Position 2367: 0.00024187629897943892
Position 444: 0.00023844549160676026
Position 7247: 0.0002316006529622818
Position 6492: 0.00022708488585685603
Position 584: 0.0001866761495626148
Position 3937: 0.00018341175713638063
Position 6678: 0.00017945103923823288
Position 7225: 0.00017431412644245412
Position 6779: 0.00017169675333046793
Position 8083: 0.00015683636982728345
Position 6824: 0.00015562041226039
Position 398: 0.0001550114096180139
Position 9922: 0.00014543531340649704
Position 1654: 0.00014230853749782796
Position 919: 0.00014149736658243965
Position 9801: 0.00013548602127379572
Position 457: 0.0001299713993035598
Position 4063: 0.00012950575390351538
Position 487: 0.0001265680658792974
Position 9321: 0.00011213025437735249
Position 1367: 0.00011010050686630226
Position 439: 0.00010700754495797111
Position 83: 0.00010155902435425742
Position 868: 9.967942140781142e-05
Position 4158: 9.28671488909697e-05
Position 8935: 9.197405956959383e-05
Position 2091: 8.387443546873157e-05
Position 688: 8.382642829626298e-05
Position 2705: 8.288463798783047e-05
Position 281: 7.718814787862553e-05
Position 1552: 7.688227224799613e-05
Position 3820: 7.637418010834447e-05
Position 2303: 7.418148408839331e-05
Position 183: 7.01927557736221e-05
Position 1324: 6.909505868458776e-05
Position 983: 6.893367227675142e-05
Position 539: 6.879369760072663e-05
Position 1375: 6.737359238051876e-05
Position 7915: 6.67342126874532e-05
Position 298: 6.643166819814726e-05
Position 1657: 6.526470629212966e-05
Position 493: 6.461277646843818e-05
Position 789: 6.295748916849885e-05
Position 547: 6.19892664458201e-05
Position 1764: 5.477939538865656e-05
Position 562: 5.458026932755335e-05
Position 290: 5.378042393453169e-05
Position 541: 5.346071523031145e-05
Position 7480: 5.120344845000398e-05
Position 852: 4.486180220660968e-05
Position 6606: 4.048357924332538e-05
Position 1211: 4.01840673276275e-05
Position 2749: 3.674172879339285e-05
Position 3940: 3.5607377885470257e-05
Position 6705: 3.5276258227500335e-05
Position 6191: 3.204563443486329e-05
Position 1005: 3.0292706608825207e-05
Position 1976: 2.873486158315401e-05
Position 1002: 2.8351991563971603e-05
Position 2672: 2.754739412656828e-05
Position 373: 2.5086181782091113e-05
Position 392: 2.4130834685031664e-05
Position 256: 2.236026192956563e-05
Position 86: 2.221522187675646e-05
Position 526: 2.076141641899853e-05
Position 824: 2.0594952138494736e-05
Position 245: 1.7981969291003343e-05
Position 320: 1.7429428387546924e-05
Position 2516: 1.642253880708532e-05
Position 2976: 1.3277740483018742e-05
Position 3040: 1.2095199186991613e-05
Position 3918: 1.1646462131098563e-05
Position 3158: 9.757343826125436e-06
Position 2678: 9.26070691758899e-06
Position 3084: 9.146324885972009e-06
Position 3415: 6.890628670973721e-06
Position 2088: 5.9964414765853e-06
Position 2040: 5.714405592261687e-06
Position 2144: 5.2321318998154615e-06
Position 383: 5.227492774311448e-06
Position 5862: 3.958853750723222e-06
Position 2391: 3.817351518142579e-06
Position 4236: 3.6048168437359916e-06
Position 3437: 3.5109832375800558e-06
Position 2727: 3.444414324751242e-06
Position 481: 3.3462871514709623e-06
Position 3170: 2.5890226135556814e-06
Position 2636: 2.5345804275825788e-06
Position 2579: 2.47562007833205e-06
Position 2305: 2.0612282091079357e-06
Position 504: 2.0080646065783075e-06
Position 401: 1.6021931047642516e-06
Position 3618: 1.5873952826098117e-06
Position 370: 1.1423507320005532e-06
Position 2820: 9.93993887287033e-07
Position 521: 9.547182207405532e-07
Position 2489: 9.084899347826456e-07
Position 2447: 8.980238459719832e-07
Position 2109: 8.917160550361219e-07
Position 7075: 8.547524072059038e-07
Position 4440: 8.543789790422627e-07
Position 2688: 8.512488353288581e-07
Position 305: 7.918198762385411e-07
Position 405: 6.929322320651538e-07
Position 333: 6.730344563535307e-07
Position 433: 6.723870841714918e-07
Position 451: 6.41018061130325e-07
Position 2767: 6.372160905341375e-07
Position 518: 4.951185352712692e-07
Position 2763: 4.3402043056861315e-07
Position 2914: 4.327871542417308e-07
Position 2591: 4.2468700642706847e-07
Position 2805: 3.7665002514431166e-07
Position 2287: 3.6946541269406395e-07
Position 2506: 3.630901292884628e-07
Position 274: 3.5313585068829075e-07
Position 158: 3.278636509626103e-07
Position 2565: 2.8768404419072884e-07
Position 509: 2.8479922017988855e-07
Position 2528: 2.715800632565047e-07
Position 188: 2.34697932838496e-07
Position 222: 2.136084767078919e-07
Position 2167: 2.0151000103561703e-07
Position 2319: 1.8411710513968096e-07
Position 2371: 1.5843422111987812e-07
Position 2282: 1.5162437827653561e-07
Position 2675: 1.3371356168499575e-07
Position 2947: 1.1738332804690749e-07
Position 2588: 1.1195611624813708e-07
Position 3230: 9.980097923897187e-08
Position 1031: 6.457017638707739e-08
Position 915: 6.194743858547655e-08
Position 207: 5.463677739208657e-08
Position 340: 4.664196817333623e-08
Position 793: 4.421436717077363e-08
Position 625: 2.0242968668859452e-08
Position 671: 1.9212690608350645e-08
Position 271: 1.704542868160909e-08
Position 874: 1.2187580872279274e-08
Position 316: 9.215783561840512e-09
Position 1058: 7.854198058930243e-09
Position 2321: 5.7812962469010505e-09
Position 2189: 2.0312453842268153e-09
Position 6353: 5.438744332159444e-12
