Gene = AK6
Position 210: 0.00015473799299376619
Position 675: 0.0001236220177886785
Position 812: 9.630013835205652e-05
Position 389: 9.142204985384334e-05
Position 591: 7.205157142386393e-05
Position 398: 6.862222760424216e-05
Position 7779: 6.6059594089514e-05
Position 6764: 4.761707057237816e-05
Position 8733: 4.3221003965116096e-05
Position 4623: 3.33813487457629e-05
Position 2947: 3.281309232238002e-05
Position 4596: 3.244309169609554e-05
Position 4971: 3.222874961913945e-05
Position 3018: 2.0703370167623318e-05
Position 13868: 1.4533295557122148e-05
Position 385: 6.6164533805129225e-06
Position 207: 6.376728818764881e-06
Position 582: 3.850700640937691e-06
Position 13782: 2.851165515359655e-06
Position 315: 2.547385473786015e-06
Position 1914: 2.3612435516647164e-06
Position 574: 2.266170421184791e-06
Position 363: 7.4439302508692e-07
Position 132: 4.6612881691864386e-07
Position 54: 4.5060238228441485e-07
Position 484: 4.0367446637901237e-07
Position 401: 3.179650594959474e-07
Position 3085: 1.751959800684328e-07
Position 281: 1.3895064789780807e-07
Position 510: 5.604017889743019e-09
Position 241: 4.974685006018711e-09
Position 474: 3.1640192146879316e-09
Position 37: 2.9678465630096688e-09
Position 615: 5.286676663287315e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 13747: 0.9962849224945793
Position 2946: 0.9465027341158961
Position 13588: 0.9336872809254159
Position 9565: 0.6812622525415369
Position 17288: 0.5272748868383587
Position 1550: 0.35932252660176234
Position 14020: 0.28985228320498274
Position 15227: 0.1525691595556801
Position 12020: 0.12309977461649865
Position 14016: 0.09356640528494896
Position 16651: 0.06317108740205919
Position 9795: 0.05647369798639163
Position 6802: 0.05237291811971599
Position 182: 0.037965517548572345
Position 18158: 0.031199923906604643
Position 9792: 0.027138250739736507
Position 815: 0.022566449603803867
Position 472: 0.018408457381898256
Position 12039: 0.01810984300722567
Position 17848: 0.017927946341161103
Position 9521: 0.016329664853075222
Position 16876: 0.015978103940759544
Position 781: 0.01596262840548835
Position 14176: 0.015054958396358033
Position 9199: 0.014817500692930167
Position 15980: 0.014075849496177182
Position 2816: 0.013756329292162786
Position 9932: 0.01203416438803246
Position 11959: 0.011556301464726089
Position 1281: 0.009370183149924128
Position 17144: 0.00905278914742293
Position 690: 0.00823429000151441
Position 14447: 0.007345354713533442
Position 18487: 0.0072428363727541495
Position 9493: 0.006507266603561898
Position 1218: 0.006411263187160021
Position 18373: 0.005346961310040156
Position 16912: 0.005265426871052909
Position 1138: 0.0052111107394499185
Position 9738: 0.005150099643186287
Position 16299: 0.005071321724654073
Position 155: 0.004619613094144352
Position 1570: 0.004619207297209607
Position 17583: 0.004286713959102209
Position 17165: 0.004231899550138236
Position 16709: 0.004147617674318177
Position 18004: 0.003873164236039464
Position 1546: 0.003820378582492745
Position 503: 0.0037895697059471935
Position 6822: 0.003460677855819348
Position 554: 0.0034297320323245215
Position 416: 0.0033878527172321576
Position 1829: 0.0033723177561858064
Position 17106: 0.0032049557640641928
Position 2335: 0.0028729033090651624
Position 1207: 0.002745129548088531
Position 6945: 0.002579577984938778
Position 16816: 0.0024819298423994353
Position 1858: 0.0023918239964185323
Position 2040: 0.0023818043155889707
Position 9421: 0.0022688268333827992
Position 6965: 0.0022150150830925167
Position 13636: 0.002101922904581576
Position 6864: 0.002101420094077568
Position 16789: 0.0018345521558077076
Position 18053: 0.0018314344891761083
Position 17045: 0.0018289156983962807
Position 16422: 0.001721113610898354
Position 13841: 0.0016719198512744932
Position 1115: 0.0016088380893479496
Position 652: 0.0015967545456121207
Position 16723: 0.0013632008806422084
Position 15231: 0.001310863749631975
Position 845: 0.0012983593560470861
Position 16533: 0.0012866275448335344
Position 15154: 0.0011736630910111718
Position 999: 0.0011349585503728815
Position 2275: 0.0010623715012237993
Position 14038: 0.0010101740789133099
Position 14831: 0.0009605365582888604
Position 2338: 0.000841387806537193
Position 12898: 0.0007940898995627164
Position 17353: 0.0007882227736811837
Position 437: 0.000782356372070715
Position 184: 0.0007407232687269363
Position 3084: 0.0007255814798479901
Position 991: 0.0006384548032588749
Position 474: 0.0006214569874265861
Position 2289: 0.0005553978627807826
Position 14178: 0.0005405892136324315
Position 14880: 0.0005209188896129057
Position 915: 0.0005054408796251381
Position 858: 0.0004752051799884748
Position 14994: 0.00045907065364484366
Position 16434: 0.0004467077657010271
Position 16359: 0.00044283967007095206
Position 14757: 0.0003950903371037209
Position 12366: 0.00039275269139605007
Position 1407: 0.00037939853165477964
Position 16456: 0.00034766685100870486
Position 16156: 0.00032681644831028154
Position 1083: 0.00031253904642261697
Position 1337: 0.00029744504096335616
Position 14201: 0.0002952391573390862
Position 1237: 0.0002897595858102623
Position 16066: 0.0002883763501910202
Position 14914: 0.00028077751260875163
Position 14411: 0.00026384110066126476
Position 5481: 0.00025296304352898015
Position 891: 0.00024028117805941033
Position 1511: 0.0002174212729931269
Position 789: 0.00019521337338008156
Position 14398: 0.00018908842116607306
Position 15350: 0.00018883738777202133
Position 1110: 0.00018069420371235286
Position 864: 0.00017937494137527924
Position 15505: 0.00016810893865619637
Position 1596: 0.00016133902042278695
Position 14095: 0.00015536945183939656
Position 716: 0.000151776687039803
Position 14022: 0.00011137349447612935
Position 14425: 9.496467936797277e-05
Position 5461: 8.297694668019754e-05
Position 4354: 6.824350230484021e-05
Position 964: 6.533897863154293e-05
Position 656: 5.488278365504828e-05
Position 8517: 4.322100396511616e-05
Position 14890: 4.182717857860217e-05
Position 7669: 4.130580450354448e-05
Position 4817: 2.618441081980903e-05
Position 7629: 2.4753789585969515e-05
Position 14870: 2.4581120915477623e-05
Position 620: 2.26521150026096e-05
Position 731: 2.0340732867826052e-05
Position 6508: 1.8869814570109676e-05
Position 6548: 1.796135179186558e-05
Position 6651: 1.0785904210402891e-05
Position 14112: 6.727423858935644e-06
Position 14127: 6.715227776417775e-06
Position 4857: 6.044338799330402e-06
Position 15259: 5.420636219821648e-06
Position 15305: 3.762275415336266e-06
Position 214: 3.3564195627937315e-06
Position 579: 3.1553444674222736e-06
Position 1552: 2.642515924630452e-06
Position 559: 1.9975299665179026e-06
Position 3787: 1.9404544793960396e-06
Position 194: 1.810714873690523e-06
Position 363: 1.4997971619716484e-06
Position 5214: 9.526671270324445e-07
Position 203: 8.374066767435798e-07
Position 14227: 7.056341780822303e-07
Position 1748: 5.25699572611564e-07
Position 631: 4.985322930540135e-07
Position 1731: 3.673323398731399e-07
Position 931: 2.608444092347046e-07
Position 1063: 2.604704662064284e-07
Position 574: 2.2621478614050732e-07
Position 338: 1.085517332280129e-07
Position 225: 2.3211482318107554e-08
Position 291: 1.2759876571631806e-08
Position 451: 9.69401979076223e-09
Position 346: 8.504165761781898e-09
Position 324: 4.522768073128614e-09
Position 255: 1.6926948154836944e-09
Position 250: 1.617522435056157e-09
Position 84: 1.611353549377548e-09
Position 130: 7.903936095323277e-10
Position 332: 5.18581175673212e-10
Position 320: 3.922843968886776e-10
Position 322: 2.883396318235637e-10
Position 117: 2.546468352876731e-10
Position 259: 1.423891795406684e-10
Position 132: 3.948694952030457e-11
Position 100: 2.1349944936650227e-11
