Gene = SQSTM1
Position 6228: 0.0011569200550596505
Position 4743: 0.0011136039743254694
Position 5370: 0.0010731511305135883
Position 13701: 0.001071130364741297
Position 9532: 0.001033386709187478
Position 7634: 0.0009777803001222104
Position 3145: 0.0009201684074446929
Position 1822: 0.0008555299633460717
Position 4270: 0.0007719525365199229
Position 4325: 0.0007541787398063483
Position 4051: 0.0007478555084394578
Position 6829: 0.0007462641815036516
Position 3808: 0.0007402171196220762
Position 4345: 0.0006677251171648532
Position 4117: 0.0006101740178329259
Position 11046: 0.0006099194462953387
Position 2139: 0.0005861754837874052
Position 11827: 0.0005708186090655584
Position 5936: 0.0005596055544722935
Position 1903: 0.0005203973124154943
Position 11689: 0.0005045958701266497
Position 4354: 0.0004869303896593364
Position 1846: 0.00047174339788427414
Position 6099: 0.000466179833862701
Position 2021: 0.00045968198328700697
Position 2266: 0.0004587119656505145
Position 4990: 0.0004511743787502538
Position 902: 0.00043727200300154996
Position 3252: 0.00040605530294944976
Position 3306: 0.00039898586685711704
Position 3906: 0.0003686575802347812
Position 2775: 0.00036387908594969013
Position 4606: 0.00035620429377924523
Position 7020: 0.0003443214808671011
Position 7045: 0.0003204756207084088
Position 10128: 0.0002874810442741713
Position 1370: 0.0002771110017673785
Position 1647: 0.0002761265860401283
Position 2142: 0.00027417751605594875
Position 2808: 0.00026101891801716274
Position 3236: 0.00024099963520116748
Position 3793: 0.00023121595770753253
Position 2962: 0.000224076934834898
Position 4225: 0.00022400572365640161
Position 5426: 0.00021194786136176526
Position 5080: 0.0002026863917721569
Position 2458: 0.00018934125530983872
Position 5886: 0.00018232789642490499
Position 2842: 0.00017825201132039652
Position 5643: 0.00016847027014412071
Position 7079: 0.00016480095695014108
Position 3225: 0.0001523928163184553
Position 7850: 0.00014678158033413775
Position 7406: 0.00014250097926077885
Position 3020: 0.0001418772770876944
Position 978: 0.0001334583869520063
Position 5264: 0.00012798942083364783
Position 2081: 0.000127958800545922
Position 8595: 0.00012416000281292427
Position 2999: 0.00011929428326598029
Position 1907: 0.00011580410820663304
Position 5236: 0.00010617330489700233
Position 704: 0.0001048800905489208
Position 5173: 0.00010396219481739066
Position 164: 0.00010301963502715102
Position 2153: 0.00010277373150216353
Position 6436: 0.00010002754954364548
Position 1568: 9.785180269116601e-05
Position 2078: 9.556692520335012e-05
Position 4609: 8.32482309994749e-05
Position 602: 7.81096408169587e-05
Position 2203: 7.46775940045283e-05
Position 1299: 7.401993231099598e-05
Position 5861: 6.861411711898708e-05
Position 5105: 6.558874318225151e-05
Position 6587: 6.483873865934478e-05
Position 3220: 6.477645304501173e-05
Position 3059: 6.359479026105806e-05
Position 2904: 5.801870356026852e-05
Position 6085: 5.767446708986329e-05
Position 6711: 5.3768982533358504e-05
Position 2931: 4.986555271704704e-05
Position 2389: 4.845622959117259e-05
Position 3640: 4.802341613582881e-05
Position 488: 4.7750727099051495e-05
Position 5592: 4.692366352051567e-05
Position 6052: 4.4466321100240565e-05
Position 4157: 4.156463674253779e-05
Position 5671: 4.012083070145856e-05
Position 3107: 3.663367574195134e-05
Position 4315: 3.6362727315170474e-05
Position 3480: 3.394374914642946e-05
Position 2000: 3.266249182767042e-05
Position 1541: 3.230767595025782e-05
Position 5296: 3.107016046126524e-05
Position 3026: 3.085437367666853e-05
Position 4505: 2.923822683380708e-05
Position 369: 2.909918345292301e-05
Position 2366: 2.670556658475241e-05
Position 2236: 2.2195982913599237e-05
Position 753: 1.8658400992452916e-05
Position 3268: 1.8159520021259384e-05
Position 3531: 1.7175775297857287e-05
Position 1852: 1.686968805569145e-05
Position 3043: 1.469756458928604e-05
Position 804: 1.4316141128149131e-05
Position 948: 1.2520243551069534e-05
Position 4165: 9.945370438060577e-06
Position 3292: 9.38718103739942e-06
Position 2587: 8.882354445690648e-06
Position 1884: 8.819209359584063e-06
Position 915: 8.767517694455473e-06
Position 2928: 8.264834092635303e-06
Position 3558: 8.225097656412631e-06
Position 1247: 7.479530871453828e-06
Position 3501: 7.028867227648541e-06
Position 260: 6.890192380036775e-06
Position 2754: 6.678745393054432e-06
Position 2420: 6.613745672948394e-06
Position 662: 6.497771501113106e-06
Position 3034: 6.290368157565488e-06
Position 3703: 6.072046287429089e-06
Position 3664: 4.2242990269818315e-06
Position 3652: 3.862112910691806e-06
Position 849: 3.5918472594277526e-06
Position 818: 3.5132246850859715e-06
Position 3603: 3.4457700083346595e-06
Position 821: 3.250435846744731e-06
Position 2848: 3.194775095959687e-06
Position 866: 2.8244958820104824e-06
Position 2396: 2.5772616811158856e-06
Position 3657: 2.3066954167955403e-06
Position 3980: 2.2288739649024877e-06
Position 2867: 1.7766634784376659e-06
Position 2910: 1.6574314354796663e-06
Position 6023: 1.3707955222231954e-06
Position 3625: 1.2246830204631675e-06
Position 7125: 1.1064871869740477e-06
Position 2416: 1.0739846364293864e-06
Position 4076: 1.0213786467954784e-06
Position 5203: 1.0107121709739462e-06
Position 3755: 9.90917075504037e-07
Position 5132: 8.715115586795012e-07
Position 4459: 7.041458231839856e-07
Position 2294: 6.285910495626301e-07
Position 4100: 5.986688336250477e-07
Position 3349: 5.500769413064348e-07
Position 4917: 4.6998709561172083e-07
Position 3715: 4.159520629560991e-07
Position 3606: 2.8198214632579295e-07
Position 3947: 2.42856104641591e-07
Position 4254: 2.300937513386049e-07
Position 3764: 1.554402568709572e-07
Position 4489: 1.4900731786676716e-07
Position 4632: 1.0307052733000184e-07
Position 3811: 1.0270436284970876e-07
Position 3985: 9.99885957448271e-08
Position 3972: 9.708612720888397e-08
Position 891: 7.212279241271487e-08
Position 1018: 6.02877155356487e-08
Position 3564: 5.995640450571731e-08
Position 3864: 5.397864470973829e-08
Position 1669: 4.136348753381905e-08
Position 3910: 3.8020229606509825e-08
Position 3366: 3.605109873681719e-08
Position 4151: 3.579143783775117e-08
Position 583: 3.1099563936773524e-08
Position 626: 3.095953385221775e-08
Position 648: 2.9424772324779634e-08
Position 4934: 8.891750209970105e-09
Position 959: 5.498118410199926e-09
Position 944: 2.9072193631509657e-09
Position 123: 2.0514898827623752e-09
Position 998: 1.1862439998353008e-09
Position 3374: 1.070124292119782e-09
Position 1001: 1.0696136561274077e-09
Position 1021: 9.201292880752576e-10
Position 1051: 4.818661693851801e-10
Position 248: 3.4257145326623363e-10
Position 845: 2.69971855537692e-10
Position 554: 2.526306761666811e-10
Position 912: 1.6928410168298852e-10
Position 198: 1.6785895461512328e-10
Position 572: 1.413779447444377e-10
Position 219: 1.401034358426855e-10
Position 1829: 4.8086116348434116e-11
Position 3825: 1.2354526451949345e-11
Position 3536: 7.595525281079024e-12
