Gene = P4HTM
Position 917: 0.002621142093014755
Position 1131: 0.002554755957739599
Position 16132: 0.0022421932488705305
Position 5881: 0.0021907488599139406
Position 7105: 0.0020398693110812425
Position 14044: 0.0018770742758563962
Position 14660: 0.0018188901963571307
Position 16897: 0.0015084925411622335
Position 13980: 0.0014824083019445318
Position 1424: 0.0014705650718966467
Position 4337: 0.0014461648208139314
Position 13443: 0.0014412906536314767
Position 2123: 0.0013865021260321476
Position 5296: 0.0013806500237033812
Position 4520: 0.0013759326442029061
Position 17139: 0.001366860979235899
Position 16518: 0.0013609862735331137
Position 12959: 0.0012882213706164995
Position 981: 0.0012874631268916944
Position 4259: 0.0011688709205100842
Position 5510: 0.001088570355879517
Position 16698: 0.0010234391804212445
Position 4334: 0.000983227287906688
Position 4157: 0.0009826323673760241
Position 13095: 0.0008050055855925327
Position 16862: 0.0007941716219655804
Position 12421: 0.0006274426716930501
Position 16815: 0.0006145887614388265
Position 5406: 0.0006024179123478148
Position 2290: 0.0005868245653089352
Position 4256: 0.0005840970705967207
Position 1136: 0.0005612282683174681
Position 4541: 0.0005492484079878097
Position 667: 0.0004859126214154295
Position 1462: 0.0004789127654912169
Position 5348: 0.00039974422830117414
Position 12277: 0.0003648837715328266
Position 2224: 0.00036072804486239157
Position 7064: 0.00034553402050342745
Position 16050: 0.00032611072476160404
Position 16442: 0.00029539479894616724
Position 1005: 0.000267618833682473
Position 16454: 0.00024935221943935926
Position 16586: 0.00022058461028906745
Position 16641: 0.00021874144712368803
Position 16967: 0.00021223715777176657
Position 692: 0.00018297426302275248
Position 2243: 0.00014417961200750772
Position 639: 0.0001262546792824278
Position 16595: 0.00010976593583994639
Position 12368: 0.0001083315858339975
Position 377: 9.005033511257328e-05
Position 712: 7.406225503699162e-05
Position 16378: 7.305194356950607e-05
Position 13116: 6.975615199715416e-05
Position 1971: 5.784998006910579e-05
Position 153: 5.500255165918365e-05
Position 316: 4.868675517058786e-05
Position 16357: 4.318609858852193e-05
Position 636: 3.945870452386087e-05
Position 266: 3.722646601864095e-05
Position 2356: 3.5980710211838285e-05
Position 789: 3.41900726283882e-05
Position 1145: 3.290577727264694e-05
Position 16676: 2.913425216445553e-05
Position 1427: 2.7806542725313652e-05
Position 16950: 2.5233715020229894e-05
Position 389: 1.6698309011105226e-05
Position 2214: 1.5591672265213146e-05
Position 2086: 1.2871393282111036e-05
Position 421: 1.1957362643524963e-05
Position 460: 1.143398966890792e-05
Position 1400: 8.232883350744823e-06
Position 2307: 8.217775357986653e-06
Position 223: 7.999690981070063e-06
Position 252: 5.97684201044828e-06
Position 682: 4.147260012159577e-06
Position 2821: 3.267153648365181e-06
Position 243: 3.094262566036832e-06
Position 721: 3.0452700475168186e-06
Position 449: 3.0192220100817152e-06
Position 436: 2.8310586239434484e-06
Position 394: 2.609890111009385e-06
Position 768: 1.921109918288212e-06
Position 1030: 1.8461808265130702e-06
Position 520: 1.7577193206694899e-06
Position 403: 1.2948725874039569e-06
Position 466: 9.87603724722087e-07
Position 2796: 8.916717344066442e-07
Position 774: 8.792550490477656e-07
Position 2603: 7.121637145748054e-07
Position 3627: 6.905702578344738e-07
Position 2959: 6.142956829464472e-07
Position 961: 5.44682793428576e-07
Position 191: 5.219030157944112e-07
Position 2643: 5.21677385322704e-07
Position 1246: 4.3415624742978844e-07
Position 132: 4.2516098161324067e-07
Position 3013: 4.2098060308841845e-07
Position 2203: 3.616252332509727e-07
Position 167: 3.545505186630154e-07
Position 967: 3.4389823813487503e-07
Position 2316: 3.248622922619113e-07
Position 2962: 2.8173375923813225e-07
Position 1529: 2.421965733360564e-07
Position 3031: 2.299353011596791e-07
Position 3667: 2.212951286398119e-07
Position 1085: 1.8217485315559987e-07
Position 955: 1.799502035701572e-07
Position 1133: 1.6235544891001105e-07
Position 493: 1.374587557313957e-07
Position 3724: 1.3459554711295427e-07
Position 197: 1.3325028193107237e-07
Position 3055: 1.3092292596010264e-07
Position 1508: 1.3037470768303492e-07
Position 429: 1.2319135400685297e-07
Position 123: 1.1257693236818644e-07
Position 418: 8.724023082267301e-08
Position 2131: 7.812933544562085e-08
Position 2468: 6.779379708321012e-08
Position 4090: 6.747888148826428e-08
Position 1038: 6.165455788496986e-08
Position 1477: 5.763139624392315e-08
Position 125: 5.196677878130117e-08
Position 1483: 4.9359491442960724e-08
Position 1012: 4.262963454143604e-08
Position 1354: 3.9556356797519624e-08
Position 3166: 3.140064704013658e-08
Position 1335: 2.3847551558259294e-08
Position 162: 2.1577447259699718e-08
Position 1147: 1.784853498659782e-08
Position 1058: 1.4248971215712016e-08
Position 1163: 1.1981945350616181e-08
Position 776: 1.1261763090489948e-08
Position 1158: 7.9540201071727e-09
Position 1744: 3.1089749480168632e-09
Position 1421: 9.895190104997526e-10
Position 1804: 7.397946421577825e-10
Position 1675: 7.318218131750609e-10
Position 726: 6.398885378525073e-10
Position 1763: 5.755934619776328e-10
Position 1695: 2.8017859736151277e-10
Position 1792: 2.660368285692428e-10
Position 1684: 2.646936119760473e-10
Position 1814: 2.2974265169107475e-10
Position 1618: 1.348358410713468e-10
Position 173: 9.486262010295093e-11
Position 201: 4.703559817636035e-11
Position 207: 1.3986479111797408e-13
Position 164: 6.290646350172086e-14
