Gene = RGP1
Position 654: 7.947824439080208e-05
Position 284: 7.02613731446591e-05
Position 233: 6.727153042962936e-05
Position 730: 6.396333562872193e-05
Position 1351: 6.286280473332682e-05
Position 332: 5.7727762353537155e-05
Position 605: 4.0589015716739034e-05
Position 2191: 3.915954521243203e-05
Position 2120: 2.7021859667411243e-05
Position 478: 1.5680731310847192e-05
Position 1428: 1.3502456084303703e-05
Position 291: 1.217138707599705e-05
Position 487: 1.1831728924583109e-05
Position 2141: 1.1699739748302429e-05
Position 628: 1.1297429378853821e-05
Position 1168: 9.648591166629595e-06
Position 254: 6.652397285772997e-06
Position 522: 4.894679092598037e-06
Position 484: 3.5829288655752646e-06
Position 918: 3.3210648106816645e-06
Position 2732: 3.2942736250710376e-06
Position 3181: 7.390071784023763e-07
Position 219: 4.934759404732841e-07
Position 170: 3.506365379588364e-07
Position 2840: 2.811231869653609e-07
Position 733: 1.6931020600354216e-07
Position 216: 1.1717322367823084e-07
Position 538: 9.612762626336714e-08
Position 531: 9.133542487817577e-08
Position 165: 4.218026982381943e-08
Position 186: 2.4974127575436296e-08
Position 463: 1.6534541061450452e-08
Position 129: 1.1938970402957666e-08
Position 256: 7.959119679202408e-09
Position 176: 4.20468594056995e-09
Position 181: 1.758737656751379e-09
Position 625: 1.6069132970484374e-09
Position 121: 7.146378442835318e-11
