Gene = KIFAP3
Position 2410: 2.7987611191826685e-08
Position 7922: 2.5328569184632847e-08
Position 6708: 2.1641619661477778e-08
Position 899: 2.0733384808110322e-08
Position 7788: 1.963426496075539e-08
Position 6686: 1.8510643877156193e-08
Position 2928: 1.7964379901637617e-08
Position 3879: 1.5770753682198453e-08
Position 448: 1.576693482001056e-08
Position 5318: 1.4034642742719607e-08
Position 6043: 1.3065001017023036e-08
Position 604: 1.2142962853135928e-08
Position 4347: 1.2132316641818684e-08
Position 2848: 1.1911196747037195e-08
Position 3465: 9.98548098765625e-09
Position 4533: 9.567747896697535e-09
Position 4570: 9.257890680577916e-09
Position 8975: 9.007464459264864e-09
Position 8617: 7.612430459400985e-09
Position 8180: 7.48864760000358e-09
Position 5826: 7.1846885544000105e-09
Position 4092: 6.9367765404256485e-09
Position 5559: 6.7937116691183304e-09
Position 3980: 6.411665659671958e-09
Position 5426: 6.173598566519609e-09
Position 2879: 6.110597203663153e-09
Position 4805: 5.622999693288534e-09
Position 731: 5.519782858086007e-09
Position 4114: 5.088449630937101e-09
Position 3752: 5.0393398534979e-09
Position 8229: 4.950756236839558e-09
Position 4260: 4.307982402564401e-09
Position 1046: 3.815070714143112e-09
Position 2231: 3.756565158302918e-09
Position 3159: 3.324921979902837e-09
Position 3768: 3.2462298159429685e-09
Position 5032: 3.178829242949348e-09
Position 2359: 3.160724194635099e-09
Position 4772: 2.9145275408619235e-09
Position 356: 2.8654445589328403e-09
Position 6290: 2.719324740029236e-09
Position 4954: 2.709562035387428e-09
Position 582: 2.6639100398569523e-09
Position 331: 2.497584101743371e-09
Position 3565: 2.4618436994196776e-09
Position 406: 2.333305312722501e-09
Position 756: 2.3244815294121846e-09
Position 5674: 2.2658860262300253e-09
Position 924: 2.251222014013838e-09
Position 2895: 2.2182638319486204e-09
Position 520: 1.8783337957841814e-09
Position 5097: 1.783721573154512e-09
Position 2271: 1.570101268043039e-09
Position 5232: 1.404660214325101e-09
Position 2030: 1.2557232371939776e-09
Position 2593: 1.2251339144476328e-09
Position 1533: 1.123876730506916e-09
Position 3926: 1.1066978690166422e-09
Position 2778: 1.0388532388745736e-09
Position 1269: 1.0283414467497338e-09
Position 2694: 9.984442019195922e-10
Position 359: 9.662394671490148e-10
Position 480: 9.618649457553417e-10
Position 1122: 8.568838370629471e-10
Position 698: 6.637308127884823e-10
Position 1634: 6.056032363984606e-10
Position 1605: 5.139408531903684e-10
Position 3029: 3.939617191335198e-10
Position 2034: 3.9316920039663605e-10
Position 3063: 3.7918382576135586e-10
Position 1074: 3.492880896018112e-10
Position 191: 3.1763393543409593e-10
Position 299: 3.128222991757059e-10
Position 2235: 2.937577147282398e-10
Position 1226: 2.416972552695062e-10
Position 822: 2.2283696502726243e-10
Position 3537: 2.2167410792044915e-10
Position 112: 1.8298290631617742e-10
Position 3641: 1.7304102844724206e-10
Position 3073: 1.4109711310644873e-10
Position 471: 1.3365578204169917e-10
Position 876: 1.2836466009971588e-10
Position 375: 1.2567913661309954e-10
Position 4285: 8.453809129870057e-11
Position 234: 6.090101843172451e-11
Position 960: 5.724297586689011e-11
Position 2055: 3.440866881076685e-11
Position 394: 2.337795245197705e-11
Position 2037: 2.0338282964219516e-11
Position 1057: 1.8062253050646513e-11
Position 1911: 1.657809862786301e-11
Position 660: 1.5878848970209176e-11
Position 905: 1.4208771344228587e-11
Position 2801: 1.4064823508916112e-11
Position 1008: 1.1793222038432954e-11
Position 489: 9.192123580390497e-12
Position 424: 7.540706649789904e-12
Position 705: 6.8065016314123714e-12
Position 399: 6.5888722116053586e-12
Position 384: 5.167068883666514e-12
Position 144: 4.301044528852275e-12
Position 988: 2.5776088772530733e-12
Position 708: 2.384430277724034e-12
Position 1536: 1.5742687890319191e-12
Position 412: 7.803010975789231e-13
Position 372: 7.142403113751691e-13
Position 309: 6.261022028986437e-13
Position 397: 3.725730989000871e-13
Position 429: 2.448577246459156e-13
Position 1209: 1.4764428639579253e-13
Position 275: 1.46720917426639e-13
Position 379: 1.3442084758645e-13
Position 259: 1.1900917567042294e-13
Position 88: 8.730244331130655e-14
Position 427: 7.235940732920114e-14
Position 247: 5.291114387044956e-14
Position 532: 3.6484810500395624e-14
Position 381: 3.4383314251034944e-14
Position 119: 3.206411888909647e-14
Position 239: 2.3652275820160375e-14
Position 417: 2.199190684645556e-14
Position 526: 1.3920865532171801e-14
Position 633: 8.249128475818539e-15
Position 528: 7.663459362229232e-15
Position 742: 3.829479060547905e-15
Position 620: 3.3382144188583955e-15
Position 618: 7.881492470594631e-16
