Gene = AGMO
Position 4430: 0.00011897373617485982
Position 1070: 0.00011736186248047207
Position 1577: 0.00011352381402818627
Position 4624: 0.00010543614605313913
Position 3892: 8.819738451841312e-05
Position 1062: 8.682552201731793e-05
Position 3907: 7.993573936349033e-05
Position 2771: 6.447692201542943e-05
Position 6549: 6.309935730259233e-05
Position 2195: 6.304493706339774e-05
Position 1459: 6.281581419910769e-05
Position 4098: 5.955952148186896e-05
Position 3489: 5.826486962225346e-05
Position 5028: 5.508340731160059e-05
Position 1994: 5.168290858825544e-05
Position 5484: 4.7958019902283845e-05
Position 1809: 4.58177789524455e-05
Position 2729: 4.5450129786974814e-05
Position 2334: 4.0485062464903085e-05
Position 422: 3.793467048706585e-05
Position 3767: 3.700651514593755e-05
Position 1361: 3.582646185013814e-05
Position 4581: 3.0364243398350936e-05
Position 2643: 2.584771611238233e-05
Position 2777: 2.5592400961844447e-05
Position 2558: 2.3818908665615673e-05
Position 1041: 2.1481483439569013e-05
Position 581: 2.1054645657679413e-05
Position 2400: 2.0183308828932797e-05
Position 797: 1.8375451471147447e-05
Position 2826: 1.8177358099480477e-05
Position 1874: 1.7483980178183588e-05
Position 3976: 1.661323171565068e-05
Position 3723: 1.1958414476659831e-05
Position 2368: 1.1122332714332506e-05
Position 2527: 1.0501499700511379e-05
Position 2823: 9.922905340359327e-06
Position 3097: 8.694241092530099e-06
Position 432: 7.771488630476739e-06
Position 1538: 6.494968050981326e-06
Position 918: 6.130876773742877e-06
Position 2312: 5.833577918691868e-06
Position 1002: 5.582716276445061e-06
Position 1601: 5.253874934197533e-06
Position 1557: 4.650435701241949e-06
Position 896: 3.630078850643979e-06
Position 4780: 2.5797933302436304e-06
Position 953: 2.5631554063010864e-06
Position 2940: 2.423779551494235e-06
Position 108: 2.3510698040199645e-06
Position 1398: 2.113229097525727e-06
Position 2886: 1.886703922909659e-06
Position 2110: 1.8543545778456233e-06
Position 2980: 1.7355637819742808e-06
Position 928: 1.6581885878404406e-06
Position 1314: 1.3488861017014002e-06
Position 760: 1.1486252054930123e-06
Position 1080: 1.026857221538428e-06
Position 1342: 9.904402550044201e-07
Position 777: 9.406274627393242e-07
Position 706: 9.382834330071116e-07
Position 974: 9.169310715851053e-07
Position 2199: 7.326586871561787e-07
Position 146: 6.59112346558871e-07
Position 2232: 5.029637856265772e-07
Position 2676: 4.939235585606016e-07
Position 843: 4.338943147375673e-07
Position 2942: 3.1861552043098845e-07
Position 2947: 3.0713546043829257e-07
Position 2586: 1.8690601015134406e-07
Position 2145: 1.0285141286471143e-08
Position 1962: 1.0180972448023352e-08
Position 368: 1.3769767368363467e-09
Position 542: 5.706441892953298e-10
Position 703: 3.818947832814802e-10
Position 620: 3.768892968325148e-10
Position 730: 3.190879035910319e-10
Position 114: 2.565367457633962e-10
Position 440: 2.057969271146176e-10
Position 269: 1.6869835898690758e-10
Position 295: 1.0700195580471753e-10
Position 449: 7.368269602434668e-11
Position 246: 6.58438322622879e-11
Position 549: 6.303530811329942e-11
Position 203: 5.559815281534622e-11
Position 354: 3.803817440756363e-11
Position 211: 2.3705106805814153e-11
Position 157: 2.3043229743932585e-11
Position 446: 1.2646085008695075e-11
Position 606: 1.2264981079235968e-11
Position 272: 9.862872474267186e-12
Position 591: 2.2940271865596867e-12
Position 185: 1.1313559302057687e-12
Position 167: 1.0117545832773296e-12
Position 182: 7.009823017580484e-13
Position 122: 5.418154472189638e-13
Position 193: 4.1021876998332113e-13
Position 274: 3.0530098506828154e-13
Position 313: 2.63046070439851e-13
Position 175: 1.7043009774421344e-13
Position 162: 4.6270423229926544e-14
Position 190: 1.4885057976381956e-14
