Gene = RP11-484M3.5
Position 433: 0.0002559186542108455
Position 451: 0.00024853015922612155
Position 3250: 0.00021553157972762943
Position 2865: 0.0002076295338651273
Position 542: 0.00019115983572203668
Position 582: 0.00017156214862490974
Position 458: 0.0001423781587082857
Position 4130: 0.00011387686744897217
Position 5216: 7.676714425774805e-05
Position 4826: 7.013105886724225e-05
Position 4246: 6.435100877050178e-05
Position 369: 6.139383387446103e-05
Position 901: 4.548291726341129e-05
Position 316: 4.129259635416895e-05
Position 610: 3.35361177090096e-05
Position 621: 2.7910125922320716e-05
Position 561: 2.4522062133990817e-05
Position 1021: 1.9185825621198548e-05
Position 3966: 1.7906064260316175e-05
Position 1099: 9.629847728747236e-06
Position 591: 5.655476014817267e-06
Position 437: 4.865138959816678e-06
Position 1285: 4.6836490207605635e-06
Position 1039: 3.7960236473531624e-06
Position 284: 3.583975876603887e-06
Position 323: 3.5442657649123455e-06
Position 298: 3.490948150545394e-06
Position 651: 3.4004743100733667e-06
Position 670: 2.4968335178699506e-06
Position 1059: 2.2866046778843763e-06
Position 395: 1.433509340529263e-06
Position 1065: 7.293184852041328e-07
Position 175: 5.029630290024108e-07
Position 375: 4.7058612598115474e-07
Position 553: 3.8962736490462907e-07
Position 1226: 3.328990643212625e-07
Position 178: 3.2360232844220825e-07
Position 380: 2.0930407581385214e-07
Position 629: 1.797488970774952e-07
Position 397: 1.0351228628027318e-07
Position 252: 9.824036554721247e-08
Position 247: 9.574324437415499e-08
Position 84: 7.77469522918527e-08
Position 139: 7.566743375725362e-08
Position 1229: 6.947274579333704e-08
Position 659: 5.170061441883224e-08
Position 217: 4.706529779149504e-08
Position 377: 1.5392325944702183e-09
