Gene = PIP
Position 334: 5.270979186112541e-06
Position 91: 5.142236289738733e-06
Position 3891: 2.252627671676374e-06
Position 3516: 2.225508926846826e-06
Position 2654: 9.926738645873577e-07
Position 842: 9.834458154835714e-07
Position 709: 9.062326754667095e-07
Position 1371: 4.940436665892576e-07
Position 192: 3.3179233705626786e-07
Position 398: 1.250850377530018e-07
Position 428: 1.0612411219011244e-07
Position 336: 6.671385961172814e-08
Position 290: 3.9040025201791295e-08
Position 517: 2.0580557573726413e-08
Position 1074: 1.7276648282370205e-08
Position 447: 1.3458875054316502e-08
Position 351: 2.48572059001831e-09
Position 247: 1.8040396456795472e-09
Position 28: 1.6182830473011883e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3116: 0.9158807109590401
Position 7440: 0.884392242743834
Position 3403: 0.6582480588523552
Position 6997: 0.6014870899864282
Position 5130: 0.19087370257336092
Position 5942: 0.1896103753165654
Position 5017: 0.14115999570873433
Position 3658: 0.12280043646342326
Position 3720: 0.0860959981414935
Position 5387: 0.08558312071886635
Position 3070: 0.06412857735370973
Position 1014: 0.04046175995256187
Position 7017: 0.03539422844399527
Position 3605: 0.03292217360450533
Position 299: 0.03161675008362994
Position 4153: 0.02887285761582104
Position 4197: 0.028123367609305745
Position 6284: 0.028003864350605704
Position 2373: 0.02175933370424182
Position 239: 0.020519618930995326
Position 2293: 0.017354131599250013
Position 4430: 0.016715237881092613
Position 5153: 0.015827611282348424
Position 2404: 0.01480930242299231
Position 3794: 0.01190363307607888
Position 3739: 0.011352628165718828
Position 2340: 0.01046497195358737
Position 1103: 0.009523046780386618
Position 3354: 0.009076760073259466
Position 7594: 0.008907689800593005
Position 4098: 0.006860518048554997
Position 4522: 0.006526689817666466
Position 496: 0.005868680187085863
Position 5080: 0.005510002947960877
Position 452: 0.004563135798636503
Position 3312: 0.004447044633541719
Position 5447: 0.004293513344053941
Position 1120: 0.00415990002097341
Position 5061: 0.0040675262004416495
Position 3662: 0.003447247911367903
Position 900: 0.0034072452603752727
Position 2830: 0.002827233341344585
Position 2483: 0.0026803969268786015
Position 3384: 0.002278494413648415
Position 987: 0.002222373533895257
Position 4345: 0.0021511803919118475
Position 3926: 0.0017412403911041855
Position 3360: 0.001727237975120683
Position 3153: 0.0013823012288143813
Position 1073: 0.0013144922998855676
Position 2401: 0.001236331989395517
Position 277: 0.0011649826841157189
Position 2971: 0.0010407195907460528
Position 6632: 0.0010202176875072357
Position 6455: 0.0009915286454074486
Position 533: 0.0008339580094204958
Position 5574: 0.0007482793419250947
Position 3723: 0.0006900653217644156
Position 2939: 0.0006568223413212042
Position 2382: 0.0005910028685467391
Position 7485: 0.0004383592398959017
Position 4367: 0.00043297387168271214
Position 3757: 0.00040759532146144824
Position 3875: 0.0003961019841926172
Position 916: 0.0003945972300336134
Position 6262: 0.00035999546029523725
Position 928: 0.0002895471652817432
Position 642: 0.00023224954654838635
Position 351: 0.0001777311280203707
Position 6528: 0.00016496309814610353
Position 380: 0.0001598147958177557
Position 3409: 0.00015816246566598133
Position 499: 0.00014878771128809372
Position 1546: 0.00011528948272325902
Position 2877: 8.543892374206012e-05
Position 940: 8.311654931371076e-05
Position 837: 6.74485824594205e-05
Position 2905: 6.299217996693e-05
Position 3554: 2.128143188319532e-05
Position 6193: 1.928440356815383e-05
Position 1620: 1.825134912208793e-05
Position 2566: 1.105128583048471e-05
Position 3797: 1.0435697947068012e-05
Position 3611: 9.315367643857818e-06
Position 1426: 6.545501544918139e-06
Position 1483: 2.182507437829802e-06
Position 552: 1.7512767635132011e-06
Position 878: 1.706256275997039e-06
Position 834: 1.3142409187775693e-06
Position 959: 9.788169767625258e-07
Position 700: 8.421621996508482e-07
Position 818: 8.203640197696466e-07
Position 247: 7.276600922542629e-07
Position 538: 6.88590801793497e-07
Position 219: 5.940339396583948e-07
Position 303: 5.306960432106566e-07
Position 1766: 4.918948884835155e-07
Position 1665: 4.4209620184489123e-07
Position 464: 4.304836256519133e-07
Position 599: 2.9931483587931206e-07
Position 744: 2.8925205341133583e-07
Position 605: 2.3962770094964745e-07
Position 253: 2.3640115311165218e-07
Position 737: 1.269755722296515e-07
Position 3760: 1.0528054661806611e-07
Position 741: 9.659161921482271e-08
Position 609: 8.437390119918546e-08
Position 993: 6.342697933629644e-08
Position 649: 5.968039969989944e-08
Position 954: 4.9652744044456384e-08
Position 504: 3.0218034165342106e-08
Position 968: 2.918983108785341e-08
Position 840: 2.5462316857303465e-08
Position 362: 2.1713030456188262e-08
Position 1021: 2.0203456307922035e-08
Position 564: 1.0037422408344744e-09
Position 256: 8.007537303694207e-11
Position 192: 2.251055896260881e-11
Position 174: 1.6853383283261962e-11
Position 391: 1.5931783456945602e-12
Position 394: 1.263335292962981e-13
Position 105: 3.202704404969717e-14
Position 126: 1.474032889417473e-14
Position 398: 1.1452959125126493e-14
Position 178: 7.493361454215754e-15
Position 139: 1.196018255729231e-15
Position 121: 1.2111875161761621e-17
