Gene = PM20D1
Position 4688: 0.004091613627091489
Position 7454: 0.004003347812400255
Position 8144: 0.003868244064508532
Position 1378: 0.003768698052269879
Position 4400: 0.003758231889816368
Position 1789: 0.0035402881167944746
Position 17680: 0.003284525188608997
Position 19142: 0.002823849050275512
Position 7173: 0.0028028338845270794
Position 170: 0.002496523089993209
Position 3424: 0.0024640218415027315
Position 2601: 0.0024212673854388683
Position 6631: 0.002370616646247618
Position 640: 0.002329190577510568
Position 6374: 0.0022769920677667786
Position 9442: 0.0020990896072693517
Position 3857: 0.0018708617876029593
Position 7868: 0.0017283636187778208
Position 271: 0.0017199557242291393
Position 7615: 0.0016383343883225098
Position 5036: 0.0016009909578456201
Position 4685: 0.0014472534575410193
Position 4758: 0.0014318336735929442
Position 1526: 0.0013926283078652083
Position 6728: 0.0013691251380589782
Position 20508: 0.001226253029365826
Position 20111: 0.001177863469576263
Position 3481: 0.0010435599003908906
Position 764: 0.0010343859045628798
Position 8927: 0.0010080635425368757
Position 4732: 0.0009693244099613042
Position 10042: 0.0009644019417386769
Position 14011: 0.0009377127394034305
Position 6847: 0.0008958615595413844
Position 4849: 0.0008569134452713747
Position 224: 0.0007340467106417881
Position 20234: 0.0007084810710533017
Position 9202: 0.0004695115228860918
Position 507: 0.00046259473829668825
Position 7035: 0.00045253636301407693
Position 2866: 0.00045044106084794305
Position 7412: 0.0004378888049440645
Position 2265: 0.00038830585655457014
Position 2750: 0.0003725383405259834
Position 528: 0.00036789995949957363
Position 8088: 0.000345885524627599
Position 7841: 0.00030410512947584274
Position 12439: 0.00029931630038597227
Position 1657: 0.00029015265999105563
Position 20074: 0.00022622842402612671
Position 4112: 0.00022027932617473998
Position 1302: 0.00020506405255763934
Position 960: 0.0001741481707526817
Position 3715: 0.00017106708404369278
Position 471: 0.00016494925029723954
Position 3024: 0.00014666608817395273
Position 1731: 0.00014597394375966198
Position 8948: 0.00013885982193116
Position 78: 0.00012441824905894068
Position 6104: 0.00011605618047505705
Position 6647: 0.00011031643895101626
Position 108: 0.00010358692729207968
Position 1257: 0.00010276671715079724
Position 4253: 0.00010242478064389826
Position 1777: 0.00010175742561459726
Position 552: 9.993216093814976e-05
Position 686: 9.062520658957076e-05
Position 2474: 8.791159198720227e-05
Position 3377: 8.637655407836282e-05
Position 4787: 8.175510186541609e-05
Position 2876: 8.117761057721857e-05
Position 2210: 7.968999555294816e-05
Position 7683: 7.867673450942314e-05
Position 1487: 6.729080498505923e-05
Position 7825: 6.6786930546723e-05
Position 10071: 5.725151532214422e-05
Position 7418: 5.3974941127558096e-05
Position 428: 5.011920141473404e-05
Position 4612: 4.909867165926456e-05
Position 255: 4.8716023520324576e-05
Position 4966: 4.765996666648221e-05
Position 7729: 4.405061981215729e-05
Position 3674: 4.11431875579948e-05
Position 1715: 3.9316740393039265e-05
Position 8571: 1.4132272226070361e-05
Position 10036: 9.155324817043823e-06
Position 11232: 7.653576742594347e-06
Position 8401: 7.6124821213846015e-06
Position 11959: 7.394658029059655e-06
Position 11836: 7.00275837932498e-06
Position 4740: 6.5820344966673125e-06
Position 8555: 6.361585724035658e-06
Position 8621: 3.179665018795238e-06
Position 8529: 2.722393172000929e-06
Position 189: 1.2687282894654406e-06
Position 6098: 7.074359659863167e-07
Position 8536: 1.6704597659746246e-07
Position 152: 7.98422084923443e-08
Position 11749: 7.535536603015548e-08
Position 11251: 6.911629014838666e-08
Position 66: 6.109652771372431e-08
Position 578: 5.155443084211147e-08
Position 2986: 4.330935232454966e-08
Position 60: 3.6030213188745785e-08
Position 580: 2.5489632214601184e-08
Position 380: 8.244844378756776e-09
Position 96: 8.000307230700282e-09
Position 690: 4.217109764643494e-09
Position 480: 3.1745802061199554e-09
Position 279: 1.0654473264353048e-09
Position 372: 8.543835263528859e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9793: 0.9790262592669945
Position 7365: 0.9517824133575775
Position 19737: 0.9046856041993881
Position 8227: 0.8764033044037048
Position 2145: 0.8435731461570614
Position 17433: 0.8296042985057163
Position 17605: 0.7607252619736296
Position 6330: 0.655795529794185
Position 5219: 0.5941110325377364
Position 9332: 0.5308662078843577
Position 19223: 0.49928842036277227
Position 21373: 0.45111195634875456
Position 4559: 0.42559831953456384
Position 21144: 0.3469816252684482
Position 12998: 0.3339135862220436
Position 20215: 0.2890227981266617
Position 9292: 0.2629222008553683
Position 20027: 0.2628408571466581
Position 6244: 0.19152355546042846
Position 5899: 0.17501403977246638
Position 5035: 0.14202838649589208
Position 9254: 0.13795692221599595
Position 5064: 0.10616860735084097
Position 7901: 0.09251816032930889
Position 6199: 0.0846864753760963
Position 18030: 0.07959655069189844
Position 17350: 0.06925691796489324
Position 19798: 0.06751890820143737
Position 20258: 0.05077397056345764
Position 21642: 0.046576114541128956
Position 21117: 0.04479444332539101
Position 17995: 0.03816486869998583
Position 17308: 0.033328885090757016
Position 7310: 0.03220543442842636
Position 12896: 0.028662463383550395
Position 1451: 0.028369702866972657
Position 4571: 0.026216823566546442
Position 6218: 0.025756770853717387
Position 12510: 0.025610979810776802
Position 8409: 0.02526332238284286
Position 10437: 0.023249217679899407
Position 18995: 0.02312261069463589
Position 21253: 0.02241824809372876
Position 17808: 0.018216233487054916
Position 8927: 0.017784266257525324
Position 9812: 0.01754711843889095
Position 21906: 0.01750898067782026
Position 17149: 0.015205973305067788
Position 19758: 0.014174087648946489
Position 20006: 0.013736813581499741
Position 5099: 0.013147036837313757
Position 7711: 0.012967171367014377
Position 8694: 0.01265454996998516
Position 7758: 0.012597849824934278
Position 8828: 0.011855878765615033
Position 7091: 0.011588800606211494
Position 8021: 0.010316208758587046
Position 21180: 0.01029599801607418
Position 9563: 0.008922479824832512
Position 20059: 0.008476061825477287
Position 19919: 0.008190197075597302
Position 12560: 0.007774992683789271
Position 6174: 0.0073842475104823144
Position 4637: 0.0073442057452960665
Position 170: 0.007338955434046929
Position 6941: 0.0068905524823452465
Position 115: 0.00688121462960661
Position 9503: 0.005834608244138156
Position 270: 0.005831600411373062
Position 4963: 0.0055332192171713415
Position 18647: 0.004880016344029567
Position 5906: 0.004758652149174467
Position 20697: 0.004689492691297002
Position 5231: 0.004640337036024835
Position 19287: 0.0046160573517317095
Position 21785: 0.004442009269249581
Position 10440: 0.00411233655175599
Position 303: 0.0039027611460014534
Position 17161: 0.003686438133600297
Position 3371: 0.003650550698810707
Position 2176: 0.0036345143138164573
Position 17952: 0.003560506841600059
Position 1359: 0.0035274597994320958
Position 12629: 0.0034346514271428206
Position 18938: 0.003434308051659782
Position 5501: 0.003265944600853041
Position 18089: 0.0032533170630042888
Position 18034: 0.003132737886786618
Position 18921: 0.0030869060275176452
Position 21035: 0.0029738203053508785
Position 8931: 0.0029629223559554203
Position 12330: 0.0029594084399228583
Position 8461: 0.002857322915108183
Position 5684: 0.0028006013674975617
Position 7761: 0.0025227665553279443
Position 12370: 0.0025144712185367368
Position 20261: 0.0025013496199208286
Position 12516: 0.00247161174709168
Position 7069: 0.0024345387595726456
Position 17861: 0.0023887882288607734
Position 2156: 0.002373618044794434
Position 6549: 0.002248627198157465
Position 6215: 0.002222179172465502
Position 19160: 0.0021860507636257834
Position 8065: 0.002113158395742077
Position 2733: 0.0019827208555001654
Position 19926: 0.0019329376359809663
Position 20339: 0.0018808891537613137
Position 8909: 0.001864656682721224
Position 5127: 0.001861452736882225
Position 318: 0.0018083597451563232
Position 20123: 0.001797659984421229
Position 20437: 0.0017756825452549085
Position 4198: 0.0017081929820164992
Position 4904: 0.0016939295353216005
Position 5570: 0.0016616860257456195
Position 2659: 0.0016042809915214552
Position 8489: 0.0015288722753458329
Position 20198: 0.0014521682882561561
Position 4703: 0.0014240985110730577
Position 6256: 0.0014217538336024377
Position 7567: 0.0013836639571310053
Position 8952: 0.0013324293271843079
Position 12439: 0.0013200642014921933
Position 1377: 0.0013055144494552079
Position 5870: 0.0012776030281407061
Position 12667: 0.0012561547364123224
Position 2856: 0.0012129892223021878
Position 10462: 0.001208484891654891
Position 9482: 0.0011845780968046309
Position 1616: 0.0011684804110390888
Position 4706: 0.001118184364911067
Position 2546: 0.0010657282947805207
Position 1411: 0.0010510678079932209
Position 2353: 0.0010396725727599887
Position 5738: 0.0010064997797051328
Position 3639: 0.0010039489018994214
Position 1652: 0.0009715489735591065
Position 7803: 0.000957471238509485
Position 2166: 0.0009573028158167875
Position 13849: 0.0009377127394034308
Position 5542: 0.0009031013269032866
Position 19820: 0.0008923858917507956
Position 5705: 0.0008833116577936088
Position 5254: 0.0008815964636916605
Position 3008: 0.0008675436874237143
Position 1998: 0.000822417583950576
Position 2938: 0.0007994529457819325
Position 4252: 0.0007573115144452758
Position 5449: 0.0007411413486765934
Position 20144: 0.0007101790325018541
Position 18172: 0.0006985996857873034
Position 9184: 0.000683240291449507
Position 6083: 0.0006782388841176081
Position 6587: 0.000667339657444935
Position 6401: 0.0006412727106302443
Position 8334: 0.0006388820061630954
Position 6646: 0.000632030751012397
Position 175: 0.0006105709331781814
Position 6437: 0.0006040686547802409
Position 4594: 0.0005947126967017973
Position 4201: 0.0005871519602416744
Position 2080: 0.0005728523675805029
Position 3734: 0.0005025920380558064
Position 662: 0.0004999040223090506
Position 6016: 0.00047360176141198287
Position 9487: 0.0004684889182718369
Position 4036: 0.00046231665498719734
Position 1718: 0.00045913660558862397
Position 6727: 0.0004474744619798013
Position 4578: 0.00041036937681626575
Position 4227: 0.00040669770832731333
Position 7339: 0.00040569944393404776
Position 1320: 0.0003905985607958558
Position 10517: 0.0003832737027245835
Position 7817: 0.00038099331196918767
Position 9521: 0.0003641938792291285
Position 10466: 0.000316692257550415
Position 8126: 0.0003052681929331616
Position 7375: 0.0002953108129536781
Position 2863: 0.00028607827614013424
Position 6749: 0.00028263306482368674
Position 96: 0.000277047159435574
Position 365: 0.0002745624588227142
Position 1951: 0.0002686272105995755
Position 2976: 0.000256964961850792
Position 342: 0.0002520629702429343
Position 1260: 0.00025198413115728373
Position 9820: 0.00025146386223619054
Position 3715: 0.0002434657006952088
Position 672: 0.00020779448384523427
Position 1955: 0.0001964812802278205
Position 6525: 0.00019182623150753615
Position 2511: 0.00018927148526157425
Position 7682: 0.00018738940549126358
Position 7783: 0.00018620645206285691
Position 1974: 0.0001808237570291876
Position 6412: 0.0001748010216980389
Position 19975: 0.000173224540375399
Position 9992: 0.00016248504720286415
Position 8134: 0.00016018482572432042
Position 867: 0.00015571913268524942
Position 17672: 0.00015323598383121899
Position 1117: 0.00014902552463225556
Position 130: 0.0001190669104802714
Position 930: 0.00011600795882101589
Position 9381: 0.00011587942740731816
Position 7426: 0.00010842507583803502
Position 8266: 0.0001046804535897256
Position 4990: 9.406939340471581e-05
Position 1935: 9.252044693142693e-05
Position 1492: 9.110709114237587e-05
Position 552: 8.90017875230155e-05
Position 1333: 8.826167798813331e-05
Position 9943: 8.387299288768014e-05
Position 20142: 8.258496474111044e-05
Position 7786: 8.146140684452482e-05
Position 7619: 8.003359161203329e-05
Position 7266: 8.000079571123946e-05
Position 3673: 7.850133414203725e-05
Position 2964: 7.550355577244288e-05
Position 20406: 7.53098016884574e-05
Position 2027: 7.368260685420086e-05
Position 2406: 6.914127329951066e-05
Position 2728: 6.840923401347672e-05
Position 4280: 6.512188823688446e-05
Position 7571: 6.451971181995912e-05
Position 1868: 6.138320238613981e-05
Position 3399: 5.904304093292416e-05
Position 3663: 5.78921282968116e-05
Position 4111: 5.083982423003877e-05
Position 133: 4.984185478739939e-05
Position 815: 4.844457571337219e-05
Position 19527: 4.759941832978719e-05
Position 8892: 4.729577912995776e-05
Position 1635: 4.534211921816949e-05
Position 4351: 4.3303464150121815e-05
Position 2057: 4.109575403276e-05
Position 1786: 3.4646141138793856e-05
Position 3310: 3.416331173377045e-05
Position 3758: 3.239837882736298e-05
Position 148: 3.09755053465487e-05
Position 140: 2.8713547404190987e-05
Position 9736: 2.8384012054299722e-05
Position 1704: 2.750691319079639e-05
Position 2000: 2.6371877554451387e-05
Position 12292: 2.5133216547146166e-05
Position 1657: 2.166397872870831e-05
Position 2357: 2.1654706116719766e-05
Position 2442: 1.9386180566170147e-05
Position 960: 1.8032949434451115e-05
Position 1680: 1.788280438169937e-05
Position 448: 1.6176491238897717e-05
Position 1097: 1.5071665778619032e-05
Position 3341: 1.447482178258257e-05
Position 518: 1.1748834993444257e-05
Position 10020: 1.1272384478903482e-05
Position 9960: 9.855319827127743e-06
Position 620: 9.632741320948514e-06
Position 10442: 8.099979128552852e-06
Position 11811: 7.532841554579372e-06
Position 10213: 6.984494909014423e-06
Position 9949: 6.937812994157824e-06
Position 7401: 6.3798570413006925e-06
Position 8102: 4.829994515816046e-06
Position 9634: 4.081746705312885e-06
Position 11785: 3.880494115453762e-06
Position 6528: 3.188556750690078e-06
Position 11069: 3.017719685275058e-06
Position 11704: 3.0029225516776334e-06
Position 7213: 2.4283138837044114e-06
Position 11033: 2.4066355608135626e-06
Position 11081: 2.291950725068315e-06
Position 9853: 1.628005449763455e-06
Position 6589: 6.91328278374365e-07
Position 7205: 4.130083933659227e-07
Position 10233: 3.570360539919233e-07
Position 7539: 3.210401378470583e-07
Position 7510: 3.1868345982742307e-07
Position 1124: 2.880009851459834e-07
Position 1214: 2.6524568140884986e-07
Position 1147: 2.3188700179223092e-07
Position 1257: 2.1590493673494397e-07
Position 1886: 2.1018352709301388e-07
Position 7960: 1.6262717455120445e-07
Position 828: 5.9201747966310385e-08
Position 507: 5.151317101842171e-08
Position 11505: 3.15285259298952e-08
Position 11597: 2.4985026774122512e-08
Position 7167: 7.543563046311987e-09
Position 11154: 6.3870615857971e-09
Position 324: 2.509630298923976e-09
Position 182: 1.2110703242392887e-09
Position 201: 7.418199596639286e-10
Position 180: 4.477486146854697e-10
Position 9885: 2.9313840333334973e-10
Position 10209: 2.3498426217170388e-11
Position 203: 7.820126878878593e-12
Position 213: 3.010928156722323e-12
