Gene = SBDS
Position 178: 0.012404821585164557
Position 6982: 0.011560240088560362
Position 1139: 0.011379644680686814
Position 4611: 0.010343894481568729
Position 665: 0.009791138991263139
Position 7698: 0.00907489260756756
Position 4750: 0.008604194046547652
Position 2243: 0.007544774060413381
Position 7507: 0.0074946131395106
Position 7030: 0.006039857374393522
Position 6342: 0.005980780039765976
Position 1323: 0.005833550411849787
Position 803: 0.005820053138250268
Position 2196: 0.005505672286092293
Position 5965: 0.005458307415635086
Position 6273: 0.005217160435630745
Position 2100: 0.004455636623121758
Position 3564: 0.004048397212449221
Position 3974: 0.004015123122435762
Position 1749: 0.0037531759181104497
Position 4753: 0.0034850669203995033
Position 6898: 0.0034054347027764388
Position 6878: 0.0031239023454108176
Position 5874: 0.0030665312568971524
Position 7672: 0.0028972790626072826
Position 2121: 0.0027403538113700858
Position 3173: 0.002632466873680558
Position 558: 0.0025531428484821877
Position 1701: 0.00230814793641184
Position 2811: 0.0019787329417102297
Position 2202: 0.0018938312298198072
Position 5317: 0.0017599608925840575
Position 641: 0.0017416562289028108
Position 5147: 0.0015889875501868189
Position 5264: 0.0015111012128363242
Position 3158: 0.0014718613019492166
Position 1215: 0.0014195268687952946
Position 5118: 0.0013588494094970204
Position 4320: 0.0012651353492332655
Position 1987: 0.0012353916107755106
Position 6402: 0.0011097935680952579
Position 4933: 0.0010008774776024232
Position 385: 0.0009409483182322065
Position 4559: 0.0009012470312568094
Position 6084: 0.0008645974089008994
Position 743: 0.0008303165806336297
Position 7440: 0.0008240521583754538
Position 4685: 0.000820387811456637
Position 3647: 0.0008154531810686466
Position 1297: 0.0007906709745375322
Position 7731: 0.0007206184604847149
Position 6434: 0.0007166666654570613
Position 1267: 0.0006872280206377403
Position 5080: 0.0006020899770587984
Position 4593: 0.000599571998085002
Position 740: 0.0005665353720608091
Position 975: 0.0004545435022698923
Position 4532: 0.000423108718540801
Position 4198: 0.00041540091690647535
Position 2597: 0.0003877041199184422
Position 4267: 0.0003797966904015449
Position 5655: 0.00035004770930908464
Position 6058: 0.0003211826202929917
Position 1920: 0.00027987927325968053
Position 4264: 0.000279825531894098
Position 5912: 0.0002451471484020094
Position 1090: 0.00022135357099729614
Position 1363: 0.0002064800766655572
Position 2037: 0.00018191375626909337
Position 1963: 0.00017597118502799466
Position 1780: 0.0001582994098682128
Position 126: 0.00014650763163066315
Position 2498: 0.00014161563744965151
Position 869: 0.00014103925381704426
Position 246: 0.00013155010447386614
Position 4962: 0.00011573379833518282
Position 4970: 0.00010911708741637464
Position 1650: 9.481321850180834e-05
Position 4637: 9.329694943460966e-05
Position 1222: 7.657943934305803e-05
Position 2621: 7.063087805111946e-05
Position 2839: 6.878249291314585e-05
Position 1060: 6.42121564333899e-05
Position 1891: 6.329832010366196e-05
Position 402: 5.845223639691795e-05
Position 672: 5.7385697868531416e-05
Position 6248: 4.705985050561316e-05
Position 1894: 4.537253899142644e-05
Position 675: 3.365956588544631e-05
Position 1686: 2.9035992229505565e-05
Position 288: 2.461204130886808e-05
Position 79: 2.399798943513133e-05
Position 1018: 2.056632875329185e-05
Position 681: 1.7535274047793865e-05
Position 983: 1.4793239479158921e-05
Position 564: 1.0425490111255743e-05
Position 4697: 1.0328838274250165e-05
Position 4820: 1.0079596823994246e-05
Position 4775: 7.925049860115483e-06
Position 2760: 7.471853952259122e-06
Position 698: 6.0795263222369985e-06
Position 691: 6.077410928262596e-06
Position 109: 6.030440927060546e-06
Position 423: 5.658312326636565e-06
Position 1024: 4.698648261505149e-06
Position 5334: 4.016389562548942e-06
Position 684: 3.7662880212648015e-06
Position 621: 2.8552828890426905e-06
Position 5450: 2.681378148380404e-06
Position 258: 2.479550537838485e-06
Position 453: 1.2103613565484546e-06
Position 807: 1.057677502510066e-06
Position 390: 8.140916381649731e-07
Position 447: 2.799513062532564e-07
Position 3189: 2.340213259408598e-07
Position 145: 1.9399436271921343e-07
Position 879: 1.6712888794445283e-07
Position 365: 1.4051755541877252e-07
Position 2786: 8.717408470351454e-08
Position 468: 4.477546232795887e-08
Position 305: 2.2053446208061185e-08
Position 481: 6.365209485945216e-09
Position 4141: 5.5580436841809565e-09
Position 319: 2.6517448632446585e-09
Position 351: 1.6526407873099954e-09
Position 486: 9.721420505377176e-10
