Gene = OTUD3
Position 26225: 0.003631235000826144
Position 23362: 0.003528280502501785
Position 2228: 0.0031656768686534123
Position 19456: 0.0031034297886546125
Position 15715: 0.003049902537751256
Position 1524: 0.0029983614139132667
Position 9034: 0.002827128791373525
Position 156: 0.0025619013244613316
Position 3219: 0.0023434344945592388
Position 26749: 0.0023094204018297725
Position 24542: 0.0022847848048520407
Position 782: 0.0022263282553610197
Position 379: 0.0022143204177887724
Position 16157: 0.002153958177350647
Position 1301: 0.0020624852900394163
Position 26526: 0.002015185324775205
Position 5186: 0.0018605070327263318
Position 5826: 0.0017861172326430726
Position 2849: 0.0017535240900125593
Position 930: 0.0014713502090432286
Position 8694: 0.0014580804523538025
Position 25587: 0.001389332215544875
Position 22699: 0.0013869977470716817
Position 4279: 0.0013398413228368471
Position 8559: 0.001292931280769895
Position 4289: 0.0010815293417754115
Position 1715: 0.001009477665028699
Position 2845: 0.0008716537529411344
Position 3582: 0.0008215008011686528
Position 22609: 0.0007906387170767643
Position 4085: 0.0007749101511272474
Position 24131: 0.0006866267549351387
Position 24370: 0.0006716953105010924
Position 24502: 0.0006608788323053362
Position 24376: 0.0005669362983540414
Position 772: 0.0003801342159352783
Position 24605: 0.0003302794934117061
Position 638: 0.0002149718657533306
Position 16003: 0.00020836887850745844
Position 822: 0.00018219873080724846
Position 950: 0.00013225501317789873
Position 25204: 0.00012103784396135027
Position 25299: 0.00011149935619679986
Position 15308: 8.913769648488991e-05
Position 25789: 6.346169992079802e-05
Position 1538: 6.132566252525914e-05
Position 15077: 5.8132466949434216e-05
Position 470: 5.160972324259584e-05
Position 2914: 4.671601721971251e-05
Position 481: 3.904520814373223e-05
Position 160: 3.473092967645266e-05
Position 25879: 3.0682122448273365e-05
Position 25974: 2.7168886426092746e-05
Position 3440: 2.3285918522818543e-05
Position 2608: 1.996255139106164e-05
Position 429: 1.8209513391481326e-05
Position 3467: 1.4192085378379651e-05
Position 2872: 1.3882020240352322e-05
Position 1979: 9.7784694421653e-06
Position 1720: 7.786597558324325e-06
Position 1828: 6.943589209335615e-06
Position 3221: 3.0873948926287813e-06
Position 609: 1.0419488615428916e-06
Position 548: 1.0007503516523937e-06
Position 126: 1.6777842814547664e-07
Position 358: 1.4096725961210898e-07
Position 22479: 1.3402615412311445e-07
Position 298: 4.3334802195746244e-08
Position 618: 2.759450407774564e-08
Position 661: 1.8296075135642825e-08
Position 679: 1.5338183050806244e-08
Position 985: 1.3891995998728327e-08
Position 588: 7.367057028442459e-09
Position 507: 4.413201537000978e-09
Position 367: 3.0467353829476935e-09
Position 676: 4.890364699983192e-10
Position 668: 2.4220860620193497e-10
Position 3: 6.3999118801725e-12
Position 285: 3.356452969534181e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 15026: 0.9999164698689861
Position 22377: 0.9834064010183633
Position 25056: 0.9033114759548552
Position 7871: 0.8443308984234315
Position 11854: 0.818210137201979
Position 6054: 0.728781646880159
Position 21753: 0.6073706521068301
Position 23883: 0.5547288759628506
Position 5686: 0.46262052227252826
Position 8874: 0.24444343151045825
Position 23918: 0.21874086076941215
Position 29657: 0.19567684297182195
Position 21759: 0.17952387300157197
Position 26643: 0.17919237060096588
Position 16342: 0.16379055916752594
Position 29907: 0.14441733121877565
Position 29895: 0.14087890953165985
Position 4325: 0.13752462025165788
Position 26197: 0.13629005538645084
Position 21189: 0.12771818746395086
Position 12981: 0.11738623700809105
Position 28901: 0.10470725296067192
Position 10027: 0.09961106192441027
Position 10008: 0.0976958218608466
Position 706: 0.0869067024559696
Position 1403: 0.08526565622373322
Position 23924: 0.075850010971924
Position 16318: 0.06817817080034921
Position 29599: 0.06032388559166301
Position 4194: 0.05543780431647496
Position 764: 0.045882214222147756
Position 28275: 0.044605106977354037
Position 13302: 0.04162877788189187
Position 14471: 0.03956992793404158
Position 24480: 0.03804773580733031
Position 9571: 0.03670367952053978
Position 29617: 0.035775000276710295
Position 13589: 0.03440242118161177
Position 1471: 0.0339098366406713
Position 14633: 0.03264136561733249
Position 23725: 0.03167119844573052
Position 15481: 0.027771135207070145
Position 29488: 0.027319731859706948
Position 8900: 0.02687812176347997
Position 25862: 0.025671788054082698
Position 30088: 0.024532062236967866
Position 3880: 0.024027606739488044
Position 24211: 0.022154943631676
Position 26308: 0.020157836660458478
Position 2363: 0.020130800011888137
Position 24214: 0.019284554374310477
Position 26328: 0.01692140890157304
Position 837: 0.016573761810782975
Position 12522: 0.01579226526215421
Position 17861: 0.015670967465568158
Position 22393: 0.015135429160992683
Position 1331: 0.014953748601482486
Position 11807: 0.01474895865372819
Position 24016: 0.012351594997828405
Position 25681: 0.012158924224364681
Position 4265: 0.011684876786516429
Position 14101: 0.011373891232473008
Position 23437: 0.011339829994429809
Position 12995: 0.011272800898304382
Position 21031: 0.01121771847299218
Position 18191: 0.010834101827066938
Position 13994: 0.010794538849817847
Position 7594: 0.010652834751456541
Position 810: 0.010570449406740304
Position 4116: 0.01038002578456925
Position 4344: 0.009707911111468471
Position 2369: 0.00962166221496174
Position 25001: 0.009009233896270797
Position 1432: 0.008869669082631298
Position 24998: 0.00881494078265882
Position 23692: 0.008508950562349243
Position 8845: 0.00830341258305697
Position 23799: 0.007824292237664971
Position 19498: 0.007817085213473466
Position 28770: 0.006787779643038657
Position 3346: 0.006635136491053642
Position 14154: 0.006630800245741022
Position 28921: 0.006473913470666453
Position 1407: 0.006364890882601399
Position 23891: 0.005723273669837399
Position 29856: 0.005693773015173974
Position 15619: 0.005607486598772222
Position 5568: 0.0055196506151472275
Position 15712: 0.0055162790860424134
Position 29993: 0.005424123776010044
Position 16323: 0.004496353917567254
Position 28366: 0.0044610974240671866
Position 3124: 0.0042670887789797935
Position 4051: 0.003888129500876952
Position 17771: 0.003771915070349746
Position 2176: 0.0037672122056663757
Position 19286: 0.00375414003692611
Position 30298: 0.0036088234401006015
Position 23310: 0.0035498740234243408
Position 24534: 0.0033787384618059026
Position 363: 0.0033391385463529713
Position 531: 0.0032240974859888477
Position 23674: 0.003130622755377588
Position 8729: 0.0030336015374049243
Position 16482: 0.00303294653961688
Position 22585: 0.002817497207331583
Position 2714: 0.00267720671766021
Position 25991: 0.0026753401555081463
Position 543: 0.0025476830331816165
Position 15670: 0.0025212752570440136
Position 23860: 0.0024866356285817735
Position 24296: 0.00245939483836943
Position 514: 0.0022591960774600837
Position 23345: 0.002089352248201776
Position 15456: 0.0020490856072444977
Position 26921: 0.002002977185168991
Position 3127: 0.0019950136650999043
Position 444: 0.0018970309660378498
Position 904: 0.0018847805941419398
Position 7342: 0.001854621163904718
Position 24564: 0.0018392855699565754
Position 7819: 0.0018370922521763898
Position 17735: 0.001798296410498163
Position 1178: 0.0017221718360003386
Position 1151: 0.0016777167215795503
Position 23324: 0.0016581123621626883
Position 23270: 0.0013952743326285997
Position 2428: 0.0013834878614940192
Position 26993: 0.0013573860261587875
Position 23655: 0.0013324565040960202
Position 2148: 0.0013039595854152533
Position 24329: 0.0012725180840989223
Position 15616: 0.001269451275454233
Position 29213: 0.0012683829165808368
Position 15900: 0.0011857972407150206
Position 9912: 0.0011807420559556904
Position 23557: 0.0011708147776714924
Position 794: 0.001143478202986974
Position 5134: 0.0010661652575938807
Position 15967: 0.0010564230177306981
Position 15357: 0.0010142053472442804
Position 27422: 0.0010134354590327827
Position 28897: 0.0010043587101363708
Position 406: 0.0009815717684996557
Position 26386: 0.0008363752231397052
Position 776: 0.0008147010157878627
Position 5154: 0.0007943417751324518
Position 2398: 0.0007940252637004557
Position 8599: 0.0007814166187869604
Position 2347: 0.0007353806356978288
Position 427: 0.0007097631782490381
Position 8581: 0.0006766638335668419
Position 25487: 0.0006441404177981668
Position 24936: 0.0006362316656475582
Position 8413: 0.0005837077773238836
Position 16508: 0.000534789463004653
Position 18086: 0.0005221613375401903
Position 2021: 0.00048697894358976535
Position 26024: 0.0004840446156310885
Position 23399: 0.000469024784794023
Position 26443: 0.00044786827072659476
Position 781: 0.0004296072496610701
Position 8396: 0.00039203896811715745
Position 25401: 0.000337528294224582
Position 968: 0.0003343375040207576
Position 8443: 0.00031718453532885387
Position 3204: 0.00024424495221740005
Position 26127: 0.000235719529461837
Position 23170: 0.00022193242774260735
Position 494: 0.00020616323845865163
Position 821: 0.00020381976000405326
Position 729: 0.00020234653190893717
Position 2101: 0.0001981796395161458
Position 25784: 0.000130745524112226
Position 15849: 0.000120106797412387
Position 848: 8.327697632435904e-05
Position 661: 7.960155626481409e-05
Position 25808: 7.670121548648586e-05
Position 1477: 6.532941975483951e-05
Position 14899: 5.3033010888953224e-05
Position 346: 4.7174806125957036e-05
Position 588: 4.2381452013913623e-05
Position 15246: 3.555453287789458e-05
Position 2395: 3.493155179079915e-05
Position 342: 3.0775212484065535e-05
Position 563: 2.8854202981937097e-05
Position 16375: 2.3910385163118803e-05
Position 889: 2.3574879482196632e-05
Position 827: 2.0636733877090388e-05
Position 2961: 1.977267875798709e-05
Position 518: 1.8176047951087562e-05
Position 556: 1.7684558135676547e-05
Position 3153: 1.7269313556925948e-05
Position 17867: 1.4885132944819166e-05
Position 2079: 1.4120264188903237e-05
Position 16378: 1.4078546967338278e-05
Position 2932: 1.3713297838481446e-05
Position 1153: 1.2400420412652363e-05
Position 1735: 1.1142472677878435e-05
Position 2476: 9.765779589914119e-06
Position 2243: 8.635368000763786e-06
Position 15302: 8.207896219790747e-06
Position 1890: 8.070333674234314e-06
Position 2733: 7.412888533570426e-06
Position 358: 6.616812000002119e-06
Position 15192: 6.1030898810675e-06
Position 372: 6.019362000062862e-06
Position 2155: 5.935026309979894e-06
Position 1621: 4.312403125390298e-06
Position 1344: 4.1581088019264085e-06
Position 870: 3.333328057868209e-06
Position 928: 3.0688312321957103e-06
Position 878: 3.0547479400598607e-06
Position 569: 2.9874284625898882e-06
Position 1231: 2.8509406005705533e-06
Position 604: 2.696129389205303e-06
Position 462: 2.384264847661431e-06
Position 723: 2.3443411415582635e-06
Position 573: 2.2449019418942047e-06
Position 1073: 2.1809981473881377e-06
Position 2517: 2.1091745907296067e-06
Position 885: 1.8390962246039431e-06
Position 733: 1.5852876629409333e-06
Position 1627: 1.4746307897215465e-06
Position 548: 1.393466347281051e-06
Position 2801: 1.1562742199771684e-06
Position 922: 1.0747239641479404e-06
Position 641: 9.9095273177757e-07
Position 25549: 9.009599258647524e-07
Position 22135: 4.5292200373642063e-07
Position 15462: 2.933883415646949e-07
Position 2404: 2.6476023447472205e-07
Position 1646: 2.1639408182578338e-07
Position 22074: 6.97011999720129e-08
Position 466: 6.5243404073586e-08
Position 609: 6.523448035093504e-08
Position 392: 5.976638753529341e-08
Position 477: 5.1072373538419675e-08
Position 24864: 4.581985409063389e-08
Position 454: 3.6086639474923557e-08
Position 491: 2.660032399176885e-08
Position 379: 2.1563000716867554e-08
Position 383: 1.5007906470555655e-08
Position 615: 6.744245127928484e-09
Position 242: 4.377868102781101e-09
Position 919: 1.2926063266194162e-09
Position 618: 6.855827023451947e-10
Position 1434: 2.896570364897023e-10
