Gene = UROD
Position 300: 1.852564778429479e-05
Position 879: 1.7525381583691672e-05
Position 981: 1.5697586638383794e-05
Position 1269: 1.3653500126695863e-05
Position 1341: 1.1933214986119844e-05
Position 187: 7.490616102636821e-06
Position 162: 7.402344107136818e-06
Position 428: 7.325473573973669e-06
Position 1052: 6.1855270754056165e-06
Position 1029: 4.416839018016975e-06
Position 546: 3.1614245477747244e-06
Position 456: 2.885720655824503e-06
Position 26: 2.7571688847934783e-06
Position 1031: 2.2511218968718825e-06
Position 990: 2.1542144326712566e-06
Position 86: 1.8262409593218554e-06
Position 768: 9.89833770903556e-07
Position 1196: 1.769758487414531e-07
Position 102: 9.84556919173155e-08
Position 439: 1.1257883578672797e-08
Position 506: 3.2753895545692225e-09
Position 921: 4.2069637717515036e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1144: 0.9315259608425431
Position 2588: 0.8872590012736199
Position 1761: 0.8307634377193779
Position 988: 0.7524462052371917
Position 3189: 0.6377629594779489
Position 2792: 0.6136752494739703
Position 1446: 0.44935411327911795
Position 2336: 0.4172297022339603
Position 709: 0.4008020900834529
Position 3166: 0.27805130313911725
Position 2291: 0.21327997219489664
Position 2319: 0.1000821022991581
Position 759: 0.06687293346995447
Position 601: 0.049091064093000514
Position 2300: 0.042895555445350904
Position 2624: 0.03269698341138648
Position 3126: 0.028385536803947578
Position 506: 0.0253502082054811
Position 990: 0.018178041283779218
Position 2177: 0.0159451772933129
Position 716: 0.007401247139277413
Position 1836: 0.007259552236686038
Position 3345: 0.00700983278686187
Position 2603: 0.0068779813284309665
Position 2760: 0.005777298423978801
Position 1427: 0.005311060866333864
Position 1068: 0.004778175214763226
Position 766: 0.0040748491517407
Position 2477: 0.003955160989952643
Position 806: 0.0038910044054992045
Position 721: 0.003250558837791187
Position 2566: 0.0028245450093733705
Position 1025: 0.0026681683444824008
Position 3170: 0.0025170211978634816
Position 482: 0.0024608537790956884
Position 395: 0.002331193116988973
Position 3192: 0.0022508689232095215
Position 784: 0.0020226561756855367
Position 2348: 0.0019976616234574558
Position 3195: 0.0019854834851367833
Position 3404: 0.0019051647024270991
Position 2796: 0.001192124877274701
Position 2767: 0.0010971473582767793
Position 2520: 0.0010328315614926684
Position 2045: 0.0007955044354488184
Position 1483: 0.0007685479936203377
Position 1014: 0.0007594770393556901
Position 1207: 0.0007286904483782529
Position 2823: 0.000705897464381144
Position 237: 0.0006754633989716564
Position 1900: 0.0006712056947307037
Position 1108: 0.0006410843666381669
Position 3135: 0.0005804082582121221
Position 297: 0.0005602513810127742
Position 853: 0.00047489171670509915
Position 605: 0.00043562752136167216
Position 2021: 0.00040333003372290395
Position 3372: 0.0003708058868597141
Position 261: 0.00035969432863098335
Position 778: 0.0003555878440460853
Position 525: 0.0003491824417266194
Position 995: 0.0003132856571331591
Position 411: 0.00024886777927384153
Position 2085: 0.00024567387653644447
Position 1815: 0.00024341006489914617
Position 1120: 0.00023667229185413035
Position 310: 0.00021468897554753025
Position 1543: 0.00020976924049701827
Position 633: 0.00017346025377003616
Position 654: 0.0001578600453936702
Position 348: 0.00014727660257376633
Position 3386: 0.00014357380814968715
Position 898: 0.00012090678898149186
Position 447: 0.0001190003297242527
Position 1461: 0.00011829130648577131
Position 324: 0.00011648308458447701
Position 1044: 0.00011031889806978257
Position 3053: 0.00010182386557757013
Position 824: 7.809843188656962e-05
Position 3216: 7.042256358664773e-05
Position 423: 6.444898503868153e-05
Position 657: 6.063524311812716e-05
Position 335: 5.9718095010202925e-05
Position 3289: 5.5530410811236474e-05
Position 959: 4.868962343381631e-05
Position 1564: 4.860658376816756e-05
Position 565: 4.349585339497828e-05
Position 1231: 4.316275783342459e-05
Position 2670: 3.8231025502188544e-05
Position 582: 3.4439967707762915e-05
Position 872: 3.420099021391649e-05
Position 1498: 3.331527859943827e-05
Position 661: 3.066944362122493e-05
Position 1579: 2.77294958807731e-05
Position 456: 2.6495848740243864e-05
Position 935: 2.6261937723730207e-05
Position 538: 2.5582265237630426e-05
Position 607: 2.0305187267686546e-05
Position 1086: 2.025799362344381e-05
Position 1645: 1.802319506368647e-05
Position 1706: 1.766087074707798e-05
Position 1088: 1.611147334813443e-05
Position 1313: 1.4597437515731676e-05
Position 803: 1.2265406262555439e-05
Position 1546: 8.372271676148707e-06
Position 1392: 7.537915648393268e-06
Position 533: 6.514963565315341e-06
Position 857: 5.878903895442427e-06
Position 2006: 5.250819359843933e-06
Position 200: 4.648896473288495e-06
Position 2001: 4.08951948312082e-06
Position 629: 2.9669300976970604e-06
Position 428: 2.8957251984733514e-06
Position 1269: 2.760071753980778e-06
Position 1094: 2.513869556494318e-06
Position 665: 1.4417869725068688e-06
Position 1274: 1.421321947598171e-06
Position 950: 1.3400411425215587e-06
Position 940: 1.1124756828568876e-06
Position 463: 9.778530316586566e-07
Position 540: 6.926982824421555e-07
Position 612: 3.97950551774888e-07
Position 556: 3.9018684845396924e-07
Position 609: 2.427567763874667e-07
Position 169: 1.7084951211633714e-07
Position 187: 2.957289309267782e-08
Position 151: 2.644739880728813e-08
Position 558: 2.4292600082165355e-08
Position 1349: 3.478672536746295e-09
Position 1384: 1.3013424493527878e-09
Position 153: 2.0428595865138646e-10
Position 143: 1.0117471521715799e-11
Position 108: 7.743609104431079e-13
Position 102: 7.635174137769427e-13
Position 125: 1.6199316381253574e-13
Position 95: 7.11938790400752e-14
Position 112: 2.424509781878137e-14
