Gene = GNE
Position 15399: 0.005136419062957029
Position 16689: 0.00469110416344397
Position 26392: 0.00460156640107013
Position 12842: 0.00450362194697582
Position 15352: 0.004155778145269063
Position 16399: 0.003936647758629578
Position 4769: 0.003912938768527982
Position 7427: 0.0038902424366481403
Position 7424: 0.0036332163521311718
Position 13823: 0.0034689258614334553
Position 2030: 0.0033779239025362013
Position 32425: 0.0033772461337776335
Position 26365: 0.0033291600560880407
Position 33793: 0.00332700711001248
Position 7478: 0.0031932282526865832
Position 31574: 0.0031480545146229744
Position 27486: 0.0029915441832529333
Position 748: 0.002981070287415619
Position 20629: 0.002938571396238491
Position 3189: 0.0028163266925900782
Position 16507: 0.002792846787393481
Position 503: 0.0027009237389955284
Position 12452: 0.0025958053650253538
Position 23928: 0.002499323445142465
Position 32185: 0.0024531912713246745
Position 21578: 0.0024522090243047703
Position 13338: 0.0022860619652737752
Position 27358: 0.002248079054510364
Position 20072: 0.002222890968147805
Position 2075: 0.0022070675528064678
Position 27408: 0.002185030620885252
Position 194: 0.001982536601513188
Position 7737: 0.0018824717853021741
Position 7665: 0.001854207009350518
Position 14653: 0.0017962055055396817
Position 16264: 0.0016991631423302657
Position 4930: 0.0016517243998340145
Position 377: 0.0016010298514877108
Position 1930: 0.0015297921944491734
Position 29949: 0.0014677694559451476
Position 13393: 0.0014621429763747636
Position 12800: 0.0014344597001482327
Position 14984: 0.0014253579609985012
Position 9107: 0.001384664628270236
Position 4159: 0.0013392717800979439
Position 3083: 0.0012791418347259554
Position 20469: 0.0012486553280103424
Position 18991: 0.0012460781015273092
Position 4967: 0.001224094529380789
Position 7724: 0.0012222884772770265
Position 12307: 0.0011813693237618522
Position 2987: 0.0011469419875692307
Position 2037: 0.0011316550587048366
Position 26980: 0.0010653527441847402
Position 1844: 0.0010153248337074114
Position 19661: 0.000977305386306339
Position 14801: 0.0008766024250927766
Position 310: 0.0008528819317657802
Position 1971: 0.0008306111695968514
Position 16539: 0.000797840632429593
Position 26732: 0.0007904245616362885
Position 18098: 0.0007679050935249813
Position 27584: 0.0007403360763482732
Position 585: 0.0007264958223039247
Position 18808: 0.0007212966466568398
Position 13364: 0.0006966416590269175
Position 16876: 0.0006905978061795837
Position 21372: 0.0006798111915535222
Position 12668: 0.0006711621743408252
Position 16736: 0.000649209574734869
Position 14482: 0.0006423701917428547
Position 26107: 0.0006373566448981817
Position 5925: 0.0006253916301787335
Position 16721: 0.000609982978515415
Position 13883: 0.000605768989312359
Position 2939: 0.0005784232731184382
Position 30704: 0.0005106024070919577
Position 14931: 0.0004757184541129317
Position 27459: 0.0004529275788562635
Position 5864: 0.0004392468777033216
Position 26111: 0.00042090009322366505
Position 4135: 0.00039332607706244057
Position 1772: 0.00034804423762799133
Position 242: 0.00034767125273550887
Position 1397: 0.00031994496958121394
Position 26613: 0.00030115464050201393
Position 1372: 0.0002986538052612247
Position 14847: 0.00025151987002880813
Position 14559: 0.00021731825516254646
Position 16365: 0.00019878657198516852
Position 21758: 0.000195916829635853
Position 327: 0.0001682037327255183
Position 5064: 0.00016174441843038606
Position 3247: 0.00015569536905561476
Position 2788: 0.00014305275205237262
Position 21901: 0.00014101663080524153
Position 2439: 0.00013523002319262446
Position 3823: 0.00012782817250575357
Position 270: 0.00012344387355154237
Position 20769: 0.00011516414249551351
Position 20766: 9.604984682843522e-05
Position 806: 9.565645022773192e-05
Position 625: 8.382259530666823e-05
Position 12812: 8.037829444896931e-05
Position 944: 7.372555660019566e-05
Position 1892: 7.226800915489446e-05
Position 456: 5.257187734957836e-05
Position 26296: 4.6695507297774215e-05
Position 2257: 3.353201000252646e-05
Position 356: 2.8627285713882585e-05
Position 151: 2.676315782771832e-05
Position 2461: 2.1674127941803825e-05
Position 1690: 2.1039764367039857e-05
Position 1255: 2.0620222340579046e-05
Position 675: 1.9347028962858234e-05
Position 406: 1.618873987980693e-05
Position 1587: 1.582951304191085e-05
Position 15172: 1.4996673602399952e-05
Position 13299: 1.4842397507636155e-05
Position 474: 1.3868158880158036e-05
Position 20553: 1.3296444004700849e-05
Position 1536: 1.0235645894206572e-05
Position 3904: 9.595383956806025e-06
Position 1182: 9.066002443929481e-06
Position 1471: 8.515617419543901e-06
Position 3323: 7.57568954489724e-06
Position 2596: 7.555053215434698e-06
Position 3456: 7.392996946327856e-06
Position 3971: 6.472750370976531e-06
Position 15732: 6.232201441900704e-06
Position 3597: 4.791809248600243e-06
Position 16236: 2.91650022569747e-06
Position 3410: 2.7138538884152244e-06
Position 15895: 1.2437326013405348e-06
Position 15830: 1.0321099951355013e-06
Position 3957: 8.854231869643938e-07
Position 3731: 6.978577227612684e-07
Position 3930: 5.630019586595707e-07
Position 4336: 5.018952824515145e-07
Position 453: 4.332168637289626e-07
Position 3555: 2.744130414493668e-07
Position 1781: 1.0517065741459562e-07
Position 15756: 6.992127771969435e-08
Position 15074: 5.7678680225755774e-08
Position 1615: 3.5691857750197305e-08
Position 763: 3.521762536415315e-08
Position 1768: 3.413998654208815e-08
Position 1274: 1.7154059244661055e-08
Position 1533: 1.3366187352318999e-08
Position 1562: 1.0750783124157678e-08
Position 15046: 6.488002676621886e-10
