Gene = ASTE1
Position 11748: 0.11527592156089225
Position 1730: 0.10086958214498296
Position 692: 0.08157491506337672
Position 2595: 0.061693361526541694
Position 1238: 0.056738387857597675
Position 3061: 0.04861896192706135
Position 7074: 0.047337270272882905
Position 2523: 0.03922888442783862
Position 727: 0.02613121437658581
Position 11803: 0.025128853460285625
Position 1751: 0.02456433555553863
Position 6602: 0.0236823293818392
Position 1070: 0.020643947896814216
Position 11868: 0.020385860693605075
Position 2344: 0.01655120514194747
Position 1142: 0.0156847665993664
Position 1486: 0.015418611244554547
Position 3009: 0.01307888902350423
Position 2689: 0.013067973346036925
Position 7182: 0.01230588290991866
Position 2309: 0.011655851422656608
Position 12091: 0.010988321779618063
Position 1120: 0.01082681176470675
Position 1620: 0.010551145653181031
Position 2541: 0.010474912754053232
Position 7117: 0.010310679754756859
Position 698: 0.009840151772640733
Position 2926: 0.009640587300517194
Position 12125: 0.008699880899880929
Position 2870: 0.007869095405677425
Position 455: 0.007317037171363859
Position 4569: 0.006846231028658508
Position 3040: 0.006298650134949394
Position 7149: 0.006081378662685432
Position 3043: 0.0055957034037468
Position 8639: 0.005151993462198665
Position 2118: 0.005118597832889363
Position 11891: 0.004844223230352985
Position 11849: 0.004772148197888176
Position 4777: 0.0045412631263204144
Position 11846: 0.004210005995896526
Position 2387: 0.00407632501732527
Position 1279: 0.0040286314622930575
Position 1213: 0.004021440502255378
Position 1179: 0.003985561326675826
Position 11774: 0.003949864981901862
Position 1075: 0.0038217896307642784
Position 3747: 0.0037401262737222036
Position 2315: 0.0036184614766543517
Position 997: 0.0033029939197133994
Position 1774: 0.0032998411276476546
Position 10978: 0.003247935881200166
Position 173: 0.0031091403084223977
Position 136: 0.0030938373607429922
Position 11551: 0.002878043260817786
Position 704: 0.00258268432566824
Position 3793: 0.0023511405485611156
Position 1667: 0.00229928405745124
Position 315: 0.0022686139220524323
Position 1216: 0.002231682916305424
Position 2450: 0.0020329432116358214
Position 1435: 0.0019200368067732025
Position 733: 0.0016993365477447355
Position 1561: 0.0016392610301162911
Position 437: 0.0016300983274200845
Position 12326: 0.0015467821195825852
Position 2235: 0.0014588457299886616
Position 381: 0.0012611730854683921
Position 3829: 0.0010466637705167244
Position 1903: 0.0010423540136895227
Position 12575: 0.0009782414119300165
Position 2474: 0.0009137504573885194
Position 1529: 0.0008522845145397467
Position 10999: 0.0008271332988142189
Position 10812: 0.0007677126524943948
Position 5737: 0.0006593434403123723
Position 1973: 0.0006361318802820652
Position 5654: 0.0005884300764965432
Position 294: 0.0005823549572552402
Position 9927: 0.0005775143175569444
Position 12301: 0.0005435149982621226
Position 606: 0.0004775711702576665
Position 1736: 0.0004642051233982258
Position 3681: 0.00043015267700205625
Position 743: 0.0003353806637521497
Position 212: 0.0003275501149829355
Position 2228: 0.00031640975649860283
Position 231: 0.00028191852956003014
Position 3954: 0.00027122635148118325
Position 255: 0.0002695877437468149
Position 470: 0.00026513551568454525
Position 375: 0.0002625576640308277
Position 1779: 0.00022150494490396068
Position 12269: 0.00020886923023472756
Position 175: 0.00015965862556934816
Position 10800: 0.00015919971449551945
Position 2025: 0.0001542949501462514
Position 1283: 0.00012872585551326895
Position 1023: 9.57435543642536e-05
Position 526: 8.528259502817012e-05
Position 1157: 7.45556872461415e-05
Position 1046: 7.119563022737984e-05
Position 1150: 6.763879016548941e-05
Position 1870: 6.22755347422411e-05
Position 509: 5.780888411414641e-05
Position 917: 5.4888532938004925e-05
Position 5180: 4.0170640351785116e-05
Position 562: 2.8785125184541464e-05
Position 775: 2.8698015623506844e-05
Position 937: 2.8584628748957436e-05
Position 336: 2.4240141044760274e-05
Position 872: 2.4016320065394854e-05
Position 6175: 2.000944542034923e-05
Position 1508: 1.9751397594037427e-05
Position 3315: 1.9205067358867107e-05
Position 614: 1.0142429796786001e-05
Position 920: 7.118181636105291e-06
Position 1368: 5.9182593220802456e-06
Position 343: 5.73920095552139e-06
Position 770: 5.496083429305107e-06
Position 361: 5.043015211845827e-06
Position 296: 3.868811944529011e-06
Position 1410: 2.7085265348940546e-06
Position 271: 2.6631932267206683e-06
Position 3285: 2.5526887403752487e-06
Position 550: 1.4143778024749819e-06
Position 516: 1.3482647961965346e-06
Position 299: 1.1927122404981172e-06
Position 190: 1.1263603724130289e-06
Position 532: 1.0440762112266799e-06
Position 289: 6.597725270717606e-07
Position 234: 6.479401742522273e-07
Position 238: 5.704247527812853e-07
Position 2843: 5.562598011893995e-07
Position 386: 3.497002876989231e-07
Position 274: 3.1878737083221936e-08
Position 860: 4.640512139244291e-09
