Gene = SURF1
Position 350: 0.00015280947407074613
Position 1614: 0.00014603684135860385
Position 1346: 0.00014222485282272036
Position 1510: 0.00013999522832260148
Position 1682: 0.0001260706970653005
Position 2059: 0.0001257721981127298
Position 196: 0.00011645127102273948
Position 1843: 0.00011578626323327453
Position 164: 0.00011473821438548565
Position 374: 0.00010560308118644952
Position 1450: 9.973683488831368e-05
Position 1447: 9.707528617197059e-05
Position 4678: 9.493940953921791e-05
Position 520: 8.199956481940637e-05
Position 4483: 7.986534387713842e-05
Position 637: 7.920223713522249e-05
Position 4257: 7.653058779599585e-05
Position 2497: 6.797460901848557e-05
Position 1171: 6.766296779312452e-05
Position 1120: 6.40894113729367e-05
Position 1433: 5.849221114813914e-05
Position 2900: 5.755246746869262e-05
Position 2151: 5.363756460676448e-05
Position 4137: 5.3458068859983405e-05
Position 1801: 4.60740265151125e-05
Position 1871: 3.3595594681629094e-05
Position 2364: 2.5810120624078548e-05
Position 2237: 2.545712659907979e-05
Position 488: 2.3119130596468078e-05
Position 458: 2.2387798477735727e-05
Position 1005: 2.1903426836303414e-05
Position 988: 1.6219375882755736e-05
Position 605: 1.2877196714204373e-05
Position 2064: 1.1222756697332691e-05
Position 660: 9.080523298801926e-06
Position 237: 8.921230164192218e-06
Position 1259: 6.4625130355471176e-06
Position 355: 5.855133780799453e-06
Position 1278: 5.7316720451083e-06
Position 2444: 4.879242432646001e-06
Position 694: 4.626709803142496e-06
Position 1096: 4.595087765350232e-06
Position 3026: 4.349985352517283e-06
Position 1264: 3.882408859669652e-06
Position 430: 3.179047180640045e-06
Position 704: 3.1122419672289703e-06
Position 485: 2.4569197614124146e-06
Position 220: 2.3354938925182734e-06
Position 159: 2.3233741149442964e-06
Position 208: 2.2757882351255405e-06
Position 367: 1.4954739219789262e-06
Position 2431: 1.1620869999240575e-06
Position 1785: 6.973037474215533e-07
Position 2106: 5.744894772164535e-07
Position 2038: 2.7913489304076965e-07
Position 1972: 2.2428584393504882e-07
Position 148: 5.375611514836675e-08
Position 211: 2.3763226507207377e-08
Position 744: 1.1909373785717216e-08
Position 2160: 5.559165287621878e-09
Position 279: 4.888326100900871e-09
Position 267: 4.136003027282162e-09
Position 1888: 3.5294925538906063e-09
Position 1896: 3.233557909512797e-09
Position 535: 2.7983652192474624e-09
Position 753: 1.911182452933603e-09
Position 540: 1.6514251591605669e-09
Position 746: 1.5286246775078436e-09
Position 617: 1.3980509978011234e-09
Position 569: 1.3478022872781267e-09
Position 612: 1.1499644638979797e-09
Position 553: 2.887592560014679e-10
Position 639: 4.371514296187355e-11
Position 242: 2.642974492023017e-11
Position 250: 2.3304361875336418e-11
Position 90: 1.5539952207350724e-12
Position 281: 2.0945398046040954e-13
