Gene = APOBEC4
Position 3666: 0.0009500962739468314
Position 4970: 0.0008949580883719419
Position 470: 0.0008466768732257799
Position 4814: 0.0008341498010359298
Position 3840: 0.0008109399120938452
Position 1824: 0.000736563468389466
Position 366: 0.0007332125024579357
Position 6725: 0.0007207358708575838
Position 4182: 0.0006663459006411032
Position 1763: 0.0006486714616373143
Position 4096: 0.0006320804060629101
Position 5832: 0.0005976303825279564
Position 1346: 0.0005802939997347938
Position 975: 0.0004829844098995565
Position 2797: 0.00037116661781731914
Position 5231: 0.0003526986719255313
Position 2138: 0.0003338485067514827
Position 1831: 0.0002887018246010946
Position 4853: 0.000284344752367248
Position 109: 0.00028069558413110007
Position 797: 0.00023488013180261697
Position 1698: 0.00021602625928101115
Position 154: 0.00019439171674672556
Position 2773: 0.00018586753752775043
Position 1941: 0.00016877803567900995
Position 123: 0.00015579729482321722
Position 3628: 0.00014394677585420607
Position 2645: 0.0001317208937578523
Position 1371: 0.00011684717189045134
Position 2373: 8.782867542997783e-05
Position 2348: 8.246811671862394e-05
Position 899: 6.682218420380057e-05
Position 690: 6.348919912574325e-05
Position 476: 6.03316833134312e-05
Position 141: 4.104579499963123e-05
Position 543: 1.855643513453322e-05
Position 385: 1.0607821980305875e-05
Position 628: 8.712408188989215e-06
Position 182: 8.421247879580922e-06
Position 1425: 6.544251579926298e-06
Position 292: 4.4750883717676465e-06
Position 281: 4.17394768962437e-06
Position 1194: 3.551767432067539e-06
Position 173: 3.0558473516598606e-06
Position 1475: 2.4744487011591134e-06
Position 660: 2.143118464359272e-06
Position 170: 1.998385145819792e-06
Position 1167: 1.3878292645420572e-06
Position 1363: 1.1862168171547712e-06
Position 574: 1.1395771731395753e-06
Position 1405: 8.166164459052367e-07
Position 488: 7.731777019975868e-07
Position 223: 7.344655263403752e-07
Position 592: 6.210333126611203e-07
Position 2255: 5.29982461829882e-07
Position 586: 5.027252335905775e-07
Position 635: 2.8359115665945514e-07
Position 580: 2.5007253553710994e-07
Position 89: 2.2871260730526786e-07
Position 480: 1.7894410251617446e-07
Position 301: 1.788812386797321e-07
Position 371: 1.7094834603927818e-07
Position 596: 1.4030072086218337e-07
Position 2376: 1.3492699100329016e-07
Position 2134: 1.119350594091147e-07
Position 2172: 9.889351233463741e-08
Position 478: 8.580340474866493e-08
Position 981: 7.729389645292166e-08
Position 612: 7.656663651500306e-08
Position 1034: 5.477571666223461e-08
Position 230: 1.2861148734865313e-08
Position 91: 6.128737024306263e-09
Position 380: 1.1450600748968638e-10
Position 603: 6.954577136070673e-11
Position 843: 3.697016022887255e-11
Position 73: 1.370076615332054e-11
Position 382: 2.183870708630447e-13
