Gene = SUB1
Position 853: 0.00013233913924548887
Position 2761: 0.00010376067340939991
Position 766: 8.904112756473389e-05
Position 2549: 8.462461445748619e-05
Position 644: 7.753398722662408e-05
Position 782: 7.177590634775926e-05
Position 448: 5.624648879354405e-05
Position 630: 4.161403326544569e-05
Position 642: 3.7808534776987045e-05
Position 41: 3.0049739150226563e-05
Position 746: 2.8024852900700716e-05
Position 1378: 1.772167829123713e-05
Position 551: 7.926819955142529e-06
Position 15: 3.925731406666473e-06
Position 6: 1.948029311651763e-06
Position 563: 1.651087949075665e-06
Position 731: 1.4348844396517751e-06
Position 220: 2.94441260480354e-07
Position 349: 2.6665495650276043e-07
Position 174: 5.599359521066469e-08
Position 320: 4.3011156792685716e-08
Position 367: 1.5446333165309347e-08
Position 335: 1.2337695358847802e-08
Position 543: 2.467488462942876e-09
Position 212: 1.6501504715455485e-09
Position 383: 4.327959626507543e-10
Position 561: 3.946839126958431e-10
Position 416: 8.464556479027373e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 8018: 0.9345755588283825
Position 6463: 0.6582216356809152
Position 3297: 0.6522747951906284
Position 5004: 0.6234847641405248
Position 1040: 0.29087694723244795
Position 12682: 0.22901216699282884
Position 14601: 0.17913791341727467
Position 874: 0.17068576724973147
Position 20906: 0.13529007208455013
Position 14930: 0.10529541545487807
Position 6786: 0.09089757054507791
Position 8994: 0.0843598855765186
Position 14238: 0.08171106020913382
Position 1691: 0.07019797326100524
Position 7567: 0.06662635404757629
Position 16461: 0.06649016058081061
Position 18483: 0.04916533318910486
Position 7461: 0.04845504489927713
Position 17493: 0.03711567604891211
Position 17894: 0.03608087479434791
Position 10922: 0.035990379945426434
Position 848: 0.029139155345168994
Position 8926: 0.02868713801104807
Position 2615: 0.021027287382185855
Position 1036: 0.020257724945418377
Position 12678: 0.01839764685699761
Position 702: 0.01698618009878861
Position 468: 0.015878365560087957
Position 4770: 0.012598464482829618
Position 8750: 0.012487386353221292
Position 1060: 0.010236817777749348
Position 8298: 0.00970176902269161
Position 6534: 0.009083175994547759
Position 4749: 0.008701802563721977
Position 13640: 0.008152241211085692
Position 526: 0.00806496659272133
Position 380: 0.007601351277295212
Position 188: 0.007476357648848176
Position 988: 0.007360357771315888
Position 892: 0.007242704026442482
Position 10782: 0.00514482743074192
Position 780: 0.004706755482100142
Position 2759: 0.004175913395026286
Position 6698: 0.003946525405333482
Position 1466: 0.0037765756829920387
Position 13700: 0.003672853854524491
Position 12022: 0.003602521114171562
Position 10730: 0.003188898563077523
Position 8711: 0.0031447456053310414
Position 13170: 0.0031032420900232423
Position 6515: 0.002880053636501304
Position 621: 0.0023285250178348097
Position 10119: 0.002160375225765486
Position 853: 0.0020672706132205355
Position 12018: 0.0019591152362318552
Position 11874: 0.0019222582073619562
Position 8242: 0.0018941492397848557
Position 12702: 0.0018460925305239238
Position 2842: 0.0017724862975014005
Position 9116: 0.001496957090657624
Position 5787: 0.0014330293884462569
Position 5407: 0.001320915423386662
Position 876: 0.0012042520391581765
Position 1950: 0.0011667345703687826
Position 792: 0.0011177455401666229
Position 669: 0.0010397614173248333
Position 8880: 0.0010302972696731472
Position 3326: 0.0009766794038614075
Position 7366: 0.0008898496963195803
Position 9598: 0.0006230776052425043
Position 11312: 0.0005765479173156882
Position 1909: 0.000549534718444097
Position 827: 0.0005374153204782978
Position 9909: 0.00042771822397420924
Position 6702: 0.00041156552536299385
Position 726: 0.00040439025657707124
Position 8331: 0.00037501723754754723
Position 2294: 0.0003166576519531699
Position 1419: 0.0002992684259913651
Position 539: 0.0002915661530973284
Position 1410: 0.00026543120019033274
Position 11126: 0.0002604897297751365
Position 1096: 0.0002438391138802628
Position 2587: 0.0002417386459526881
Position 7163: 0.0002219180853232103
Position 3247: 0.0002115674442349785
Position 1580: 0.00014773009074815852
Position 1497: 0.00012352403858402705
Position 567: 0.00012176512441632342
Position 588: 0.00011505144888844757
Position 751: 0.00011138166280226268
Position 2419: 8.462461445748654e-05
Position 3521: 7.768620363666169e-05
Position 1556: 7.603397092418038e-05
Position 6144: 7.338539671959678e-05
Position 405: 7.268994269426177e-05
Position 905: 6.929487219007077e-05
Position 764: 6.215346997930875e-05
Position 810: 6.18772443584682e-05
Position 5344: 5.134754067858949e-05
Position 1342: 5.070439477723221e-05
Position 470: 4.7456939274938976e-05
Position 572: 4.6436796122004117e-05
Position 1268: 4.361862050746373e-05
Position 625: 3.50464706773665e-05
Position 850: 3.376209952275703e-05
Position 640: 2.5138345962342056e-05
Position 856: 2.242566695151753e-05
Position 585: 1.9771642891969167e-05
Position 795: 1.414247953589186e-05
Position 1292: 1.1487467887790544e-05
Position 734: 1.1146552525488505e-05
Position 686: 6.627843061268212e-06
Position 7815: 6.244818533325065e-06
Position 706: 6.2143003513577935e-06
Position 409: 5.973059225417452e-06
Position 217: 5.261610091827972e-06
Position 190: 3.1079317174063946e-06
Position 558: 3.0409266833131005e-06
Position 500: 2.888346847653745e-06
Position 921: 2.476757636917361e-06
Position 506: 2.432809378533034e-06
Position 475: 1.9965171454962373e-06
Position 1278: 1.4802898194445047e-06
Position 1251: 1.2213327073475787e-06
Position 496: 1.1891854904829986e-06
Position 502: 1.0602639306122946e-06
Position 283: 9.951681672946727e-07
Position 149: 1.7935299892907415e-07
Position 359: 1.2895570585654046e-07
Position 352: 7.756668730244166e-08
Position 3358: 1.7612741790861385e-08
Position 647: 1.519785936798719e-08
Position 3333: 1.4462456850483305e-08
Position 536: 1.1292443981537652e-08
Position 1200: 7.757921611525869e-09
Position 333: 1.599451032125946e-09
Position 220: 5.180614458243891e-10
Position 413: 5.108172938024784e-10
Position 224: 1.892390703207109e-10
Position 238: 1.1818169658067182e-10
Position 84: 6.647024159274178e-11
Position 251: 6.215905948348469e-11
Position 111: 5.40561776403525e-11
Position 297: 2.0311178466983843e-11
Position 242: 2.0070688663908835e-11
Position 349: 1.9449899478686275e-11
Position 226: 1.4264748841731867e-11
Position 124: 6.4544640585066215e-12
Position 117: 5.1669670192130174e-12
Position 313: 2.977341540478437e-12
Position 89: 9.750539217335601e-13
Position 303: 6.256360755484569e-13
Position 288: 4.997333676019436e-13
Position 129: 3.194197857511302e-13
Position 253: 2.0513295947599638e-13
Position 121: 3.9372952111572604e-14
Position 335: 2.9934074208858185e-14
Position 91: 2.722611281916056e-14
Position 305: 1.4567274172693993e-14
Position 340: 1.6791319013900898e-15
Position 100: 7.97431728724649e-17
