Gene = MLLT11
Position 9460: 0.03296504597123764
Position 8104: 0.02298200975232127
Position 4306: 0.02225888985434335
Position 5464: 0.021861501676629657
Position 2451: 0.021660216471041265
Position 8441: 0.02026549208575571
Position 763: 0.019010032863935454
Position 7689: 0.016380860019612718
Position 1076: 0.013182633655825001
Position 6308: 0.008833120511529319
Position 2095: 0.008792531503388294
Position 1610: 0.007880941746995199
Position 5148: 0.007706973587965552
Position 5712: 0.005908095959608011
Position 3128: 0.005731549492392668
Position 9376: 0.005130080634306538
Position 10281: 0.005103805499312665
Position 4625: 0.00503405523366764
Position 9513: 0.004537974703411384
Position 2370: 0.003913804685618339
Position 3113: 0.003399443960230234
Position 6283: 0.002852869156780724
Position 4649: 0.0027450391074833164
Position 4186: 0.0026330660916406997
Position 2540: 0.0024613795379524956
Position 8128: 0.0023926660445631595
Position 8268: 0.0022991988089362805
Position 1689: 0.0018850621387211666
Position 6447: 0.001870103623684003
Position 7570: 0.0016927855166848555
Position 2859: 0.0015883987456373706
Position 3183: 0.0014005542406068906
Position 3072: 0.0013806978347090505
Position 2629: 0.001348702332353502
Position 1741: 0.001299303005129563
Position 6825: 0.0011565195044466498
Position 924: 0.001083012683654733
Position 4033: 0.0010628023911250575
Position 6781: 0.0008396857332722995
Position 5438: 0.0007709079345067288
Position 6951: 0.0007329694808542948
Position 6193: 0.0007245117718856359
Position 1556: 0.000690938079927608
Position 2998: 0.0006494029017702448
Position 819: 0.000611883090472431
Position 3568: 0.0005681431801766103
Position 5176: 0.0005451693377683536
Position 5688: 0.000514371825790628
Position 269: 0.0004678457157983312
Position 2969: 0.00043205037592564447
Position 849: 0.00038130519051825874
Position 1298: 0.00034758450138507865
Position 770: 0.0003215615094369015
Position 531: 0.00032096960462252874
Position 2943: 0.00031239825918252914
Position 2879: 0.0002650249929443712
Position 4223: 0.0002489188065723068
Position 1376: 0.0002327485378469237
Position 866: 0.00023057783217265464
Position 3303: 0.00022098923799043578
Position 3367: 0.0002006647746091341
Position 4313: 0.00019431509783517196
Position 1792: 0.00017304344791937808
Position 1621: 0.00015122743408533493
Position 839: 0.00013400030092505035
Position 3431: 0.0001259197417928865
Position 444: 8.795638443418941e-05
Position 266: 7.143514245232273e-05
Position 322: 6.889054408123835e-05
Position 1116: 3.453927879365547e-05
Position 1260: 3.1760169931171084e-05
Position 834: 2.5898915350487744e-05
Position 610: 2.197498975163173e-05
Position 809: 1.6671063514970952e-05
Position 2137: 1.5324349762294578e-05
Position 1100: 1.5102506071450634e-05
Position 1113: 1.3340049005924936e-05
Position 1165: 1.0124068413559504e-05
Position 1198: 6.699251464282405e-06
Position 832: 6.5242481609479005e-06
Position 793: 6.103295622248347e-06
Position 685: 5.488303378126211e-06
Position 539: 5.432133188804743e-06
Position 273: 2.465084181273547e-06
Position 241: 1.6376657277770764e-06
Position 507: 6.002770683667693e-07
Position 100: 5.657839064126193e-07
Position 247: 2.6949597873166674e-07
Position 462: 2.2638511360515423e-07
Position 514: 1.923774405128433e-07
Position 556: 1.8905740662801806e-07
Position 880: 1.5212091058449898e-07
Position 934: 1.4392072448730537e-07
Position 712: 1.3719250870253941e-07
Position 732: 1.2323644535349796e-07
Position 446: 9.527962241099658e-08
Position 605: 9.434847446483612e-08
Position 567: 9.130919592228175e-08
Position 249: 4.056625790085617e-08
Position 223: 3.919847371322778e-08
Position 583: 2.245715692277455e-08
Position 215: 2.1234500880284977e-08
Position 410: 9.160504425618377e-09
Position 104: 8.920850085408894e-09
Position 456: 8.53421799514599e-09
Position 117: 5.397858482267638e-09
Position 333: 5.283291897827816e-09
Position 327: 3.312600835176563e-09
Position 144: 3.2505305601293855e-09
Position 107: 1.8235165445617528e-09
Position 114: 7.700828507536532e-10
Position 188: 3.102915964346283e-10
Position 174: 1.6153240642779705e-10
Position 146: 1.5008757170372258e-10
Position 126: 1.2927286655545398e-10
Position 163: 3.3330071931049965e-11
Position 148: 2.3875158899373132e-11
Position 120: 3.753058523132037e-12
Position 357: 2.4691287877046356e-13
Position 378: 9.219520011914912e-14
Position 385: 5.361867445846993e-14
Position 381: 3.597920058457714e-14
Position 359: 3.503925115204988e-14
Position 362: 3.2080840781507605e-14
Position 397: 6.098357026061801e-15
