Gene = TBCCD1
Position 975: 1.2592224244984624e-05
Position 7602: 1.1335295804985889e-05
Position 2398: 1.0274730272600777e-05
Position 2131: 1.024063027607948e-05
Position 606: 9.688890732389514e-06
Position 1093: 8.275612115576235e-06
Position 2917: 8.26570290889971e-06
Position 6672: 6.405151432917861e-06
Position 2575: 4.217130930108341e-06
Position 6642: 3.699086768523813e-06
Position 2796: 3.26677642471924e-06
Position 7347: 3.1498029870241377e-06
Position 7724: 2.071306095156048e-06
Position 7921: 1.8891577121470724e-06
Position 2686: 1.3514175633552818e-06
Position 15981: 1.0676064933559445e-06
Position 8757: 9.7897622606266e-07
Position 7656: 7.296485333112198e-07
Position 2582: 5.847677703085491e-07
Position 2707: 1.4554242209106463e-07
Position 5992: 4.56053614886262e-09
Position 288: 3.5469723846236648e-12
Position 406: 2.113240445682515e-12
Position 261: 1.4043438183954007e-12
Position 256: 1.0476152981343218e-12
Position 395: 7.715411019729317e-13
Position 159: 4.707335271160127e-13
Position 267: 2.9348649091826096e-13
Position 279: 2.2850896613356326e-13
Position 192: 8.787889207597525e-14
Position 190: 7.249500339870919e-14
