Gene = SEC61G
Position 1095: 0.013529178719525432
Position 6120: 0.01350103766673434
Position 1831: 0.013060947531456356
Position 1374: 0.011922366406664973
Position 2620: 0.011555032762225883
Position 6355: 0.011524947045769604
Position 1077: 0.010572990287901143
Position 3930: 0.008776040447028668
Position 2850: 0.006843520463511076
Position 3550: 0.006682834257582983
Position 6529: 0.006109751099566733
Position 1272: 0.006026806968307232
Position 2783: 0.005507433082118393
Position 2016: 0.0053099968674996615
Position 3887: 0.004274521222426149
Position 3695: 0.004003157537155566
Position 912: 0.00396339186196276
Position 5020: 0.0034765137913946877
Position 6954: 0.0033136824669929067
Position 821: 0.0031286134492817725
Position 4748: 0.003075222593231935
Position 3301: 0.002494450132013247
Position 6123: 0.0024755120873723503
Position 6391: 0.0024295950410278843
Position 3848: 0.002324786716804989
Position 5642: 0.00209129548696421
Position 5556: 0.002018749162367364
Position 783: 0.0019461576610899885
Position 4774: 0.0019291452379036893
Position 335: 0.0019247560755794207
Position 1012: 0.0018048182620574844
Position 1413: 0.001666928661797335
Position 5579: 0.001423978247460798
Position 4332: 0.0013125065688025612
Position 5122: 0.0012597015811128432
Position 5171: 0.0012160744055082352
Position 1172: 0.001206583292731959
Position 6030: 0.0011209211042518472
Position 4566: 0.00097675175094784
Position 1655: 0.0008581066185169655
Position 1495: 0.0008313689253663613
Position 804: 0.0008299964177635864
Position 2044: 0.0008222794161189419
Position 3260: 0.0007941981004742586
Position 6174: 0.0007848522558110166
Position 960: 0.0007424011715388113
Position 727: 0.0007063204257533295
Position 5507: 0.0006544346266537445
Position 2677: 0.0006362115136676883
Position 2600: 0.0006238322423468856
Position 3829: 0.0005888911935154528
Position 6866: 0.0005853839316454062
Position 1992: 0.0005656615490858013
Position 4930: 0.0005480835066229247
Position 491: 0.0005206723488861525
Position 3327: 0.0005002307094674899
Position 1529: 0.00047175337854616744
Position 1217: 0.0004649248572133103
Position 6344: 0.00042590035015417405
Position 2346: 0.0003832002505565424
Position 915: 0.00038272116568505756
Position 6556: 0.00038103351046638815
Position 2596: 0.0003713279285257041
Position 3626: 0.00031965102398277004
Position 432: 0.00030628853806480294
Position 1549: 0.00028450139230034026
Position 5793: 0.000279956109487248
Position 4753: 0.0002483016385963211
Position 1666: 0.0002460385719325871
Position 1180: 0.00021837800166922224
Position 2449: 0.00018773376147300722
Position 229: 0.00017606767322989793
Position 1133: 0.00016352325417821586
Position 3857: 0.00015562876641393334
Position 662: 0.00014239903368243095
Position 2065: 0.0001345703407570498
Position 579: 0.00013433780472656777
Position 1043: 0.00011899101693686
Position 4277: 0.00011705904212791112
Position 4580: 9.634623738509817e-05
Position 995: 8.235811899656128e-05
Position 825: 7.737203219277467e-05
Position 5023: 7.6658976749154e-05
Position 1380: 7.045542597603056e-05
Position 3662: 6.849359665990805e-05
Position 2380: 6.492064745774932e-05
Position 3976: 5.926110262899573e-05
Position 858: 5.880952711512082e-05
Position 278: 5.480038488496225e-05
Position 378: 5.1798349765308026e-05
Position 1967: 5.0870685859777256e-05
Position 600: 4.320790507335433e-05
Position 3372: 4.09433612353586e-05
Position 3939: 3.670993125608293e-05
Position 872: 2.5139385040508996e-05
Position 1728: 1.549414739191223e-05
Position 4360: 1.3498131837801796e-05
Position 4400: 1.1178173541364068e-05
Position 88: 1.0439648050020059e-05
Position 787: 1.0122194141012994e-05
Position 282: 9.971590503426664e-06
Position 3391: 6.253904235573133e-06
Position 308: 3.911258375603172e-06
Position 446: 2.4564581744151006e-06
Position 693: 1.6912454661188436e-06
Position 664: 1.6746389091643704e-06
Position 3221: 1.5339822476770336e-06
Position 3132: 1.5046597935699652e-06
Position 562: 1.1730495912492945e-06
Position 342: 9.044768411534333e-07
Position 288: 8.647154559884323e-07
Position 1199: 8.545907658529415e-07
Position 458: 7.181644392796306e-07
Position 1100: 6.25653031894353e-07
Position 1881: 5.539501549616516e-07
Position 508: 3.9413349547181257e-07
Position 4054: 2.5374261242557963e-07
Position 1800: 2.173956518263948e-07
Position 4160: 1.471996570347901e-07
Position 213: 1.2631895050841889e-07
Position 4083: 1.194752549827015e-07
Position 495: 1.1260759640333564e-07
Position 1418: 9.647670064741388e-08
Position 3733: 7.132077908105205e-08
Position 170: 3.892566979775172e-08
Position 609: 2.4432884750495825e-08
Position 640: 3.8237539696787825e-09
Position 93: 5.1894846891446e-10
Position 497: 1.6017509159787717e-12
Position 515: 1.5059965395272162e-12
Position 510: 1.3531650239386079e-12
