Gene = NIT1
Position 1969: 3.785615622292009e-05
Position 819: 3.409521923626968e-05
Position 888: 3.232259532746761e-05
Position 775: 3.1766328444706315e-05
Position 355: 2.8033227991277178e-05
Position 564: 2.4955348167723284e-05
Position 1776: 2.4911937468451194e-05
Position 1040: 2.4738220785271158e-05
Position 1161: 2.0577523951894945e-05
Position 262: 1.7936655849893477e-05
Position 145: 1.7178597161977145e-05
Position 1391: 1.6631955292287126e-05
Position 1268: 1.5452828870432743e-05
Position 339: 1.4934520339831174e-05
Position 280: 1.2738978892881937e-05
Position 1468: 1.206862635977091e-05
Position 618: 1.0381500210000093e-05
Position 1835: 9.728289953662184e-06
Position 1457: 9.439729961751608e-06
Position 1907: 6.8143014372525955e-06
Position 1689: 6.159444005276471e-06
Position 388: 6.032813098249092e-06
Position 1843: 4.139180810906316e-06
Position 367: 4.058132001154121e-06
Position 780: 2.667882847813921e-06
Position 479: 2.207929825941854e-06
Position 632: 2.1409022243752467e-06
Position 348: 1.053636131841805e-06
Position 435: 7.732690829034868e-07
Position 271: 7.146020623783272e-07
Position 278: 6.873072989460206e-07
Position 360: 6.420135423270442e-07
Position 397: 5.280683307859093e-07
Position 444: 4.020529717842558e-07
Position 935: 3.421436194879899e-07
Position 430: 3.276742120040361e-07
Position 365: 2.3458201879115134e-07
Position 2475: 1.73697241037922e-07
Position 276: 1.9913760081003425e-09
Position 437: 1.5383006055566136e-09
Position 554: 8.455535700275935e-10
Position 466: 7.688182731905918e-10
Position 210: 7.196291058215853e-10
Position 147: 2.1882954314491213e-10
Position 165: 1.9692790976885746e-10
Position 203: 1.8581040738855707e-10
Position 163: 4.1991750450349855e-11
Position 363: 4.155310029683064e-11
Position 858: 3.90790168710646e-11
Position 173: 9.244546416577241e-18
Position 190: 8.403037026768605e-18
