Gene = TCTA
Position 3531: 0.12882902759757328
Position 701: 0.10253101030030072
Position 2910: 0.06961716229009564
Position 3388: 0.05418688312861984
Position 2966: 0.04389755843768328
Position 1021: 0.022493654994429096
Position 3493: 0.015261571296903515
Position 340: 0.013911508885477035
Position 825: 0.011416458515028477
Position 523: 0.010050323938609176
Position 3910: 0.008761712510332479
Position 3481: 0.008435116850244555
Position 4231: 0.0060401708376285465
Position 815: 0.00591140624834118
Position 802: 0.0054715293937492296
Position 434: 0.005140805164187573
Position 2998: 0.00487857051429976
Position 382: 0.004460783007095915
Position 253: 0.004326661058963779
Position 1279: 0.004284781996487671
Position 2649: 0.004284640484337816
Position 288: 0.0037442378090045848
Position 1143: 0.0032662344953473246
Position 366: 0.0030957377899990405
Position 3569: 0.002821917843328056
Position 2730: 0.0024304548489150327
Position 734: 0.002426457241836258
Position 1193: 0.0021024530657815757
Position 3881: 0.0017410549455025392
Position 972: 0.0016252935475419199
Position 244: 0.0014747641616004673
Position 2815: 0.0013868565867859895
Position 3430: 0.001360468418845086
Position 659: 0.0012296945461907594
Position 1321: 0.0012128952133036582
Position 2832: 0.0012039580550109222
Position 950: 0.0011975594633063654
Position 4146: 0.0011939547476742638
Position 766: 0.0011734332261431812
Position 4041: 0.0011483746096587993
Position 726: 0.0010787895667544612
Position 525: 0.001063742844204767
Position 3635: 0.000970166697453402
Position 1445: 0.0009549377013930416
Position 4112: 0.0008887599018355433
Position 1292: 0.0008442543410749318
Position 587: 0.0008407671297586808
Position 2882: 0.0008211608244232556
Position 746: 0.0006478046959180791
Position 3862: 0.0006294625639180489
Position 1745: 0.0006225738228396397
Position 2079: 0.0005720287886823536
Position 1546: 0.000510877512205346
Position 4173: 0.00043069850004156103
Position 534: 0.0003797881476347814
Position 3954: 0.0003709871766599969
Position 292: 0.00032010298967545954
Position 863: 0.00030490012689659613
Position 1043: 0.00027319197817814465
Position 1441: 0.00026085220046870945
Position 4127: 0.00024919920513107285
Position 1025: 0.00023165045374915332
Position 3372: 0.00021177797211895723
Position 1238: 0.0001808864417214004
Position 2257: 0.00016960859200870233
Position 2381: 0.00014618177846092447
Position 1732: 0.0001387607950509934
Position 316: 0.0001309188416994398
Position 1107: 9.757028221019376e-05
Position 1879: 9.085943493883964e-05
Position 1921: 8.773004478448828e-05
Position 410: 8.473205666735126e-05
Position 1473: 8.365281051706844e-05
Position 1551: 7.973963921745711e-05
Position 2263: 2.9956461718614428e-05
Position 439: 2.7660313951072997e-05
Position 310: 1.9995070041525362e-05
Position 159: 1.806858268460661e-05
Position 671: 1.5274209580050397e-05
Position 1004: 5.055389750623231e-06
Position 592: 4.906915827760941e-06
Position 1104: 3.677804499187185e-06
Position 1378: 3.60280922665262e-06
Position 1084: 1.105076116371853e-07
Position 988: 9.392204460859534e-08
Position 304: 3.556737124705768e-08
Position 194: 2.2175557246856043e-08
Position 229: 6.825141259645854e-09
Position 212: 6.6870590700898195e-09
Position 103: 4.8490105670968275e-09
Position 218: 4.845606749066259e-09
Position 106: 3.290772488525926e-09
