Gene = FAM205C
Position 2768: 0.007334721184406533
Position 3516: 0.007140969714285821
Position 5027: 0.006549120885618837
Position 1749: 0.006129122251433846
Position 2755: 0.005867321076111661
Position 1128: 0.005368250381720162
Position 2588: 0.005313695402577825
Position 262: 0.005216164256128475
Position 4651: 0.005081449934773976
Position 4188: 0.0050771130174413785
Position 4218: 0.004665901891404542
Position 4534: 0.004501492952865685
Position 1163: 0.003843018888010482
Position 1947: 0.00382997160416221
Position 1145: 0.003183863470991988
Position 2148: 0.003121576363851282
Position 3652: 0.0030727825471578755
Position 4074: 0.0030631913773272097
Position 2896: 0.002631351947228894
Position 4726: 0.0024151609450888387
Position 4273: 0.0022216867792305903
Position 2523: 0.00182498459294934
Position 5702: 0.0017889538095465381
Position 265: 0.001560595339091432
Position 2883: 0.0015536770148495485
Position 605: 0.0015182367066803291
Position 4607: 0.001445720980245202
Position 307: 0.0013342766553454967
Position 2520: 0.0013218026825699597
Position 5429: 0.001294839626065526
Position 3568: 0.0012914937390195512
Position 792: 0.001276442178662681
Position 1556: 0.0012754995647468123
Position 2871: 0.00125801746807113
Position 771: 0.0010160065173891292
Position 774: 0.0009379009298556277
Position 4768: 0.000835002265001065
Position 3133: 0.0007979742485248003
Position 2123: 0.0007354643938969787
Position 3973: 0.0006152284233658843
Position 2773: 0.0006114959120058935
Position 892: 0.0005863016577987311
Position 648: 0.0005647852929370884
Position 962: 0.00043831346973750374
Position 543: 0.00040325829032365
Position 809: 0.0003961477430182596
Position 413: 0.00039211214028445356
Position 3085: 0.00038579664528851315
Position 3442: 0.00036319395676387195
Position 850: 0.0003073319406674251
Position 1153: 0.0002795653468652488
Position 1757: 0.00027443448100668733
Position 2802: 0.0002729854995484768
Position 912: 0.00023749216778400046
Position 4126: 0.0002205282021466674
Position 1493: 0.00015388451075082257
Position 899: 0.00013645408502441423
Position 3017: 0.00011079189074761798
Position 608: 0.0001089585287888714
Position 267: 6.42564990065646e-05
Position 1875: 4.83662757036644e-05
Position 3020: 4.701910991824093e-05
Position 1302: 4.1776625647158465e-05
Position 661: 4.0419573129468886e-05
Position 1039: 3.7674897525176696e-05
Position 672: 3.343878953493488e-05
Position 498: 3.154369824430146e-05
Position 828: 2.7169848600453033e-05
Position 2423: 1.733440329551954e-05
Position 190: 1.318436661439115e-06
Position 650: 1.2644192931204831e-06
Position 568: 1.1798416145764278e-06
Position 505: 7.79018203025473e-07
Position 1237: 6.670634584946148e-07
Position 549: 4.524801165390648e-07
Position 724: 4.4844258540424946e-07
Position 1545: 4.2141818906668645e-07
Position 728: 3.5807584862716115e-07
Position 2285: 3.22521511474699e-07
Position 204: 3.052836349502541e-07
Position 436: 1.9890243535407955e-07
Position 668: 1.3077655085891294e-07
Position 428: 8.610108124811425e-08
Position 444: 5.0361910253521106e-08
Position 130: 2.4868415226595943e-08
Position 446: 1.9558814058670108e-08
Position 469: 8.186148408873046e-09
Position 1780: 4.351229423544601e-09
Position 477: 3.6213326579845825e-09
Position 518: 6.785920690582834e-10
Position 462: 6.750459894320561e-10
Position 689: 5.3924900645718e-10
Position 509: 5.260325552546391e-10
Position 681: 4.0914044265931685e-10
Position 115: 3.445222052752779e-10
Position 147: 2.8449763246402385e-10
Position 454: 2.1583335878629972e-10
Position 521: 1.457698320951114e-10
Position 90: 1.0464891615717749e-10
Position 98: 2.311169955375538e-14
Position 133: 1.8822727542635837e-14
Position 100: 8.49280213458671e-19
