Gene = ATPAF1
Position 3364: 0.8081958174100489
Position 10264: 0.761450770408352
Position 4530: 0.6230566286400101
Position 3089: 0.6118107404546568
Position 15797: 0.46336377959014846
Position 9716: 0.4216140034387202
Position 15825: 0.4057061078423998
Position 1986: 0.3442615393297914
Position 3041: 0.32033579866245476
Position 14849: 0.265806550397581
Position 27827: 0.20019670330248981
Position 25902: 0.19258947485688904
Position 9992: 0.19130173374240914
Position 1740: 0.18838084993332296
Position 3630: 0.17083139207889886
Position 18535: 0.1363064756796791
Position 16707: 0.13552617072492332
Position 2354: 0.0811831338391857
Position 10417: 0.061364229048183914
Position 4237: 0.060847966818511616
Position 2623: 0.05972347573412593
Position 3608: 0.03945923379560773
Position 22792: 0.038605305114242656
Position 14125: 0.036426781725062966
Position 18531: 0.03314258607448666
Position 13601: 0.030412747374765892
Position 17226: 0.030203180183126923
Position 2478: 0.02733004167166721
Position 2263: 0.02538363076639712
Position 3012: 0.023623067814743822
Position 2049: 0.023558116385874787
Position 3668: 0.022143906917122386
Position 1061: 0.019309459517352495
Position 2451: 0.018233633630508454
Position 19299: 0.017730399829807397
Position 16137: 0.017464548054358105
Position 16168: 0.017238910384460782
Position 1719: 0.01630958771059296
Position 17543: 0.013949420609327152
Position 4117: 0.013152922614825362
Position 2939: 0.013029347739642214
Position 23197: 0.012728539956561324
Position 1402: 0.011252904650676831
Position 15530: 0.01114715118866036
Position 18097: 0.010963121371437574
Position 2649: 0.009649180010362711
Position 1002: 0.007443649602966444
Position 16049: 0.007184131749078854
Position 18215: 0.00657781470613104
Position 2699: 0.006457568445961087
Position 701: 0.006276494224450059
Position 3614: 0.0061822081869989205
Position 902: 0.006088191359670107
Position 1704: 0.005982303966103002
Position 15119: 0.005938222226814537
Position 17142: 0.005897715560889141
Position 6706: 0.005863498715139837
Position 2100: 0.0049158466783296335
Position 6658: 0.004898517114298111
Position 1753: 0.0045458752645371366
Position 3578: 0.004274860706672415
Position 17007: 0.00416127271580673
Position 2996: 0.003780827889346112
Position 18253: 0.003744249257489707
Position 276: 0.0036236820927269026
Position 3275: 0.0036129612228095347
Position 2924: 0.0036033142248675432
Position 1405: 0.0034296539682913737
Position 2119: 0.003427709419084723
Position 2562: 0.0033309279910469112
Position 2309: 0.0030188020791846863
Position 1555: 0.002647422291435864
Position 1469: 0.002437168934524184
Position 11028: 0.002186177744706179
Position 260: 0.0020629144609337576
Position 15500: 0.001998443234494152
Position 2583: 0.0016805728275161387
Position 2665: 0.0016598093832261443
Position 3765: 0.0016584906226731683
Position 980: 0.0015778378475689908
Position 4097: 0.0015696118662647772
Position 3682: 0.0014794006256919478
Position 2763: 0.0014787832193813694
Position 302: 0.0014527672628070647
Position 2390: 0.0013114469562231607
Position 1511: 0.0012921941365555073
Position 6238: 0.0012901832646762985
Position 15151: 0.0012645282731638722
Position 643: 0.001173437957081878
Position 4182: 0.001141609362151048
Position 3718: 0.0010522693320479722
Position 3583: 0.0010046234370264715
Position 1937: 0.0009569657314483424
Position 10532: 0.0009456596951401273
Position 319: 0.0009279652705566122
Position 2716: 0.0009100441870614491
Position 2012: 0.0008578880696994204
Position 2748: 0.000851863713321796
Position 316: 0.0007995005305509088
Position 4056: 0.0007655812367387396
Position 1009: 0.0007641630835708528
Position 4428: 0.0006668510427409206
Position 2423: 0.0006548773902751778
Position 1772: 0.0006239732386016957
Position 2734: 0.000581100109307109
Position 3014: 0.0005087784394597475
Position 2484: 0.0004945888310894011
Position 3580: 0.00048377516537074713
Position 10617: 0.0004629355623123006
Position 1441: 0.0003718274864462264
Position 824: 0.00037045130920478997
Position 2844: 0.0003678761408032662
Position 6412: 0.0003676456029128052
Position 1729: 0.00035482951752036193
Position 2567: 0.0002882960647724481
Position 3735: 0.00028402023711364334
Position 1362: 0.00024361141018813958
Position 2232: 0.0002426647252985872
Position 11044: 0.00022478675015084664
Position 722: 0.00020456852281118518
Position 2512: 0.0001978103064218566
Position 3295: 0.00013001317778592425
Position 5359: 0.00011999313337362852
Position 875: 9.906119089908185e-05
Position 3791: 9.454473161010099e-05
Position 3831: 9.373966416129472e-05
Position 2129: 8.606711192012755e-05
Position 745: 8.497815236916167e-05
Position 3370: 8.116051426013403e-05
Position 829: 4.6280172531069344e-05
Position 2154: 4.3750303606750126e-05
Position 4772: 4.2455012983777606e-05
Position 467: 4.064723347244842e-05
Position 3195: 3.635202253896113e-05
Position 2107: 3.605611204693496e-05
Position 809: 3.465103951571053e-05
Position 1796: 3.431825128183649e-05
Position 660: 3.245245097657203e-05
Position 2876: 2.8952147456609585e-05
Position 1030: 2.6883568205941926e-05
Position 1337: 2.632354908032596e-05
Position 2055: 2.5992091818310636e-05
Position 905: 2.413802941677906e-05
Position 4730: 2.091008159652706e-05
Position 492: 1.94948405653767e-05
Position 1052: 1.6027594323483196e-05
Position 511: 1.5830721276481063e-05
Position 804: 1.5547078381127525e-05
Position 1999: 1.2648492818778475e-05
Position 778: 1.2533334940399524e-05
Position 2061: 1.1984389969430687e-05
Position 3426: 1.150104654052266e-05
Position 576: 1.1370091443450161e-05
Position 503: 1.0929859884682598e-05
Position 1993: 1.0696410212544709e-05
Position 1041: 1.0242872791399703e-05
Position 859: 9.465962376182648e-06
Position 867: 9.267465596971208e-06
Position 223: 9.06449540094941e-06
Position 1316: 8.101734279545596e-06
Position 520: 7.892767016920889e-06
Position 671: 7.693581567917224e-06
Position 335: 7.460676966328562e-06
Position 539: 7.194037244426897e-06
Position 2267: 6.947205642525646e-06
Position 3548: 6.829556569538823e-06
Position 762: 6.081530848490244e-06
Position 1279: 5.952577202188631e-06
Position 1016: 5.85817096547242e-06
Position 2133: 5.5996359830760436e-06
Position 3838: 5.0628726120524165e-06
Position 553: 5.035078140042265e-06
Position 185: 4.880877354801693e-06
Position 380: 4.869292690886075e-06
Position 1025: 3.854851903035705e-06
Position 1522: 3.769055444889541e-06
Position 347: 3.6327217783133636e-06
Position 1073: 2.7664655228954872e-06
Position 949: 2.7214565241970444e-06
Position 793: 2.534183184257566e-06
Position 3235: 1.097951371242466e-06
Position 849: 8.59236218200444e-07
Position 1081: 8.579227966112214e-07
Position 940: 7.536819833078472e-07
Position 1119: 6.934550611870259e-07
Position 975: 6.784685543510146e-07
Position 596: 6.528850002404793e-07
Position 846: 5.734136513001376e-07
Position 562: 5.731888895212357e-07
Position 911: 5.69856861228971e-07
Position 758: 4.6106592555164924e-07
Position 3551: 1.0929274712057581e-07
Position 667: 8.10609300975572e-08
Position 341: 5.2161126021855495e-08
Position 727: 3.8176621103863815e-08
Position 472: 2.341644663990462e-08
Position 1064: 2.079621434164429e-08
Position 1139: 1.5119827067951005e-08
Position 481: 1.4489617692184672e-08
Position 917: 1.3209363091228422e-08
Position 524: 7.870178924276126e-09
Position 675: 3.1760152704098e-09
Position 780: 2.909878215009968e-09
Position 786: 1.5170646323127354e-09
Position 386: 8.585623160995311e-10
Position 724: 7.713741656345006e-10
Position 680: 2.2741554293565617e-10
Position 534: 1.0906045605026425e-10
Position 397: 2.269345991831821e-11
Position 578: 1.7078838548764216e-11
Position 113: 2.7763262119106847e-12
Position 92: 2.0821308762690633e-12
Position 107: 7.263372950689549e-14
Position 116: 6.878638876387795e-14
