Gene = NCKIPSD
Position 10528: 0.0004255013809138198
Position 4320: 0.00041218982118667143
Position 4584: 0.00040022810189871633
Position 2126: 0.0003804070877458809
Position 6316: 0.00037555715496718415
Position 8115: 0.00035171814661483865
Position 7093: 0.0003254115084202753
Position 1642: 0.0003177240627796246
Position 2318: 0.0003157378850790138
Position 5121: 0.00031480539049284567
Position 1766: 0.0003141744372864052
Position 195: 0.000264021179504347
Position 3458: 0.00016878347401209296
Position 3168: 0.00014755954080263836
Position 2191: 0.00013958745276810406
Position 1228: 0.0001338967053680677
Position 5828: 0.00011954677098464816
Position 5099: 0.0001191796384472799
Position 3439: 0.00011742399647695246
Position 7199: 0.00011633688836670265
Position 6093: 0.00011590825270271227
Position 3542: 0.0001146088880961524
Position 4647: 0.00011301144625240264
Position 3504: 0.00011200170980159603
Position 3584: 0.00010152045583443936
Position 3073: 0.00010147013536328287
Position 7157: 9.509848129096718e-05
Position 6131: 8.594625568840402e-05
Position 1475: 8.520605093672608e-05
Position 7135: 7.730323080668511e-05
Position 3649: 6.882740260194833e-05
Position 3232: 6.669077357810176e-05
Position 6511: 6.385861483773178e-05
Position 2493: 6.308487778531502e-05
Position 1350: 6.145756737826029e-05
Position 580: 5.831760881627278e-05
Position 1218: 5.426697473203253e-05
Position 5755: 5.4225111853353955e-05
Position 471: 4.330725616713766e-05
Position 122: 4.3103142766907065e-05
Position 221: 3.89865312426639e-05
Position 1201: 3.8901432912344996e-05
Position 2109: 3.7670009247294984e-05
Position 3046: 3.74935429348514e-05
Position 6690: 3.7088755908915765e-05
Position 5804: 3.676457126626903e-05
Position 2238: 3.0544489517883976e-05
Position 1768: 3.0437744121779965e-05
Position 3159: 2.539575445768885e-05
Position 6087: 2.494479413830792e-05
Position 170: 2.158009096646598e-05
Position 2367: 2.0217176391947543e-05
Position 2225: 1.931781874703743e-05
Position 1508: 1.793798542857406e-05
Position 6109: 1.6704539856839457e-05
Position 3225: 1.668274145488715e-05
Position 6264: 1.5305299332745016e-05
Position 3582: 1.4995782899353568e-05
Position 3186: 1.4153052679897516e-05
Position 6249: 1.3436501211203876e-05
Position 3237: 1.0739445621154108e-05
Position 3041: 1.0413982222524921e-05
Position 3017: 8.805869994083701e-06
Position 7530: 8.804867991525185e-06
Position 3615: 6.764259565060382e-06
Position 6298: 6.699836822226745e-06
Position 2988: 6.13112505731332e-06
Position 3125: 3.471579028323136e-06
Position 3012: 3.102520004854209e-06
Position 3078: 3.0054401400139015e-06
Position 3199: 2.355713059355639e-06
Position 3936: 6.165334165162097e-07
Position 4095: 5.425411725012305e-07
Position 4026: 5.263910286831699e-07
Position 930: 4.042659873545304e-07
Position 3029: 2.7376494726344745e-07
Position 469: 2.0271530521905608e-07
Position 886: 1.3199869482810805e-07
Position 958: 9.048624575041805e-08
Position 12: 4.7826360003286266e-08
Position 417: 3.1906649911514124e-08
Position 3840: 1.996790153008981e-08
Position 7028: 1.737645222263006e-08
Position 15: 1.120451079029713e-08
Position 261: 1.8716859038940314e-09
Position 244: 1.1400545734875547e-09
Position 17: 1.0261964750518646e-09
Position 6911: 1.8924609385178694e-10
Position 6896: 1.8061671768524617e-10
Position 7031: 9.531980474538513e-11
Position 70: 3.4126580009832644e-11
Position 67: 5.774757125676351e-12
Position 140: 3.0633771406009246e-12
Position 19: 1.5998564495715273e-12
Position 3661: 2.1947897841170859e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6957: 0.9447070246386379
Position 6743: 0.94189119874803
Position 2914: 0.9338014107325702
Position 6469: 0.9331006340483403
Position 6039: 0.8845607255632618
Position 7190: 0.8423710594747781
Position 3374: 0.8394840422401174
Position 6213: 0.7587978835310581
Position 11179: 0.7516036682436297
Position 5697: 0.7036868226207231
Position 3791: 0.5080456608382539
Position 3770: 0.4502026799673251
Position 2401: 0.2029346494531006
Position 5722: 0.19013523457177442
Position 11882: 0.16491695693700192
Position 2471: 0.12352077630719427
Position 5506: 0.11469485005618939
Position 5995: 0.07479903176065249
Position 10606: 0.06971904469686631
Position 5727: 0.06854715374727417
Position 2885: 0.063738962914092
Position 7301: 0.06296810567544342
Position 10645: 0.05763799876541831
Position 10524: 0.0505686674670069
Position 6769: 0.04765686803430658
Position 4146: 0.04235513957953588
Position 6249: 0.041660772025289144
Position 11266: 0.039186473936426054
Position 11239: 0.03199841581930498
Position 6269: 0.029015467158763006
Position 2053: 0.024603464826030267
Position 3750: 0.021677869368778496
Position 4477: 0.019747407014584127
Position 11624: 0.01898847580247517
Position 5005: 0.01845123751721549
Position 9988: 0.0174073136793347
Position 5972: 0.017310293797318514
Position 7246: 0.016779940111019954
Position 10432: 0.016772742830020525
Position 2508: 0.016507808929723693
Position 5745: 0.015154749439119469
Position 7866: 0.014290579272521564
Position 5767: 0.012836719609363818
Position 4340: 0.012749489864432865
Position 6200: 0.012013758528690119
Position 1165: 0.011868080210261483
Position 3730: 0.011124171214311751
Position 9879: 0.011061725178633967
Position 11410: 0.010315939009744856
Position 5467: 0.01008991989133514
Position 1082: 0.00933968534091996
Position 2408: 0.009308400530213316
Position 4796: 0.008425786436184387
Position 11126: 0.00836243003542399
Position 7269: 0.008105847999644802
Position 7280: 0.006006710255134868
Position 6968: 0.005899490690226035
Position 7156: 0.005859067978260287
Position 2436: 0.005707936332231455
Position 7255: 0.005702313642753849
Position 2476: 0.005696575542429447
Position 4365: 0.005638204947988709
Position 2195: 0.0055950403255408225
Position 10631: 0.0054262797517899836
Position 10784: 0.005177096782903499
Position 9400: 0.005144719368420305
Position 682: 0.004806226498546553
Position 3484: 0.004661529706228406
Position 11807: 0.0044618553607275535
Position 4632: 0.004375802458244579
Position 5537: 0.004278746736076185
Position 5939: 0.003539625411620828
Position 3413: 0.003032455987565273
Position 8095: 0.0029288879975058473
Position 4723: 0.002893683620380126
Position 7931: 0.0027590828981799193
Position 2417: 0.002565798013160169
Position 4108: 0.002369133526937895
Position 821: 0.002059756804090669
Position 3458: 0.002059493795794502
Position 11138: 0.0019542058120797096
Position 11216: 0.0018537383652752117
Position 1328: 0.001843036297460239
Position 4320: 0.001829854660021681
Position 3803: 0.0017927600220071186
Position 6477: 0.0016617674223090386
Position 11677: 0.0016189295477878033
Position 7895: 0.0015899530929842443
Position 9824: 0.001499285412596995
Position 2926: 0.0014801891021700452
Position 2312: 0.0014571010808401385
Position 8249: 0.0013840809848170985
Position 6745: 0.0013803240128660932
Position 4443: 0.0012651501178090436
Position 3354: 0.0012033761014455411
Position 5057: 0.0011408914328153365
Position 2500: 0.001136850233654146
Position 2431: 0.00112825783310845
Position 984: 0.0011267952846537928
Position 1115: 0.0010817426575655945
Position 4368: 0.0010466883218183927
Position 1463: 0.0010418972406315726
Position 7225: 0.0010370849822310358
Position 8150: 0.0010324308581041652
Position 9905: 0.0010292771707834292
Position 1516: 0.001027073998164977
Position 11911: 0.0009986396098621664
Position 3694: 0.000943892488055723
Position 6049: 0.0009293173891046098
Position 3378: 0.0009257717791277257
Position 10854: 0.0009068997500735374
Position 7343: 0.0008626749756723494
Position 6815: 0.0008391569892739273
Position 1314: 0.0008144124698825444
Position 1592: 0.0008004839022138812
Position 5742: 0.0007486284975556214
Position 775: 0.000746652035072577
Position 9694: 0.0007311094156292962
Position 4189: 0.0006806365694261194
Position 1128: 0.0006640084946800916
Position 3310: 0.0006584727471439064
Position 4933: 0.0005753178185004802
Position 12048: 0.0005453650058696082
Position 924: 0.0005172667302745153
Position 2938: 0.0005113764304469972
Position 6223: 0.0005057315943487492
Position 1402: 0.0004913061268144893
Position 4254: 0.0004900383956753469
Position 5705: 0.00048282874789230996
Position 4793: 0.0004709665406973459
Position 4234: 0.0004599521971790797
Position 7045: 0.00044570798889721064
Position 7863: 0.00044219789887095176
Position 3816: 0.0003741212625709932
Position 832: 0.0003688988402500594
Position 860: 0.00036027681306282744
Position 392: 0.00035175368751069866
Position 1257: 0.0003418942871647692
Position 4563: 0.000337540751363092
Position 5449: 0.00033402591136658913
Position 1440: 0.0003228546315275381
Position 4347: 0.0003153651305122684
Position 6720: 0.0002947295405533228
Position 958: 0.0002935572099525563
Position 4325: 0.0002922430077607134
Position 3439: 0.00027264942971338957
Position 5945: 0.0002636245836690178
Position 8056: 0.0002587439175794656
Position 1426: 0.0002427173778350628
Position 1550: 0.00023476015268073238
Position 3397: 0.00022858610793232432
Position 8293: 0.00021996302930297538
Position 6319: 0.0002197655113716199
Position 9623: 0.00021601475506326606
Position 3562: 0.0002124830450262382
Position 2199: 0.00020685764687214224
Position 6058: 0.0002018425024401932
Position 7010: 0.00019872786038437927
Position 1199: 0.00019851534607754986
Position 7956: 0.00019380818007339417
Position 3415: 0.00017877801143897104
Position 2640: 0.00017104376786909335
Position 9629: 0.00016924901620824357
Position 5570: 0.0001686847463583966
Position 397: 0.0001624158565073377
Position 8444: 0.00016030731990677598
Position 6280: 0.00015542611619728946
Position 3337: 0.00015400018512202703
Position 3431: 0.0001528877498006634
Position 3300: 0.00014405105801582787
Position 4296: 0.00013926483177625136
Position 2625: 0.00013221430418576874
Position 6532: 0.00012790178558322513
Position 413: 0.00012770890033283645
Position 2112: 0.00012644834784383987
Position 3698: 0.00012046270391076407
Position 3488: 0.00011836036570495749
Position 2299: 0.00011832345235632292
Position 3103: 0.00010329512171849744
Position 2799: 0.00010292153108245636
Position 4200: 8.508456683140202e-05
Position 3579: 8.401725237156098e-05
Position 3840: 7.344392697863733e-05
Position 911: 7.180708788124781e-05
Position 8702: 6.822336266760119e-05
Position 7025: 6.577888933880046e-05
Position 573: 6.48535349625224e-05
Position 5927: 5.698538608735912e-05
Position 506: 5.4454137504597936e-05
Position 935: 5.079006241748721e-05
Position 2238: 4.991453728016717e-05
Position 6185: 4.902596007346728e-05
Position 3399: 4.727336539518683e-05
Position 366: 4.49307507868992e-05
Position 7355: 4.482344865969537e-05
Position 6526: 4.3674634606324144e-05
Position 2923: 4.125965803207986e-05
Position 1345: 3.69994232507498e-05
Position 1472: 3.4532905522292045e-05
Position 490: 3.4448431782519095e-05
Position 947: 3.0476284716664403e-05
Position 3186: 2.9310351367976258e-05
Position 2353: 2.7087555860710684e-05
Position 1622: 2.559196708627547e-05
Position 556: 2.5250914063810493e-05
Position 897: 2.371950594933132e-05
Position 1204: 2.371701413549914e-05
Position 1350: 2.3381622590880054e-05
Position 1565: 2.0419765615632973e-05
Position 2975: 1.975982270298128e-05
Position 529: 1.8694533606910358e-05
Position 3737: 1.816277097305831e-05
Position 409: 1.662562238400666e-05
Position 2134: 1.5607010369551255e-05
Position 3511: 1.5455783220452985e-05
Position 6635: 1.3730388937933135e-05
Position 6669: 1.2669566874371695e-05
Position 3159: 1.2540719694475912e-05
Position 7022: 1.2372630336124947e-05
Position 6136: 9.944990146446159e-06
Position 6398: 9.706577662224832e-06
Position 2959: 9.009944560181511e-06
Position 3542: 8.93384508515539e-06
Position 6921: 8.190431447185913e-06
Position 2807: 7.891273423578839e-06
Position 6991: 7.857956694168748e-06
Position 6872: 7.524524528609422e-06
Position 3330: 7.219717437836306e-06
Position 1237: 7.1257808659227e-06
Position 6790: 6.417032957876906e-06
Position 1294: 6.038809027749375e-06
Position 6820: 5.5350803528198885e-06
Position 4126: 5.503262142999329e-06
Position 1119: 5.414444239355449e-06
Position 564: 5.049179949551083e-06
Position 4413: 4.810127707226866e-06
Position 1658: 4.586130020020742e-06
Position 1406: 4.46938099745052e-06
Position 2732: 4.434712645697632e-06
Position 2708: 4.042211996905963e-06
Position 495: 3.6351613270510693e-06
Position 6528: 3.367984919643359e-06
Position 3424: 3.1770705219258508e-06
Position 7774: 3.1226237976844685e-06
Position 7219: 2.908621615835242e-06
Position 3568: 2.772142268009883e-06
Position 650: 2.672025713093305e-06
Position 4577: 2.5871124495155414e-06
Position 4594: 2.4957278097507216e-06
Position 4240: 2.1574395638045004e-06
Position 6661: 2.1204623951397815e-06
Position 4261: 1.8815042670951993e-06
Position 3954: 1.6273936951414905e-06
Position 6583: 1.4851277286795103e-06
Position 4011: 1.4353326365957592e-06
Position 6640: 1.246914622075033e-06
Position 6321: 1.1870713217615483e-06
Position 1171: 1.1110376474170552e-06
Position 3705: 1.0816406344676727e-06
Position 437: 1.0675971653961124e-06
Position 461: 1.0592218728181382e-06
Position 2749: 1.002276910775399e-06
Position 4075: 7.654194186011714e-07
Position 4207: 7.03989907611994e-07
Position 3658: 5.96637233535433e-07
Position 4371: 5.933899799013185e-07
Position 7648: 5.476065387311635e-07
Position 2686: 3.9260569398314925e-07
Position 7704: 2.183292985262764e-07
Position 469: 1.7730056034770033e-07
Position 3674: 1.163201403772031e-07
Position 475: 1.156725776946891e-07
Position 1177: 1.1140930307152525e-07
Position 4068: 1.0756982400555965e-07
Position 3528: 6.616118062207526e-08
Position 244: 5.65058457186141e-08
Position 547: 5.172676819376278e-08
Position 786: 5.166221785893084e-08
Position 580: 4.5729252566717326e-08
Position 417: 4.5381310243801295e-08
Position 201: 3.6023163270318336e-08
Position 334: 2.9726646969451497e-08
Position 643: 1.8246471634451948e-08
Position 1089: 7.518021392972336e-09
Position 606: 7.123633530531117e-09
Position 347: 5.973215166880694e-09
Position 81: 4.923094503129867e-09
Position 862: 3.757408443831675e-09
Position 3240: 3.2657426619887616e-09
Position 290: 2.4529165573844944e-09
Position 270: 1.329693828659315e-09
Position 3321: 2.9712740837605827e-10
Position 155: 2.704660305758091e-10
Position 423: 1.6409279505062019e-10
Position 208: 9.706004465222535e-11
Position 203: 4.664170930645414e-11
Position 251: 2.147619395556358e-11
Position 211: 1.4447242002898916e-11
Position 7444: 1.0040107285607213e-11
Position 185: 5.622421126215e-13
